WP_002614501.1	lcl|NZ_AFLD01000234.1_cds_WP_000340715.1_319	86.792	106	106
WP_004503085.1	lcl|NZ_AFLD01000079.1_cds_WP_001073704.1_2176	93.976	166	314
WP_004503085.1	lcl|NZ_AFLD01000234.1_cds_WP_000410270.1_318	88.356	146	314
WP_004503085.1	lcl|NZ_AFLD01000079.1_cds_WP_000093099.1_2196	57.143	63	314
WP_004503085.1	lcl|NZ_AFLD01000079.1_cds_WP_000646250.1_2179	28.175	252	314
WP_004503085.1	lcl|NZ_AFLD01000125.1_cds_WP_000744700.1_1566	23.077	325	314
WP_004503085.1	lcl|NZ_AFLD01000079.1_cds_WP_000600889.1_2205	23.656	186	314
WP_004503085.1	lcl|NZ_AFLD01000079.1_cds_WP_000723090.1_2258	22.145	289	314
WP_004503085.1	lcl|NZ_AFLD01000079.1_cds_WP_001067557.1_2182	24.923	325	314
WP_004503038.1	lcl|NZ_AFLD01000079.1_cds_WP_000604524.1_2177	83.562	365	365
WP_004503080.1	lcl|NZ_AFLD01000079.1_cds_WP_000884059.1_2178	96.216	185	185
WP_004503080.1	lcl|NZ_AFLD01000030.1_cds_WP_000351733.1_3151	40.000	140	185
WP_004503081.1	lcl|NZ_AFLD01000079.1_cds_WP_000646250.1_2179	95.441	329	329
WP_004503081.1	lcl|NZ_AFLD01000125.1_cds_WP_000744700.1_1566	32.063	315	329
WP_004503081.1	lcl|NZ_AFLD01000079.1_cds_WP_000723090.1_2258	29.851	335	329
WP_004503081.1	lcl|NZ_AFLD01000079.1_cds_WP_000600889.1_2205	30.408	319	329
WP_004503081.1	lcl|NZ_AFLD01000148.1_cds_WP_001984071.1_1215	30.945	307	329
WP_004503081.1	lcl|NZ_AFLD01000265.1_cds_WP_000649925.1_240	28.882	322	329
WP_004503081.1	lcl|NZ_AFLD01000281.1_cds_WP_000709511.1_29	28.182	330	329
WP_004503081.1	lcl|NZ_AFLD01000079.1_cds_WP_001067557.1_2182	28.852	305	329
WP_004503081.1	lcl|NZ_AFLD01000079.1_cds_WP_000601375.1_2232	25.000	300	329
WP_004503081.1	lcl|NZ_AFLD01000148.1_cds_WP_000688695.1_1194	28.102	274	329
WP_004503081.1	lcl|NZ_AFLD01000079.1_cds_WP_000475904.1_2241	26.642	274	329
WP_004503081.1	lcl|NZ_AFLD01000057.1_cds_WP_001074785.1_2422	28.679	265	329
WP_004503081.1	lcl|NZ_AFLD01000079.1_cds_WP_000487322.1_2230	27.385	325	329
WP_004503081.1	lcl|NZ_AFLD01000028.1_cds_WP_001003555.1_3301	24.551	334	329
WP_239248135.1	lcl|NZ_AFLD01000079.1_cds_WP_000774262.1_2180	94.007	267	267
WP_239248135.1	lcl|NZ_AFLD01000079.1_cds_WP_000859505.1_2229	27.885	208	267
WP_239248135.1	lcl|NZ_AFLD01000079.1_cds_WP_000800438.1_2210	26.178	191	267
WP_239248135.1	lcl|NZ_AFLD01000079.1_cds_WP_000842260.1_2259	26.316	190	267
WP_239248135.1	lcl|NZ_AFLD01000041.1_cds_WP_000667727.1_2780	32.727	110	267
WP_239248135.1	lcl|NZ_AFLD01000016.1_cds_WP_000805357.1_3623	37.209	86	267
WP_004503040.1	lcl|NZ_AFLD01000079.1_cds_WP_000612797.1_2181	92.731	509	509
WP_004503040.1	lcl|NZ_AFLD01000051.1_cds_WP_000291591.1_2559	26.791	321	509
WP_004503040.1	lcl|NZ_AFLD01000051.1_cds_WP_000364507.1_2558	28.723	94	509
WP_004503040.1	lcl|NZ_AFLD01000079.1_cds_WP_000612797.1_2181	92.731	509	509
WP_004503040.1	lcl|NZ_AFLD01000051.1_cds_WP_000291591.1_2559	26.791	321	509
WP_004503040.1	lcl|NZ_AFLD01000051.1_cds_WP_000364507.1_2558	28.723	94	509
WP_061221763.1	lcl|NZ_AFLD01000079.1_cds_WP_001067557.1_2182	97.576	330	330
WP_061221763.1	lcl|NZ_AFLD01000079.1_cds_WP_000646250.1_2179	29.316	307	330
WP_061221763.1	lcl|NZ_AFLD01000079.1_cds_WP_000600889.1_2205	26.316	266	330
WP_061221763.1	lcl|NZ_AFLD01000148.1_cds_WP_001984071.1_1215	25.368	272	330
