WP_002614501.1	lcl|NZ_JQPA01000005.1_cds_WP_000340715.1_140	86.792	106	106
WP_004503085.1	lcl|NZ_JQPA01000005.1_cds_WP_000410273.1_141	91.374	313	314
WP_004503085.1	lcl|NZ_JQPA01000005.1_cds_WP_000646253.1_144	28.175	252	314
WP_004503085.1	lcl|NZ_JQPA01000042.1_cds_WP_000744698.1_1592	23.077	325	314
WP_004503085.1	lcl|NZ_JQPA01000005.1_cds_WP_000723082.1_211	22.145	289	314
WP_004503085.1	lcl|NZ_JQPA01000005.1_cds_WP_001067557.1_147	24.923	325	314
WP_004503085.1	lcl|NZ_JQPA01000020.1_cds_WP_025184291.1_860	23.592	284	314
WP_004503038.1	lcl|NZ_JQPA01000005.1_cds_WP_000604524.1_142	83.562	365	365
WP_004503080.1	lcl|NZ_JQPA01000005.1_cds_WP_000884059.1_143	96.216	185	185
WP_004503080.1	lcl|NZ_JQPA01000116.1_cds_WP_000351733.1_2854	40.000	140	185
WP_004503081.1	lcl|NZ_JQPA01000005.1_cds_WP_000646253.1_144	94.529	329	329
WP_004503081.1	lcl|NZ_JQPA01000042.1_cds_WP_000744698.1_1592	32.063	315	329
WP_004503081.1	lcl|NZ_JQPA01000005.1_cds_WP_000723082.1_211	29.851	335	329
WP_004503081.1	lcl|NZ_JQPA01000020.1_cds_WP_025184291.1_860	30.945	307	329
WP_004503081.1	lcl|NZ_JQPA01000029.1_cds_WP_061230270.1_1168	29.193	322	329
WP_004503081.1	lcl|NZ_JQPA01000162.1_cds_WP_000709511.1_3420	28.182	330	329
WP_004503081.1	lcl|NZ_JQPA01000005.1_cds_WP_001067557.1_147	28.852	305	329
WP_004503081.1	lcl|NZ_JQPA01000020.1_cds_WP_000688696.1_840	28.102	274	329
WP_004503081.1	lcl|NZ_JQPA01000005.1_cds_WP_000410273.1_141	26.266	316	329
WP_004503081.1	lcl|NZ_JQPA01000005.1_cds_WP_000475901.1_194	26.357	258	329
WP_004503081.1	lcl|NZ_JQPA01000008.1_cds_WP_001074779.1_365	28.302	265	329
WP_004503081.1	lcl|NZ_JQPA01000026.1_cds_WP_061260495.1_1129	24.085	328	329
WP_239248135.1	lcl|NZ_JQPA01000005.1_cds_WP_000774261.1_145	94.757	267	267
WP_239248135.1	lcl|NZ_JQPA01000005.1_cds_WP_000842260.1_212	26.316	190	267
WP_239248135.1	lcl|NZ_JQPA01000113.1_cds_WP_000667727.1_2780	32.727	110	267
WP_239248135.1	lcl|NZ_JQPA01000015.1_cds_WP_000805357.1_672	37.209	86	267
WP_004503040.1	lcl|NZ_JQPA01000005.1_cds_WP_025180802.1_146	91.552	509	509
WP_004503040.1	lcl|NZ_JQPA01000032.1_cds_WP_000291581.1_1389	26.791	321	509
WP_004503040.1	lcl|NZ_JQPA01000032.1_cds_WP_000364504.1_1390	28.723	94	509
WP_004503040.1	lcl|NZ_JQPA01000005.1_cds_WP_025180802.1_146	91.552	509	509
WP_004503040.1	lcl|NZ_JQPA01000032.1_cds_WP_000291581.1_1389	26.791	321	509
WP_004503040.1	lcl|NZ_JQPA01000032.1_cds_WP_000364504.1_1390	28.723	94	509
WP_061221763.1	lcl|NZ_JQPA01000005.1_cds_WP_001067557.1_147	97.576	330	330
WP_061221763.1	lcl|NZ_JQPA01000005.1_cds_WP_000646253.1_144	29.316	307	330
WP_061221763.1	lcl|NZ_JQPA01000020.1_cds_WP_025184291.1_860	25.368	272	330
WP_061221763.1	lcl|NZ_JQPA01000042.1_cds_WP_000744698.1_1592	26.899	316	330
WP_061221763.1	lcl|NZ_JQPA01000005.1_cds_WP_000723082.1_211	24.324	333	330
WP_061221763.1	lcl|NZ_JQPA01000026.1_cds_WP_061260495.1_1129	27.092	251	330
WP_061221763.1	lcl|NZ_JQPA01000029.1_cds_WP_061230270.1_1168	29.615	260	330
WP_061221763.1	lcl|NZ_JQPA01000020.1_cds_WP_000688696.1_840	25.339	221	330
WP_004503073.1	lcl|NZ_JQPA01000005.1_cds_WP_000689743.1_150	38.278	546	535
WP_004503073.1	lcl|NZ_JQPA01000005.1_cds_WP_000689743.1_150	38.278	546	535
WP_004503036.1	lcl|NZ_JQPA01000005.1_cds_WP_000342716.1_151	67.547	265	265
WP_004503036.1	lcl|NZ_JQPA01000009.1_cds_WP_001002663.1_399	41.803	244	265
WP_004503036.1	lcl|NZ_JQPA01000093.1_cds_WP_001183723.1_2568	27.746	173	265
WP_004503060.1	lcl|NZ_JQPA01000005.1_cds_WP_001246618.1_152	91.935	310	310
WP_004503060.1	lcl|NZ_JQPA01000189.1_cds_WP_000501205.1_3660	36.304	303	310
WP_004503060.1	lcl|NZ_JQPA01000093.1_cds_WP_001183723.1_2568	30.000	250	310
WP_004503060.1	lcl|NZ_JQPA01000121.1_cds_WP_000279894.1_2895	24.335	263	310
WP_004503060.1	lcl|NZ_JQPA01000005.1_cds_WP_001246618.1_152	91.935	310	310
WP_004503060.1	lcl|NZ_JQPA01000189.1_cds_WP_000501205.1_3660	36.304	303	310
WP_004503060.1	lcl|NZ_JQPA01000093.1_cds_WP_001183723.1_2568	30.000	250	310
WP_004503060.1	lcl|NZ_JQPA01000121.1_cds_WP_000279894.1_2895	24.335	263	310
WP_004503095.1	lcl|NZ_JQPA01000005.1_cds_WP_061260327.1_153	94.318	264	264
WP_004503106.1	lcl|NZ_JQPA01000005.1_cds_WP_000715958.1_154	90.698	129	130
WP_004503130.1	lcl|NZ_JQPA01000005.1_cds_WP_001088861.1_155	77.143	140	146
WP_004503042.1	lcl|NZ_JQPA01000005.1_cds_WP_000517241.1_156	87.783	221	221
WP_004503042.1	lcl|NZ_JQPA01000279.1_cds_WP_001069832.1_4092	29.412	102	221
WP_004503042.1	lcl|NZ_JQPA01000042.1_cds_WP_001082179.1_1621	23.077	78	221
WP_016758358.1	lcl|NZ_JQPA01000005.1_cds_WP_061260329.1_158	25.000	276	316
WP_016758358.1	lcl|NZ_JQPA01000279.1_cds_WP_000347675.1_4093	29.221	154	316
WP_016758358.1	lcl|NZ_JQPA01000005.1_cds_WP_001283954.1_183	29.286	140	316
WP_016758358.1	lcl|NZ_JQPA01000024.1_cds_WP_000402849.1_973	22.368	152	316
WP_016758358.1	lcl|NZ_JQPA01000042.1_cds_WP_001082179.1_1621	24.540	163	316
WP_016758358.1	lcl|NZ_JQPA01000116.1_cds_WP_000188047.1_2827	28.926	121	316
WP_004503088.1	lcl|NZ_JQPA01000005.1_cds_WP_000611594.1_157	94.857	175	175
WP_004503088.1	lcl|NZ_JQPA01000029.1_cds_WP_001206947.1_1290	28.966	145	175
WP_004503132.1	lcl|NZ_JQPA01000005.1_cds_WP_061260329.1_158	92.346	405	405
WP_004503132.1	lcl|NZ_JQPA01000279.1_cds_WP_000347675.1_4093	25.238	210	405
WP_004503132.1	lcl|NZ_JQPA01000024.1_cds_WP_000402849.1_973	22.273	220	405
WP_004503032.1	lcl|NZ_JQPA01000005.1_cds_WP_061266117.1_159	86.313	358	358
WP_004503032.1	lcl|NZ_JQPA01000005.1_cds_WP_000608292.1_149	35.535	318	358
WP_004503032.1	lcl|NZ_JQPA01000005.1_cds_WP_000172657.1_165	29.570	372	358
WP_004503032.1	lcl|NZ_JQPA01000020.1_cds_WP_061250291.1_823	29.082	392	358
WP_004503032.1	lcl|NZ_JQPA01000005.1_cds_WP_001198107.1_148	32.653	343	358
WP_004503032.1	lcl|NZ_JQPA01000005.1_cds_WP_000575181.1_205	30.892	314	358
WP_004503032.1	lcl|NZ_JQPA01000011.1_cds_WP_001982414.1_578	25.806	372	358
WP_004503032.1	lcl|NZ_JQPA01000031.1_cds_WP_000538749.1_1341	29.851	201	358
WP_004503087.1	lcl|NZ_JQPA01000005.1_cds_WP_002106397.1_160	87.662	308	308
WP_004503087.1	lcl|NZ_JQPA01000005.1_cds_WP_002106393.1_172	26.471	136	308
