WP_002614501.1	lcl|NZ_AFMG01000041.1_cds_WP_000340715.1_2919	86.792	106	106
WP_004503085.1	lcl|NZ_AFMG01000041.1_cds_WP_000410273.1_2918	91.374	313	314
WP_004503085.1	lcl|NZ_AFMG01000041.1_cds_WP_000093099.1_2898	57.143	63	314
WP_004503085.1	lcl|NZ_AFMG01000041.1_cds_WP_000646250.1_2915	28.175	252	314
WP_004503085.1	lcl|NZ_AFMG01000123.1_cds_WP_000744700.1_1622	23.077	325	314
WP_004503085.1	lcl|NZ_AFMG01000041.1_cds_WP_000600889.1_2889	23.656	186	314
WP_004503085.1	lcl|NZ_AFMG01000041.1_cds_WP_000723090.1_2836	22.145	289	314
WP_004503085.1	lcl|NZ_AFMG01000041.1_cds_WP_001067557.1_2912	24.923	325	314
WP_004503038.1	lcl|NZ_AFMG01000041.1_cds_WP_000604524.1_2917	83.562	365	365
WP_004503080.1	lcl|NZ_AFMG01000041.1_cds_WP_000884059.1_2916	96.216	185	185
WP_004503080.1	lcl|NZ_AFMG01000047.1_cds_WP_000351733.1_2678	40.000	140	185
WP_004503081.1	lcl|NZ_AFMG01000041.1_cds_WP_000646250.1_2915	95.441	329	329
WP_004503081.1	lcl|NZ_AFMG01000123.1_cds_WP_000744700.1_1622	32.063	315	329
WP_004503081.1	lcl|NZ_AFMG01000041.1_cds_WP_000723090.1_2836	29.851	335	329
WP_004503081.1	lcl|NZ_AFMG01000041.1_cds_WP_000600889.1_2889	30.408	319	329
WP_004503081.1	lcl|NZ_AFMG01000066.1_cds_WP_001984071.1_2364	30.945	307	329
WP_004503081.1	lcl|NZ_AFMG01000136.1_cds_WP_000649925.1_1317	28.882	322	329
WP_004503081.1	lcl|NZ_AFMG01000181.1_cds_WP_000709511.1_659	28.182	330	329
WP_004503081.1	lcl|NZ_AFMG01000041.1_cds_WP_001067557.1_2912	28.852	305	329
WP_004503081.1	lcl|NZ_AFMG01000041.1_cds_WP_000601375.1_2862	25.000	300	329
WP_004503081.1	lcl|NZ_AFMG01000066.1_cds_WP_000688695.1_2384	28.102	274	329
WP_004503081.1	lcl|NZ_AFMG01000041.1_cds_WP_000410273.1_2918	26.266	316	329
WP_004503081.1	lcl|NZ_AFMG01000041.1_cds_WP_000475904.1_2853	26.642	274	329
WP_004503081.1	lcl|NZ_AFMG01000119.1_cds_WP_001074785.1_1783	28.679	265	329
WP_004503081.1	lcl|NZ_AFMG01000041.1_cds_WP_000487322.1_2864	27.385	325	329
WP_004503081.1	lcl|NZ_AFMG01000133.1_cds_WP_001003555.1_1376	24.551	334	329
WP_239248135.1	lcl|NZ_AFMG01000041.1_cds_WP_000774262.1_2914	94.007	267	267
WP_239248135.1	lcl|NZ_AFMG01000041.1_cds_WP_000859505.1_2865	27.885	208	267
WP_239248135.1	lcl|NZ_AFMG01000041.1_cds_WP_000800438.1_2884	26.178	191	267
WP_239248135.1	lcl|NZ_AFMG01000041.1_cds_WP_000842260.1_2835	26.316	190	267
WP_239248135.1	lcl|NZ_AFMG01000022.1_cds_WP_000667727.1_3479	32.727	110	267
WP_239248135.1	lcl|NZ_AFMG01000029.1_cds_WP_000805357.1_3236	37.209	86	267
WP_004503040.1	lcl|NZ_AFMG01000041.1_cds_WP_000612797.1_2913	92.731	509	509
WP_004503040.1	lcl|NZ_AFMG01000088.1_cds_WP_000291591.1_2026	26.791	321	509
WP_004503040.1	lcl|NZ_AFMG01000088.1_cds_WP_000364507.1_2025	28.723	94	509
WP_004503040.1	lcl|NZ_AFMG01000041.1_cds_WP_000612797.1_2913	92.731	509	509
WP_004503040.1	lcl|NZ_AFMG01000088.1_cds_WP_000291591.1_2026	26.791	321	509
WP_004503040.1	lcl|NZ_AFMG01000088.1_cds_WP_000364507.1_2025	28.723	94	509
WP_061221763.1	lcl|NZ_AFMG01000041.1_cds_WP_001067557.1_2912	97.576	330	330
WP_061221763.1	lcl|NZ_AFMG01000041.1_cds_WP_000646250.1_2915	29.316	307	330
WP_061221763.1	lcl|NZ_AFMG01000041.1_cds_WP_000600889.1_2889	26.316	266	330
WP_061221763.1	lcl|NZ_AFMG01000066.1_cds_WP_001984071.1_2364	25.368	272	330
WP_061221763.1	lcl|NZ_AFMG01000123.1_cds_WP_000744700.1_1622	26.582	316	330
WP_061221763.1	lcl|NZ_AFMG01000133.1_cds_WP_001003555.1_1376	27.888	251	330
WP_061221763.1	lcl|NZ_AFMG01000041.1_cds_WP_000723090.1_2836	24.324	333	330
WP_061221763.1	lcl|NZ_AFMG01000136.1_cds_WP_000649925.1_1317	29.615	260	330
WP_061221763.1	lcl|NZ_AFMG01000066.1_cds_WP_000688695.1_2384	25.339	221	330
WP_061221763.1	lcl|NZ_AFMG01000041.1_cds_WP_000601375.1_2862	25.455	275	330
WP_004503073.1	lcl|NZ_AFMG01000041.1_cds_WP_000689743.1_2909	38.278	546	535
WP_004503073.1	lcl|NZ_AFMG01000041.1_cds_WP_000689743.1_2909	38.278	546	535
WP_004503036.1	lcl|NZ_AFMG01000041.1_cds_WP_000342713.1_2908	67.547	265	265
WP_004503036.1	lcl|NZ_AFMG01000163.1_cds_WP_001002663.1_827	41.803	244	265
WP_004503036.1	lcl|NZ_AFMG01000139.1_cds_WP_001183723.1_1214	27.746	173	265
WP_004503060.1	lcl|NZ_AFMG01000041.1_cds_WP_001246618.1_2907	91.935	310	310
WP_004503060.1	lcl|NZ_AFMG01000046.1_cds_WP_000501205.1_2700	36.304	303	310
