WP_002614501.1	lcl|NZ_JQQX01000039.1_cds_WP_002725873.1_1077	95.283	106	106
WP_004503085.1	lcl|NZ_JQQX01000039.1_cds_WP_002733579.1_1076	97.444	313	314
WP_004503085.1	lcl|NZ_JQQX01000039.1_cds_WP_002733534.1_1073	27.381	252	314
WP_004503085.1	lcl|NZ_JQQX01000069.1_cds_WP_002722638.1_1679	24.534	322	314
WP_004503085.1	lcl|NZ_JQQX01000102.1_cds_WP_002740024.1_2547	21.708	281	314
WP_004503085.1	lcl|NZ_JQQX01000081.1_cds_WP_002728309.1_2188	24.759	311	314
WP_004503085.1	lcl|NZ_JQQX01000055.1_cds_WP_002743770.1_1399	23.770	122	314
WP_004503085.1	lcl|NZ_JQQX01000039.1_cds_WP_002740721.1_1070	24.308	325	314
WP_004503085.1	lcl|NZ_JQQX01000039.1_cds_WP_016749081.1_1044	25.641	117	314
WP_004503038.1	lcl|NZ_JQQX01000039.1_cds_WP_026054882.1_1075	93.425	365	365
WP_004503080.1	lcl|NZ_JQQX01000039.1_cds_WP_002733646.1_1074	96.216	185	185
WP_004503080.1	lcl|NZ_JQQX01000088.1_cds_WP_002721790.1_2360	36.301	146	185
WP_004503081.1	lcl|NZ_JQQX01000039.1_cds_WP_002733534.1_1073	93.921	329	329
WP_004503081.1	lcl|NZ_JQQX01000069.1_cds_WP_002722638.1_1679	30.380	316	329
WP_004503081.1	lcl|NZ_JQQX01000081.1_cds_WP_002728309.1_2188	30.645	310	329
WP_004503081.1	lcl|NZ_JQQX01000102.1_cds_WP_002740024.1_2547	30.448	335	329
WP_004503081.1	lcl|NZ_JQQX01000055.1_cds_WP_002743770.1_1399	26.686	341	329
WP_004503081.1	lcl|NZ_JQQX01000053.1_cds_WP_002728316.1_1377	28.485	330	329
WP_004503081.1	lcl|NZ_JQQX01000039.1_cds_WP_002733638.1_1036	27.714	350	329
WP_004503081.1	lcl|NZ_JQQX01000078.1_cds_WP_002741146.1_2104	28.165	316	329
WP_004503081.1	lcl|NZ_JQQX01000009.1_cds_WP_002733546.1_236	26.119	268	329
WP_004503081.1	lcl|NZ_JQQX01000039.1_cds_WP_002740721.1_1070	28.939	311	329
WP_004503081.1	lcl|NZ_JQQX01000072.1_cds_WP_002732331.1_1877	25.000	348	329
WP_004503081.1	lcl|NZ_JQQX01000039.1_cds_WP_002733579.1_1076	27.711	249	329
WP_004503081.1	lcl|NZ_JQQX01000039.1_cds_WP_002744551.1_1042	28.148	270	329
WP_004503081.1	lcl|NZ_JQQX01000039.1_cds_WP_016749081.1_1044	23.913	322	329
WP_004503081.1	lcl|NZ_JQQX01000048.1_cds_WP_002740236.1_1322	27.170	265	329
WP_004503081.1	lcl|NZ_JQQX01000009.1_cds_WP_002733698.1_244	25.912	274	329
WP_004503081.1	lcl|NZ_JQQX01000150.1_cds_WP_002721725.1_3197	25.000	336	329
WP_004503081.1	lcl|NZ_JQQX01000009.1_cds_WP_002733757.1_234	27.431	288	329
WP_004503081.1	lcl|NZ_JQQX01000128.1_cds_WP_002739935.1_2880	28.235	170	329
WP_239248135.1	lcl|NZ_JQQX01000039.1_cds_WP_002733627.1_1072	92.135	267	267
WP_239248135.1	lcl|NZ_JQQX01000039.1_cds_WP_002740926.1_1031	25.888	197	267
WP_239248135.1	lcl|NZ_JQQX01000009.1_cds_WP_002738295.1_233	25.481	208	267
WP_239248135.1	lcl|NZ_JQQX01000102.1_cds_WP_002727921.1_2548	26.455	189	267
WP_239248135.1	lcl|NZ_JQQX01000013.1_cds_WP_002729040.1_334	34.545	110	267
WP_239248135.1	lcl|NZ_JQQX01000055.1_cds_WP_002729513.1_1398	26.984	189	267
WP_239248135.1	lcl|NZ_JQQX01000052.1_cds_WP_002766579.1_1348	36.047	86	267
WP_004503040.1	lcl|NZ_JQQX01000039.1_cds_WP_002740779.1_1071	92.141	509	509
WP_004503040.1	lcl|NZ_JQQX01000046.1_cds_WP_002728536.1_1233	26.426	333	509
WP_004503040.1	lcl|NZ_JQQX01000046.1_cds_WP_002728534.1_1234	30.435	115	509
WP_004503040.1	lcl|NZ_JQQX01000039.1_cds_WP_002740779.1_1071	92.141	509	509
WP_004503040.1	lcl|NZ_JQQX01000046.1_cds_WP_002728536.1_1233	26.426	333	509
WP_004503040.1	lcl|NZ_JQQX01000046.1_cds_WP_002728534.1_1234	30.435	115	509
WP_061221763.1	lcl|NZ_JQQX01000039.1_cds_WP_002740721.1_1070	95.758	330	330
WP_061221763.1	lcl|NZ_JQQX01000081.1_cds_WP_002728309.1_2188	26.374	273	330
WP_061221763.1	lcl|NZ_JQQX01000039.1_cds_WP_002744551.1_1042	27.835	291	330
WP_061221763.1	lcl|NZ_JQQX01000039.1_cds_WP_002733534.1_1073	29.642	307	330
WP_061221763.1	lcl|NZ_JQQX01000039.1_cds_WP_016749081.1_1044	30.317	221	330
WP_061221763.1	lcl|NZ_JQQX01000069.1_cds_WP_002722638.1_1679	27.758	281	330
WP_061221763.1	lcl|NZ_JQQX01000102.1_cds_WP_002740024.1_2547	26.814	317	330
WP_061221763.1	lcl|NZ_JQQX01000072.1_cds_WP_002732331.1_1877	27.391	230	330
WP_061221763.1	lcl|NZ_JQQX01000078.1_cds_WP_002741146.1_2104	29.066	289	330
WP_061221763.1	lcl|NZ_JQQX01000150.1_cds_WP_002721725.1_3197	24.490	245	330
WP_061221763.1	lcl|NZ_JQQX01000039.1_cds_WP_002733638.1_1036	26.621	293	330
WP_061221763.1	lcl|NZ_JQQX01000009.1_cds_WP_002733546.1_236	25.641	273	330
WP_061221763.1	lcl|NZ_JQQX01000055.1_cds_WP_002743770.1_1399	24.648	142	330
WP_061221763.1	lcl|NZ_JQQX01000039.1_cds_WP_002733579.1_1076	24.024	333	330
WP_004503073.1	lcl|NZ_JQQX01000039.1_cds_WP_002740729.1_1067	37.912	546	535
WP_004503073.1	lcl|NZ_JQQX01000039.1_cds_WP_002740729.1_1067	37.912	546	535
WP_004503036.1	lcl|NZ_JQQX01000039.1_cds_WP_002740998.1_1066	67.170	265	265
WP_004503036.1	lcl|NZ_JQQX01000040.1_cds_WP_061207336.1_1108	41.803	244	265
WP_004503060.1	lcl|NZ_JQQX01000039.1_cds_WP_032853071.1_1065	88.065	310	310
