WP_002614501.1	lcl|NZ_JAMQPN010000004.1_cds_WP_265352101.1_2642	59.783	92	106
WP_004503085.1	lcl|NZ_JAMQPN010000004.1_cds_WP_265352100.1_2643	81.935	310	314
WP_004503085.1	lcl|NZ_JAMQPN010000001.1_cds_WP_265350398.1_629	26.603	312	314
WP_004503085.1	lcl|NZ_JAMQPN010000001.1_cds_WP_265350373.1_656	23.313	326	314
WP_004503085.1	lcl|NZ_JAMQPN010000004.1_cds_WP_265352082.1_2664	20.446	269	314
WP_004503085.1	lcl|NZ_JAMQPN010000001.1_cds_WP_265350875.1_86	24.841	314	314
WP_004503085.1	lcl|NZ_JAMQPN010000003.1_cds_WP_265351842.1_2448	21.505	186	314
WP_004503080.1	lcl|NZ_JAMQPN010000002.1_cds_WP_265351247.1_1645	35.345	116	185
WP_004503081.1	lcl|NZ_JAMQPN010000001.1_cds_WP_265350373.1_656	31.746	315	329
WP_004503081.1	lcl|NZ_JAMQPN010000001.1_cds_WP_265350875.1_86	29.316	307	329
WP_004503081.1	lcl|NZ_JAMQPN010000003.1_cds_WP_265351842.1_2448	28.235	340	329
WP_004503081.1	lcl|NZ_JAMQPN010000001.1_cds_WP_265350726.1_253	27.190	331	329
WP_004503081.1	lcl|NZ_JAMQPN010000001.1_cds_WP_265350398.1_629	28.571	301	329
WP_004503081.1	lcl|NZ_JAMQPN010000004.1_cds_WP_265352082.1_2664	28.044	271	329
WP_004503081.1	lcl|NZ_JAMQPN010000004.1_cds_WP_265352100.1_2643	26.582	316	329
WP_004503081.1	lcl|NZ_JAMQPN010000004.1_cds_WP_265352071.1_2676	26.506	249	329
WP_004503081.1	lcl|NZ_JAMQPN010000001.1_cds_WP_265350671.1_318	27.843	255	329
WP_004503081.1	lcl|NZ_JAMQPN010000012.1_cds_WP_265353373.1_1240	26.816	179	329
WP_004503081.1	lcl|NZ_JAMQPN010000004.1_cds_WP_265352040.1_2707	26.038	265	329
WP_004503081.1	lcl|NZ_JAMQPN010000003.1_cds_WP_265351852.1_2437	25.484	310	329
WP_004503081.1	lcl|NZ_JAMQPN010000001.1_cds_WP_265350327.1_710	29.518	166	329
WP_004503081.1	lcl|NZ_JAMQPN010000001.1_cds_WP_265350679.1_310	22.383	277	329
WP_004503081.1	lcl|NZ_JAMQPN010000004.1_cds_WP_265352209.1_2671	28.481	158	329
WP_239248135.1	lcl|NZ_JAMQPN010000004.1_cds_WP_265352008.1_2768	24.521	261	267
WP_239248135.1	lcl|NZ_JAMQPN010000001.1_cds_WP_265350644.1_346	39.130	115	267
WP_239248135.1	lcl|NZ_JAMQPN010000004.1_cds_WP_265352074.1_2673	25.000	208	267
WP_239248135.1	lcl|NZ_JAMQPN010000001.1_cds_WP_265350781.1_192	27.684	177	267
WP_239248135.1	lcl|NZ_JAMQPN010000003.1_cds_WP_265351841.1_2449	26.562	192	267
WP_004503040.1	lcl|NZ_JAMQPN010000002.1_cds_WP_265351228.1_1623	25.776	322	509
WP_004503040.1	lcl|NZ_JAMQPN010000002.1_cds_WP_265351227.1_1622	26.316	114	509
WP_004503040.1	lcl|NZ_JAMQPN010000002.1_cds_WP_265351228.1_1623	25.776	322	509
WP_004503040.1	lcl|NZ_JAMQPN010000002.1_cds_WP_265351227.1_1622	26.316	114	509
WP_061221763.1	lcl|NZ_JAMQPN010000001.1_cds_WP_265350875.1_86	25.180	278	330
WP_061221763.1	lcl|NZ_JAMQPN010000001.1_cds_WP_265350671.1_318	29.167	264	330
WP_061221763.1	lcl|NZ_JAMQPN010000001.1_cds_WP_265350373.1_656	27.174	276	330
WP_061221763.1	lcl|NZ_JAMQPN010000001.1_cds_WP_265350398.1_629	25.994	327	330
WP_061221763.1	lcl|NZ_JAMQPN010000001.1_cds_WP_265350679.1_310	25.283	265	330
WP_061221763.1	lcl|NZ_JAMQPN010000004.1_cds_WP_265352082.1_2664	26.407	231	330
WP_061221763.1	lcl|NZ_JAMQPN010000001.1_cds_WP_265350736.1_241	27.059	170	330
WP_061221763.1	lcl|NZ_JAMQPN010000003.1_cds_WP_265351842.1_2448	22.848	302	330
WP_061221763.1	lcl|NZ_JAMQPN010000012.1_cds_WP_265353373.1_1240	27.222	180	330
WP_061221763.1	lcl|NZ_JAMQPN010000001.1_cds_WP_265350726.1_253	28.000	150	330
WP_061221763.1	lcl|NZ_JAMQPN010000001.1_cds_WP_265350327.1_710	24.638	207	330
WP_004503036.1	lcl|NZ_JAMQPN010000010.1_cds_WP_265353203.1_980	37.743	257	265
WP_004503036.1	lcl|NZ_JAMQPN010000005.1_cds_WP_265352377.1_2906	26.627	169	265
WP_004503060.1	lcl|NZ_JAMQPN010000001.1_cds_WP_265350158.1_893	38.206	301	310
WP_004503060.1	lcl|NZ_JAMQPN010000005.1_cds_WP_265352377.1_2906	29.032	310	310
WP_004503060.1	lcl|NZ_JAMQPN010000002.1_cds_WP_265351305.1_1711	23.106	264	310
WP_004503060.1	lcl|NZ_JAMQPN010000001.1_cds_WP_265350158.1_893	38.206	301	310
WP_004503060.1	lcl|NZ_JAMQPN010000005.1_cds_WP_265352377.1_2906	29.032	310	310
WP_004503060.1	lcl|NZ_JAMQPN010000002.1_cds_WP_265351305.1_1711	23.106	264	310
WP_004503042.1	lcl|NZ_JAMQPN010000002.1_cds_WP_265351322.1_1732	33.663	101	221
WP_016758358.1	lcl|NZ_JAMQPN010000004.1_cds_WP_265352092.1_2651	30.921	152	316
WP_016758358.1	lcl|NZ_JAMQPN010000004.1_cds_WP_265352188.1_2550	28.662	157	316
WP_016758358.1	lcl|NZ_JAMQPN010000002.1_cds_WP_265351578.1_2044	29.000	100	316
WP_016758358.1	lcl|NZ_JAMQPN010000008.1_cds_WP_265352964.1_3574	26.316	114	316
WP_016758358.1	lcl|NZ_JAMQPN010000003.1_cds_WP_265351687.1_2253	27.820	133	316
WP_004503088.1	lcl|NZ_JAMQPN010000001.1_cds_WP_265350567.1_442	31.159	138	175
WP_004503132.1	lcl|NZ_JAMQPN010000004.1_cds_WP_265352092.1_2651	22.280	193	405
WP_004503032.1	lcl|NZ_JAMQPN010000001.1_cds_WP_265350976.1_381	29.337	392	358
WP_004503032.1	lcl|NZ_JAMQPN010000004.1_cds_WP_265352096.1_2647	29.787	282	358
WP_004503032.1	lcl|NZ_JAMQPN010000010.1_cds_WP_265353155.1_1031	25.278	360	358
WP_004503032.1	lcl|NZ_JAMQPN010000007.1_cds_WP_265352689.1_3515	28.514	249	358
WP_004503049.1	lcl|NZ_JAMQPN010000008.1_cds_WP_265352964.1_3574	26.772	127	409
WP_004503099.1	lcl|NZ_JAMQPN010000007.1_cds_WP_265352689.1_3515	32.394	355	361
WP_004503099.1	lcl|NZ_JAMQPN010000004.1_cds_WP_265352096.1_2647	31.351	370	361
WP_004503099.1	lcl|NZ_JAMQPN010000001.1_cds_WP_265350976.1_381	29.948	384	361
WP_004503099.1	lcl|NZ_JAMQPN010000010.1_cds_WP_265353155.1_1031	23.988	346	361
WP_239248138.1	lcl|NZ_JAMQPN010000001.1_cds_WP_265350398.1_629	29.260	311	313
WP_239248138.1	lcl|NZ_JAMQPN010000001.1_cds_WP_265350373.1_656	30.420	286	313
WP_239248138.1	lcl|NZ_JAMQPN010000001.1_cds_WP_265350875.1_86	27.203	261	313
WP_239248138.1	lcl|NZ_JAMQPN010000004.1_cds_WP_265352082.1_2664	27.511	229	313
WP_239248138.1	lcl|NZ_JAMQPN010000003.1_cds_WP_265351842.1_2448	23.438	256	313
WP_239248138.1	lcl|NZ_JAMQPN010000004.1_cds_WP_265352100.1_2643	24.012	329	313
WP_239248138.1	lcl|NZ_JAMQPN010000004.1_cds_WP_265352209.1_2671	25.097	259	313
WP_004503138.1	lcl|NZ_JAMQPN010000001.1_cds_WP_265350875.1_86	31.383	188	311
WP_004503138.1	lcl|NZ_JAMQPN010000003.1_cds_WP_265351842.1_2448	26.199	271	311
WP_004503138.1	lcl|NZ_JAMQPN010000001.1_cds_WP_265350398.1_629	27.046	281	311
WP_004503138.1	lcl|NZ_JAMQPN010000004.1_cds_WP_265352040.1_2707	28.000	150	311
WP_004503138.1	lcl|NZ_JAMQPN010000003.1_cds_WP_265351852.1_2437	26.180	233	311
WP_004503138.1	lcl|NZ_JAMQPN010000001.1_cds_WP_265350679.1_310	22.794	272	311
WP_004503127.1	lcl|NZ_JAMQPN010000004.1_cds_WP_265352054.1_2693	26.667	135	361
WP_004503127.1	lcl|NZ_JAMQPN010000002.1_cds_WP_265351179.1_1567	24.479	192	361
WP_004503127.1	lcl|NZ_JAMQPN010000004.1_cds_WP_265352073.1_2674	26.000	100	361
WP_061236010.1	lcl|NZ_JAMQPN010000001.1_cds_WP_265350631.1_362	32.335	501	595
WP_061236010.1	lcl|NZ_JAMQPN010000009.1_cds_WP_265353080.1_3752	31.776	535	595
WP_061236010.1	lcl|NZ_JAMQPN010000001.1_cds_WP_265350582.1_425	30.980	510	595
WP_061236010.1	lcl|NZ_JAMQPN010000004.1_cds_WP_265352098.1_2645	42.793	222	595
WP_061236010.1	lcl|NZ_JAMQPN010000001.1_cds_WP_265350880.1_81	28.624	545	595
WP_061236010.1	lcl|NZ_JAMQPN010000001.1_cds_WP_265350882.1_79	41.410	227	595
WP_061236010.1	lcl|NZ_JAMQPN010000006.1_cds_WP_265352657.1_3107	33.074	257	595
WP_061236010.1	lcl|NZ_JAMQPN010000005.1_cds_WP_265352329.1_2956	32.301	226	595
WP_061236010.1	lcl|NZ_JAMQPN010000011.1_cds_WP_265353331.1_1179	27.586	232	595
WP_061236010.1	lcl|NZ_JAMQPN010000001.1_cds_WP_265350804.1_168	28.205	195	595
WP_061236010.1	lcl|NZ_JAMQPN010000001.1_cds_WP_265350898.1_61	31.395	172	595
WP_061236010.1	lcl|NZ_JAMQPN010000003.1_cds_WP_265351868.1_2420	27.184	206	595
WP_061236010.1	lcl|NZ_JAMQPN010000008.1_cds_WP_265352893.1_3652	30.332	211	595
WP_061236010.1	lcl|NZ_JAMQPN010000002.1_cds_WP_135592366.1_1617	26.549	226	595
WP_061236010.1	lcl|NZ_JAMQPN010000001.1_cds_WP_265350859.1_104	29.114	237	595
WP_061236010.1	lcl|NZ_JAMQPN010000001.1_cds_WP_265350216.1_833	33.333	186	595
WP_061236010.1	lcl|NZ_JAMQPN010000002.1_cds_WP_265351246.1_1644	28.390	236	595
WP_061236010.1	lcl|NZ_JAMQPN010000006.1_cds_WP_265352534.1_3252	24.762	210	595
WP_061236010.1	lcl|NZ_JAMQPN010000005.1_cds_WP_265352274.1_3023	28.444	225	595
WP_061236010.1	lcl|NZ_JAMQPN010000005.1_cds_WP_265352410.1_2865	28.249	177	595
WP_061236010.1	lcl|NZ_JAMQPN010000005.1_cds_WP_265352273.1_3024	28.481	158	595
WP_061236010.1	lcl|NZ_JAMQPN010000005.1_cds_WP_265352273.1_3024	24.725	182	595
WP_061236010.1	lcl|NZ_JAMQPN010000005.1_cds_WP_265352317.1_2968	25.532	188	595
WP_061236010.1	lcl|NZ_JAMQPN010000001.1_cds_WP_265350858.1_105	26.891	238	595
WP_061236010.1	lcl|NZ_JAMQPN010000004.1_cds_WP_265352015.1_2761	25.301	166	595
WP_061236010.1	lcl|NZ_JAMQPN010000002.1_cds_WP_265351579.1_2046	29.101	189	595
WP_061236010.1	lcl|NZ_JAMQPN010000002.1_cds_WP_265351032.1_1405	29.775	178	595
WP_061236010.1	lcl|NZ_JAMQPN010000002.1_cds_WP_265351624.1_1944	26.738	187	595
WP_061236010.1	lcl|NZ_JAMQPN010000003.1_cds_WP_265351893.1_2392	23.750	240	595
WP_061236010.1	lcl|NZ_JAMQPN010000004.1_cds_WP_265352017.1_2759	25.877	228	595
WP_061236010.1	lcl|NZ_JAMQPN010000004.1_cds_WP_265351992.1_2785	25.137	183	595
WP_061236010.1	lcl|NZ_JAMQPN010000010.1_cds_WP_265353142.1_1046	30.108	186	595
WP_061236010.1	lcl|NZ_JAMQPN010000004.1_cds_WP_265352006.1_2770	27.149	221	595
WP_061236010.1	lcl|NZ_JAMQPN010000009.1_cds_WP_265353008.1_3838	28.696	230	595
WP_061236010.1	lcl|NZ_JAMQPN010000001.1_cds_WP_265350812.1_160	29.189	185	595
WP_061236010.1	lcl|NZ_JAMQPN010000001.1_cds_WP_265350631.1_362	32.335	501	595
WP_061236010.1	lcl|NZ_JAMQPN010000009.1_cds_WP_265353080.1_3752	31.776	535	595
WP_061236010.1	lcl|NZ_JAMQPN010000001.1_cds_WP_265350582.1_425	30.980	510	595
WP_061236010.1	lcl|NZ_JAMQPN010000004.1_cds_WP_265352098.1_2645	42.793	222	595
WP_061236010.1	lcl|NZ_JAMQPN010000001.1_cds_WP_265350880.1_81	28.624	545	595
WP_061236010.1	lcl|NZ_JAMQPN010000001.1_cds_WP_265350882.1_79	41.410	227	595
WP_061236010.1	lcl|NZ_JAMQPN010000006.1_cds_WP_265352657.1_3107	33.074	257	595
WP_061236010.1	lcl|NZ_JAMQPN010000005.1_cds_WP_265352329.1_2956	32.301	226	595
WP_061236010.1	lcl|NZ_JAMQPN010000011.1_cds_WP_265353331.1_1179	27.586	232	595
WP_061236010.1	lcl|NZ_JAMQPN010000001.1_cds_WP_265350804.1_168	28.205	195	595
WP_061236010.1	lcl|NZ_JAMQPN010000001.1_cds_WP_265350898.1_61	31.395	172	595
WP_061236010.1	lcl|NZ_JAMQPN010000003.1_cds_WP_265351868.1_2420	27.184	206	595
WP_061236010.1	lcl|NZ_JAMQPN010000008.1_cds_WP_265352893.1_3652	30.332	211	595
WP_061236010.1	lcl|NZ_JAMQPN010000002.1_cds_WP_135592366.1_1617	26.549	226	595
WP_061236010.1	lcl|NZ_JAMQPN010000001.1_cds_WP_265350859.1_104	29.114	237	595
WP_061236010.1	lcl|NZ_JAMQPN010000001.1_cds_WP_265350216.1_833	33.333	186	595
WP_061236010.1	lcl|NZ_JAMQPN010000002.1_cds_WP_265351246.1_1644	28.390	236	595
WP_061236010.1	lcl|NZ_JAMQPN010000006.1_cds_WP_265352534.1_3252	24.762	210	595
WP_061236010.1	lcl|NZ_JAMQPN010000005.1_cds_WP_265352274.1_3023	28.444	225	595
WP_061236010.1	lcl|NZ_JAMQPN010000005.1_cds_WP_265352410.1_2865	28.249	177	595
WP_061236010.1	lcl|NZ_JAMQPN010000005.1_cds_WP_265352273.1_3024	28.481	158	595
WP_061236010.1	lcl|NZ_JAMQPN010000005.1_cds_WP_265352273.1_3024	24.725	182	595
WP_061236010.1	lcl|NZ_JAMQPN010000005.1_cds_WP_265352317.1_2968	25.532	188	595
WP_061236010.1	lcl|NZ_JAMQPN010000001.1_cds_WP_265350858.1_105	26.891	238	595
WP_061236010.1	lcl|NZ_JAMQPN010000004.1_cds_WP_265352015.1_2761	25.301	166	595
WP_061236010.1	lcl|NZ_JAMQPN010000002.1_cds_WP_265351579.1_2046	29.101	189	595
WP_061236010.1	lcl|NZ_JAMQPN010000002.1_cds_WP_265351032.1_1405	29.775	178	595
WP_061236010.1	lcl|NZ_JAMQPN010000002.1_cds_WP_265351624.1_1944	26.738	187	595
WP_061236010.1	lcl|NZ_JAMQPN010000003.1_cds_WP_265351893.1_2392	23.750	240	595
WP_061236010.1	lcl|NZ_JAMQPN010000004.1_cds_WP_265352017.1_2759	25.877	228	595
WP_061236010.1	lcl|NZ_JAMQPN010000004.1_cds_WP_265351992.1_2785	25.137	183	595
WP_061236010.1	lcl|NZ_JAMQPN010000010.1_cds_WP_265353142.1_1046	30.108	186	595
WP_061236010.1	lcl|NZ_JAMQPN010000004.1_cds_WP_265352006.1_2770	27.149	221	595
WP_061236010.1	lcl|NZ_JAMQPN010000009.1_cds_WP_265353008.1_3838	28.696	230	595
WP_061236010.1	lcl|NZ_JAMQPN010000001.1_cds_WP_265350812.1_160	29.189	185	595
WP_239248139.1	lcl|NZ_JAMQPN010000004.1_cds_WP_265352095.1_2648	35.268	224	227
