WP_002614501.1	lcl|NZ_JQRI01000085.1_cds_WP_004462903.1_2712	92.453	106	106
WP_004503085.1	lcl|NZ_JQRI01000085.1_cds_WP_061220368.1_2711	90.000	310	314
WP_004503085.1	lcl|NZ_JQRI01000092.1_cds_WP_004461583.1_2840	23.913	322	314
WP_004503085.1	lcl|NZ_JQRI01000085.1_cds_WP_004479538.1_2708	27.381	252	314
WP_004503085.1	lcl|NZ_JQRI01000018.1_cds_WP_004476514.1_794	21.352	281	314
WP_004503085.1	lcl|NZ_JQRI01000050.1_cds_WP_004490254.1_1805	23.529	102	314
WP_004503085.1	lcl|NZ_JQRI01000085.1_cds_WP_020783865.1_2705	23.100	329	314
WP_004503038.1	lcl|NZ_JQRI01000085.1_cds_WP_004479563.1_2710	89.863	365	365
WP_004503080.1	lcl|NZ_JQRI01000085.1_cds_WP_016755108.1_2709	95.676	185	185
WP_004503080.1	lcl|NZ_JQRI01000002.1_cds_WP_004460143.1_78	34.247	146	185
WP_004503081.1	lcl|NZ_JQRI01000085.1_cds_WP_004479538.1_2708	92.073	328	329
WP_004503081.1	lcl|NZ_JQRI01000092.1_cds_WP_004461583.1_2840	30.380	316	329
WP_004503081.1	lcl|NZ_JQRI01000062.1_cds_WP_061220221.1_2135	31.935	310	329
WP_004503081.1	lcl|NZ_JQRI01000018.1_cds_WP_004476514.1_794	29.341	334	329
WP_004503081.1	lcl|NZ_JQRI01000050.1_cds_WP_004490254.1_1805	26.786	336	329
WP_004503081.1	lcl|NZ_JQRI01000062.1_cds_WP_004461242.1_2132	29.091	330	329
WP_004503081.1	lcl|NZ_JQRI01000003.1_cds_WP_004487738.1_251	28.882	322	329
WP_004503081.1	lcl|NZ_JQRI01000085.1_cds_WP_020783865.1_2705	29.470	302	329
WP_004503081.1	lcl|NZ_JQRI01000001.1_cds_WP_061219727.1_35	26.197	355	329
WP_004503081.1	lcl|NZ_JQRI01000085.1_cds_WP_061220368.1_2711	27.711	249	329
WP_004503081.1	lcl|NZ_JQRI01000064.1_cds_WP_004470510.1_2158	27.652	264	329
WP_004503081.1	lcl|NZ_JQRI01000018.1_cds_WP_004472277.1_812	25.210	238	329
WP_004503081.1	lcl|NZ_JQRI01000019.1_cds_WP_004489949.1_870	24.242	330	329
WP_004503081.1	lcl|NZ_JQRI01000056.1_cds_WP_004459320.1_1936	27.236	246	329
WP_239248135.1	lcl|NZ_JQRI01000085.1_cds_WP_061220367.1_2707	88.390	267	267
WP_239248135.1	lcl|NZ_JQRI01000050.1_cds_WP_061220134.1_1773	31.313	198	267
WP_239248135.1	lcl|NZ_JQRI01000018.1_cds_WP_004476528.1_793	26.316	190	267
WP_239248135.1	lcl|NZ_JQRI01000050.1_cds_WP_004490253.1_1806	27.513	189	267
WP_239248135.1	lcl|NZ_JQRI01000014.1_cds_WP_081101751.1_694	38.372	86	267
WP_004503040.1	lcl|NZ_JQRI01000085.1_cds_WP_020783862.1_2706	87.598	508	509
WP_004503040.1	lcl|NZ_JQRI01000045.1_cds_WP_061220117.1_1678	26.994	326	509
WP_004503040.1	lcl|NZ_JQRI01000045.1_cds_WP_061220116.1_1677	30.851	94	509
WP_004503040.1	lcl|NZ_JQRI01000085.1_cds_WP_020783862.1_2706	87.598	508	509
WP_004503040.1	lcl|NZ_JQRI01000045.1_cds_WP_061220117.1_1678	26.994	326	509
WP_004503040.1	lcl|NZ_JQRI01000045.1_cds_WP_061220116.1_1677	30.851	94	509
WP_061221763.1	lcl|NZ_JQRI01000085.1_cds_WP_020783865.1_2705	93.333	330	330
WP_061221763.1	lcl|NZ_JQRI01000085.1_cds_WP_004479538.1_2708	29.642	307	330
WP_061221763.1	lcl|NZ_JQRI01000062.1_cds_WP_061220221.1_2135	25.275	273	330
WP_061221763.1	lcl|NZ_JQRI01000092.1_cds_WP_004461583.1_2840	28.261	276	330
WP_061221763.1	lcl|NZ_JQRI01000018.1_cds_WP_004476514.1_794	26.347	334	330
WP_061221763.1	lcl|NZ_JQRI01000001.1_cds_WP_061219727.1_35	25.455	220	330
WP_061221763.1	lcl|NZ_JQRI01000019.1_cds_WP_004489949.1_870	24.691	243	330
WP_061221763.1	lcl|NZ_JQRI01000003.1_cds_WP_004487738.1_251	29.555	247	330
WP_061221763.1	lcl|NZ_JQRI01000009.1_cds_WP_020783617.1_505	26.667	150	330
WP_061221763.1	lcl|NZ_JQRI01000050.1_cds_WP_004490254.1_1805	27.820	133	330
WP_004503073.1	lcl|NZ_JQRI01000085.1_cds_WP_004479653.1_2702	38.532	545	535
WP_004503073.1	lcl|NZ_JQRI01000085.1_cds_WP_004479653.1_2702	38.532	545	535
WP_004503036.1	lcl|NZ_JQRI01000085.1_cds_WP_004470185.1_2701	66.415	265	265
WP_004503036.1	lcl|NZ_JQRI01000020.1_cds_WP_004457662.1_936	43.033	244	265
WP_004503060.1	lcl|NZ_JQRI01000085.1_cds_WP_061220365.1_2700	84.194	310	310
WP_004503060.1	lcl|NZ_JQRI01000027.1_cds_WP_004463516.1_1112	39.085	284	310
WP_004503060.1	lcl|NZ_JQRI01000049.1_cds_WP_004466126.1_1765	27.244	312	310
WP_004503060.1	lcl|NZ_JQRI01000059.1_cds_WP_004490381.1_2065	25.792	221	310
WP_004503060.1	lcl|NZ_JQRI01000085.1_cds_WP_061220365.1_2700	84.194	310	310
WP_004503060.1	lcl|NZ_JQRI01000027.1_cds_WP_004463516.1_1112	39.085	284	310
WP_004503060.1	lcl|NZ_JQRI01000049.1_cds_WP_004466126.1_1765	27.244	312	310
WP_004503060.1	lcl|NZ_JQRI01000059.1_cds_WP_004490381.1_2065	25.792	221	310
WP_004503095.1	lcl|NZ_JQRI01000085.1_cds_WP_061220364.1_2699	88.636	264	264
WP_004503106.1	lcl|NZ_JQRI01000085.1_cds_WP_004470135.1_2698	91.538	130	130
WP_004503130.1	lcl|NZ_JQRI01000085.1_cds_WP_032912999.1_2697	74.483	145	146
WP_004503042.1	lcl|NZ_JQRI01000085.1_cds_WP_004470037.1_2696	88.235	221	221
WP_004503042.1	lcl|NZ_JQRI01000107.1_cds_WP_004462594.1_3104	30.392	102	221
WP_016758358.1	lcl|NZ_JQRI01000085.1_cds_WP_061220363.1_2693	25.263	285	316
WP_016758358.1	lcl|NZ_JQRI01000107.1_cds_WP_004468002.1_3105	29.221	154	316
WP_016758358.1	lcl|NZ_JQRI01000009.1_cds_WP_061219828.1_486	29.299	157	316
WP_016758358.1	lcl|NZ_JQRI01000036.1_cds_WP_004485455.1_1371	25.170	147	316
WP_016758358.1	lcl|NZ_JQRI01000120.1_cds_WP_004469895.1_3231	25.767	163	316
WP_016758358.1	lcl|NZ_JQRI01000135.1_cds_WP_004460090.1_3425	27.642	123	316
WP_004503088.1	lcl|NZ_JQRI01000085.1_cds_WP_004470188.1_2694	77.714	175	175
WP_004503088.1	lcl|NZ_JQRI01000015.1_cds_WP_004471088.1_704	26.897	145	175
WP_004503132.1	lcl|NZ_JQRI01000085.1_cds_WP_061220363.1_2693	79.851	402	405
WP_004503132.1	lcl|NZ_JQRI01000036.1_cds_WP_004485455.1_1371	23.214	224	405
WP_004503032.1	lcl|NZ_JQRI01000085.1_cds_WP_061220366.1_2703	40.171	234	358
WP_004503032.1	lcl|NZ_JQRI01000009.1_cds_WP_004470269.1_504	29.570	372	358
WP_004503032.1	lcl|NZ_JQRI01000085.1_cds_WP_004472322.1_2704	33.333	345	358
WP_004503032.1	lcl|NZ_JQRI01000050.1_cds_WP_004474409.1_1767	29.323	399	358
WP_004503032.1	lcl|NZ_JQRI01000018.1_cds_WP_004462146.1_801	33.071	254	358
WP_004503032.1	lcl|NZ_JQRI01000001.1_cds_WP_004460480.1_36	25.936	374	358
WP_004503032.1	lcl|NZ_JQRI01000025.1_cds_WP_004465893.1_1031	29.167	240	358
WP_026054523.1	lcl|NZ_JQRI01000085.1_cds_WP_061220361.1_2689	30.997	371	416
WP_004503049.1	lcl|NZ_JQRI01000085.1_cds_WP_061220363.1_2693	32.216	388	409
WP_004503049.1	lcl|NZ_JQRI01000107.1_cds_WP_004468002.1_3105	23.649	148	409
WP_004503049.1	lcl|NZ_JQRI01000120.1_cds_WP_004469895.1_3231	25.984	127	409
WP_004503099.1	lcl|NZ_JQRI01000018.1_cds_WP_004462146.1_801	37.430	358	361
WP_004503099.1	lcl|NZ_JQRI01000085.1_cds_WP_061220366.1_2703	39.481	347	361
WP_004503099.1	lcl|NZ_JQRI01000085.1_cds_WP_004472322.1_2704	35.260	346	361
WP_004503099.1	lcl|NZ_JQRI01000025.1_cds_WP_004465893.1_1031	36.592	358	361
WP_004503099.1	lcl|NZ_JQRI01000050.1_cds_WP_004474409.1_1767	28.954	373	361
WP_004503099.1	lcl|NZ_JQRI01000009.1_cds_WP_004470269.1_504	32.000	375	361
WP_004503099.1	lcl|NZ_JQRI01000001.1_cds_WP_004460480.1_36	24.928	349	361
WP_004503089.1	lcl|NZ_JQRI01000018.1_cds_WP_004462151.1_796	42.778	180	176
WP_239248138.1	lcl|NZ_JQRI01000003.1_cds_WP_004487738.1_251	29.503	322	313
WP_239248138.1	lcl|NZ_JQRI01000092.1_cds_WP_004461583.1_2840	25.776	322	313
WP_239248138.1	lcl|NZ_JQRI01000085.1_cds_WP_004479538.1_2708	25.857	321	313
WP_239248138.1	lcl|NZ_JQRI01000062.1_cds_WP_061220221.1_2135	25.926	270	313
WP_239248138.1	lcl|NZ_JQRI01000050.1_cds_WP_004490254.1_1805	22.353	340	313
WP_239248138.1	lcl|NZ_JQRI01000018.1_cds_WP_004476514.1_794	25.076	327	313
WP_239248138.1	lcl|NZ_JQRI01000085.1_cds_WP_061220368.1_2711	23.220	323	313
WP_239248138.1	lcl|NZ_JQRI01000019.1_cds_WP_004489949.1_870	26.357	258	313
WP_239248138.1	lcl|NZ_JQRI01000018.1_cds_WP_004491523.1_811	25.896	251	313
WP_239248138.1	lcl|NZ_JQRI01000064.1_cds_WP_004470510.1_2158	21.603	287	313
WP_000572389.1	lcl|NZ_JQRI01000018.1_cds_WP_004462145.1_802	30.579	121	134
WP_004503138.1	lcl|NZ_JQRI01000085.1_cds_WP_020783865.1_2705	28.425	292	311
WP_004503138.1	lcl|NZ_JQRI01000085.1_cds_WP_004479538.1_2708	30.000	270	311
WP_004503138.1	lcl|NZ_JQRI01000062.1_cds_WP_061220221.1_2135	28.723	188	311
WP_004503138.1	lcl|NZ_JQRI01000018.1_cds_WP_004476514.1_794	24.324	333	311
WP_004503138.1	lcl|NZ_JQRI01000064.1_cds_WP_004470510.1_2158	24.567	289	311
WP_004503138.1	lcl|NZ_JQRI01000082.1_cds_WP_081101806.1_2612	24.464	233	311
WP_004503138.1	lcl|NZ_JQRI01000092.1_cds_WP_004461583.1_2840	20.984	305	311
WP_004503138.1	lcl|NZ_JQRI01000001.1_cds_WP_061219727.1_35	29.167	168	311
WP_004503138.1	lcl|NZ_JQRI01000018.1_cds_WP_004490056.1_795	26.271	118	311
WP_004503127.1	lcl|NZ_JQRI01000018.1_cds_WP_061219926.1_799	24.370	119	361
WP_004503127.1	lcl|NZ_JQRI01000018.1_cds_WP_081101757.1_798	24.843	318	361
WP_061236010.1	lcl|NZ_JQRI01000098.1_cds_WP_004457781.1_2995	31.758	529	595
WP_061236010.1	lcl|NZ_JQRI01000007.1_cds_WP_017863782.1_417	29.331	508	595
WP_061236010.1	lcl|NZ_JQRI01000009.1_cds_WP_061219831.1_507	36.638	232	595
WP_061236010.1	lcl|NZ_JQRI01000038.1_cds_WP_004480428.1_1408	43.192	213	595
WP_061236010.1	lcl|NZ_JQRI01000112.1_cds_WP_004489966.1_3179	29.515	227	595
WP_061236010.1	lcl|NZ_JQRI01000122.1_cds_WP_004461439.1_3248	26.957	230	595
WP_061236010.1	lcl|NZ_JQRI01000045.1_cds_WP_004460645.1_1672	28.033	239	595
WP_061236010.1	lcl|NZ_JQRI01000033.1_cds_WP_004475846.1_1278	30.286	175	595
WP_061236010.1	lcl|NZ_JQRI01000017.1_cds_WP_004480113.1_750	29.648	199	595
WP_061236010.1	lcl|NZ_JQRI01000057.1_cds_WP_004458038.1_2005	28.655	171	595
WP_061236010.1	lcl|NZ_JQRI01000038.1_cds_WP_004469900.1_1392	28.378	222	595
WP_061236010.1	lcl|NZ_JQRI01000083.1_cds_WP_004462501.1_2653	28.837	215	595
WP_061236010.1	lcl|NZ_JQRI01000003.1_cds_WP_016552026.1_204	26.939	245	595
WP_061236010.1	lcl|NZ_JQRI01000135.1_cds_WP_004460086.1_3421	24.901	253	595
WP_061236010.1	lcl|NZ_JQRI01000147.1_cds_WP_004461802.1_3484	29.747	158	595
WP_061236010.1	lcl|NZ_JQRI01000147.1_cds_WP_004461802.1_3484	24.064	187	595
WP_061236010.1	lcl|NZ_JQRI01000093.1_cds_WP_061220423.1_2891	28.230	209	595
