WP_002614501.1	lcl|NZ_JQRE01000057.1_cds_WP_004421256.1_753	85.849	106	106
WP_004503085.1	lcl|NZ_JQRE01000057.1_cds_WP_004421326.1_754	90.997	311	314
WP_004503085.1	lcl|NZ_JQRE01000057.1_cds_WP_004434477.1_779	22.932	266	314
WP_004503085.1	lcl|NZ_JQRE01000057.1_cds_WP_004421375.1_757	27.778	252	314
WP_004503085.1	lcl|NZ_JQRE01000181.1_cds_WP_004419974.1_2030	24.308	325	314
WP_004503085.1	lcl|NZ_JQRE01000052.1_cds_WP_004455914.1_725	21.724	290	314
WP_004503085.1	lcl|NZ_JQRE01000168.1_cds_WP_004439553.1_1920	24.638	276	314
WP_004503085.1	lcl|NZ_JQRE01000057.1_cds_WP_004421253.1_760	24.620	329	314
WP_004503038.1	lcl|NZ_JQRE01000057.1_cds_WP_061244416.1_755	85.479	365	365
WP_004503080.1	lcl|NZ_JQRE01000057.1_cds_WP_004421442.1_756	96.216	185	185
WP_004503080.1	lcl|NZ_JQRE01000199.1_cds_WP_004424034.1_2212	40.714	140	185
WP_004503081.1	lcl|NZ_JQRE01000057.1_cds_WP_004421375.1_757	95.137	329	329
WP_004503081.1	lcl|NZ_JQRE01000181.1_cds_WP_004419974.1_2030	30.159	315	329
WP_004503081.1	lcl|NZ_JQRE01000168.1_cds_WP_004439553.1_1920	32.143	308	329
WP_004503081.1	lcl|NZ_JQRE01000052.1_cds_WP_004455914.1_725	30.448	335	329
WP_004503081.1	lcl|NZ_JQRE01000019.1_cds_WP_061244227.1_306	29.012	324	329
WP_004503081.1	lcl|NZ_JQRE01000352.1_cds_WP_002148036.1_3139	28.788	330	329
WP_004503081.1	lcl|NZ_JQRE01000057.1_cds_WP_004421253.1_760	28.852	305	329
WP_004503081.1	lcl|NZ_JQRE01000138.1_cds_WP_061244961.1_1598	24.779	339	329
WP_004503081.1	lcl|NZ_JQRE01000057.1_cds_WP_004421326.1_754	26.908	249	329
WP_004503081.1	lcl|NZ_JQRE01000057.1_cds_WP_004434477.1_779	26.019	319	329
WP_004503081.1	lcl|NZ_JQRE01000010.1_cds_WP_004421384.1_104	25.912	274	329
