WP_002614501.1	lcl|NZ_AFJS01000382.1_cds_WP_000340715.1_26	86.792	106	106
WP_004503085.1	lcl|NZ_AFJS01000382.1_cds_WP_000410273.1_25	91.374	313	314
WP_004503085.1	lcl|NZ_AFJS01000048.1_cds_WP_000093099.1_3328	57.143	63	314
WP_004503085.1	lcl|NZ_AFJS01000048.1_cds_WP_000646252.1_3345	28.175	252	314
WP_004503085.1	lcl|NZ_AFJS01000043.1_cds_WP_000744700.1_3529	23.077	325	314
WP_004503085.1	lcl|NZ_AFJS01000007.1_cds_WP_000600889.1_3721	23.656	186	314
WP_004503085.1	lcl|NZ_AFJS01000070.1_cds_WP_000723090.1_2706	22.145	289	314
WP_004503085.1	lcl|NZ_AFJS01000048.1_cds_WP_001067557.1_3342	24.923	325	314
WP_004503038.1	lcl|NZ_AFJS01000382.1_cds_WP_000604523.1_24	78.199	211	365
WP_004503038.1	lcl|NZ_AFJS01000048.1_cds_WP_029782851.1_3347	90.566	159	365
WP_004503080.1	lcl|NZ_AFJS01000048.1_cds_WP_000884059.1_3346	96.216	185	185
WP_004503080.1	lcl|NZ_AFJS01000197.1_cds_WP_000351733.1_1166	40.000	140	185
WP_004503081.1	lcl|NZ_AFJS01000048.1_cds_WP_000646252.1_3345	95.137	329	329
WP_004503081.1	lcl|NZ_AFJS01000043.1_cds_WP_000744700.1_3529	32.063	315	329
WP_004503081.1	lcl|NZ_AFJS01000070.1_cds_WP_000723090.1_2706	29.851	335	329
WP_004503081.1	lcl|NZ_AFJS01000007.1_cds_WP_000600889.1_3721	30.408	319	329
WP_004503081.1	lcl|NZ_AFJS01000112.1_cds_WP_001984071.1_2051	30.945	307	329
WP_004503081.1	lcl|NZ_AFJS01000347.1_cds_WP_000649925.1_326	28.882	322	329
WP_004503081.1	lcl|NZ_AFJS01000152.1_cds_WP_000709511.1_1544	28.182	330	329
WP_004503081.1	lcl|NZ_AFJS01000048.1_cds_WP_001067557.1_3342	28.852	305	329
WP_004503081.1	lcl|NZ_AFJS01000007.1_cds_WP_000601375.1_3748	25.000	300	329
WP_004503081.1	lcl|NZ_AFJS01000069.1_cds_WP_000688695.1_2735	28.102	274	329
WP_004503081.1	lcl|NZ_AFJS01000382.1_cds_WP_000410273.1_25	26.266	316	329
WP_004503081.1	lcl|NZ_AFJS01000070.1_cds_WP_000475904.1_2723	26.642	274	329
WP_004503081.1	lcl|NZ_AFJS01000071.1_cds_WP_001074785.1_2677	28.679	265	329
WP_004503081.1	lcl|NZ_AFJS01000007.1_cds_WP_000487322.1_3746	27.385	325	329
WP_004503081.1	lcl|NZ_AFJS01000213.1_cds_WP_001003555.1_979	24.551	334	329
WP_239248135.1	lcl|NZ_AFJS01000048.1_cds_WP_000774262.1_3344	94.007	267	267
WP_239248135.1	lcl|NZ_AFJS01000007.1_cds_WP_000859505.1_3745	27.885	208	267
WP_239248135.1	lcl|NZ_AFJS01000007.1_cds_WP_000800438.1_3726	26.178	191	267
WP_239248135.1	lcl|NZ_AFJS01000070.1_cds_WP_000842260.1_2705	26.316	190	267
WP_239248135.1	lcl|NZ_AFJS01000163.1_cds_WP_000667727.1_1509	32.727	110	267
WP_239248135.1	lcl|NZ_AFJS01000068.1_cds_WP_000805357.1_2759	37.209	86	267
WP_004503040.1	lcl|NZ_AFJS01000048.1_cds_WP_000612797.1_3343	92.731	509	509
WP_004503040.1	lcl|NZ_AFJS01000139.1_cds_WP_000291591.1_1821	26.791	321	509
WP_004503040.1	lcl|NZ_AFJS01000139.1_cds_WP_000364507.1_1820	28.723	94	509
WP_004503040.1	lcl|NZ_AFJS01000048.1_cds_WP_000612797.1_3343	92.731	509	509
WP_004503040.1	lcl|NZ_AFJS01000139.1_cds_WP_000291591.1_1821	26.791	321	509
WP_004503040.1	lcl|NZ_AFJS01000139.1_cds_WP_000364507.1_1820	28.723	94	509
WP_061221763.1	lcl|NZ_AFJS01000048.1_cds_WP_001067557.1_3342	97.576	330	330
WP_061221763.1	lcl|NZ_AFJS01000048.1_cds_WP_000646252.1_3345	29.316	307	330
WP_061221763.1	lcl|NZ_AFJS01000007.1_cds_WP_000600889.1_3721	26.316	266	330
WP_061221763.1	lcl|NZ_AFJS01000112.1_cds_WP_001984071.1_2051	25.368	272	330
WP_061221763.1	lcl|NZ_AFJS01000043.1_cds_WP_000744700.1_3529	26.582	316	330
WP_061221763.1	lcl|NZ_AFJS01000213.1_cds_WP_001003555.1_979	27.888	251	330
WP_061221763.1	lcl|NZ_AFJS01000070.1_cds_WP_000723090.1_2706	24.324	333	330
WP_061221763.1	lcl|NZ_AFJS01000347.1_cds_WP_000649925.1_326	29.615	260	330
WP_061221763.1	lcl|NZ_AFJS01000069.1_cds_WP_000688695.1_2735	25.339	221	330
WP_061221763.1	lcl|NZ_AFJS01000007.1_cds_WP_000601375.1_3748	25.455	275	330
WP_004503073.1	lcl|NZ_AFJS01000048.1_cds_WP_000689743.1_3339	38.278	546	535
WP_004503073.1	lcl|NZ_AFJS01000048.1_cds_WP_000689743.1_3339	38.278	546	535
WP_004503036.1	lcl|NZ_AFJS01000048.1_cds_WP_000342713.1_3338	67.547	265	265
WP_004503036.1	lcl|NZ_AFJS01000350.1_cds_WP_001002663.1_228	41.803	244	265
WP_004503036.1	lcl|NZ_AFJS01000171.1_cds_WP_001183723.1_1425	27.746	173	265
WP_004503060.1	lcl|NZ_AFJS01000048.1_cds_WP_001246618.1_3337	91.935	310	310
WP_004503060.1	lcl|NZ_AFJS01000054.1_cds_WP_000501205.1_3111	36.304	303	310
WP_004503060.1	lcl|NZ_AFJS01000171.1_cds_WP_001183723.1_1425	30.000	250	310
WP_004503060.1	lcl|NZ_AFJS01000148.1_cds_WP_000279894.1_1612	24.335	263	310
WP_004503060.1	lcl|NZ_AFJS01000048.1_cds_WP_001246618.1_3337	91.935	310	310
WP_004503060.1	lcl|NZ_AFJS01000054.1_cds_WP_000501205.1_3111	36.304	303	310
WP_004503060.1	lcl|NZ_AFJS01000171.1_cds_WP_001183723.1_1425	30.000	250	310
WP_004503060.1	lcl|NZ_AFJS01000148.1_cds_WP_000279894.1_1612	24.335	263	310
WP_004503095.1	lcl|NZ_AFJS01000048.1_cds_WP_000479982.1_3336	94.697	264	264
WP_004503106.1	lcl|NZ_AFJS01000048.1_cds_WP_000715958.1_3335	90.698	129	130
WP_004503130.1	lcl|NZ_AFJS01000048.1_cds_WP_001088866.1_3334	76.429	140	146
WP_004503042.1	lcl|NZ_AFJS01000048.1_cds_WP_000517242.1_3333	87.330	221	221
WP_004503042.1	lcl|NZ_AFJS01000093.1_cds_WP_001069834.1_2352	29.412	102	221
WP_004503042.1	lcl|NZ_AFJS01000043.1_cds_WP_001082180.1_3501	23.077	78	221
WP_016758358.1	lcl|NZ_AFJS01000048.1_cds_WP_001015422.1_3331	25.000	276	316
WP_016758358.1	lcl|NZ_AFJS01000093.1_cds_WP_000347681.1_2353	29.221	154	316
WP_016758358.1	lcl|NZ_AFJS01000007.1_cds_WP_000661932.1_3742	26.056	142	316
WP_016758358.1	lcl|NZ_AFJS01000007.1_cds_WP_002082140.1_3733	28.058	139	316
WP_016758358.1	lcl|NZ_AFJS01000052.1_cds_WP_000402845.1_3178	22.368	152	316
WP_016758358.1	lcl|NZ_AFJS01000043.1_cds_WP_001082180.1_3501	24.540	163	316
WP_016758358.1	lcl|NZ_AFJS01000197.1_cds_WP_000188047.1_1139	28.926	121	316
