WP_002614501.1	lcl|NZ_JASUZS010000008.1_cds_WP_002733653.1_3118	94.340	106	106
WP_004503085.1	lcl|NZ_JASUZS010000008.1_cds_WP_002733579.1_3119	97.444	313	314
WP_004503085.1	lcl|NZ_JASUZS010000008.1_cds_WP_002733534.1_3122	27.381	252	314
WP_004503085.1	lcl|NZ_JASUZS010000001.1_cds_WP_002722638.1_268	24.534	322	314
WP_004503085.1	lcl|NZ_JASUZS010000008.1_cds_WP_002727919.1_3214	21.708	281	314
WP_004503085.1	lcl|NZ_JASUZS010000003.1_cds_WP_002728309.1_2088	24.759	311	314
WP_004503085.1	lcl|NZ_JASUZS010000005.1_cds_WP_002729504.1_2655	23.770	122	314
WP_004503085.1	lcl|NZ_JASUZS010000008.1_cds_WP_016749079.1_3125	23.692	325	314
WP_004503085.1	lcl|NZ_JASUZS010000008.1_cds_WP_016749081.1_3146	25.641	117	314
WP_004503038.1	lcl|NZ_JASUZS010000008.1_cds_WP_026054882.1_3120	93.425	365	365
WP_004503080.1	lcl|NZ_JASUZS010000008.1_cds_WP_002733646.1_3121	96.216	185	185
WP_004503080.1	lcl|NZ_JASUZS010000006.1_cds_WP_002721790.1_2858	36.301	146	185
WP_004503081.1	lcl|NZ_JASUZS010000008.1_cds_WP_002733534.1_3122	93.921	329	329
WP_004503081.1	lcl|NZ_JASUZS010000001.1_cds_WP_002722638.1_268	30.380	316	329
WP_004503081.1	lcl|NZ_JASUZS010000003.1_cds_WP_002728309.1_2088	30.645	310	329
WP_004503081.1	lcl|NZ_JASUZS010000008.1_cds_WP_002727919.1_3214	29.851	335	329
WP_004503081.1	lcl|NZ_JASUZS010000005.1_cds_WP_002729504.1_2655	26.686	341	329
WP_004503081.1	lcl|NZ_JASUZS010000003.1_cds_WP_002735602.1_2085	28.485	330	329
WP_004503081.1	lcl|NZ_JASUZS010000008.1_cds_WP_002733638.1_3154	27.714	350	329
WP_004503081.1	lcl|NZ_JASUZS010000001.1_cds_WP_002732362.1_142	28.165	316	329
WP_004503081.1	lcl|NZ_JASUZS010000008.1_cds_WP_002733546.1_3189	26.119	268	329
WP_004503081.1	lcl|NZ_JASUZS010000008.1_cds_WP_016749079.1_3125	28.939	311	329
WP_004503081.1	lcl|NZ_JASUZS010000001.1_cds_WP_002732331.1_53	25.000	348	329
WP_004503081.1	lcl|NZ_JASUZS010000008.1_cds_WP_002733579.1_3119	27.711	249	329
WP_004503081.1	lcl|NZ_JASUZS010000008.1_cds_WP_002744551.1_3148	28.148	270	329
WP_004503081.1	lcl|NZ_JASUZS010000008.1_cds_WP_016749081.1_3146	23.913	322	329
WP_004503081.1	lcl|NZ_JASUZS010000007.1_cds_WP_002728462.1_2969	27.170	265	329
WP_004503081.1	lcl|NZ_JASUZS010000008.1_cds_WP_002733698.1_3197	25.912	274	329
WP_004503081.1	lcl|NZ_JASUZS010000001.1_cds_WP_002732574.1_359	24.695	328	329
WP_004503081.1	lcl|NZ_JASUZS010000008.1_cds_WP_002733757.1_3187	27.431	288	329
WP_004503081.1	lcl|NZ_JASUZS010000002.1_cds_WP_002728696.1_1487	28.235	170	329
WP_239248135.1	lcl|NZ_JASUZS010000008.1_cds_WP_002733627.1_3123	92.135	267	267
WP_239248135.1	lcl|NZ_JASUZS010000008.1_cds_WP_002733554.1_3186	25.481	208	267
WP_239248135.1	lcl|NZ_JASUZS010000008.1_cds_WP_002733775.1_3159	25.381	197	267
WP_239248135.1	lcl|NZ_JASUZS010000008.1_cds_WP_002727921.1_3215	26.455	189	267
WP_239248135.1	lcl|NZ_JASUZS010000009.1_cds_WP_002729040.1_3359	34.545	110	267
WP_239248135.1	lcl|NZ_JASUZS010000005.1_cds_WP_002729513.1_2654	26.984	189	267
WP_239248135.1	lcl|NZ_JASUZS010000017.1_cds_WP_002766579.1_1087	36.047	86	267
WP_004503040.1	lcl|NZ_JASUZS010000008.1_cds_WP_002738292.1_3124	92.338	509	509
WP_004503040.1	lcl|NZ_JASUZS010000007.1_cds_WP_002728536.1_3042	26.426	333	509
WP_004503040.1	lcl|NZ_JASUZS010000007.1_cds_WP_002728534.1_3041	30.435	115	509
WP_004503040.1	lcl|NZ_JASUZS010000008.1_cds_WP_002738292.1_3124	92.338	509	509
WP_004503040.1	lcl|NZ_JASUZS010000007.1_cds_WP_002728536.1_3042	26.426	333	509
WP_004503040.1	lcl|NZ_JASUZS010000007.1_cds_WP_002728534.1_3041	30.435	115	509
WP_061221763.1	lcl|NZ_JASUZS010000008.1_cds_WP_016749079.1_3125	96.061	330	330
WP_061221763.1	lcl|NZ_JASUZS010000003.1_cds_WP_002728309.1_2088	26.374	273	330
WP_061221763.1	lcl|NZ_JASUZS010000008.1_cds_WP_002744551.1_3148	27.835	291	330
WP_061221763.1	lcl|NZ_JASUZS010000008.1_cds_WP_002733534.1_3122	29.642	307	330
WP_061221763.1	lcl|NZ_JASUZS010000008.1_cds_WP_016749081.1_3146	30.317	221	330
WP_061221763.1	lcl|NZ_JASUZS010000001.1_cds_WP_002722638.1_268	27.758	281	330
WP_061221763.1	lcl|NZ_JASUZS010000008.1_cds_WP_002727919.1_3214	26.814	317	330
WP_061221763.1	lcl|NZ_JASUZS010000001.1_cds_WP_002732331.1_53	27.391	230	330
WP_061221763.1	lcl|NZ_JASUZS010000001.1_cds_WP_002732362.1_142	28.395	324	330
WP_061221763.1	lcl|NZ_JASUZS010000001.1_cds_WP_002732574.1_359	24.490	245	330
WP_061221763.1	lcl|NZ_JASUZS010000008.1_cds_WP_002733638.1_3154	26.621	293	330
WP_061221763.1	lcl|NZ_JASUZS010000008.1_cds_WP_002733546.1_3189	25.641	273	330
WP_061221763.1	lcl|NZ_JASUZS010000005.1_cds_WP_002729504.1_2655	25.352	142	330
WP_061221763.1	lcl|NZ_JASUZS010000008.1_cds_WP_002733579.1_3119	24.024	333	330
WP_004503073.1	lcl|NZ_JASUZS010000008.1_cds_WP_002733528.1_3126	90.335	538	535
WP_004503073.1	lcl|NZ_JASUZS010000008.1_cds_WP_002733528.1_3126	90.335	538	535
WP_004503036.1	lcl|NZ_JASUZS010000008.1_cds_WP_002733670.1_3127	95.455	264	265
WP_004503036.1	lcl|NZ_JASUZS010000017.1_cds_WP_002722928.1_1118	42.213	244	265
WP_004503060.1	lcl|NZ_JASUZS010000008.1_cds_WP_002733687.1_3128	91.935	310	310
WP_004503060.1	lcl|NZ_JASUZS010000018.1_cds_WP_002730863.1_1180	37.954	303	310
WP_004503060.1	lcl|NZ_JASUZS010000020.1_cds_WP_002727287.1_1593	28.470	281	310
WP_004503060.1	lcl|NZ_JASUZS010000006.1_cds_WP_002727177.1_2910	26.244	221	310
WP_004503060.1	lcl|NZ_JASUZS010000008.1_cds_WP_002733687.1_3128	91.935	310	310
WP_004503060.1	lcl|NZ_JASUZS010000018.1_cds_WP_002730863.1_1180	37.954	303	310
WP_004503060.1	lcl|NZ_JASUZS010000020.1_cds_WP_002727287.1_1593	28.470	281	310
WP_004503060.1	lcl|NZ_JASUZS010000006.1_cds_WP_002727177.1_2910	26.244	221	310
WP_004503095.1	lcl|NZ_JASUZS010000008.1_cds_WP_002733549.1_3129	90.909	264	264
WP_004503106.1	lcl|NZ_JASUZS010000008.1_cds_WP_002733551.1_3130	89.231	130	130
WP_004503130.1	lcl|NZ_JASUZS010000008.1_cds_WP_017853480.1_3131	75.714	140	146
WP_004503042.1	lcl|NZ_JASUZS010000008.1_cds_WP_002733760.1_3132	86.425	221	221
WP_004503042.1	lcl|NZ_JASUZS010000024.1_cds_WP_002727076.1_1825	29.412	102	221
WP_016758358.1	lcl|NZ_JASUZS010000008.1_cds_WP_002738333.1_3135	24.364	275	316
WP_016758358.1	lcl|NZ_JASUZS010000008.1_cds_WP_002733555.1_3141	25.556	270	316
WP_016758358.1	lcl|NZ_JASUZS010000024.1_cds_WP_002732829.1_1826	27.564	156	316
WP_016758358.1	lcl|NZ_JASUZS010000008.1_cds_WP_002733580.1_3166	28.058	139	316
WP_016758358.1	lcl|NZ_JASUZS010000014.1_cds_WP_016749152.1_831	25.175	143	316
WP_016758358.1	lcl|NZ_JASUZS010000001.1_cds_WP_308874196.1_239	25.610	164	316
WP_016758358.1	lcl|NZ_JASUZS010000008.1_cds_QQ983_RS08305_3179	26.667	90	316
WP_004503088.1	lcl|NZ_JASUZS010000008.1_cds_WP_002733615.1_3134	81.714	175	175
WP_004503088.1	lcl|NZ_JASUZS010000001.1_cds_WP_002727846.1_233	28.966	145	175
WP_004503132.1	lcl|NZ_JASUZS010000008.1_cds_WP_002738333.1_3135	79.950	404	405
WP_004503132.1	lcl|NZ_JASUZS010000008.1_cds_WP_002733555.1_3141	31.282	390	405
WP_004503132.1	lcl|NZ_JASUZS010000014.1_cds_WP_016749152.1_831	24.545	220	405
WP_004503032.1	lcl|NZ_JASUZS010000008.1_cds_WP_002733587.1_3136	85.434	357	358
WP_004503032.1	lcl|NZ_JASUZS010000009.1_cds_WP_002728994.1_3353	29.337	392	358
WP_004503032.1	lcl|NZ_JASUZS010000008.1_cds_WP_002733737.1_3142	32.270	282	358
WP_004503032.1	lcl|NZ_JASUZS010000008.1_cds_WP_002733599.1_3155	27.297	381	358
WP_004503032.1	lcl|NZ_JASUZS010000008.1_cds_WP_002733556.1_3208	29.096	354	358
WP_004503032.1	lcl|NZ_JASUZS010000001.1_cds_WP_002724641.1_54	25.000	372	358
WP_004503032.1	lcl|NZ_JASUZS010000008.1_cds_WP_002733730.1_3162	26.295	251	358
