WP_002614501.1	lcl|NZ_APGN01000146.1_cds_WP_004462903.1_1592	92.453	106	106
WP_004503085.1	lcl|NZ_APGN01000146.1_cds_WP_004464977.1_1593	90.323	310	314
WP_004503085.1	lcl|NZ_APGN01000223.1_cds_WP_004461583.1_2691	23.913	322	314
WP_004503085.1	lcl|NZ_APGN01000146.1_cds_WP_004464967.1_1644	24.138	203	314
WP_004503085.1	lcl|NZ_APGN01000146.1_cds_WP_004465002.1_1646	25.683	183	314
WP_004503085.1	lcl|NZ_APGN01000146.1_cds_WP_004476514.1_1665	21.352	281	314
WP_004503085.1	lcl|NZ_APGN01000227.1_cds_WP_004461234.1_2736	24.042	287	314
WP_004503085.1	lcl|NZ_APGN01000260.1_cds_WP_004468319.1_3156	23.529	102	314
WP_004503080.1	lcl|NZ_APGN01000282.1_cds_WP_004460143.1_3410	34.247	146	185
WP_004503080.1	lcl|NZ_APGN01000146.1_cds_WP_004494299.1_1627	35.028	177	185
WP_004503081.1	lcl|NZ_APGN01000146.1_cds_WP_004464967.1_1644	31.464	321	329
WP_004503081.1	lcl|NZ_APGN01000223.1_cds_WP_004461583.1_2691	30.380	316	329
WP_004503081.1	lcl|NZ_APGN01000227.1_cds_WP_004461234.1_2736	31.715	309	329
WP_004503081.1	lcl|NZ_APGN01000146.1_cds_WP_004476514.1_1665	29.341	334	329
WP_004503081.1	lcl|NZ_APGN01000146.1_cds_WP_004465002.1_1646	30.164	305	329
WP_004503081.1	lcl|NZ_APGN01000260.1_cds_WP_004468319.1_3156	26.786	336	329
WP_004503081.1	lcl|NZ_APGN01000127.1_cds_WP_004461242.1_1353	29.091	330	329
WP_004503081.1	lcl|NZ_APGN01000174.1_cds_WP_004480590.1_2027	28.571	322	329
WP_004503081.1	lcl|NZ_APGN01000008.1_cds_WP_032913769.1_176	25.915	355	329
WP_004503081.1	lcl|NZ_APGN01000146.1_cds_WP_004464977.1_1593	27.711	249	329
