WP_002614501.1	lcl|NZ_JQOV01000004.1_cds_WP_000340715.1_80	86.792	106	106
WP_004503085.1	lcl|NZ_JQOV01000004.1_cds_WP_000410273.1_81	91.374	313	314
WP_004503085.1	lcl|NZ_JQOV01000004.1_cds_WP_000093099.1_101	57.143	63	314
WP_004503085.1	lcl|NZ_JQOV01000004.1_cds_WP_000646256.1_84	27.778	252	314
WP_004503085.1	lcl|NZ_JQOV01000014.1_cds_WP_000744700.1_522	23.077	325	314
WP_004503085.1	lcl|NZ_JQOV01000004.1_cds_WP_000600889.1_110	23.656	186	314
WP_004503085.1	lcl|NZ_JQOV01000008.1_cds_WP_000723092.1_339	22.145	289	314
WP_004503085.1	lcl|NZ_JQOV01000004.1_cds_WP_001067556.1_87	24.923	325	314
WP_004503038.1	lcl|NZ_JQOV01000004.1_cds_WP_000604524.1_82	83.562	365	365
WP_004503080.1	lcl|NZ_JQOV01000004.1_cds_WP_000884059.1_83	96.216	185	185
WP_004503080.1	lcl|NZ_JQOV01000019.1_cds_WP_000351733.1_671	40.000	140	185
WP_004503081.1	lcl|NZ_JQOV01000004.1_cds_WP_000646256.1_84	94.529	329	329
WP_004503081.1	lcl|NZ_JQOV01000014.1_cds_WP_000744700.1_522	32.063	315	329
WP_004503081.1	lcl|NZ_JQOV01000008.1_cds_WP_000723092.1_339	29.851	335	329
WP_004503081.1	lcl|NZ_JQOV01000004.1_cds_WP_000600889.1_110	30.408	319	329
WP_004503081.1	lcl|NZ_JQOV01000133.1_cds_WP_001984071.1_3251	30.945	307	329
WP_004503081.1	lcl|NZ_JQOV01000005.1_cds_WP_000649925.1_189	28.882	322	329
WP_004503081.1	lcl|NZ_JQOV01000162.1_cds_WP_000709513.1_3525	28.182	330	329
WP_004503081.1	lcl|NZ_JQOV01000004.1_cds_WP_001067556.1_87	28.852	305	329
WP_004503081.1	lcl|NZ_JQOV01000008.1_cds_WP_000601375.1_365	25.000	300	329
WP_004503081.1	lcl|NZ_JQOV01000133.1_cds_WP_000688696.1_3231	28.102	274	329
