WP_002614501.1	lcl|NZ_JADDWX010000021.1_cds_WP_002725873.1_921	95.283	106	106
WP_004503085.1	lcl|NZ_JADDWX010000021.1_cds_WP_011669917.1_922	97.097	310	314
WP_004503085.1	lcl|NZ_JADDWX010000067.1_cds_WP_011671202.1_2609	24.224	322	314
WP_004503085.1	lcl|NZ_JADDWX010000024.1_cds_WP_011669955.1_1068	22.277	202	314
WP_004503085.1	lcl|NZ_JADDWX010000024.1_cds_WP_011669957.1_1066	25.275	182	314
WP_004503085.1	lcl|NZ_JADDWX010000071.1_cds_WP_011670961.1_2771	24.759	311	314
WP_004503085.1	lcl|NZ_JADDWX010000024.1_cds_WP_011669973.1_1042	21.708	281	314
WP_004503085.1	lcl|NZ_JADDWX010000091.1_cds_WP_011670813.1_3137	22.500	120	314
WP_004503080.1	lcl|NZ_JADDWX010000001.1_cds_WP_002750963.1_796	34.177	158	185
WP_004503080.1	lcl|NZ_JADDWX010000021.1_cds_WP_011669938.1_953	33.898	177	185
WP_004503081.1	lcl|NZ_JADDWX010000024.1_cds_WP_011669955.1_1068	30.721	319	329
WP_004503081.1	lcl|NZ_JADDWX010000067.1_cds_WP_011671202.1_2609	31.013	316	329
WP_004503081.1	lcl|NZ_JADDWX010000071.1_cds_WP_011670961.1_2771	30.968	310	329
WP_004503081.1	lcl|NZ_JADDWX010000024.1_cds_WP_011669973.1_1042	29.940	334	329
WP_004503081.1	lcl|NZ_JADDWX010000024.1_cds_WP_011669957.1_1066	29.773	309	329
WP_004503081.1	lcl|NZ_JADDWX010000091.1_cds_WP_011670813.1_3137	26.686	341	329
WP_004503081.1	lcl|NZ_JADDWX010000071.1_cds_WP_002754065.1_2768	28.485	330	329
WP_004503081.1	lcl|NZ_JADDWX010000020.1_cds_WP_011671143.1_877	28.481	316	329
WP_004503081.1	lcl|NZ_JADDWX010000003.1_cds_WP_011671074.1_1765	25.215	349	329
WP_004503081.1	lcl|NZ_JADDWX010000021.1_cds_WP_011669917.1_922	28.112	249	329
WP_004503081.1	lcl|NZ_JADDWX010000012.1_cds_WP_017859386.1_245	27.170	265	329
WP_004503081.1	lcl|NZ_JADDWX010000024.1_cds_WP_011669959.1_1064	28.311	219	329
WP_004503081.1	lcl|NZ_JADDWX010000055.1_cds_WP_011669202.1_2298	24.405	336	329
WP_239248135.1	lcl|NZ_JADDWX010000024.1_cds_WP_011669956.1_1067	26.582	237	267
WP_239248135.1	lcl|NZ_JADDWX010000024.1_cds_WP_011669974.1_1041	26.455	189	267
WP_239248135.1	lcl|NZ_JADDWX010000032.1_cds_WP_011670832.1_1468	33.333	114	267
WP_239248135.1	lcl|NZ_JADDWX010000091.1_cds_WP_011670812.1_3136	26.984	189	267
WP_239248135.1	lcl|NZ_JADDWX010000085.1_cds_WP_002766579.1_3016	36.047	86	267
WP_004503040.1	lcl|NZ_JADDWX010000016.1_cds_WP_011670269.1_534	26.426	333	509
