WP_002614501.1	lcl|NZ_AOVN01000083.1_cds_WP_000340715.1_2025	86.792	106	106
WP_004503085.1	lcl|NZ_AOVN01000083.1_cds_WP_000410273.1_2024	91.374	313	314
WP_004503085.1	lcl|NZ_AOVN01000083.1_cds_WP_000093099.1_2004	57.143	63	314
WP_004503085.1	lcl|NZ_AOVN01000083.1_cds_WP_000646250.1_2021	28.175	252	314
WP_004503085.1	lcl|NZ_AOVN01000043.1_cds_WP_000744700.1_849	23.077	325	314
WP_004503085.1	lcl|NZ_AOVN01000083.1_cds_WP_000600889.1_1995	23.656	186	314
WP_004503085.1	lcl|NZ_AOVN01000083.1_cds_WP_000723090.1_1942	22.145	289	314
WP_004503085.1	lcl|NZ_AOVN01000083.1_cds_WP_001067557.1_2018	24.923	325	314
WP_004503038.1	lcl|NZ_AOVN01000083.1_cds_WP_000604524.1_2023	83.562	365	365
WP_004503080.1	lcl|NZ_AOVN01000083.1_cds_WP_000884059.1_2022	96.216	185	185
WP_004503080.1	lcl|NZ_AOVN01000022.1_cds_WP_000351733.1_387	40.000	140	185
WP_004503081.1	lcl|NZ_AOVN01000083.1_cds_WP_000646250.1_2021	95.441	329	329
WP_004503081.1	lcl|NZ_AOVN01000043.1_cds_WP_000744700.1_849	32.063	315	329
WP_004503081.1	lcl|NZ_AOVN01000083.1_cds_WP_000723090.1_1942	29.851	335	329
WP_004503081.1	lcl|NZ_AOVN01000083.1_cds_WP_000600889.1_1995	30.408	319	329
WP_004503081.1	lcl|NZ_AOVN01000111.1_cds_WP_001984071.1_2859	30.945	307	329
WP_004503081.1	lcl|NZ_AOVN01000070.1_cds_WP_000649925.1_1395	28.882	322	329
WP_004503081.1	lcl|NZ_AOVN01000068.1_cds_WP_000709511.1_1347	28.182	330	329
WP_004503081.1	lcl|NZ_AOVN01000083.1_cds_WP_001067557.1_2018	28.852	305	329
WP_004503081.1	lcl|NZ_AOVN01000083.1_cds_WP_000601375.1_1968	25.000	300	329
WP_004503081.1	lcl|NZ_AOVN01000127.1_cds_WP_000688695.1_3195	28.102	274	329
WP_004503081.1	lcl|NZ_AOVN01000083.1_cds_WP_000410273.1_2024	26.266	316	329
WP_004503081.1	lcl|NZ_AOVN01000083.1_cds_WP_000475904.1_1959	26.642	274	329
WP_004503081.1	lcl|NZ_AOVN01000042.1_cds_WP_001074785.1_793	28.679	265	329
WP_004503081.1	lcl|NZ_AOVN01000083.1_cds_WP_000487322.1_1970	27.385	325	329
WP_004503081.1	lcl|NZ_AOVN01000103.1_cds_WP_001003555.1_2483	24.551	334	329
WP_239248135.1	lcl|NZ_AOVN01000083.1_cds_WP_000774262.1_2020	94.007	267	267
WP_239248135.1	lcl|NZ_AOVN01000083.1_cds_WP_000859505.1_1971	27.885	208	267
WP_239248135.1	lcl|NZ_AOVN01000083.1_cds_WP_000800438.1_1990	26.178	191	267
WP_239248135.1	lcl|NZ_AOVN01000083.1_cds_WP_000842260.1_1941	26.316	190	267
