WP_002614501.1	lcl|NZ_AFLB01000066.1_cds_WP_000340715.1_2257	86.792	106	106
WP_004503085.1	lcl|NZ_AFLB01000066.1_cds_WP_000410273.1_2256	91.374	313	314
WP_004503085.1	lcl|NZ_AFLB01000066.1_cds_WP_000093099.1_2236	57.143	63	314
WP_004503085.1	lcl|NZ_AFLB01000066.1_cds_WP_000646252.1_2253	28.175	252	314
WP_004503085.1	lcl|NZ_AFLB01000016.1_cds_WP_000744700.1_3607	23.077	325	314
WP_004503085.1	lcl|NZ_AFLB01000066.1_cds_WP_000600889.1_2227	23.656	186	314
WP_004503085.1	lcl|NZ_AFLB01000032.1_cds_WP_000723090.1_3081	22.145	289	314
WP_004503085.1	lcl|NZ_AFLB01000066.1_cds_WP_001067557.1_2250	24.923	325	314
WP_004503038.1	lcl|NZ_AFLB01000066.1_cds_WP_000604524.1_2255	83.562	365	365
WP_004503080.1	lcl|NZ_AFLB01000066.1_cds_WP_000884059.1_2254	96.216	185	185
WP_004503080.1	lcl|NZ_AFLB01000022.1_cds_WP_000351733.1_3395	40.000	140	185
WP_004503081.1	lcl|NZ_AFLB01000066.1_cds_WP_000646252.1_2253	95.137	329	329
WP_004503081.1	lcl|NZ_AFLB01000016.1_cds_WP_000744700.1_3607	32.063	315	329
WP_004503081.1	lcl|NZ_AFLB01000032.1_cds_WP_000723090.1_3081	29.851	335	329
WP_004503081.1	lcl|NZ_AFLB01000066.1_cds_WP_000600889.1_2227	30.408	319	329
WP_004503081.1	lcl|NZ_AFLB01000074.1_cds_WP_001984071.1_2096	30.945	307	329
WP_004503081.1	lcl|NZ_AFLB01000018.1_cds_WP_000649925.1_3570	28.882	322	329
WP_004503081.1	lcl|NZ_AFLB01000136.1_cds_WP_000709511.1_1493	28.182	330	329
WP_004503081.1	lcl|NZ_AFLB01000066.1_cds_WP_001067557.1_2250	28.852	305	329
WP_004503081.1	lcl|NZ_AFLB01000032.1_cds_WP_000601375.1_3055	25.000	300	329
WP_004503081.1	lcl|NZ_AFLB01000097.1_cds_WP_000688695.1_1776	28.102	274	329
WP_004503081.1	lcl|NZ_AFLB01000066.1_cds_WP_000410273.1_2256	26.266	316	329
WP_004503081.1	lcl|NZ_AFLB01000032.1_cds_WP_000475904.1_3064	26.642	274	329
WP_004503081.1	lcl|NZ_AFLB01000062.1_cds_WP_001074785.1_2310	28.679	265	329
WP_004503081.1	lcl|NZ_AFLB01000032.1_cds_WP_000487322.1_3053	27.385	325	329
WP_004503081.1	lcl|NZ_AFLB01000162.1_cds_WP_001003555.1_1101	24.551	334	329
WP_239248135.1	lcl|NZ_AFLB01000066.1_cds_WP_000774262.1_2252	94.007	267	267
WP_239248135.1	lcl|NZ_AFLB01000032.1_cds_WP_000859505.1_3052	27.885	208	267
WP_239248135.1	lcl|NZ_AFLB01000066.1_cds_WP_000800438.1_2222	26.178	191	267
WP_239248135.1	lcl|NZ_AFLB01000032.1_cds_WP_000842260.1_3082	26.316	190	267
WP_239248135.1	lcl|NZ_AFLB01000145.1_cds_WP_000667727.1_1349	32.727	110	267
WP_239248135.1	lcl|NZ_AFLB01000034.1_cds_WP_000805357.1_2996	37.209	86	267
WP_004503040.1	lcl|NZ_AFLB01000066.1_cds_WP_000612797.1_2251	92.731	509	509
WP_004503040.1	lcl|NZ_AFLB01000161.1_cds_WP_000291591.1_1142	26.791	321	509
WP_004503040.1	lcl|NZ_AFLB01000161.1_cds_WP_000364507.1_1141	28.723	94	509
WP_004503040.1	lcl|NZ_AFLB01000066.1_cds_WP_000612797.1_2251	92.731	509	509
WP_004503040.1	lcl|NZ_AFLB01000161.1_cds_WP_000291591.1_1142	26.791	321	509
WP_004503040.1	lcl|NZ_AFLB01000161.1_cds_WP_000364507.1_1141	28.723	94	509
WP_061221763.1	lcl|NZ_AFLB01000066.1_cds_WP_001067557.1_2250	97.576	330	330
WP_061221763.1	lcl|NZ_AFLB01000066.1_cds_WP_000646252.1_2253	29.316	307	330
WP_061221763.1	lcl|NZ_AFLB01000066.1_cds_WP_000600889.1_2227	26.316	266	330
WP_061221763.1	lcl|NZ_AFLB01000074.1_cds_WP_001984071.1_2096	25.368	272	330
WP_061221763.1	lcl|NZ_AFLB01000016.1_cds_WP_000744700.1_3607	26.582	316	330
WP_061221763.1	lcl|NZ_AFLB01000162.1_cds_WP_001003555.1_1101	27.888	251	330
WP_061221763.1	lcl|NZ_AFLB01000032.1_cds_WP_000723090.1_3081	24.324	333	330
WP_061221763.1	lcl|NZ_AFLB01000018.1_cds_WP_000649925.1_3570	29.615	260	330
