WP_002614501.1	lcl|NZ_LCZF01000044.1_cds_WP_000340715.1_1011	86.792	106	106
WP_004503085.1	lcl|NZ_LCZF01000044.1_cds_WP_000410273.1_1012	91.374	313	314
WP_004503085.1	lcl|NZ_LCZF01000044.1_cds_WP_000646253.1_1015	28.175	252	314
WP_004503085.1	lcl|NZ_LCZF01000110.1_cds_WP_000744700.1_2509	23.077	325	314
WP_004503085.1	lcl|NZ_LCZF01000077.1_cds_WP_001033107.1_1606	22.180	266	314
WP_004503085.1	lcl|NZ_LCZF01000083.1_cds_WP_000723090.1_1809	22.145	289	314
WP_004503085.1	lcl|NZ_LCZF01000044.1_cds_WP_001067558.1_1018	24.923	325	314
WP_004503038.1	lcl|NZ_LCZF01000044.1_cds_WP_000604524.1_1013	83.562	365	365
WP_004503080.1	lcl|NZ_LCZF01000044.1_cds_WP_000884060.1_1014	96.216	185	185
WP_004503080.1	lcl|NZ_LCZF01000113.1_cds_WP_000351733.1_2600	40.000	140	185
WP_004503081.1	lcl|NZ_LCZF01000044.1_cds_WP_000646253.1_1015	94.529	329	329
WP_004503081.1	lcl|NZ_LCZF01000110.1_cds_WP_000744700.1_2509	32.063	315	329
WP_004503081.1	lcl|NZ_LCZF01000083.1_cds_WP_000723090.1_1809	29.851	335	329
WP_004503081.1	lcl|NZ_LCZF01000139.1_cds_WP_001984071.1_3444	30.945	307	329
WP_004503081.1	lcl|NZ_LCZF01000154.1_cds_AAY48_RS19425_3835	29.377	337	329
WP_004503081.1	lcl|NZ_LCZF01000015.1_cds_WP_000649924.1_359	28.882	322	329
WP_004503081.1	lcl|NZ_LCZF01000139.1_cds_WP_000709511.1_3454	28.182	330	329
WP_004503081.1	lcl|NZ_LCZF01000044.1_cds_WP_001067558.1_1018	28.525	305	329
WP_004503081.1	lcl|NZ_LCZF01000010.1_cds_WP_000688696.1_242	28.102	274	329
WP_004503081.1	lcl|NZ_LCZF01000044.1_cds_WP_000410273.1_1012	26.266	316	329
WP_004503081.1	lcl|NZ_LCZF01000070.1_cds_WP_000475901.1_1565	26.357	258	329
WP_004503081.1	lcl|NZ_LCZF01000077.1_cds_WP_001033107.1_1606	26.045	311	329
WP_004503081.1	lcl|NZ_LCZF01000124.1_cds_WP_001074783.1_3089	28.302	265	329
WP_004503081.1	lcl|NZ_LCZF01000130.1_cds_WP_001003562.1_3264	24.242	330	329
WP_239248135.1	lcl|NZ_LCZF01000044.1_cds_WP_000774261.1_1016	94.757	267	267
WP_239248135.1	lcl|NZ_LCZF01000083.1_cds_WP_000842258.1_1810	26.455	189	267
WP_239248135.1	lcl|NZ_LCZF01000073.1_cds_WP_000667727.1_1584	32.727	110	267
WP_239248135.1	lcl|NZ_LCZF01000118.1_cds_WP_000805357.1_2800	37.209	86	267
WP_004503040.1	lcl|NZ_LCZF01000044.1_cds_WP_000612798.1_1017	91.749	509	509
WP_004503040.1	lcl|NZ_LCZF01000124.1_cds_WP_000291586.1_2961	26.791	321	509
WP_004503040.1	lcl|NZ_LCZF01000124.1_cds_WP_000364507.1_2962	28.723	94	509
WP_004503040.1	lcl|NZ_LCZF01000044.1_cds_WP_000612798.1_1017	91.749	509	509
WP_004503040.1	lcl|NZ_LCZF01000124.1_cds_WP_000291586.1_2961	26.791	321	509
WP_004503040.1	lcl|NZ_LCZF01000124.1_cds_WP_000364507.1_2962	28.723	94	509
WP_061221763.1	lcl|NZ_LCZF01000044.1_cds_WP_001067558.1_1018	97.576	330	330
WP_061221763.1	lcl|NZ_LCZF01000044.1_cds_WP_000646253.1_1015	29.316	307	330
WP_061221763.1	lcl|NZ_LCZF01000139.1_cds_WP_001984071.1_3444	25.368	272	330
WP_061221763.1	lcl|NZ_LCZF01000110.1_cds_WP_000744700.1_2509	26.582	316	330
WP_061221763.1	lcl|NZ_LCZF01000130.1_cds_WP_001003562.1_3264	27.490	251	330
WP_061221763.1	lcl|NZ_LCZF01000083.1_cds_WP_000723090.1_1809	24.324	333	330
WP_061221763.1	lcl|NZ_LCZF01000015.1_cds_WP_000649924.1_359	29.615	260	330
WP_061221763.1	lcl|NZ_LCZF01000154.1_cds_AAY48_RS19425_3835	27.442	215	330
WP_061221763.1	lcl|NZ_LCZF01000010.1_cds_WP_000688696.1_242	25.339	221	330
WP_004503073.1	lcl|NZ_LCZF01000044.1_cds_WP_000776640.1_1019	89.963	538	535
WP_004503073.1	lcl|NZ_LCZF01000044.1_cds_WP_000776640.1_1019	89.963	538	535
WP_004503036.1	lcl|NZ_LCZF01000044.1_cds_WP_000424609.1_1020	95.833	264	265
WP_004503036.1	lcl|NZ_LCZF01000027.1_cds_WP_001002663.1_648	41.803	244	265
WP_004503036.1	lcl|NZ_LCZF01000127.1_cds_WP_001183723.1_3146	27.746	173	265
