WP_002614501.1	lcl|NZ_JQOU01000004.1_cds_WP_000340715.1_24	86.792	106	106
WP_004503085.1	lcl|NZ_JQOU01000004.1_cds_WP_000410268.1_25	91.935	310	314
WP_004503085.1	lcl|NZ_JQOU01000004.1_cds_WP_000723079.1_79	21.942	278	314
WP_004503085.1	lcl|NZ_JQOU01000133.1_cds_WP_000744698.1_2713	23.077	325	314
WP_004503085.1	lcl|NZ_JQOU01000004.1_cds_WP_000723081.1_102	22.145	289	314
WP_004503085.1	lcl|NZ_JQOU01000004.1_cds_WP_000567886.1_81	24.725	182	314
WP_004503085.1	lcl|NZ_JQOU01000057.1_cds_WP_002072074.1_1346	23.502	217	314
WP_004503080.1	lcl|NZ_JQOU01000030.1_cds_WP_000351733.1_733	40.000	140	185
WP_004503080.1	lcl|NZ_JQOU01000004.1_cds_WP_001047906.1_58	33.898	177	185
WP_004503081.1	lcl|NZ_JQOU01000133.1_cds_WP_000744698.1_2713	32.063	315	329
WP_004503081.1	lcl|NZ_JQOU01000004.1_cds_WP_000723079.1_79	30.841	321	329
WP_004503081.1	lcl|NZ_JQOU01000004.1_cds_WP_000723081.1_102	29.851	335	329
WP_004503081.1	lcl|NZ_JQOU01000057.1_cds_WP_002072074.1_1346	30.619	307	329
WP_004503081.1	lcl|NZ_JQOU01000004.1_cds_WP_000567886.1_81	28.197	305	329
WP_004503081.1	lcl|NZ_JQOU01000112.1_cds_WP_000649924.1_2387	28.882	322	329
WP_004503081.1	lcl|NZ_JQOU01000148.1_cds_WP_000709508.1_2901	28.485	330	329
WP_004503081.1	lcl|NZ_JQOU01000057.1_cds_WP_061246301.1_1366	28.102	274	329
WP_004503081.1	lcl|NZ_JQOU01000004.1_cds_WP_000410268.1_25	26.220	328	329
WP_004503081.1	lcl|NZ_JQOU01000004.1_cds_WP_002183330.1_84	25.833	240	329
WP_004503081.1	lcl|NZ_JQOU01000031.1_cds_WP_001074779.1_764	28.302	265	329
WP_004503081.1	lcl|NZ_JQOU01000078.1_cds_WP_002105505.1_1684	24.085	328	329
WP_239248135.1	lcl|NZ_JQOU01000004.1_cds_WP_000043899.1_80	26.016	246	267
WP_239248135.1	lcl|NZ_JQOU01000004.1_cds_WP_000842260.1_103	26.316	190	267
WP_239248135.1	lcl|NZ_JQOU01000027.1_cds_WP_000667727.1_635	32.727	110	267
WP_239248135.1	lcl|NZ_JQOU01000055.1_cds_WP_000805357.1_1312	37.209	86	267
WP_004503040.1	lcl|NZ_JQOU01000129.1_cds_WP_000291581.1_2615	26.791	321	509
WP_004503040.1	lcl|NZ_JQOU01000129.1_cds_WP_000364504.1_2614	28.723	94	509
WP_004503040.1	lcl|NZ_JQOU01000129.1_cds_WP_000291581.1_2615	26.791	321	509
WP_004503040.1	lcl|NZ_JQOU01000129.1_cds_WP_000364504.1_2614	28.723	94	509
WP_061221763.1	lcl|NZ_JQOU01000057.1_cds_WP_002072074.1_1346	25.735	272	330
WP_061221763.1	lcl|NZ_JQOU01000004.1_cds_WP_000723079.1_79	22.909	275	330
WP_061221763.1	lcl|NZ_JQOU01000133.1_cds_WP_000744698.1_2713	26.899	316	330
WP_061221763.1	lcl|NZ_JQOU01000004.1_cds_WP_000723081.1_102	24.324	333	330
WP_061221763.1	lcl|NZ_JQOU01000078.1_cds_WP_002105505.1_1684	27.092	251	330
WP_061221763.1	lcl|NZ_JQOU01000112.1_cds_WP_000649924.1_2387	29.615	260	330
WP_061221763.1	lcl|NZ_JQOU01000057.1_cds_WP_061246301.1_1366	24.887	221	330
WP_004503036.1	lcl|NZ_JQOU01000025.1_cds_WP_001002662.1_577	41.803	244	265
WP_004503036.1	lcl|NZ_JQOU01000086.1_cds_WP_001183714.1_1861	27.746	173	265
WP_004503060.1	lcl|NZ_JQOU01000065.1_cds_WP_000501205.1_1499	36.304	303	310
WP_004503060.1	lcl|NZ_JQOU01000086.1_cds_WP_001183714.1_1861	30.315	254	310
WP_004503060.1	lcl|NZ_JQOU01000110.1_cds_WP_000279896.1_2349	23.954	263	310
