WP_002614501.1	lcl|NZ_RQHL01000012.1_cds_WP_135742280.1_1804	62.162	74	106
WP_004503085.1	lcl|NZ_RQHL01000012.1_cds_WP_135742279.1_1803	80.968	310	314
WP_004503085.1	lcl|NZ_RQHL01000004.1_cds_WP_135739989.1_2295	22.741	321	314
WP_004503085.1	lcl|NZ_RQHL01000012.1_cds_WP_135742275.1_1799	22.581	279	314
WP_004503085.1	lcl|NZ_RQHL01000012.1_cds_WP_135740844.1_121	24.841	314	314
WP_004503085.1	lcl|NZ_RQHL01000017.1_cds_WP_135742698.1_3606	22.619	168	314
WP_004503085.1	lcl|NZ_RQHL01000012.1_cds_WP_135742252.1_1774	19.703	269	314
WP_004503080.1	lcl|NZ_RQHL01000012.1_cds_WP_135742500.1_1784	31.902	163	185
WP_004503080.1	lcl|NZ_RQHL01000012.1_cds_WP_135741918.1_1376	31.176	170	185
WP_004503081.1	lcl|NZ_RQHL01000004.1_cds_WP_135739989.1_2295	31.746	315	329
WP_004503081.1	lcl|NZ_RQHL01000012.1_cds_WP_135742275.1_1799	29.283	321	329
WP_004503081.1	lcl|NZ_RQHL01000012.1_cds_WP_135740844.1_121	30.392	306	329
WP_004503081.1	lcl|NZ_RQHL01000017.1_cds_WP_135742698.1_3606	29.619	341	329
WP_004503081.1	lcl|NZ_RQHL01000004.1_cds_WP_135740337.1_2684	28.173	323	329
WP_004503081.1	lcl|NZ_RQHL01000012.1_cds_WP_135742252.1_1774	28.519	270	329
WP_004503081.1	lcl|NZ_RQHL01000004.1_cds_WP_135740016.1_2322	27.508	309	329
WP_004503081.1	lcl|NZ_RQHL01000012.1_cds_WP_135742279.1_1803	24.051	316	329
WP_004503081.1	lcl|NZ_RQHL01000004.1_cds_WP_135740288.1_2631	24.400	250	329
WP_004503081.1	lcl|NZ_RQHL01000004.1_cds_WP_135739687.1_1958	26.257	179	329
WP_004503081.1	lcl|NZ_RQHL01000012.1_cds_WP_135742214.1_1735	25.651	269	329
WP_004503081.1	lcl|NZ_RQHL01000004.1_cds_WP_135740295.1_2639	22.761	268	329
WP_004503081.1	lcl|NZ_RQHL01000017.1_cds_WP_208730825.1_3595	26.407	231	329
WP_004503081.1	lcl|NZ_RQHL01000004.1_cds_WP_135739943.1_2243	27.711	249	329
WP_239248135.1	lcl|NZ_RQHL01000012.1_cds_WP_135742270.1_1794	29.834	181	267
WP_239248135.1	lcl|NZ_RQHL01000012.1_cds_WP_135742189.1_1674	24.528	265	267
WP_239248135.1	lcl|NZ_RQHL01000004.1_cds_WP_135740392.1_2750	29.310	174	267
WP_239248135.1	lcl|NZ_RQHL01000012.1_cds_WP_135742263.1_1787	24.153	236	267
WP_239248135.1	lcl|NZ_RQHL01000017.1_cds_WP_135742699.1_3607	25.108	231	267
WP_004503040.1	lcl|NZ_RQHL01000012.1_cds_WP_135741939.1_1398	24.848	330	509
WP_004503040.1	lcl|NZ_RQHL01000012.1_cds_WP_135741940.1_1399	26.316	114	509
WP_004503040.1	lcl|NZ_RQHL01000012.1_cds_WP_135741939.1_1398	24.848	330	509
WP_004503040.1	lcl|NZ_RQHL01000012.1_cds_WP_135741940.1_1399	26.316	114	509
WP_061221763.1	lcl|NZ_RQHL01000004.1_cds_WP_135740016.1_2322	28.660	321	330
WP_061221763.1	lcl|NZ_RQHL01000012.1_cds_WP_135742275.1_1799	26.246	301	330
WP_061221763.1	lcl|NZ_RQHL01000012.1_cds_WP_135740844.1_121	24.101	278	330
WP_061221763.1	lcl|NZ_RQHL01000004.1_cds_WP_135739989.1_2295	28.261	276	330
WP_061221763.1	lcl|NZ_RQHL01000004.1_cds_WP_135740288.1_2631	28.755	233	330
WP_061221763.1	lcl|NZ_RQHL01000012.1_cds_WP_135742252.1_1774	26.872	227	330
WP_061221763.1	lcl|NZ_RQHL01000004.1_cds_WP_135740295.1_2639	24.903	257	330
WP_061221763.1	lcl|NZ_RQHL01000017.1_cds_WP_135742698.1_3606	22.772	303	330
WP_061221763.1	lcl|NZ_RQHL01000004.1_cds_WP_135739943.1_2243	24.645	211	330
WP_061221763.1	lcl|NZ_RQHL01000004.1_cds_WP_135739687.1_1958	25.676	222	330
WP_061221763.1	lcl|NZ_RQHL01000004.1_cds_WP_135740337.1_2684	29.139	151	330
WP_004503036.1	lcl|NZ_RQHL01000012.1_cds_WP_135741060.1_373	38.521	257	265
WP_004503036.1	lcl|NZ_RQHL01000006.1_cds_WP_135740684.1_3030	24.852	169	265
WP_004503060.1	lcl|NZ_RQHL01000004.1_cds_WP_135739768.1_2049	38.538	301	310
WP_004503060.1	lcl|NZ_RQHL01000006.1_cds_WP_135740684.1_3030	32.197	264	310
WP_004503060.1	lcl|NZ_RQHL01000012.1_cds_WP_135741862.1_1312	23.664	262	310
WP_004503060.1	lcl|NZ_RQHL01000004.1_cds_WP_135739768.1_2049	38.538	301	310
