WP_002614501.1	lcl|NZ_RQFA01000066.1_cds_WP_135590643.1_423	85.714	105	106
WP_004503085.1	lcl|NZ_RQFA01000066.1_cds_WP_135590644.1_422	78.526	312	314
WP_004503085.1	lcl|NZ_RQFA01000066.1_cds_WP_135590646.1_420	24.324	259	314
WP_004503085.1	lcl|NZ_RQFA01000080.1_cds_WP_135593681.1_155	23.913	322	314
WP_004503085.1	lcl|NZ_RQFA01000066.1_cds_WP_135590671.1_393	24.887	221	314
WP_004503080.1	lcl|NZ_RQFA01000032.1_cds_WP_135590804.1_1151	38.095	147	185
WP_004503081.1	lcl|NZ_RQFA01000066.1_cds_WP_135590646.1_420	29.874	318	329
WP_004503081.1	lcl|NZ_RQFA01000080.1_cds_WP_135593681.1_155	29.841	315	329
WP_004503081.1	lcl|NZ_RQFA01000066.1_cds_WP_135590671.1_393	29.712	313	329
WP_004503081.1	lcl|NZ_RQFA01000048.1_cds_WP_135593996.1_2628	32.258	310	329
WP_004503081.1	lcl|NZ_RQFA01000080.1_cds_WP_135593453.1_279	30.696	316	329
WP_004503081.1	lcl|NZ_RQFA01000041.1_cds_WP_135595207.1_3748	27.381	336	329
WP_004503081.1	lcl|NZ_RQFA01000048.1_cds_WP_135591407.1_2519	29.429	333	329
WP_004503081.1	lcl|NZ_RQFA01000066.1_cds_WP_246057568.1_399	23.000	300	329
WP_004503081.1	lcl|NZ_RQFA01000046.1_cds_WP_135590287.1_2145	23.167	341	329
WP_004503081.1	lcl|NZ_RQFA01000066.1_cds_WP_135590644.1_422	25.397	315	329
WP_004503081.1	lcl|NZ_RQFA01000008.1_cds_WP_135592711.1_2842	28.464	267	329
WP_004503081.1	lcl|NZ_RQFA01000080.1_cds_WP_135593870.1_64	26.205	332	329
WP_004503081.1	lcl|NZ_RQFA01000026.1_cds_WP_135590112.1_1598	22.979	235	329
WP_004503081.1	lcl|NZ_RQFA01000033.1_cds_WP_135591491.1_3245	28.455	246	329
WP_004503081.1	lcl|NZ_RQFA01000066.1_cds_WP_246057566.1_392	29.448	163	329
WP_239248135.1	lcl|NZ_RQFA01000066.1_cds_WP_135590652.1_414	27.311	238	267
WP_239248135.1	lcl|NZ_RQFA01000015.1_cds_WP_135594705.1_3007	29.508	183	267
WP_239248135.1	lcl|NZ_RQFA01000066.1_cds_WP_135593078.1_391	24.638	207	267
WP_239248135.1	lcl|NZ_RQFA01000041.1_cds_WP_210412877.1_3749	28.571	189	267
WP_239248135.1	lcl|NZ_RQFA01000046.1_cds_WP_135594508.1_2063	37.209	86	267
WP_004503040.1	lcl|NZ_RQFA01000032.1_cds_WP_135594136.1_1302	28.344	314	509
WP_004503040.1	lcl|NZ_RQFA01000032.1_cds_WP_135594136.1_1302	28.344	314	509
WP_061221763.1	lcl|NZ_RQFA01000080.1_cds_WP_135593870.1_64	26.471	238	330
WP_061221763.1	lcl|NZ_RQFA01000066.1_cds_WP_246057568.1_399	24.028	283	330
WP_061221763.1	lcl|NZ_RQFA01000048.1_cds_WP_135593996.1_2628	28.674	279	330
WP_061221763.1	lcl|NZ_RQFA01000080.1_cds_WP_135593681.1_155	27.174	276	330
WP_061221763.1	lcl|NZ_RQFA01000080.1_cds_WP_135593453.1_279	29.577	284	330
WP_061221763.1	lcl|NZ_RQFA01000066.1_cds_WP_135590646.1_420	24.335	263	330
WP_061221763.1	lcl|NZ_RQFA01000041.1_cds_WP_135595207.1_3748	27.820	133	330
WP_061221763.1	lcl|NZ_RQFA01000046.1_cds_WP_135590287.1_2145	25.000	196	330
WP_061221763.1	lcl|NZ_RQFA01000066.1_cds_WP_135590671.1_393	21.379	290	330
WP_004503036.1	lcl|NZ_RQFA01000005.1_cds_WP_135595691.1_3113	42.915	247	265
WP_004503060.1	lcl|NZ_RQFA01000014.1_cds_WP_135595399.1_1546	38.206	301	310
WP_004503060.1	lcl|NZ_RQFA01000066.1_cds_WP_135590515.1_566	26.623	308	310
WP_004503060.1	lcl|NZ_RQFA01000028.1_cds_WP_135590414.1_2384	26.244	221	310
WP_004503060.1	lcl|NZ_RQFA01000014.1_cds_WP_135595399.1_1546	38.206	301	310
WP_004503060.1	lcl|NZ_RQFA01000066.1_cds_WP_135590515.1_566	26.623	308	310
WP_004503060.1	lcl|NZ_RQFA01000028.1_cds_WP_135590414.1_2384	26.244	221	310
WP_004503042.1	lcl|NZ_RQFA01000014.1_cds_WP_167881159.1_1561	26.724	116	221
WP_004503042.1	lcl|NZ_RQFA01000080.1_cds_WP_135593632.1_183	25.641	78	221
WP_016758358.1	lcl|NZ_RQFA01000014.1_cds_WP_135595385.1_1562	28.477	151	316
WP_016758358.1	lcl|NZ_RQFA01000022.1_cds_WP_135592973.1_3584	26.316	152	316
WP_016758358.1	lcl|NZ_RQFA01000066.1_cds_WP_135590669.1_395	25.000	156	316
WP_016758358.1	lcl|NZ_RQFA01000066.1_cds_WP_135593068.1_386	26.214	206	316
WP_004503088.1	lcl|NZ_RQFA01000080.1_cds_WP_210412899.1_189	28.571	147	175
WP_004503132.1	lcl|NZ_RQFA01000022.1_cds_WP_135592973.1_3584	22.581	217	405
