WP_002614501.1	lcl|NZ_AHQN01000621.1_cds_WP_000340715.1_973	86.792	106	106
WP_004503085.1	lcl|NZ_AHQN01000621.1_cds_WP_000410273.1_972	91.374	313	314
WP_004503085.1	lcl|NZ_AHQN01000621.1_cds_WP_000646249.1_969	28.175	252	314
WP_004503085.1	lcl|NZ_AHQN01000522.1_cds_WP_000744700.1_1592	23.077	325	314
WP_004503085.1	lcl|NZ_AHQN01000066.1_cds_WP_000600886.1_3908	23.656	186	314
WP_004503085.1	lcl|NZ_AHQN01000574.1_cds_WP_000723090.1_1235	22.145	289	314
WP_004503085.1	lcl|NZ_AHQN01000066.1_cds_WP_000025487.1_3914	22.910	323	314
WP_004503085.1	lcl|NZ_AHQN01000621.1_cds_WP_001067557.1_966	24.923	325	314
WP_004503038.1	lcl|NZ_AHQN01000621.1_cds_WP_000604524.1_971	83.562	365	365
WP_004503080.1	lcl|NZ_AHQN01000621.1_cds_WP_000884059.1_970	96.216	185	185
WP_004503080.1	lcl|NZ_AHQN01000034.1_cds_WP_000351733.1_4302	40.000	140	185
WP_004503081.1	lcl|NZ_AHQN01000621.1_cds_WP_000646249.1_969	94.225	329	329
WP_004503081.1	lcl|NZ_AHQN01000522.1_cds_WP_000744700.1_1592	32.063	315	329
WP_004503081.1	lcl|NZ_AHQN01000574.1_cds_WP_000723090.1_1235	29.851	335	329
WP_004503081.1	lcl|NZ_AHQN01000066.1_cds_WP_000600886.1_3908	30.408	319	329
WP_004503081.1	lcl|NZ_AHQN01000510.1_cds_WP_001984071.1_1727	30.945	307	329
WP_004503081.1	lcl|NZ_AHQN01000339.1_cds_WP_000649924.1_2562	28.882	322	329
WP_004503081.1	lcl|NZ_AHQN01000378.1_cds_WP_000709511.1_2325	28.182	330	329
WP_004503081.1	lcl|NZ_AHQN01000621.1_cds_WP_001067557.1_966	28.852	305	329
WP_004503081.1	lcl|NZ_AHQN01000199.1_cds_WP_000601375.1_3215	25.000	300	329
WP_004503081.1	lcl|NZ_AHQN01000121.1_cds_WP_000688696.1_3515	28.102	274	329
WP_004503081.1	lcl|NZ_AHQN01000066.1_cds_WP_000025487.1_3914	24.606	317	329
WP_004503081.1	lcl|NZ_AHQN01000066.1_cds_WP_025179588.1_3912	28.148	270	329
WP_004503081.1	lcl|NZ_AHQN01000621.1_cds_WP_000410273.1_972	26.266	316	329
WP_004503081.1	lcl|NZ_AHQN01000091.1_cds_WP_000475901.1_3696	26.357	258	329
WP_004503081.1	lcl|NZ_AHQN01000534.1_cds_WP_001074782.1_1489	28.679	265	329
WP_004503081.1	lcl|NZ_AHQN01000511.1_cds_WP_001003557.1_1723	24.390	328	329
WP_004503081.1	lcl|NZ_AHQN01000215.1_cds_WP_000487320.1_3182	31.285	179	329
WP_239248135.1	lcl|NZ_AHQN01000621.1_cds_WP_000774260.1_968	94.382	267	267
WP_239248135.1	lcl|NZ_AHQN01000215.1_cds_WP_000859505.1_3181	27.885	208	267
WP_239248135.1	lcl|NZ_AHQN01000107.1_cds_WP_000800438.1_3586	26.178	191	267
WP_239248135.1	lcl|NZ_AHQN01000574.1_cds_WP_000842260.1_1236	26.316	190	267
WP_239248135.1	lcl|NZ_AHQN01000352.1_cds_WP_000667724.1_2449	32.727	110	267
WP_239248135.1	lcl|NZ_AHQN01000811.1_cds_WP_000805357.1_487	37.209	86	267
WP_004503040.1	lcl|NZ_AHQN01000621.1_cds_WP_000612793.1_967	92.141	509	509
WP_004503040.1	lcl|NZ_AHQN01000037.1_cds_WP_000291581.1_4254	26.791	321	509
WP_004503040.1	lcl|NZ_AHQN01000037.1_cds_WP_000364504.1_4255	28.723	94	509
WP_004503040.1	lcl|NZ_AHQN01000621.1_cds_WP_000612793.1_967	92.141	509	509
WP_004503040.1	lcl|NZ_AHQN01000037.1_cds_WP_000291581.1_4254	26.791	321	509
WP_004503040.1	lcl|NZ_AHQN01000037.1_cds_WP_000364504.1_4255	28.723	94	509
WP_061221763.1	lcl|NZ_AHQN01000621.1_cds_WP_001067557.1_966	97.576	330	330
WP_061221763.1	lcl|NZ_AHQN01000066.1_cds_WP_025179588.1_3912	28.866	291	330
WP_061221763.1	lcl|NZ_AHQN01000621.1_cds_WP_000646249.1_969	29.316	307	330
WP_061221763.1	lcl|NZ_AHQN01000510.1_cds_WP_001984071.1_1727	25.368	272	330
WP_061221763.1	lcl|NZ_AHQN01000066.1_cds_WP_000600886.1_3908	26.316	266	330
WP_061221763.1	lcl|NZ_AHQN01000522.1_cds_WP_000744700.1_1592	26.582	316	330
WP_061221763.1	lcl|NZ_AHQN01000066.1_cds_WP_000025487.1_3914	29.864	221	330
WP_061221763.1	lcl|NZ_AHQN01000511.1_cds_WP_001003557.1_1723	27.888	251	330
WP_061221763.1	lcl|NZ_AHQN01000574.1_cds_WP_000723090.1_1235	24.324	333	330
WP_061221763.1	lcl|NZ_AHQN01000339.1_cds_WP_000649924.1_2562	29.615	260	330
WP_061221763.1	lcl|NZ_AHQN01000121.1_cds_WP_000688696.1_3515	25.339	221	330
WP_061221763.1	lcl|NZ_AHQN01000199.1_cds_WP_000601375.1_3215	25.455	275	330
WP_004503073.1	lcl|NZ_AHQN01000194.1_cds_WP_000689746.1_3228	38.278	546	535
WP_004503073.1	lcl|NZ_AHQN01000194.1_cds_WP_000689746.1_3228	38.278	546	535
WP_004503036.1	lcl|NZ_AHQN01000194.1_cds_WP_000342716.1_3229	67.547	265	265
WP_004503036.1	lcl|NZ_AHQN01000846.1_cds_WP_001002663.1_257	41.803	244	265
WP_004503036.1	lcl|NZ_AHQN01000163.1_cds_WP_001183724.1_3337	27.746	173	265
WP_004503060.1	lcl|NZ_AHQN01000194.1_cds_WP_001246620.1_3230	90.323	310	310
WP_004503060.1	lcl|NZ_AHQN01000303.1_cds_WP_000501205.1_2995	36.304	303	310
WP_004503060.1	lcl|NZ_AHQN01000163.1_cds_WP_001183724.1_3337	30.000	250	310
WP_004503060.1	lcl|NZ_AHQN01000067.1_cds_WP_000279894.1_3899	24.335	263	310
WP_004503060.1	lcl|NZ_AHQN01000194.1_cds_WP_001246620.1_3230	90.323	310	310
WP_004503060.1	lcl|NZ_AHQN01000303.1_cds_WP_000501205.1_2995	36.304	303	310
WP_004503060.1	lcl|NZ_AHQN01000163.1_cds_WP_001183724.1_3337	30.000	250	310
WP_004503060.1	lcl|NZ_AHQN01000067.1_cds_WP_000279894.1_3899	24.335	263	310
