WP_002614501.1	lcl|NZ_JQQL01000090.1_cds_WP_000340715.1_1995	86.792	106	106
WP_004503085.1	lcl|NZ_JQQL01000090.1_cds_WP_017852651.1_1994	89.677	310	314
WP_004503085.1	lcl|NZ_JQQL01000005.1_cds_WP_061285444.1_139	23.385	325	314
WP_004503085.1	lcl|NZ_JQQL01000079.1_cds_WP_017850690.1_1770	20.979	286	314
WP_004503085.1	lcl|NZ_JQQL01000079.1_cds_WP_061285904.1_1772	22.519	262	314
WP_004503085.1	lcl|NZ_JQQL01000016.1_cds_WP_000723094.1_428	22.491	289	314
WP_004503080.1	lcl|NZ_JQQL01000053.1_cds_WP_000351733.1_1326	40.000	140	185
WP_004503080.1	lcl|NZ_JQQL01000079.1_cds_WP_017850671.1_1753	33.898	177	185
WP_004503081.1	lcl|NZ_JQQL01000005.1_cds_WP_061285444.1_139	32.063	315	329
WP_004503081.1	lcl|NZ_JQQL01000079.1_cds_WP_017850690.1_1770	30.530	321	329
WP_004503081.1	lcl|NZ_JQQL01000016.1_cds_WP_000723094.1_428	30.149	335	329
WP_004503081.1	lcl|NZ_JQQL01000054.1_cds_WP_001984071.1_1354	30.945	307	329
WP_004503081.1	lcl|NZ_JQQL01000079.1_cds_WP_061285904.1_1772	28.852	305	329
WP_004503081.1	lcl|NZ_JQQL01000036.1_cds_WP_017852211.1_829	28.972	321	329
WP_004503081.1	lcl|NZ_JQQL01000311.1_cds_WP_061286539.1_3924	28.182	330	329
WP_004503081.1	lcl|NZ_JQQL01000054.1_cds_WP_000688696.1_1374	28.102	274	329
WP_004503081.1	lcl|NZ_JQQL01000090.1_cds_WP_017852651.1_1994	25.000	328	329
WP_004503081.1	lcl|NZ_JQQL01000092.1_cds_WP_061285996.1_2017	29.104	268	329
WP_004503081.1	lcl|NZ_JQQL01000079.1_cds_WP_061285905.1_1774	25.547	274	329
WP_004503081.1	lcl|NZ_JQQL01000070.1_cds_WP_061285867.1_1631	25.305	328	329
WP_004503081.1	lcl|NZ_JQQL01000072.1_cds_WP_017852840.1_1661	31.250	128	329
WP_239248135.1	lcl|NZ_JQQL01000079.1_cds_WP_017850691.1_1771	26.423	246	267
WP_239248135.1	lcl|NZ_JQQL01000016.1_cds_WP_000842260.1_427	26.316	190	267
WP_239248135.1	lcl|NZ_JQQL01000049.1_cds_WP_017852335.1_1103	32.727	110	267
WP_239248135.1	lcl|NZ_JQQL01000062.1_cds_WP_017852500.1_1507	37.209	86	267
WP_004503040.1	lcl|NZ_JQQL01000186.1_cds_WP_000291586.1_3254	26.791	321	509
WP_004503040.1	lcl|NZ_JQQL01000186.1_cds_WP_000364507.1_3255	28.723	94	509
WP_004503040.1	lcl|NZ_JQQL01000186.1_cds_WP_000291586.1_3254	26.791	321	509
WP_004503040.1	lcl|NZ_JQQL01000186.1_cds_WP_000364507.1_3255	28.723	94	509
WP_061221763.1	lcl|NZ_JQQL01000054.1_cds_WP_001984071.1_1354	25.368	272	330
WP_061221763.1	lcl|NZ_JQQL01000079.1_cds_WP_017850690.1_1770	25.461	271	330
WP_061221763.1	lcl|NZ_JQQL01000005.1_cds_WP_061285444.1_139	26.582	316	330
WP_061221763.1	lcl|NZ_JQQL01000070.1_cds_WP_061285867.1_1631	26.182	275	330
WP_061221763.1	lcl|NZ_JQQL01000016.1_cds_WP_000723094.1_428	24.625	333	330
WP_061221763.1	lcl|NZ_JQQL01000036.1_cds_WP_017852211.1_829	29.231	260	330
WP_061221763.1	lcl|NZ_JQQL01000054.1_cds_WP_000688696.1_1374	25.339	221	330
WP_004503036.1	lcl|NZ_JQQL01000148.1_cds_WP_001002663.1_2898	41.803	244	265
WP_004503036.1	lcl|NZ_JQQL01000009.1_cds_WP_001183723.1_244	27.746	173	265
WP_004503060.1	lcl|NZ_JQQL01000331.1_cds_WP_000501205.1_4009	36.304	303	310
WP_004503060.1	lcl|NZ_JQQL01000009.1_cds_WP_001183723.1_244	30.000	250	310
WP_004503060.1	lcl|NZ_JQQL01000129.1_cds_WP_000279894.1_2665	24.335	263	310
WP_004503060.1	lcl|NZ_JQQL01000331.1_cds_WP_000501205.1_4009	36.304	303	310
WP_004503060.1	lcl|NZ_JQQL01000009.1_cds_WP_001183723.1_244	30.000	250	310
WP_004503060.1	lcl|NZ_JQQL01000129.1_cds_WP_000279894.1_2665	24.335	263	310
WP_004503042.1	lcl|NZ_JQQL01000179.1_cds_WP_001069830.1_3172	30.392	102	221
WP_004503042.1	lcl|NZ_JQQL01000005.1_cds_WP_061285452.1_168	23.077	78	221
WP_016758358.1	lcl|NZ_JQQL01000179.1_cds_WP_000347682.1_3173	29.221	154	316
WP_016758358.1	lcl|NZ_JQQL01000079.1_cds_WP_017850682.1_1762	29.286	140	316
WP_016758358.1	lcl|NZ_JQQL01000038.1_cds_WP_061285689.1_900	22.368	152	316
WP_016758358.1	lcl|NZ_JQQL01000005.1_cds_WP_061285452.1_168	24.540	163	316
WP_016758358.1	lcl|NZ_JQQL01000099.1_cds_WP_000188047.1_2209	28.926	121	316
WP_004503088.1	lcl|NZ_JQQL01000005.1_cds_WP_061285458.1_175	28.966	145	175
WP_004503132.1	lcl|NZ_JQQL01000179.1_cds_WP_000347682.1_3173	25.238	210	405
WP_004503132.1	lcl|NZ_JQQL01000038.1_cds_WP_061285689.1_900	22.273	220	405
WP_004503032.1	lcl|NZ_JQQL01000079.1_cds_WP_061285910.1_1747	31.818	374	358
WP_004503032.1	lcl|NZ_JQQL01000090.1_cds_WP_017852643.1_1987	36.806	288	358
WP_004503032.1	lcl|NZ_JQQL01000054.1_cds_WP_017852267.1_1389	29.798	396	358
WP_004503032.1	lcl|NZ_JQQL01000090.1_cds_WP_017852640.1_1984	39.535	215	358
WP_004503032.1	lcl|NZ_JQQL01000079.1_cds_WP_061285908.1_1786	31.894	301	358
WP_004503032.1	lcl|NZ_JQQL01000133.1_cds_WP_001982414.1_2701	25.806	372	358
WP_004503032.1	lcl|NZ_JQQL01000316.1_cds_WP_000538750.1_3960	29.851	201	358
WP_004503049.1	lcl|NZ_JQQL01000179.1_cds_WP_000347682.1_3173	23.649	148	409
WP_004503049.1	lcl|NZ_JQQL01000005.1_cds_WP_061285452.1_168	26.829	123	409
WP_004503099.1	lcl|NZ_JQQL01000079.1_cds_WP_061285908.1_1786	36.313	358	361
WP_004503099.1	lcl|NZ_JQQL01000316.1_cds_WP_000538750.1_3960	34.795	342	361
WP_004503099.1	lcl|NZ_JQQL01000054.1_cds_WP_017852267.1_1389	28.418	373	361
WP_004503099.1	lcl|NZ_JQQL01000079.1_cds_WP_061285910.1_1747	29.539	369	361
WP_004503099.1	lcl|NZ_JQQL01000090.1_cds_WP_017852640.1_1984	32.319	263	361
WP_004503099.1	lcl|NZ_JQQL01000090.1_cds_WP_017852643.1_1987	31.050	219	361
WP_004503099.1	lcl|NZ_JQQL01000133.1_cds_WP_001982414.1_2701	24.642	349	361
WP_004503089.1	lcl|NZ_JQQL01000016.1_cds_WP_061285538.1_430	41.667	180	176
WP_239248138.1	lcl|NZ_JQQL01000079.1_cds_WP_061285904.1_1772	30.464	302	313
WP_239248138.1	lcl|NZ_JQQL01000036.1_cds_WP_017852211.1_829	27.864	323	313
WP_239248138.1	lcl|NZ_JQQL01000005.1_cds_WP_061285444.1_139	25.545	321	313
WP_239248138.1	lcl|NZ_JQQL01000054.1_cds_WP_001984071.1_1354	25.461	271	313
WP_239248138.1	lcl|NZ_JQQL01000079.1_cds_WP_017850690.1_1770	25.670	261	313
WP_239248138.1	lcl|NZ_JQQL01000016.1_cds_WP_000723094.1_428	25.000	332	313
WP_239248138.1	lcl|NZ_JQQL01000070.1_cds_WP_061285867.1_1631	27.132	258	313
WP_239248138.1	lcl|NZ_JQQL01000090.1_cds_WP_017852651.1_1994	22.291	323	313
WP_239248138.1	lcl|NZ_JQQL01000079.1_cds_WP_001024127.1_1775	25.000	256	313
WP_000572389.1	lcl|NZ_JQQL01000079.1_cds_WP_017850703.1_1785	32.500	120	134
WP_004503138.1	lcl|NZ_JQQL01000079.1_cds_WP_017850690.1_1770	29.885	174	311
WP_004503138.1	lcl|NZ_JQQL01000054.1_cds_WP_001984071.1_1354	27.490	251	311
WP_004503138.1	lcl|NZ_JQQL01000016.1_cds_WP_000723094.1_428	25.391	256	311
WP_004503138.1	lcl|NZ_JQQL01000092.1_cds_WP_061285996.1_2017	30.719	153	311
WP_004503138.1	lcl|NZ_JQQL01000005.1_cds_WP_061285444.1_139	20.784	255	311
WP_004503138.1	lcl|NZ_JQQL01000054.1_cds_WP_000688696.1_1374	30.625	160	311
