WP_002614501.1	lcl|NZ_JADHZJ010000059.1_cds_WP_002725873.1_2643	95.283	106	106
WP_004503085.1	lcl|NZ_JADHZJ010000059.1_cds_WP_002733579.1_2642	97.444	313	314
WP_004503085.1	lcl|NZ_JADHZJ010000059.1_cds_WP_002733534.1_2639	27.381	252	314
WP_004503085.1	lcl|NZ_JADHZJ010000018.1_cds_WP_002722638.1_657	24.534	322	314
WP_004503085.1	lcl|NZ_JADHZJ010000011.1_cds_WP_002740024.1_173	21.708	281	314
WP_004503085.1	lcl|NZ_JADHZJ010000046.1_cds_WP_002728309.1_2219	24.759	311	314
WP_004503085.1	lcl|NZ_JADHZJ010000007.1_cds_WP_002743770.1_3155	23.770	122	314
WP_004503085.1	lcl|NZ_JADHZJ010000059.1_cds_WP_002740721.1_2636	24.308	325	314
WP_004503085.1	lcl|NZ_JADHZJ010000011.1_cds_WP_016749081.1_111	25.641	117	314
WP_004503038.1	lcl|NZ_JADHZJ010000059.1_cds_WP_026054882.1_2641	93.425	365	365
WP_004503080.1	lcl|NZ_JADHZJ010000059.1_cds_WP_002733646.1_2640	96.216	185	185
WP_004503080.1	lcl|NZ_JADHZJ010000004.1_cds_WP_002721790.1_2451	36.301	146	185
WP_004503081.1	lcl|NZ_JADHZJ010000059.1_cds_WP_002733534.1_2639	93.921	329	329
WP_004503081.1	lcl|NZ_JADHZJ010000018.1_cds_WP_002722638.1_657	30.380	316	329
WP_004503081.1	lcl|NZ_JADHZJ010000046.1_cds_WP_002728309.1_2219	30.645	310	329
WP_004503081.1	lcl|NZ_JADHZJ010000011.1_cds_WP_002740024.1_173	30.448	335	329
WP_004503081.1	lcl|NZ_JADHZJ010000007.1_cds_WP_002743770.1_3155	26.686	341	329
WP_004503081.1	lcl|NZ_JADHZJ010000046.1_cds_WP_002728316.1_2222	28.485	330	329
WP_004503081.1	lcl|NZ_JADHZJ010000011.1_cds_WP_002733638.1_119	27.714	350	329
WP_004503081.1	lcl|NZ_JADHZJ010000073.1_cds_WP_002741146.1_3054	28.165	316	329
WP_004503081.1	lcl|NZ_JADHZJ010000011.1_cds_WP_002733546.1_148	26.119	268	329
WP_004503081.1	lcl|NZ_JADHZJ010000059.1_cds_WP_002740721.1_2636	28.939	311	329
WP_004503081.1	lcl|NZ_JADHZJ010000008.1_cds_WP_002732331.1_3211	25.000	348	329
WP_004503081.1	lcl|NZ_JADHZJ010000059.1_cds_WP_002733579.1_2642	27.711	249	329
WP_004503081.1	lcl|NZ_JADHZJ010000011.1_cds_WP_002744551.1_113	28.148	270	329
WP_004503081.1	lcl|NZ_JADHZJ010000011.1_cds_WP_016749081.1_111	23.913	322	329
WP_004503081.1	lcl|NZ_JADHZJ010000057.1_cds_WP_002740236.1_2605	27.170	265	329
WP_004503081.1	lcl|NZ_JADHZJ010000011.1_cds_WP_002733698.1_156	25.912	274	329
WP_004503081.1	lcl|NZ_JADHZJ010000001.1_cds_WP_002721725.1_815	25.000	336	329
WP_004503081.1	lcl|NZ_JADHZJ010000011.1_cds_WP_002733757.1_146	27.431	288	329
WP_004503081.1	lcl|NZ_JADHZJ010000001.1_cds_WP_002739935.1_903	28.235	170	329
WP_239248135.1	lcl|NZ_JADHZJ010000059.1_cds_WP_002733627.1_2638	92.135	267	267
WP_239248135.1	lcl|NZ_JADHZJ010000011.1_cds_WP_002740926.1_124	25.888	197	267
WP_239248135.1	lcl|NZ_JADHZJ010000011.1_cds_WP_002738295.1_145	25.481	208	267
WP_239248135.1	lcl|NZ_JADHZJ010000011.1_cds_WP_002727921.1_174	26.455	189	267
WP_239248135.1	lcl|NZ_JADHZJ010000023.1_cds_WP_002729040.1_1124	34.545	110	267
WP_239248135.1	lcl|NZ_JADHZJ010000007.1_cds_WP_002729513.1_3156	26.984	189	267
WP_239248135.1	lcl|NZ_JADHZJ010000003.1_cds_WP_002766579.1_1942	36.047	86	267
WP_004503040.1	lcl|NZ_JADHZJ010000059.1_cds_WP_002740779.1_2637	92.141	509	509
WP_004503040.1	lcl|NZ_JADHZJ010000006.1_cds_WP_002728536.1_2966	26.426	333	509
WP_004503040.1	lcl|NZ_JADHZJ010000006.1_cds_WP_002728534.1_2965	30.435	115	509
WP_004503040.1	lcl|NZ_JADHZJ010000059.1_cds_WP_002740779.1_2637	92.141	509	509
WP_004503040.1	lcl|NZ_JADHZJ010000006.1_cds_WP_002728536.1_2966	26.426	333	509
WP_004503040.1	lcl|NZ_JADHZJ010000006.1_cds_WP_002728534.1_2965	30.435	115	509
WP_061221763.1	lcl|NZ_JADHZJ010000059.1_cds_WP_002740721.1_2636	95.758	330	330
WP_061221763.1	lcl|NZ_JADHZJ010000046.1_cds_WP_002728309.1_2219	26.374	273	330
WP_061221763.1	lcl|NZ_JADHZJ010000011.1_cds_WP_002744551.1_113	27.835	291	330
WP_061221763.1	lcl|NZ_JADHZJ010000059.1_cds_WP_002733534.1_2639	29.642	307	330
WP_061221763.1	lcl|NZ_JADHZJ010000011.1_cds_WP_016749081.1_111	30.317	221	330
WP_061221763.1	lcl|NZ_JADHZJ010000018.1_cds_WP_002722638.1_657	27.758	281	330
WP_061221763.1	lcl|NZ_JADHZJ010000011.1_cds_WP_002740024.1_173	26.814	317	330
WP_061221763.1	lcl|NZ_JADHZJ010000008.1_cds_WP_002732331.1_3211	27.391	230	330
WP_061221763.1	lcl|NZ_JADHZJ010000073.1_cds_WP_002741146.1_3054	29.066	289	330
WP_061221763.1	lcl|NZ_JADHZJ010000001.1_cds_WP_002721725.1_815	24.490	245	330
WP_061221763.1	lcl|NZ_JADHZJ010000011.1_cds_WP_002733638.1_119	26.621	293	330
WP_061221763.1	lcl|NZ_JADHZJ010000011.1_cds_WP_002733546.1_148	25.641	273	330
WP_061221763.1	lcl|NZ_JADHZJ010000007.1_cds_WP_002743770.1_3155	24.648	142	330
WP_061221763.1	lcl|NZ_JADHZJ010000059.1_cds_WP_002733579.1_2642	24.024	333	330
WP_004503073.1	lcl|NZ_JADHZJ010000059.1_cds_WP_002740729.1_2633	37.912	546	535
WP_004503073.1	lcl|NZ_JADHZJ010000059.1_cds_WP_002740729.1_2633	37.912	546	535
WP_004503036.1	lcl|NZ_JADHZJ010000059.1_cds_WP_002740998.1_2632	67.170	265	265
WP_004503036.1	lcl|NZ_JADHZJ010000003.1_cds_WP_002742191.1_1911	41.803	244	265
WP_004503060.1	lcl|NZ_JADHZJ010000059.1_cds_WP_032853071.1_2631	88.065	310	310
WP_004503060.1	lcl|NZ_JADHZJ010000034.1_cds_WP_002741402.1_1718	37.954	303	310
WP_004503060.1	lcl|NZ_JADHZJ010000020.1_cds_WP_002727287.1_965	28.470	281	310
WP_004503060.1	lcl|NZ_JADHZJ010000004.1_cds_WP_002727177.1_2401	26.244	221	310
WP_004503060.1	lcl|NZ_JADHZJ010000059.1_cds_WP_032853071.1_2631	88.065	310	310
WP_004503060.1	lcl|NZ_JADHZJ010000034.1_cds_WP_002741402.1_1718	37.954	303	310
WP_004503060.1	lcl|NZ_JADHZJ010000020.1_cds_WP_002727287.1_965	28.470	281	310
WP_004503060.1	lcl|NZ_JADHZJ010000004.1_cds_WP_002727177.1_2401	26.244	221	310
WP_004503095.1	lcl|NZ_JADHZJ010000011.1_cds_WP_002740848.1_91	92.424	264	264
WP_004503106.1	lcl|NZ_JADHZJ010000011.1_cds_WP_032853450.1_92	88.462	130	130
WP_004503130.1	lcl|NZ_JADHZJ010000011.1_cds_WP_004777167.1_93	76.429	140	146
WP_004503042.1	lcl|NZ_JADHZJ010000011.1_cds_WP_002740917.1_94	86.878	221	221
WP_004503042.1	lcl|NZ_JADHZJ010000038.1_cds_WP_002727076.1_1859	29.412	102	221
WP_004503042.1	lcl|NZ_JADHZJ010000018.1_cds_WP_011671435.1_686	23.077	78	221
WP_016758358.1	lcl|NZ_JADHZJ010000011.1_cds_WP_002740977.1_106	25.926	270	316
WP_016758358.1	lcl|NZ_JADHZJ010000038.1_cds_WP_002740458.1_1858	27.564	156	316
WP_016758358.1	lcl|NZ_JADHZJ010000011.1_cds_WP_230456811.1_97	24.427	262	316
WP_016758358.1	lcl|NZ_JADHZJ010000011.1_cds_WP_002740041.1_130	30.769	104	316
WP_016758358.1	lcl|NZ_JADHZJ010000066.1_cds_WP_016749152.1_2862	25.175	143	316
WP_016758358.1	lcl|NZ_JADHZJ010000018.1_cds_WP_011671435.1_686	25.610	164	316
WP_016758358.1	lcl|NZ_JADHZJ010000011.1_cds_ISU68_RS06500_138	26.667	90	316
WP_004503088.1	lcl|NZ_JADHZJ010000018.1_cds_WP_002727846.1_692	28.966	145	175
WP_004503132.1	lcl|NZ_JADHZJ010000011.1_cds_WP_002740977.1_106	32.124	386	405
WP_004503132.1	lcl|NZ_JADHZJ010000066.1_cds_WP_016749152.1_2862	24.545	220	405
WP_004503032.1	lcl|NZ_JADHZJ010000059.1_cds_WP_002740861.1_2634	34.906	318	358
WP_004503032.1	lcl|NZ_JADHZJ010000023.1_cds_WP_002728994.1_1130	29.337	392	358
WP_004503032.1	lcl|NZ_JADHZJ010000011.1_cds_WP_002733737.1_107	32.270	282	358
WP_004503032.1	lcl|NZ_JADHZJ010000059.1_cds_WP_002740826.1_2635	33.043	345	358
WP_004503032.1	lcl|NZ_JADHZJ010000011.1_cds_WP_002733599.1_120	27.297	381	358
WP_004503032.1	lcl|NZ_JADHZJ010000011.1_cds_WP_002740294.1_167	29.096	354	358
WP_004503032.1	lcl|NZ_JADHZJ010000008.1_cds_WP_002724641.1_3212	25.000	372	358
WP_004503032.1	lcl|NZ_JADHZJ010000014.1_cds_WP_002738884.1_390	29.167	240	358
WP_026054523.1	lcl|NZ_JADHZJ010000011.1_cds_WP_002740804.1_103	43.490	384	416
WP_004503049.1	lcl|NZ_JADHZJ010000011.1_cds_WP_002740977.1_106	91.443	409	409
WP_004503049.1	lcl|NZ_JADHZJ010000038.1_cds_WP_002740458.1_1858	22.973	148	409
WP_004503049.1	lcl|NZ_JADHZJ010000018.1_cds_WP_011671435.1_686	25.984	127	409
WP_004503099.1	lcl|NZ_JADHZJ010000011.1_cds_WP_002733737.1_107	92.500	360	361
WP_004503099.1	lcl|NZ_JADHZJ010000059.1_cds_WP_002740861.1_2634	40.449	356	361
WP_004503099.1	lcl|NZ_JADHZJ010000011.1_cds_WP_002740294.1_167	36.313	358	361
WP_004503099.1	lcl|NZ_JADHZJ010000059.1_cds_WP_002740826.1_2635	34.682	346	361
WP_004503099.1	lcl|NZ_JADHZJ010000014.1_cds_WP_002738884.1_390	34.734	357	361
WP_004503099.1	lcl|NZ_JADHZJ010000023.1_cds_WP_002728994.1_1130	28.954	373	361
WP_004503099.1	lcl|NZ_JADHZJ010000011.1_cds_WP_002733599.1_120	26.772	381	361
WP_004503099.1	lcl|NZ_JADHZJ010000008.1_cds_WP_002724641.1_3212	24.642	349	361
WP_004503050.1	lcl|NZ_JADHZJ010000011.1_cds_WP_002740875.1_108	92.248	258	258
WP_004503089.1	lcl|NZ_JADHZJ010000011.1_cds_WP_002733611.1_109	90.341	176	176
WP_004503089.1	lcl|NZ_JADHZJ010000011.1_cds_WP_002727916.1_171	42.222	180	176
WP_239248137.1	lcl|NZ_JADHZJ010000011.1_cds_WP_002740938.1_110	89.919	248	250
WP_239248138.1	lcl|NZ_JADHZJ010000011.1_cds_WP_016749081.1_111	90.096	313	313
WP_239248138.1	lcl|NZ_JADHZJ010000073.1_cds_WP_002741146.1_3054	29.377	337	313
WP_239248138.1	lcl|NZ_JADHZJ010000059.1_cds_WP_002733534.1_2639	25.078	319	313
WP_239248138.1	lcl|NZ_JADHZJ010000018.1_cds_WP_002722638.1_657	24.922	321	313
WP_239248138.1	lcl|NZ_JADHZJ010000059.1_cds_WP_002740721.1_2636	28.959	221	313
WP_239248138.1	lcl|NZ_JADHZJ010000046.1_cds_WP_002728309.1_2219	24.818	274	313
WP_239248138.1	lcl|NZ_JADHZJ010000011.1_cds_WP_002740024.1_173	24.620	329	313
WP_239248138.1	lcl|NZ_JADHZJ010000007.1_cds_WP_002743770.1_3155	24.125	257	313
WP_239248138.1	lcl|NZ_JADHZJ010000011.1_cds_WP_002733638.1_119	25.617	324	313
WP_239248138.1	lcl|NZ_JADHZJ010000011.1_cds_WP_002733757.1_146	27.119	118	313
WP_239248138.1	lcl|NZ_JADHZJ010000001.1_cds_WP_002721725.1_815	25.292	257	313
WP_239248138.1	lcl|NZ_JADHZJ010000011.1_cds_WP_002733572.1_157	25.600	250	313
WP_239248138.1	lcl|NZ_JADHZJ010000057.1_cds_WP_002740236.1_2605	22.713	317	313
WP_239248138.1	lcl|NZ_JADHZJ010000059.1_cds_WP_002733579.1_2642	22.291	323	313
WP_239248138.1	lcl|NZ_JADHZJ010000011.1_cds_WP_002744551.1_113	23.288	292	313
WP_239248138.1	lcl|NZ_JADHZJ010000036.1_cds_WP_002739707.1_1795	24.211	190	313
WP_000572389.1	lcl|NZ_JADHZJ010000011.1_cds_WP_002738232.1_112	88.060	134	134
WP_000572389.1	lcl|NZ_JADHZJ010000011.1_cds_WP_002727923.1_166	33.621	116	134
WP_004503138.1	lcl|NZ_JADHZJ010000011.1_cds_WP_002744551.1_113	92.605	311	311
WP_004503138.1	lcl|NZ_JADHZJ010000059.1_cds_WP_002740721.1_2636	28.053	303	311
WP_004503138.1	lcl|NZ_JADHZJ010000059.1_cds_WP_002733534.1_2639	29.259	270	311
WP_004503138.1	lcl|NZ_JADHZJ010000046.1_cds_WP_002728309.1_2219	29.189	185	311
WP_004503138.1	lcl|NZ_JADHZJ010000011.1_cds_WP_002740024.1_173	24.359	312	311
WP_004503138.1	lcl|NZ_JADHZJ010000057.1_cds_WP_002740236.1_2605	23.636	330	311
WP_004503138.1	lcl|NZ_JADHZJ010000036.1_cds_WP_002739707.1_1795	25.322	233	311
WP_004503138.1	lcl|NZ_JADHZJ010000018.1_cds_WP_002722638.1_657	21.429	308	311
WP_004503138.1	lcl|NZ_JADHZJ010000011.1_cds_WP_002740063.1_172	30.882	136	311
WP_004503138.1	lcl|NZ_JADHZJ010000011.1_cds_WP_016749081.1_111	22.892	332	311
WP_004503127.1	lcl|NZ_JADHZJ010000011.1_cds_WP_002741093.1_114	92.798	361	361
WP_004503127.1	lcl|NZ_JADHZJ010000011.1_cds_WP_002742128.1_169	22.689	119	361
