WP_002614501.1	lcl|NZ_JADDVS010000006.1_cds_WP_002725873.1_3029	95.283	106	106
WP_004503085.1	lcl|NZ_JADDVS010000006.1_cds_WP_002733579.1_3028	97.444	313	314
WP_004503085.1	lcl|NZ_JADDVS010000006.1_cds_WP_002733534.1_3025	27.381	252	314
WP_004503085.1	lcl|NZ_JADDVS010000018.1_cds_WP_002722638.1_691	24.534	322	314
WP_004503085.1	lcl|NZ_JADDVS010000006.1_cds_WP_002740024.1_2934	21.708	281	314
WP_004503085.1	lcl|NZ_JADDVS010000007.1_cds_WP_002728309.1_3099	24.759	311	314
WP_004503085.1	lcl|NZ_JADDVS010000014.1_cds_WP_002743770.1_441	23.770	122	314
WP_004503085.1	lcl|NZ_JADDVS010000006.1_cds_WP_002740721.1_3022	24.308	325	314
WP_004503085.1	lcl|NZ_JADDVS010000006.1_cds_WP_016749081.1_2996	25.641	117	314
WP_004503038.1	lcl|NZ_JADDVS010000006.1_cds_WP_026054882.1_3027	93.425	365	365
WP_004503080.1	lcl|NZ_JADDVS010000006.1_cds_WP_002733646.1_3026	96.216	185	185
WP_004503080.1	lcl|NZ_JADDVS010000003.1_cds_WP_002721790.1_1930	36.301	146	185
WP_004503081.1	lcl|NZ_JADDVS010000006.1_cds_WP_002733534.1_3025	93.921	329	329
WP_004503081.1	lcl|NZ_JADDVS010000018.1_cds_WP_002722638.1_691	30.380	316	329
WP_004503081.1	lcl|NZ_JADDVS010000007.1_cds_WP_002728309.1_3099	30.645	310	329
WP_004503081.1	lcl|NZ_JADDVS010000006.1_cds_WP_002740024.1_2934	30.448	335	329
WP_004503081.1	lcl|NZ_JADDVS010000014.1_cds_WP_002743770.1_441	26.686	341	329
WP_004503081.1	lcl|NZ_JADDVS010000007.1_cds_WP_002728316.1_3102	28.485	330	329
WP_004503081.1	lcl|NZ_JADDVS010000006.1_cds_WP_002733638.1_2988	27.714	350	329
WP_004503081.1	lcl|NZ_JADDVS010000075.1_cds_WP_002741146.1_3075	28.165	316	329
WP_004503081.1	lcl|NZ_JADDVS010000006.1_cds_WP_002733546.1_2959	26.119	268	329
WP_004503081.1	lcl|NZ_JADDVS010000006.1_cds_WP_002740721.1_3022	28.939	311	329
WP_004503081.1	lcl|NZ_JADDVS010000008.1_cds_WP_002732331.1_3236	25.000	348	329
WP_004503081.1	lcl|NZ_JADDVS010000006.1_cds_WP_002733579.1_3028	27.711	249	329
WP_004503081.1	lcl|NZ_JADDVS010000006.1_cds_WP_002744551.1_2994	28.148	270	329
WP_004503081.1	lcl|NZ_JADDVS010000006.1_cds_WP_016749081.1_2996	23.913	322	329
WP_004503081.1	lcl|NZ_JADDVS010000058.1_cds_WP_002740236.1_2632	27.170	265	329
WP_004503081.1	lcl|NZ_JADDVS010000006.1_cds_WP_002733698.1_2951	25.912	274	329
WP_004503081.1	lcl|NZ_JADDVS010000004.1_cds_WP_002721725.1_2446	25.000	336	329
WP_004503081.1	lcl|NZ_JADDVS010000006.1_cds_WP_002733757.1_2961	27.431	288	329
