WP_002614501.1	lcl|NZ_AKXB02000131.1_cds_WP_000340715.1_1399	86.792	106	106
WP_004503085.1	lcl|NZ_AKXB02000131.1_cds_WP_004428880.1_1400	91.026	312	314
WP_004503085.1	lcl|NZ_AKXB02000131.1_cds_WP_002178756.1_1404	23.432	303	314
WP_004503085.1	lcl|NZ_AKXB02000139.1_cds_WP_004447188.1_1069	24.308	325	314
WP_004503085.1	lcl|NZ_AKXB02000131.1_cds_WP_036068182.1_1413	22.043	186	314
WP_004503085.1	lcl|NZ_AKXB02000038.1_cds_WP_004443912.1_3501	21.724	290	314
WP_004503085.1	lcl|NZ_AKXB02000038.1_cds_WP_004443880.1_3459	24.579	297	314
WP_004503085.1	lcl|NZ_AKXB02000172.1_cds_WP_198290613.1_107	24.638	276	314
WP_004503080.1	lcl|NZ_AKXB02000152.1_cds_WP_004447495.1_521	40.000	140	185
WP_004503081.1	lcl|NZ_AKXB02000038.1_cds_WP_004443880.1_3459	38.889	252	329
WP_004503081.1	lcl|NZ_AKXB02000131.1_cds_WP_002178756.1_1404	30.145	345	329
WP_004503081.1	lcl|NZ_AKXB02000139.1_cds_WP_004447188.1_1069	30.159	315	329
WP_004503081.1	lcl|NZ_AKXB02000131.1_cds_WP_036068182.1_1413	30.769	299	329
WP_004503081.1	lcl|NZ_AKXB02000172.1_cds_WP_198290613.1_107	32.143	308	329
WP_004503081.1	lcl|NZ_AKXB02000038.1_cds_WP_004443912.1_3501	30.149	335	329
WP_004503081.1	lcl|NZ_AKXB02000121.1_cds_WP_004446629.1_1763	28.994	338	329
WP_004503081.1	lcl|NZ_AKXB02000175.1_cds_WP_002148036.1_4	28.788	330	329
WP_004503081.1	lcl|NZ_AKXB02000167.1_cds_WP_004447713.1_208	26.370	292	329
WP_004503081.1	lcl|NZ_AKXB02000131.1_cds_WP_004428880.1_1400	26.908	249	329
WP_004503081.1	lcl|NZ_AKXB02000038.1_cds_WP_004428900.1_3478	25.212	353	329
WP_004503081.1	lcl|NZ_AKXB02000008.1_cds_WP_004428300.1_4302	27.612	268	329
WP_004503081.1	lcl|NZ_AKXB02000150.1_cds_WP_004432019.1_741	24.308	325	329
WP_004503081.1	lcl|NZ_AKXB02000131.1_cds_WP_004428883.1_1423	22.951	244	329
WP_239248135.1	lcl|NZ_AKXB02000131.1_cds_WP_002178459.1_1418	29.870	231	267
WP_239248135.1	lcl|NZ_AKXB02000038.1_cds_WP_004430538.1_3502	26.455	189	267
WP_239248135.1	lcl|NZ_AKXB02000011.1_cds_WP_004442826.1_4088	33.858	127	267
WP_239248135.1	lcl|NZ_AKXB02000038.1_cds_WP_002178723.1_3477	22.709	251	267
WP_239248135.1	lcl|NZ_AKXB02000173.1_cds_WP_004447785.1_96	37.209	86	267
WP_004503040.1	lcl|NZ_AKXB02000073.1_cds_WP_004445115.1_2936	28.173	323	509
WP_004503040.1	lcl|NZ_AKXB02000073.1_cds_WP_002148203.1_2935	28.723	94	509
WP_004503040.1	lcl|NZ_AKXB02000073.1_cds_WP_004445115.1_2936	28.173	323	509
WP_004503040.1	lcl|NZ_AKXB02000073.1_cds_WP_002148203.1_2935	28.723	94	509
WP_061221763.1	lcl|NZ_AKXB02000038.1_cds_WP_004443880.1_3459	28.063	253	330
WP_061221763.1	lcl|NZ_AKXB02000172.1_cds_WP_198290613.1_107	26.199	271	330
WP_061221763.1	lcl|NZ_AKXB02000038.1_cds_WP_004443912.1_3501	26.361	349	330
WP_061221763.1	lcl|NZ_AKXB02000131.1_cds_WP_036068182.1_1413	24.265	272	330
WP_061221763.1	lcl|NZ_AKXB02000139.1_cds_WP_004447188.1_1069	27.852	298	330
WP_061221763.1	lcl|NZ_AKXB02000131.1_cds_WP_002178756.1_1404	25.000	256	330
WP_061221763.1	lcl|NZ_AKXB02000150.1_cds_WP_004432019.1_741	27.092	251	330
WP_061221763.1	lcl|NZ_AKXB02000121.1_cds_WP_004446629.1_1763	30.000	260	330
WP_061221763.1	lcl|NZ_AKXB02000131.1_cds_WP_004428883.1_1423	29.688	128	330
WP_061221763.1	lcl|NZ_AKXB02000167.1_cds_WP_004447713.1_208	25.551	227	330
WP_061221763.1	lcl|NZ_AKXB02000008.1_cds_WP_004428300.1_4302	28.387	155	330
WP_004503036.1	lcl|NZ_AKXB02000103.1_cds_WP_004425075.1_2324	42.623	244	265
WP_004503036.1	lcl|NZ_AKXB02000103.1_cds_WP_004446113.1_2262	27.746	173	265
WP_004503060.1	lcl|NZ_AKXB02000107.1_cds_WP_004446223.1_2201	36.755	302	310
WP_004503060.1	lcl|NZ_AKXB02000103.1_cds_WP_004446113.1_2262	28.417	278	310
WP_004503060.1	lcl|NZ_AKXB02000152.1_cds_WP_004447487.1_445	24.335	263	310
WP_004503060.1	lcl|NZ_AKXB02000107.1_cds_WP_004446223.1_2201	36.755	302	310
WP_004503060.1	lcl|NZ_AKXB02000103.1_cds_WP_004446113.1_2262	28.417	278	310
WP_004503060.1	lcl|NZ_AKXB02000152.1_cds_WP_004447487.1_445	24.335	263	310
WP_004503042.1	lcl|NZ_AKXB02000019.1_cds_WP_004431569.1_4012	30.000	110	221
WP_004503042.1	lcl|NZ_AKXB02000139.1_cds_WP_004427848.1_1099	23.077	78	221
WP_016758358.1	lcl|NZ_AKXB02000038.1_cds_WP_004428874.1_3475	25.000	276	316
WP_016758358.1	lcl|NZ_AKXB02000019.1_cds_WP_004421166.1_4013	29.870	154	316
WP_016758358.1	lcl|NZ_AKXB02000095.1_cds_WP_004428576.1_2417	24.161	149	316
