WP_002614501.1	lcl|NZ_RQFB01000093.1_cds_WP_135590643.1_3258	85.714	105	106
WP_004503085.1	lcl|NZ_RQFB01000093.1_cds_WP_135590644.1_3257	78.526	312	314
WP_004503085.1	lcl|NZ_RQFB01000093.1_cds_WP_135590646.1_3255	24.324	259	314
WP_004503085.1	lcl|NZ_RQFB01000102.1_cds_WP_135593681.1_419	23.913	322	314
WP_004503085.1	lcl|NZ_RQFB01000146.1_cds_WP_135590671.1_2367	24.887	221	314
WP_004503080.1	lcl|NZ_RQFB01000140.1_cds_WP_135590804.1_3594	38.095	147	185
WP_004503081.1	lcl|NZ_RQFB01000093.1_cds_WP_135590646.1_3255	29.874	318	329
WP_004503081.1	lcl|NZ_RQFB01000102.1_cds_WP_135593681.1_419	29.841	315	329
WP_004503081.1	lcl|NZ_RQFB01000146.1_cds_WP_135590671.1_2367	29.712	313	329
WP_004503081.1	lcl|NZ_RQFB01000102.1_cds_WP_135593996.1_175	32.258	310	329
WP_004503081.1	lcl|NZ_RQFB01000102.1_cds_WP_135593453.1_294	30.696	316	329
WP_004503081.1	lcl|NZ_RQFB01000071.1_cds_WP_135595207.1_3579	27.381	336	329
WP_004503081.1	lcl|NZ_RQFB01000102.1_cds_WP_135591407.1_65	29.429	333	329
WP_004503081.1	lcl|NZ_RQFB01000069.1_cds_WP_135590287.1_3149	23.167	341	329
WP_004503081.1	lcl|NZ_RQFB01000093.1_cds_WP_135590644.1_3257	25.397	315	329
WP_004503081.1	lcl|NZ_RQFB01000037.1_cds_WP_135592711.1_1499	28.464	267	329
WP_004503081.1	lcl|NZ_RQFB01000102.1_cds_WP_135593870.1_510	26.205	332	329
WP_004503081.1	lcl|NZ_RQFB01000075.1_cds_WP_135590112.1_1096	22.979	235	329
WP_004503081.1	lcl|NZ_RQFB01000102.1_cds_WP_135591491.1_15	28.455	246	329
WP_004503081.1	lcl|NZ_RQFB01000146.1_cds_WP_246057566.1_2366	29.448	163	329
WP_239248135.1	lcl|NZ_RQFB01000093.1_cds_WP_135590652.1_3249	27.311	238	267
WP_239248135.1	lcl|NZ_RQFB01000130.1_cds_WP_135594705.1_1466	29.508	183	267
WP_239248135.1	lcl|NZ_RQFB01000146.1_cds_WP_135593078.1_2365	24.638	207	267
WP_239248135.1	lcl|NZ_RQFB01000071.1_cds_WP_210412877.1_3578	28.571	189	267
WP_239248135.1	lcl|NZ_RQFB01000096.1_cds_WP_135594508.1_1667	37.209	86	267
WP_004503040.1	lcl|NZ_RQFB01000117.1_cds_WP_135594136.1_924	28.344	314	509
WP_004503040.1	lcl|NZ_RQFB01000117.1_cds_WP_135594136.1_924	28.344	314	509
WP_061221763.1	lcl|NZ_RQFB01000102.1_cds_WP_135593870.1_510	26.471	238	330
WP_061221763.1	lcl|NZ_RQFB01000102.1_cds_WP_135593996.1_175	28.674	279	330
WP_061221763.1	lcl|NZ_RQFB01000102.1_cds_WP_135593681.1_419	27.174	276	330
WP_061221763.1	lcl|NZ_RQFB01000102.1_cds_WP_135593453.1_294	29.577	284	330
WP_061221763.1	lcl|NZ_RQFB01000093.1_cds_WP_135590646.1_3255	24.335	263	330
WP_061221763.1	lcl|NZ_RQFB01000071.1_cds_WP_135595207.1_3579	27.820	133	330
WP_061221763.1	lcl|NZ_RQFB01000069.1_cds_WP_135590287.1_3149	25.000	196	330
WP_061221763.1	lcl|NZ_RQFB01000146.1_cds_WP_135590671.1_2367	21.379	290	330
WP_004503036.1	lcl|NZ_RQFB01000029.1_cds_WP_135595691.1_2460	42.915	247	265
WP_004503060.1	lcl|NZ_RQFB01000079.1_cds_WP_135595399.1_740	38.206	301	310
WP_004503060.1	lcl|NZ_RQFB01000033.1_cds_WP_135590515.1_601	26.623	308	310
WP_004503060.1	lcl|NZ_RQFB01000073.1_cds_WP_135590414.1_1344	26.244	221	310
WP_004503060.1	lcl|NZ_RQFB01000079.1_cds_WP_135595399.1_740	38.206	301	310
WP_004503060.1	lcl|NZ_RQFB01000033.1_cds_WP_135590515.1_601	26.623	308	310
WP_004503060.1	lcl|NZ_RQFB01000073.1_cds_WP_135590414.1_1344	26.244	221	310
WP_004503042.1	lcl|NZ_RQFB01000079.1_cds_WP_167881159.1_725	26.724	116	221
WP_004503042.1	lcl|NZ_RQFB01000102.1_cds_WP_135593632.1_391	25.641	78	221
WP_016758358.1	lcl|NZ_RQFB01000079.1_cds_WP_135595385.1_724	28.477	151	316
WP_016758358.1	lcl|NZ_RQFB01000135.1_cds_WP_135592973.1_3335	26.316	152	316
WP_016758358.1	lcl|NZ_RQFB01000146.1_cds_WP_135590669.1_2369	25.000	156	316
WP_016758358.1	lcl|NZ_RQFB01000146.1_cds_WP_135593068.1_2360	26.214	206	316
WP_004503088.1	lcl|NZ_RQFB01000102.1_cds_WP_210412899.1_385	28.571	147	175
WP_004503132.1	lcl|NZ_RQFB01000135.1_cds_WP_135592973.1_3335	22.581	217	405
WP_004503132.1	lcl|NZ_RQFB01000079.1_cds_WP_135595385.1_724	22.596	208	405
WP_004503032.1	lcl|NZ_RQFB01000146.1_cds_WP_135593070.1_2361	31.892	370	358
WP_004503032.1	lcl|NZ_RQFB01000130.1_cds_WP_210412911.1_1461	27.481	393	358
WP_004503032.1	lcl|NZ_RQFB01000093.1_cds_WP_135590659.1_3242	31.579	361	358
WP_004503032.1	lcl|NZ_RQFB01000093.1_cds_WP_135590647.1_3254	28.873	284	358
WP_004503032.1	lcl|NZ_RQFB01000096.1_cds_WP_167881183.1_1655	25.668	374	358
WP_004503032.1	lcl|NZ_RQFB01000142.1_cds_WP_135591657.1_1587	28.400	250	358
