WP_002614501.1	lcl|NZ_AHMH02000057.1_cds_WP_000340715.1_2749	86.792	106	106
WP_004503085.1	lcl|NZ_AHMH02000057.1_cds_WP_004428880.1_2748	91.026	312	314
WP_004503085.1	lcl|NZ_AHMH02000057.1_cds_WP_002178756.1_2744	23.432	303	314
WP_004503085.1	lcl|NZ_AHMH02000055.1_cds_WP_004428772.1_2770	24.615	325	314
WP_004503085.1	lcl|NZ_AHMH02000057.1_cds_WP_036068182.1_2735	22.043	186	314
WP_004503085.1	lcl|NZ_AHMH02000057.1_cds_WP_002178501.1_2709	23.988	321	314
WP_004503085.1	lcl|NZ_AHMH02000099.1_cds_WP_004430563.1_1826	21.724	290	314
WP_004503085.1	lcl|NZ_AHMH02000127.1_cds_WP_004439553.1_904	24.638	276	314
WP_004503080.1	lcl|NZ_AHMH02000145.1_cds_WP_002178322.1_407	40.000	140	185
WP_004503081.1	lcl|NZ_AHMH02000057.1_cds_WP_002178501.1_2709	34.125	337	329
WP_004503081.1	lcl|NZ_AHMH02000057.1_cds_WP_002178756.1_2744	30.145	345	329
WP_004503081.1	lcl|NZ_AHMH02000055.1_cds_WP_004428772.1_2770	30.159	315	329
WP_004503081.1	lcl|NZ_AHMH02000057.1_cds_WP_036068182.1_2735	30.769	299	329
WP_004503081.1	lcl|NZ_AHMH02000099.1_cds_WP_004430563.1_1826	30.448	335	329
WP_004503081.1	lcl|NZ_AHMH02000127.1_cds_WP_004439553.1_904	32.143	308	329
WP_004503081.1	lcl|NZ_AHMH02000005.1_cds_WP_004426761.1_4121	28.402	338	329
WP_004503081.1	lcl|NZ_AHMH02000039.1_cds_WP_002148036.1_3209	28.788	330	329
WP_004503081.1	lcl|NZ_AHMH02000081.1_cds_WP_004429771.1_2165	25.939	293	329
WP_004503081.1	lcl|NZ_AHMH02000057.1_cds_WP_004428880.1_2748	26.908	249	329
WP_004503081.1	lcl|NZ_AHMH02000057.1_cds_WP_004428900.1_2690	25.212	353	329
WP_004503081.1	lcl|NZ_AHMH02000046.1_cds_WP_004428300.1_3154	27.612	268	329
WP_004503081.1	lcl|NZ_AHMH02000114.1_cds_WP_004432019.1_1068	24.308	325	329
WP_004503081.1	lcl|NZ_AHMH02000057.1_cds_WP_004428883.1_2725	22.951	244	329
WP_239248135.1	lcl|NZ_AHMH02000057.1_cds_WP_002178459.1_2730	29.870	231	267
WP_239248135.1	lcl|NZ_AHMH02000099.1_cds_WP_004430538.1_1825	26.455	189	267
WP_239248135.1	lcl|NZ_AHMH02000072.1_cds_WP_004429370.1_2366	33.858	127	267
WP_239248135.1	lcl|NZ_AHMH02000057.1_cds_WP_002178723.1_2691	22.709	251	267
WP_239248135.1	lcl|NZ_AHMH02000026.1_cds_WP_004427587.1_3513	37.209	86	267
WP_004503040.1	lcl|NZ_AHMH02000103.1_cds_WP_004430762.1_1756	27.726	321	509
WP_004503040.1	lcl|NZ_AHMH02000103.1_cds_WP_002148203.1_1755	28.723	94	509
WP_004503040.1	lcl|NZ_AHMH02000103.1_cds_WP_004430762.1_1756	27.726	321	509
WP_004503040.1	lcl|NZ_AHMH02000103.1_cds_WP_002148203.1_1755	28.723	94	509
WP_061221763.1	lcl|NZ_AHMH02000057.1_cds_WP_002178501.1_2709	28.063	253	330
WP_061221763.1	lcl|NZ_AHMH02000127.1_cds_WP_004439553.1_904	26.199	271	330
WP_061221763.1	lcl|NZ_AHMH02000099.1_cds_WP_004430563.1_1826	26.361	349	330
WP_061221763.1	lcl|NZ_AHMH02000057.1_cds_WP_036068182.1_2735	24.265	272	330
WP_061221763.1	lcl|NZ_AHMH02000055.1_cds_WP_004428772.1_2770	27.181	298	330
WP_061221763.1	lcl|NZ_AHMH02000057.1_cds_WP_002178756.1_2744	25.000	256	330
WP_061221763.1	lcl|NZ_AHMH02000114.1_cds_WP_004432019.1_1068	27.092	251	330
WP_061221763.1	lcl|NZ_AHMH02000005.1_cds_WP_004426761.1_4121	30.000	260	330
WP_061221763.1	lcl|NZ_AHMH02000057.1_cds_WP_004428883.1_2725	29.688	128	330
WP_061221763.1	lcl|NZ_AHMH02000081.1_cds_WP_004429771.1_2165	25.561	223	330
WP_061221763.1	lcl|NZ_AHMH02000046.1_cds_WP_004428300.1_3154	28.387	155	330
WP_004503036.1	lcl|NZ_AHMH02000161.1_cds_WP_004425075.1_41	42.623	244	265
WP_004503036.1	lcl|NZ_AHMH02000005.1_cds_WP_004426701.1_4177	28.324	173	265
WP_004503060.1	lcl|NZ_AHMH02000016.1_cds_WP_004427226.1_3734	36.610	295	310
WP_004503060.1	lcl|NZ_AHMH02000005.1_cds_WP_004426701.1_4177	29.137	278	310
WP_004503060.1	lcl|NZ_AHMH02000145.1_cds_WP_004433341.1_481	23.954	263	310
WP_004503060.1	lcl|NZ_AHMH02000016.1_cds_WP_004427226.1_3734	36.610	295	310
WP_004503060.1	lcl|NZ_AHMH02000005.1_cds_WP_004426701.1_4177	29.137	278	310
WP_004503060.1	lcl|NZ_AHMH02000145.1_cds_WP_004433341.1_481	23.954	263	310
WP_004503042.1	lcl|NZ_AHMH02000113.1_cds_WP_004431569.1_1266	30.000	110	221
WP_004503042.1	lcl|NZ_AHMH02000031.1_cds_WP_004427848.1_3336	23.077	78	221
WP_016758358.1	lcl|NZ_AHMH02000057.1_cds_WP_004428874.1_2693	25.000	276	316
WP_016758358.1	lcl|NZ_AHMH02000113.1_cds_WP_004421166.1_1265	29.870	154	316
WP_016758358.1	lcl|NZ_AHMH02000051.1_cds_WP_004428576.1_3003	24.161	149	316
WP_016758358.1	lcl|NZ_AHMH02000057.1_cds_WP_002178568.1_2738	25.658	152	316
WP_016758358.1	lcl|NZ_AHMH02000031.1_cds_WP_004427848.1_3336	23.926	163	316
WP_004503088.1	lcl|NZ_AHMH02000031.1_cds_WP_004427878.1_3330	29.932	147	175
WP_004503132.1	lcl|NZ_AHMH02000057.1_cds_WP_004428874.1_2693	28.814	413	405
WP_004503132.1	lcl|NZ_AHMH02000113.1_cds_WP_004421166.1_1265	25.481	208	405
WP_004503132.1	lcl|NZ_AHMH02000051.1_cds_WP_004428576.1_3003	20.909	220	405
WP_004503032.1	lcl|NZ_AHMH02000057.1_cds_WP_004428841.1_2708	30.376	372	358
WP_004503032.1	lcl|NZ_AHMH02000057.1_cds_WP_004428906.1_2707	30.789	380	358
WP_004503032.1	lcl|NZ_AHMH02000057.1_cds_WP_004428839.1_2718	33.133	332	358
WP_004503032.1	lcl|NZ_AHMH02000072.1_cds_WP_004429381.1_2361	30.051	396	358
WP_004503032.1	lcl|NZ_AHMH02000057.1_cds_WP_004428891.1_2734	27.374	358	358
WP_004503032.1	lcl|NZ_AHMH02000099.1_cds_WP_004430579.1_1832	33.725	255	358
WP_004503032.1	lcl|NZ_AHMH02000041.1_cds_WP_036034116.1_3191	25.806	372	358
WP_004503032.1	lcl|NZ_AHMH02000067.1_cds_WP_004429099.1_2578	31.579	190	358
WP_004503032.1	lcl|NZ_AHMH02000057.1_cds_WP_004428871.1_2716	26.415	265	358
WP_004503087.1	lcl|NZ_AHMH02000057.1_cds_WP_004428855.1_2715	20.755	212	308
WP_061217626.1	lcl|NZ_AHMH02000057.1_cds_WP_004428898.1_2747	25.455	220	231
WP_004503049.1	lcl|NZ_AHMH02000057.1_cds_WP_004428874.1_2693	26.276	392	409
WP_004503049.1	lcl|NZ_AHMH02000113.1_cds_WP_004421166.1_1265	24.324	148	409
WP_004503049.1	lcl|NZ_AHMH02000031.1_cds_WP_004427848.1_3336	27.559	127	409
WP_004503099.1	lcl|NZ_AHMH02000057.1_cds_WP_004428839.1_2718	38.440	359	361
WP_004503099.1	lcl|NZ_AHMH02000099.1_cds_WP_004430579.1_1832	38.268	358	361
WP_004503099.1	lcl|NZ_AHMH02000067.1_cds_WP_004429099.1_2578	33.429	350	361
WP_004503099.1	lcl|NZ_AHMH02000072.1_cds_WP_004429381.1_2361	28.954	373	361
WP_004503099.1	lcl|NZ_AHMH02000057.1_cds_WP_004428841.1_2708	31.383	376	361
WP_004503099.1	lcl|NZ_AHMH02000057.1_cds_WP_004428906.1_2707	30.811	370	361
WP_004503099.1	lcl|NZ_AHMH02000057.1_cds_WP_004428891.1_2734	26.772	254	361
WP_004503099.1	lcl|NZ_AHMH02000057.1_cds_WP_004428871.1_2716	26.449	276	361
WP_004503099.1	lcl|NZ_AHMH02000041.1_cds_WP_036034116.1_3191	24.642	349	361
WP_004503089.1	lcl|NZ_AHMH02000099.1_cds_WP_004430577.1_1828	43.333	180	176
WP_239248137.1	lcl|NZ_AHMH02000057.1_cds_WP_002178659.1_2739	25.694	144	250
WP_239248138.1	lcl|NZ_AHMH02000005.1_cds_WP_004426761.1_4121	28.963	328	313
WP_239248138.1	lcl|NZ_AHMH02000057.1_cds_WP_002178501.1_2709	26.959	319	313
WP_239248138.1	lcl|NZ_AHMH02000055.1_cds_WP_004428772.1_2770	26.087	322	313
WP_239248138.1	lcl|NZ_AHMH02000057.1_cds_WP_002178756.1_2744	25.212	353	313
WP_239248138.1	lcl|NZ_AHMH02000127.1_cds_WP_004439553.1_904	25.092	271	313
WP_239248138.1	lcl|NZ_AHMH02000057.1_cds_WP_036068182.1_2735	26.087	230	313
WP_239248138.1	lcl|NZ_AHMH02000099.1_cds_WP_004430563.1_1826	24.159	327	313
WP_239248138.1	lcl|NZ_AHMH02000057.1_cds_WP_004428900.1_2690	25.685	292	313
WP_239248138.1	lcl|NZ_AHMH02000057.1_cds_WP_004428880.1_2748	22.601	323	313
WP_239248138.1	lcl|NZ_AHMH02000114.1_cds_WP_004432019.1_1068	27.236	246	313
WP_239248138.1	lcl|NZ_AHMH02000046.1_cds_WP_004428300.1_3154	22.713	317	313
WP_000572389.1	lcl|NZ_AHMH02000099.1_cds_WP_002147313.1_1833	33.333	120	134
WP_004503138.1	lcl|NZ_AHMH02000057.1_cds_WP_004428840.1_2688	23.297	279	311
WP_004503138.1	lcl|NZ_AHMH02000127.1_cds_WP_004439553.1_904	26.897	290	311
WP_004503138.1	lcl|NZ_AHMH02000057.1_cds_WP_002178756.1_2744	26.482	253	311
WP_004503138.1	lcl|NZ_AHMH02000099.1_cds_WP_004430563.1_1826	26.172	256	311
WP_004503138.1	lcl|NZ_AHMH02000057.1_cds_WP_036068182.1_2735	26.857	175	311
