WP_002614501.1	lcl|NZ_JQOS01000060.1_cds_WP_000340715.1_1548	86.792	106	106
WP_004503085.1	lcl|NZ_JQOS01000060.1_cds_WP_000410267.1_1547	91.693	313	314
WP_004503085.1	lcl|NZ_JQOS01000060.1_cds_WP_042752260.1_1544	27.778	252	314
WP_004503085.1	lcl|NZ_JQOS01000007.1_cds_WP_000744698.1_305	23.077	325	314
WP_004503085.1	lcl|NZ_JQOS01000074.1_cds_WP_000723082.1_1768	22.145	289	314
WP_004503085.1	lcl|NZ_JQOS01000060.1_cds_WP_001067557.1_1541	24.923	325	314
WP_004503085.1	lcl|NZ_JQOS01000009.1_cds_WP_002072074.1_412	23.502	217	314
WP_004503038.1	lcl|NZ_JQOS01000060.1_cds_WP_000604524.1_1546	83.562	365	365
WP_004503080.1	lcl|NZ_JQOS01000060.1_cds_WP_000884059.1_1545	96.216	185	185
WP_004503080.1	lcl|NZ_JQOS01000155.1_cds_WP_000351733.1_2973	40.000	140	185
WP_004503081.1	lcl|NZ_JQOS01000060.1_cds_WP_042752260.1_1544	94.529	329	329
WP_004503081.1	lcl|NZ_JQOS01000007.1_cds_WP_000744698.1_305	32.063	315	329
WP_004503081.1	lcl|NZ_JQOS01000074.1_cds_WP_000723082.1_1768	29.851	335	329
WP_004503081.1	lcl|NZ_JQOS01000009.1_cds_WP_002072074.1_412	30.619	307	329
WP_004503081.1	lcl|NZ_JQOS01000001.1_cds_WP_000649924.1_8	28.882	322	329
WP_004503081.1	lcl|NZ_JQOS01000235.1_cds_WP_000709511.1_3618	28.182	330	329
WP_004503081.1	lcl|NZ_JQOS01000060.1_cds_WP_001067557.1_1541	28.852	305	329
WP_004503081.1	lcl|NZ_JQOS01000009.1_cds_WP_000688698.1_392	28.102	274	329
WP_004503081.1	lcl|NZ_JQOS01000060.1_cds_WP_000410267.1_1547	25.949	316	329
WP_004503081.1	lcl|NZ_JQOS01000074.1_cds_WP_000475901.1_1751	26.357	258	329
WP_004503081.1	lcl|NZ_JQOS01000005.1_cds_WP_001074779.1_267	28.302	265	329
WP_004503081.1	lcl|NZ_JQOS01000057.1_cds_WP_001003560.1_1486	24.251	334	329
WP_239248135.1	lcl|NZ_JQOS01000060.1_cds_WP_000774259.1_1543	94.382	267	267
WP_239248135.1	lcl|NZ_JQOS01000074.1_cds_WP_000842260.1_1769	26.316	190	267
WP_239248135.1	lcl|NZ_JQOS01000015.1_cds_WP_000667727.1_529	32.727	110	267
WP_239248135.1	lcl|NZ_JQOS01000021.1_cds_WP_000805357.1_718	37.209	86	267
WP_004503040.1	lcl|NZ_JQOS01000060.1_cds_WP_000612798.1_1542	91.749	509	509
WP_004503040.1	lcl|NZ_JQOS01000039.1_cds_WP_000291581.1_1036	26.791	321	509
WP_004503040.1	lcl|NZ_JQOS01000039.1_cds_WP_000364504.1_1037	28.723	94	509
WP_004503040.1	lcl|NZ_JQOS01000060.1_cds_WP_000612798.1_1542	91.749	509	509
WP_004503040.1	lcl|NZ_JQOS01000039.1_cds_WP_000291581.1_1036	26.791	321	509
WP_004503040.1	lcl|NZ_JQOS01000039.1_cds_WP_000364504.1_1037	28.723	94	509
WP_061221763.1	lcl|NZ_JQOS01000060.1_cds_WP_001067557.1_1541	97.576	330	330
WP_061221763.1	lcl|NZ_JQOS01000060.1_cds_WP_042752260.1_1544	29.642	307	330
WP_061221763.1	lcl|NZ_JQOS01000009.1_cds_WP_002072074.1_412	25.735	272	330
WP_061221763.1	lcl|NZ_JQOS01000007.1_cds_WP_000744698.1_305	26.899	316	330
WP_061221763.1	lcl|NZ_JQOS01000057.1_cds_WP_001003560.1_1486	27.490	251	330
WP_061221763.1	lcl|NZ_JQOS01000074.1_cds_WP_000723082.1_1768	24.324	333	330
WP_061221763.1	lcl|NZ_JQOS01000001.1_cds_WP_000649924.1_8	29.615	260	330
