WP_002614501.1	lcl|NZ_JQPT01000060.1_cds_WP_000340715.1_1405	86.792	106	106
WP_004503085.1	lcl|NZ_JQPT01000060.1_cds_WP_000712241.1_1404	91.374	313	314
WP_004503085.1	lcl|NZ_JQPT01000060.1_cds_WP_000646253.1_1401	28.175	252	314
WP_004503085.1	lcl|NZ_JQPT01000012.1_cds_WP_000744700.1_220	23.077	325	314
WP_004503085.1	lcl|NZ_JQPT01000060.1_cds_WP_000600891.1_1376	23.656	186	314
WP_004503085.1	lcl|NZ_JQPT01000060.1_cds_WP_000723090.1_1314	22.145	289	314
WP_004503085.1	lcl|NZ_JQPT01000060.1_cds_WP_001067556.1_1398	24.923	325	314
WP_004503038.1	lcl|NZ_JQPT01000060.1_cds_WP_000604524.1_1403	83.562	365	365
WP_004503080.1	lcl|NZ_JQPT01000060.1_cds_WP_000884059.1_1402	96.216	185	185
WP_004503080.1	lcl|NZ_JQPT01000172.1_cds_WP_000351733.1_3193	40.000	140	185
WP_004503081.1	lcl|NZ_JQPT01000060.1_cds_WP_000646253.1_1401	94.529	329	329
WP_004503081.1	lcl|NZ_JQPT01000012.1_cds_WP_000744700.1_220	32.063	315	329
WP_004503081.1	lcl|NZ_JQPT01000060.1_cds_WP_000600891.1_1376	30.721	319	329
WP_004503081.1	lcl|NZ_JQPT01000060.1_cds_WP_000723090.1_1314	29.851	335	329
WP_004503081.1	lcl|NZ_JQPT01000087.1_cds_WP_001984071.1_1947	30.945	307	329
WP_004503081.1	lcl|NZ_JQPT01000017.1_cds_WP_000649925.1_345	28.882	322	329
WP_004503081.1	lcl|NZ_JQPT01000254.1_cds_WP_000709513.1_3874	28.182	330	329
WP_004503081.1	lcl|NZ_JQPT01000060.1_cds_WP_061234286.1_1340	25.333	300	329
WP_004503081.1	lcl|NZ_JQPT01000060.1_cds_WP_001067556.1_1398	28.852	305	329
WP_004503081.1	lcl|NZ_JQPT01000087.1_cds_WP_000688695.1_1967	28.102	274	329
WP_004503081.1	lcl|NZ_JQPT01000060.1_cds_WP_000712241.1_1404	25.949	316	329
WP_004503081.1	lcl|NZ_JQPT01000060.1_cds_WP_000475904.1_1331	26.642	274	329
WP_004503081.1	lcl|NZ_JQPT01000080.1_cds_WP_001074779.1_1794	28.302	265	329
WP_004503081.1	lcl|NZ_JQPT01000060.1_cds_WP_000487319.1_1342	27.692	325	329
WP_004503081.1	lcl|NZ_JQPT01000132.1_cds_WP_001003557.1_2723	24.390	328	329
WP_239248135.1	lcl|NZ_JQPT01000060.1_cds_WP_061251935.1_1400	94.007	267	267
WP_239248135.1	lcl|NZ_JQPT01000060.1_cds_WP_000859505.1_1343	27.885	208	267
WP_239248135.1	lcl|NZ_JQPT01000060.1_cds_WP_000800438.1_1371	26.178	191	267
WP_239248135.1	lcl|NZ_JQPT01000060.1_cds_WP_000842260.1_1313	26.316	190	267
WP_239248135.1	lcl|NZ_JQPT01000198.1_cds_WP_000667727.1_3484	32.727	110	267
WP_239248135.1	lcl|NZ_JQPT01000065.1_cds_WP_000805357.1_1495	37.209	86	267
WP_004503040.1	lcl|NZ_JQPT01000060.1_cds_WP_061251934.1_1399	91.356	509	509
WP_004503040.1	lcl|NZ_JQPT01000034.1_cds_WP_000291581.1_745	26.791	321	509
WP_004503040.1	lcl|NZ_JQPT01000034.1_cds_WP_000364504.1_744	28.723	94	509
WP_004503040.1	lcl|NZ_JQPT01000060.1_cds_WP_061251934.1_1399	91.356	509	509
WP_004503040.1	lcl|NZ_JQPT01000034.1_cds_WP_000291581.1_745	26.791	321	509
WP_004503040.1	lcl|NZ_JQPT01000034.1_cds_WP_000364504.1_744	28.723	94	509
WP_061221763.1	lcl|NZ_JQPT01000060.1_cds_WP_001067556.1_1398	97.879	330	330
WP_061221763.1	lcl|NZ_JQPT01000060.1_cds_WP_000646253.1_1401	29.316	307	330
WP_061221763.1	lcl|NZ_JQPT01000060.1_cds_WP_000600891.1_1376	26.692	266	330
WP_061221763.1	lcl|NZ_JQPT01000087.1_cds_WP_001984071.1_1947	25.368	272	330
WP_061221763.1	lcl|NZ_JQPT01000012.1_cds_WP_000744700.1_220	26.582	316	330
WP_061221763.1	lcl|NZ_JQPT01000132.1_cds_WP_001003557.1_2723	27.888	251	330
WP_061221763.1	lcl|NZ_JQPT01000060.1_cds_WP_000723090.1_1314	24.324	333	330
WP_061221763.1	lcl|NZ_JQPT01000017.1_cds_WP_000649925.1_345	29.615	260	330
WP_061221763.1	lcl|NZ_JQPT01000087.1_cds_WP_000688695.1_1967	25.339	221	330
WP_061221763.1	lcl|NZ_JQPT01000060.1_cds_WP_061234286.1_1340	25.455	275	330
WP_004503073.1	lcl|NZ_JQPT01000060.1_cds_WP_000776640.1_1397	89.963	538	535
WP_004503073.1	lcl|NZ_JQPT01000060.1_cds_WP_000776640.1_1397	89.963	538	535
WP_004503036.1	lcl|NZ_JQPT01000060.1_cds_WP_061270449.1_1396	95.455	264	265
WP_004503036.1	lcl|NZ_JQPT01000085.1_cds_WP_001002663.1_1921	41.803	244	265
WP_004503036.1	lcl|NZ_JQPT01000153.1_cds_WP_001183721.1_2977	27.746	173	265
WP_004503060.1	lcl|NZ_JQPT01000060.1_cds_WP_061270452.1_1395	94.839	310	310
WP_004503060.1	lcl|NZ_JQPT01000126.1_cds_WP_000501205.1_2628	36.304	303	310
WP_004503060.1	lcl|NZ_JQPT01000153.1_cds_WP_001183721.1_2977	30.000	250	310
WP_004503060.1	lcl|NZ_JQPT01000051.1_cds_WP_000279894.1_1180	24.335	263	310
WP_004503060.1	lcl|NZ_JQPT01000060.1_cds_WP_061270452.1_1395	94.839	310	310
WP_004503060.1	lcl|NZ_JQPT01000126.1_cds_WP_000501205.1_2628	36.304	303	310
WP_004503060.1	lcl|NZ_JQPT01000153.1_cds_WP_001183721.1_2977	30.000	250	310
WP_004503060.1	lcl|NZ_JQPT01000051.1_cds_WP_000279894.1_1180	24.335	263	310
WP_004503095.1	lcl|NZ_JQPT01000060.1_cds_WP_000479982.1_1394	94.697	264	264
WP_004503106.1	lcl|NZ_JQPT01000060.1_cds_WP_000715956.1_1393	89.922	129	130
WP_004503130.1	lcl|NZ_JQPT01000060.1_cds_WP_001088861.1_1392	77.143	140	146
WP_004503042.1	lcl|NZ_JQPT01000060.1_cds_WP_000517242.1_1391	87.330	221	221
WP_004503042.1	lcl|NZ_JQPT01000160.1_cds_WP_001069832.1_3059	29.412	102	221
WP_004503042.1	lcl|NZ_JQPT01000012.1_cds_WP_001082180.1_249	23.077	78	221
WP_016758358.1	lcl|NZ_JQPT01000160.1_cds_WP_000347685.1_3060	29.221	154	316
