WP_002614501.1	lcl|NZ_AFMI01000094.1_cds_WP_000340715.1_2139	86.792	106	106
WP_004503085.1	lcl|NZ_AFMI01000094.1_cds_WP_000410273.1_2140	91.374	313	314
WP_004503085.1	lcl|NZ_AFMI01000094.1_cds_WP_000093099.1_2160	57.143	63	314
WP_004503085.1	lcl|NZ_AFMI01000094.1_cds_WP_000646250.1_2143	28.175	252	314
WP_004503085.1	lcl|NZ_AFMI01000034.1_cds_WP_000744700.1_3130	23.077	325	314
WP_004503085.1	lcl|NZ_AFMI01000094.1_cds_WP_000600889.1_2169	23.656	186	314
WP_004503085.1	lcl|NZ_AFMI01000094.1_cds_WP_000723090.1_2222	22.145	289	314
WP_004503085.1	lcl|NZ_AFMI01000094.1_cds_WP_001067557.1_2146	24.923	325	314
WP_004503038.1	lcl|NZ_AFMI01000094.1_cds_WP_000604524.1_2141	83.562	365	365
WP_004503080.1	lcl|NZ_AFMI01000094.1_cds_WP_000884059.1_2142	96.216	185	185
WP_004503080.1	lcl|NZ_AFMI01000032.1_cds_WP_000351733.1_3237	40.000	140	185
WP_004503081.1	lcl|NZ_AFMI01000094.1_cds_WP_000646250.1_2143	95.441	329	329
WP_004503081.1	lcl|NZ_AFMI01000034.1_cds_WP_000744700.1_3130	32.063	315	329
WP_004503081.1	lcl|NZ_AFMI01000094.1_cds_WP_000723090.1_2222	29.851	335	329
WP_004503081.1	lcl|NZ_AFMI01000094.1_cds_WP_000600889.1_2169	30.408	319	329
WP_004503081.1	lcl|NZ_AFMI01000108.1_cds_WP_001984071.1_1851	30.945	307	329
WP_004503081.1	lcl|NZ_AFMI01000276.1_cds_WP_000649925.1_209	28.882	322	329
WP_004503081.1	lcl|NZ_AFMI01000114.1_cds_WP_000709511.1_1753	28.182	330	329
WP_004503081.1	lcl|NZ_AFMI01000094.1_cds_WP_001067557.1_2146	28.852	305	329
WP_004503081.1	lcl|NZ_AFMI01000094.1_cds_WP_000601375.1_2196	25.000	300	329
WP_004503081.1	lcl|NZ_AFMI01000108.1_cds_WP_000688695.1_1830	28.102	274	329
WP_004503081.1	lcl|NZ_AFMI01000094.1_cds_WP_000410273.1_2140	26.266	316	329
WP_004503081.1	lcl|NZ_AFMI01000094.1_cds_WP_000475904.1_2205	26.642	274	329
WP_004503081.1	lcl|NZ_AFMI01000124.1_cds_WP_001074785.1_1564	28.679	265	329
WP_004503081.1	lcl|NZ_AFMI01000094.1_cds_WP_000487322.1_2194	27.385	325	329
WP_004503081.1	lcl|NZ_AFMI01000097.1_cds_WP_001003555.1_2050	24.551	334	329
WP_239248135.1	lcl|NZ_AFMI01000094.1_cds_WP_000774262.1_2144	94.007	267	267
