WP_002614501.1	lcl|NZ_JAHERX010000056.1_cds_WP_000340715.1_2812	86.792	106	106
WP_004503085.1	lcl|NZ_JAHERX010000056.1_cds_WP_000410266.1_2811	91.374	313	314
WP_004503085.1	lcl|NZ_JAHERX010000056.1_cds_WP_000646254.1_2808	27.778	252	314
WP_004503085.1	lcl|NZ_JAHERX010000013.1_cds_WP_000744698.1_619	23.077	325	314
WP_004503085.1	lcl|NZ_JAHERX010000054.1_cds_WP_000723091.1_2769	22.491	289	314
WP_004503085.1	lcl|NZ_JAHERX010000056.1_cds_WP_001067557.1_2805	24.923	325	314
WP_004503085.1	lcl|NZ_JAHERX010000119.1_cds_WP_002072074.1_423	23.502	217	314
WP_004503038.1	lcl|NZ_JAHERX010000056.1_cds_WP_000604525.1_2810	83.014	365	365
WP_004503080.1	lcl|NZ_JAHERX010000056.1_cds_WP_000884059.1_2809	96.216	185	185
WP_004503080.1	lcl|NZ_JAHERX010000002.1_cds_WP_000351733.1_1378	40.000	140	185
WP_004503081.1	lcl|NZ_JAHERX010000056.1_cds_WP_000646254.1_2808	94.225	329	329
WP_004503081.1	lcl|NZ_JAHERX010000013.1_cds_WP_000744698.1_619	32.063	315	329
WP_004503081.1	lcl|NZ_JAHERX010000054.1_cds_WP_000723091.1_2769	30.149	335	329
WP_004503081.1	lcl|NZ_JAHERX010000119.1_cds_WP_002072074.1_423	30.619	307	329
WP_004503081.1	lcl|NZ_JAHERX010000062.1_cds_WP_000649924.1_3006	28.882	322	329
WP_004503081.1	lcl|NZ_JAHERX010000119.1_cds_WP_000709508.1_433	28.485	330	329
WP_004503081.1	lcl|NZ_JAHERX010000056.1_cds_WP_001067557.1_2805	28.852	305	329
WP_004503081.1	lcl|NZ_JAHERX010000025.1_cds_WP_000688696.1_1756	28.102	274	329
WP_004503081.1	lcl|NZ_JAHERX010000056.1_cds_WP_000410266.1_2811	25.949	316	329
WP_004503081.1	lcl|NZ_JAHERX010000115.1_cds_WP_000475901.1_377	26.357	258	329
WP_004503081.1	lcl|NZ_JAHERX010000008.1_cds_WP_001003560.1_3427	24.251	334	329
WP_004503081.1	lcl|NZ_JAHERX010000057.1_cds_WP_218213694.1_2845	28.824	170	329
WP_239248135.1	lcl|NZ_JAHERX010000056.1_cds_WP_000774259.1_2807	94.382	267	267
WP_239248135.1	lcl|NZ_JAHERX010000054.1_cds_WP_000842260.1_2768	26.316	190	267
WP_239248135.1	lcl|NZ_JAHERX010000003.1_cds_WP_000805357.1_1927	37.209	86	267
WP_239248135.1	lcl|NZ_JAHERX010000025.1_cds_WP_155572209.1_1734	29.897	97	267
WP_004503040.1	lcl|NZ_JAHERX010000056.1_cds_WP_002072162.1_2806	91.552	509	509
WP_004503040.1	lcl|NZ_JAHERX010000046.1_cds_WP_000291581.1_2494	26.791	321	509
WP_004503040.1	lcl|NZ_JAHERX010000046.1_cds_WP_000364504.1_2495	28.723	94	509
WP_004503040.1	lcl|NZ_JAHERX010000056.1_cds_WP_002072162.1_2806	91.552	509	509
WP_004503040.1	lcl|NZ_JAHERX010000046.1_cds_WP_000291581.1_2494	26.791	321	509
WP_004503040.1	lcl|NZ_JAHERX010000046.1_cds_WP_000364504.1_2495	28.723	94	509
WP_061221763.1	lcl|NZ_JAHERX010000056.1_cds_WP_001067557.1_2805	97.576	330	330
WP_061221763.1	lcl|NZ_JAHERX010000056.1_cds_WP_000646254.1_2808	29.642	307	330
WP_061221763.1	lcl|NZ_JAHERX010000119.1_cds_WP_002072074.1_423	25.735	272	330
WP_061221763.1	lcl|NZ_JAHERX010000013.1_cds_WP_000744698.1_619	26.899	316	330
WP_061221763.1	lcl|NZ_JAHERX010000008.1_cds_WP_001003560.1_3427	27.490	251	330
WP_061221763.1	lcl|NZ_JAHERX010000054.1_cds_WP_000723091.1_2769	24.024	333	330
WP_061221763.1	lcl|NZ_JAHERX010000062.1_cds_WP_000649924.1_3006	29.615	260	330
WP_061221763.1	lcl|NZ_JAHERX010000025.1_cds_WP_000688696.1_1756	25.339	221	330
WP_004503073.1	lcl|NZ_JAHERX010000056.1_cds_WP_000689740.1_2802	38.278	546	535
WP_004503073.1	lcl|NZ_JAHERX010000056.1_cds_WP_000689740.1_2802	38.278	546	535
WP_004503036.1	lcl|NZ_JAHERX010000056.1_cds_WP_000342716.1_2801	67.547	265	265
WP_004503036.1	lcl|NZ_JAHERX010000032.1_cds_WP_001002662.1_2078	41.803	244	265
WP_004503036.1	lcl|NZ_JAHERX010000007.1_cds_WP_001183721.1_3200	27.746	173	265
WP_004503060.1	lcl|NZ_JAHERX010000056.1_cds_WP_001246619.1_2800	89.355	310	310
WP_004503060.1	lcl|NZ_JAHERX010000023.1_cds_WP_000501205.1_1647	36.304	303	310
WP_004503060.1	lcl|NZ_JAHERX010000007.1_cds_WP_001183721.1_3200	30.000	250	310
WP_004503060.1	lcl|NZ_JAHERX010000028.1_cds_WP_000279896.1_1856	23.954	263	310
WP_004503060.1	lcl|NZ_JAHERX010000056.1_cds_WP_001246619.1_2800	89.355	310	310
WP_004503060.1	lcl|NZ_JAHERX010000023.1_cds_WP_000501205.1_1647	36.304	303	310
WP_004503060.1	lcl|NZ_JAHERX010000007.1_cds_WP_001183721.1_3200	30.000	250	310
WP_004503060.1	lcl|NZ_JAHERX010000028.1_cds_WP_000279896.1_1856	23.954	263	310
WP_004503095.1	lcl|NZ_JAHERX010000056.1_cds_WP_000479980.1_2799	95.076	264	264
WP_004503106.1	lcl|NZ_JAHERX010000056.1_cds_WP_000715958.1_2798	90.698	129	130
WP_004503130.1	lcl|NZ_JAHERX010000056.1_cds_WP_001088861.1_2797	77.143	140	146
WP_004503042.1	lcl|NZ_JAHERX010000056.1_cds_WP_000517242.1_2796	87.330	221	221
WP_004503042.1	lcl|NZ_JAHERX010000026.1_cds_WP_218222252.1_1790	27.273	132	221
WP_004503042.1	lcl|NZ_JAHERX010000150.1_cds_WP_001082181.1_899	23.077	78	221
WP_016758358.1	lcl|NZ_JAHERX010000135.1_cds_WP_001046777.1_709	53.896	308	316
WP_016758358.1	lcl|NZ_JAHERX010000135.1_cds_WP_000384508.1_707	24.742	291	316
WP_016758358.1	lcl|NZ_JAHERX010000026.1_cds_WP_000347675.1_1789	29.221	154	316
WP_016758358.1	lcl|NZ_JAHERX010000052.1_cds_WP_002097509.1_2692	29.286	140	316
WP_016758358.1	lcl|NZ_JAHERX010000020.1_cds_WP_000402849.1_1445	22.368	152	316
WP_016758358.1	lcl|NZ_JAHERX010000150.1_cds_WP_001082181.1_899	24.540	163	316
WP_016758358.1	lcl|NZ_JAHERX010000002.1_cds_WP_000188047.1_1405	28.926	121	316
WP_004503088.1	lcl|NZ_JAHERX010000135.1_cds_WP_000564977.1_708	54.598	174	175
WP_004503088.1	lcl|NZ_JAHERX010000066.1_cds_WP_001206947.1_3116	28.966	145	175
WP_004503132.1	lcl|NZ_JAHERX010000135.1_cds_WP_000384508.1_707	64.851	404	405
WP_004503132.1	lcl|NZ_JAHERX010000135.1_cds_WP_001046777.1_709	26.799	403	405
WP_004503132.1	lcl|NZ_JAHERX010000026.1_cds_WP_000347675.1_1789	25.238	210	405
WP_004503132.1	lcl|NZ_JAHERX010000020.1_cds_WP_000402849.1_1445	22.273	220	405
WP_004503032.1	lcl|NZ_JAHERX010000135.1_cds_WP_000228801.1_706	79.552	357	358
WP_004503032.1	lcl|NZ_JAHERX010000056.1_cds_WP_000608294.1_2803	35.535	318	358
WP_004503032.1	lcl|NZ_JAHERX010000052.1_cds_WP_000172659.1_2714	29.815	379	358
WP_004503032.1	lcl|NZ_JAHERX010000025.1_cds_WP_001281953.1_1740	29.082	392	358
WP_004503032.1	lcl|NZ_JAHERX010000056.1_cds_WP_001198107.1_2804	32.653	343	358
WP_004503032.1	lcl|NZ_JAHERX010000182.1_cds_WP_000575181.1_1251	30.892	314	358
WP_004503032.1	lcl|NZ_JAHERX010000137.1_cds_WP_001982414.1_727	25.806	372	358
WP_004503032.1	lcl|NZ_JAHERX010000010.1_cds_WP_000538754.1_57	29.851	201	358
WP_004503087.1	lcl|NZ_JAHERX010000135.1_cds_KKQ77_RS16715_705	71.154	208	308
WP_004503087.1	lcl|NZ_JAHERX010000135.1_cds_KKQ77_RS16715_705	70.312	64	308
WP_004503087.1	lcl|NZ_JAHERX010000135.1_cds_KKQ77_RS16715_705	45.000	120	308
WP_026054523.1	lcl|NZ_JAHERX010000226.1_cds_WP_002072243.1_1611	31.135	379	416
WP_004503049.1	lcl|NZ_JAHERX010000135.1_cds_WP_000384508.1_707	32.546	381	409
WP_004503049.1	lcl|NZ_JAHERX010000135.1_cds_WP_001046777.1_709	26.667	360	409
WP_004503049.1	lcl|NZ_JAHERX010000026.1_cds_WP_000347675.1_1789	23.649	148	409
WP_004503049.1	lcl|NZ_JAHERX010000150.1_cds_WP_001082181.1_899	24.224	161	409
WP_004503099.1	lcl|NZ_JAHERX010000182.1_cds_WP_000575181.1_1251	37.709	358	361
WP_004503099.1	lcl|NZ_JAHERX010000056.1_cds_WP_000608294.1_2803	40.449	356	361
WP_004503099.1	lcl|NZ_JAHERX010000056.1_cds_WP_001198107.1_2804	35.549	346	361
WP_004503099.1	lcl|NZ_JAHERX010000010.1_cds_WP_000538754.1_57	34.795	342	361
WP_004503099.1	lcl|NZ_JAHERX010000052.1_cds_WP_000172659.1_2714	32.447	376	361
WP_004503099.1	lcl|NZ_JAHERX010000025.1_cds_WP_001281953.1_1740	28.418	373	361
WP_004503099.1	lcl|NZ_JAHERX010000135.1_cds_WP_000228801.1_706	36.957	276	361
WP_004503099.1	lcl|NZ_JAHERX010000137.1_cds_WP_001982414.1_727	24.642	349	361
