WP_002614501.1	lcl|NZ_AFKR01000141.1_cds_WP_000340715.1_1407	86.792	106	106
WP_004503085.1	lcl|NZ_AFKR01000141.1_cds_WP_000410273.1_1406	91.374	313	314
WP_004503085.1	lcl|NZ_AFKR01000141.1_cds_WP_000093099.1_1386	57.143	63	314
WP_004503085.1	lcl|NZ_AFKR01000141.1_cds_WP_000646250.1_1403	28.175	252	314
WP_004503085.1	lcl|NZ_AFKR01000132.1_cds_WP_000744700.1_1511	23.077	325	314
WP_004503085.1	lcl|NZ_AFKR01000141.1_cds_WP_000600889.1_1377	23.656	186	314
WP_004503085.1	lcl|NZ_AFKR01000165.1_cds_WP_000293515.1_1198	22.615	283	314
WP_004503085.1	lcl|NZ_AFKR01000141.1_cds_WP_001067557.1_1400	24.923	325	314
WP_004503038.1	lcl|NZ_AFKR01000141.1_cds_WP_000604524.1_1405	83.562	365	365
WP_004503080.1	lcl|NZ_AFKR01000141.1_cds_WP_000884059.1_1404	96.216	185	185
WP_004503080.1	lcl|NZ_AFKR01000127.1_cds_WP_000351733.1_1586	40.000	140	185
WP_004503081.1	lcl|NZ_AFKR01000141.1_cds_WP_000646250.1_1403	95.441	329	329
WP_004503081.1	lcl|NZ_AFKR01000132.1_cds_WP_000744700.1_1511	32.063	315	329
WP_004503081.1	lcl|NZ_AFKR01000141.1_cds_WP_000600889.1_1377	30.408	319	329
WP_004503081.1	lcl|NZ_AFKR01000138.1_cds_WP_001984071.1_1424	30.945	307	329
WP_004503081.1	lcl|NZ_AFKR01000165.1_cds_WP_000293515.1_1198	28.409	264	329
WP_004503081.1	lcl|NZ_AFKR01000055.1_cds_WP_000649925.1_2812	28.882	322	329
WP_004503081.1	lcl|NZ_AFKR01000146.1_cds_WP_000709511.1_1305	28.182	330	329
WP_004503081.1	lcl|NZ_AFKR01000141.1_cds_WP_001067557.1_1400	28.852	305	329
WP_004503081.1	lcl|NZ_AFKR01000011.1_cds_WP_000601375.1_3649	25.000	300	329
WP_004503081.1	lcl|NZ_AFKR01000071.1_cds_WP_000688695.1_2375	28.102	274	329
WP_004503081.1	lcl|NZ_AFKR01000141.1_cds_WP_000410273.1_1406	26.266	316	329
WP_004503081.1	lcl|NZ_AFKR01000020.1_cds_WP_000475902.1_3553	26.642	274	329
WP_004503081.1	lcl|NZ_AFKR01000047.1_cds_WP_001074785.1_3132	28.679	265	329
WP_004503081.1	lcl|NZ_AFKR01000011.1_cds_WP_000487322.1_3651	27.385	325	329
WP_004503081.1	lcl|NZ_AFKR01000079.1_cds_WP_001003555.1_2210	24.551	334	329
WP_004503081.1	lcl|NZ_AFKR01000007.1_cds_WP_000723085.1_3694	51.429	35	329
WP_239248135.1	lcl|NZ_AFKR01000141.1_cds_WP_000774262.1_1402	94.007	267	267
WP_239248135.1	lcl|NZ_AFKR01000011.1_cds_WP_000859505.1_3652	27.885	208	267
WP_239248135.1	lcl|NZ_AFKR01000141.1_cds_WP_000800438.1_1372	26.178	191	267
WP_239248135.1	lcl|NZ_AFKR01000165.1_cds_WP_000842260.1_1199	26.316	190	267
WP_239248135.1	lcl|NZ_AFKR01000266.1_cds_WP_000667727.1_369	32.727	110	267
WP_239248135.1	lcl|NZ_AFKR01000073.1_cds_WP_000805357.1_2337	37.209	86	267
WP_004503040.1	lcl|NZ_AFKR01000141.1_cds_WP_000612797.1_1401	92.731	509	509
WP_004503040.1	lcl|NZ_AFKR01000098.1_cds_WP_000291591.1_1874	26.791	321	509
WP_004503040.1	lcl|NZ_AFKR01000098.1_cds_WP_000364507.1_1875	28.723	94	509
WP_004503040.1	lcl|NZ_AFKR01000141.1_cds_WP_000612797.1_1401	92.731	509	509
WP_004503040.1	lcl|NZ_AFKR01000098.1_cds_WP_000291591.1_1874	26.791	321	509
WP_004503040.1	lcl|NZ_AFKR01000098.1_cds_WP_000364507.1_1875	28.723	94	509
WP_061221763.1	lcl|NZ_AFKR01000141.1_cds_WP_001067557.1_1400	97.576	330	330
WP_061221763.1	lcl|NZ_AFKR01000141.1_cds_WP_000646250.1_1403	29.316	307	330
WP_061221763.1	lcl|NZ_AFKR01000141.1_cds_WP_000600889.1_1377	26.316	266	330
WP_061221763.1	lcl|NZ_AFKR01000138.1_cds_WP_001984071.1_1424	25.368	272	330
WP_061221763.1	lcl|NZ_AFKR01000132.1_cds_WP_000744700.1_1511	26.582	316	330
WP_061221763.1	lcl|NZ_AFKR01000079.1_cds_WP_001003555.1_2210	27.888	251	330
WP_061221763.1	lcl|NZ_AFKR01000055.1_cds_WP_000649925.1_2812	29.615	260	330
WP_061221763.1	lcl|NZ_AFKR01000071.1_cds_WP_000688695.1_2375	25.339	221	330
WP_061221763.1	lcl|NZ_AFKR01000011.1_cds_WP_000601375.1_3649	25.455	275	330
WP_004503073.1	lcl|NZ_AFKR01000141.1_cds_WP_000689743.1_1397	38.278	546	535
WP_004503073.1	lcl|NZ_AFKR01000141.1_cds_WP_000689743.1_1397	38.278	546	535
WP_004503036.1	lcl|NZ_AFKR01000141.1_cds_WP_000342713.1_1396	67.547	265	265
WP_004503036.1	lcl|NZ_AFKR01000185.1_cds_WP_001002663.1_1100	41.803	244	265
WP_004503036.1	lcl|NZ_AFKR01000133.1_cds_WP_001183723.1_1503	27.746	173	265
WP_004503060.1	lcl|NZ_AFKR01000141.1_cds_WP_001246618.1_1395	91.935	310	310
WP_004503060.1	lcl|NZ_AFKR01000131.1_cds_WP_000501205.1_1550	36.304	303	310
WP_004503060.1	lcl|NZ_AFKR01000133.1_cds_WP_001183723.1_1503	30.000	250	310
WP_004503060.1	lcl|NZ_AFKR01000010.1_cds_WP_000279894.1_3667	24.335	263	310
WP_004503060.1	lcl|NZ_AFKR01000141.1_cds_WP_001246618.1_1395	91.935	310	310
WP_004503060.1	lcl|NZ_AFKR01000131.1_cds_WP_000501205.1_1550	36.304	303	310
WP_004503060.1	lcl|NZ_AFKR01000133.1_cds_WP_001183723.1_1503	30.000	250	310
WP_004503060.1	lcl|NZ_AFKR01000010.1_cds_WP_000279894.1_3667	24.335	263	310
WP_004503095.1	lcl|NZ_AFKR01000141.1_cds_WP_000479982.1_1394	94.697	264	264
WP_004503106.1	lcl|NZ_AFKR01000141.1_cds_WP_000715958.1_1393	90.698	129	130
WP_004503130.1	lcl|NZ_AFKR01000141.1_cds_WP_001088866.1_1392	76.429	140	146
WP_004503042.1	lcl|NZ_AFKR01000141.1_cds_WP_000517242.1_1391	87.330	221	221
WP_004503042.1	lcl|NZ_AFKR01000206.1_cds_WP_001069834.1_872	29.412	102	221
WP_004503042.1	lcl|NZ_AFKR01000132.1_cds_WP_001082180.1_1539	23.077	78	221
WP_016758358.1	lcl|NZ_AFKR01000141.1_cds_WP_001015422.1_1389	25.000	276	316
WP_016758358.1	lcl|NZ_AFKR01000206.1_cds_WP_000347681.1_873	29.221	154	316
WP_016758358.1	lcl|NZ_AFKR01000011.1_cds_WP_000661932.1_3655	26.056	142	316
WP_016758358.1	lcl|NZ_AFKR01000011.1_cds_WP_002082140.1_3664	28.058	139	316
WP_016758358.1	lcl|NZ_AFKR01000195.1_cds_WP_000402845.1_994	22.368	152	316
WP_016758358.1	lcl|NZ_AFKR01000132.1_cds_WP_001082180.1_1539	24.540	163	316
WP_016758358.1	lcl|NZ_AFKR01000043.1_cds_WP_000188047.1_3220	28.926	121	316
WP_004503088.1	lcl|NZ_AFKR01000141.1_cds_WP_000611594.1_1390	94.857	175	175
WP_004503088.1	lcl|NZ_AFKR01000084.1_cds_WP_001206947.1_2098	28.966	145	175
WP_004503132.1	lcl|NZ_AFKR01000141.1_cds_WP_001015422.1_1389	92.346	405	405
WP_004503132.1	lcl|NZ_AFKR01000206.1_cds_WP_000347681.1_873	25.238	210	405
WP_004503132.1	lcl|NZ_AFKR01000195.1_cds_WP_000402845.1_994	22.273	220	405
WP_004503032.1	lcl|NZ_AFKR01000141.1_cds_WP_000582222.1_1388	86.872	358	358
WP_004503032.1	lcl|NZ_AFKR01000141.1_cds_WP_000608295.1_1398	35.535	318	358
WP_004503032.1	lcl|NZ_AFKR01000141.1_cds_WP_000947844.1_1376	30.769	338	358
WP_004503032.1	lcl|NZ_AFKR01000190.1_cds_WP_001281953.1_1032	29.082	392	358
WP_004503032.1	lcl|NZ_AFKR01000141.1_cds_WP_001198107.1_1399	32.653	343	358
WP_004503032.1	lcl|NZ_AFKR01000140.1_cds_WP_000575178.1_1411	31.210	314	358
WP_004503032.1	lcl|NZ_AFKR01000088.1_cds_WP_001982414.1_2035	25.806	372	358
WP_004503032.1	lcl|NZ_AFKR01000141.1_cds_WP_000346036.1_1369	27.200	250	358
WP_004503032.1	lcl|NZ_AFKR01000108.1_cds_WP_000538752.1_1701	29.851	201	358
WP_004503087.1	lcl|NZ_AFKR01000141.1_cds_WP_000344487.1_1387	89.286	308	308
WP_026054523.1	lcl|NZ_AFKR01000141.1_cds_WP_001106774.1_1384	91.807	415	416
WP_004503049.1	lcl|NZ_AFKR01000141.1_cds_WP_001015422.1_1389	33.333	417	409
WP_004503049.1	lcl|NZ_AFKR01000206.1_cds_WP_000347681.1_873	23.649	148	409
WP_004503049.1	lcl|NZ_AFKR01000132.1_cds_WP_001082180.1_1539	24.224	161	409
WP_004503099.1	lcl|NZ_AFKR01000140.1_cds_WP_000575178.1_1411	37.430	358	361
WP_004503099.1	lcl|NZ_AFKR01000141.1_cds_WP_000608295.1_1398	40.730	356	361
WP_004503099.1	lcl|NZ_AFKR01000141.1_cds_WP_001198107.1_1399	35.549	346	361
WP_004503099.1	lcl|NZ_AFKR01000108.1_cds_WP_000538752.1_1701	34.795	342	361
WP_004503099.1	lcl|NZ_AFKR01000190.1_cds_WP_001281953.1_1032	28.418	373	361
WP_004503099.1	lcl|NZ_AFKR01000141.1_cds_WP_000582222.1_1388	32.558	301	361
WP_004503099.1	lcl|NZ_AFKR01000141.1_cds_WP_000346036.1_1369	26.667	375	361
WP_004503099.1	lcl|NZ_AFKR01000141.1_cds_WP_000947844.1_1376	24.854	342	361
WP_004503099.1	lcl|NZ_AFKR01000088.1_cds_WP_001982414.1_2035	24.642	349	361
WP_004503089.1	lcl|NZ_AFKR01000007.1_cds_WP_001159758.1_3696	41.667	180	176
WP_239248138.1	lcl|NZ_AFKR01000055.1_cds_WP_000649925.1_2812	28.440	327	313
WP_239248138.1	lcl|NZ_AFKR01000132.1_cds_WP_000744700.1_1511	26.168	321	313
WP_239248138.1	lcl|NZ_AFKR01000141.1_cds_WP_000646250.1_1403	24.765	319	313
WP_239248138.1	lcl|NZ_AFKR01000141.1_cds_WP_001067557.1_1400	29.864	221	313
WP_239248138.1	lcl|NZ_AFKR01000138.1_cds_WP_001984071.1_1424	25.461	271	313
WP_239248138.1	lcl|NZ_AFKR01000165.1_cds_WP_000293515.1_1198	25.781	256	313
WP_239248138.1	lcl|NZ_AFKR01000141.1_cds_WP_000600889.1_1377	25.764	229	313
WP_239248138.1	lcl|NZ_AFKR01000079.1_cds_WP_001003555.1_2210	27.132	258	313
WP_239248138.1	lcl|NZ_AFKR01000011.1_cds_WP_000487322.1_3651	27.778	108	313
WP_239248138.1	lcl|NZ_AFKR01000032.1_cds_WP_001024125.1_3522	25.000	256	313
WP_239248138.1	lcl|NZ_AFKR01000141.1_cds_WP_000410273.1_1406	21.362	323	313
WP_000572389.1	lcl|NZ_AFKR01000141.1_cds_WP_000799638.1_1382	42.857	119	134
WP_000572389.1	lcl|NZ_AFKR01000140.1_cds_WP_000343398.1_1412	32.759	116	134
WP_004503138.1	lcl|NZ_AFKR01000141.1_cds_WP_000646250.1_1403	29.259	270	311
WP_004503138.1	lcl|NZ_AFKR01000138.1_cds_WP_001984071.1_1424	27.490	251	311
WP_004503138.1	lcl|NZ_AFKR01000047.1_cds_WP_001074785.1_3132	29.747	158	311
WP_004503138.1	lcl|NZ_AFKR01000141.1_cds_WP_000600889.1_1377	25.287	261	311
WP_004503138.1	lcl|NZ_AFKR01000132.1_cds_WP_000744700.1_1511	21.622	259	311
WP_004503138.1	lcl|NZ_AFKR01000071.1_cds_WP_000688695.1_2375	30.625	160	311
WP_004503138.1	lcl|NZ_AFKR01000055.1_cds_WP_000649925.1_2812	23.048	269	311
WP_004503138.1	lcl|NZ_AFKR01000165.1_cds_WP_000293515.1_1198	26.471	136	311
WP_004503138.1	lcl|NZ_AFKR01000007.1_cds_WP_000642158.1_3695	26.804	97	311
WP_004503127.1	lcl|NZ_AFKR01000140.1_cds_WP_000282880.1_1409	28.571	119	361
WP_004503127.1	lcl|NZ_AFKR01000140.1_cds_WP_002029111.1_1408	22.963	270	361
WP_004503127.1	lcl|NZ_AFKR01000011.1_cds_WP_001068986.1_3648	28.829	111	361
WP_061236010.1	lcl|NZ_AFKR01000141.1_cds_WP_000834715.1_1383	47.628	548	595
WP_061236010.1	lcl|NZ_AFKR01000267.1_cds_WP_000172202.1_365	35.115	393	595
WP_061236010.1	lcl|NZ_AFKR01000237.1_cds_WP_000667646.1_556	30.099	505	595
