WP_002614501.1	lcl|NZ_JQPL01000011.1_cds_WP_000340715.1_326	86.792	106	106
WP_004503085.1	lcl|NZ_JQPL01000011.1_cds_WP_000410273.1_327	91.374	313	314
WP_004503085.1	lcl|NZ_JQPL01000011.1_cds_WP_000646251.1_330	27.778	252	314
WP_004503085.1	lcl|NZ_JQPL01000004.1_cds_WP_000744698.1_126	23.077	325	314
WP_004503085.1	lcl|NZ_JQPL01000011.1_cds_WP_000723082.1_397	22.145	289	314
WP_004503085.1	lcl|NZ_JQPL01000011.1_cds_WP_001067557.1_333	24.923	325	314
WP_004503085.1	lcl|NZ_JQPL01000148.1_cds_WP_002072074.1_3099	23.502	217	314
WP_004503038.1	lcl|NZ_JQPL01000011.1_cds_WP_000604524.1_328	83.562	365	365
WP_004503080.1	lcl|NZ_JQPL01000011.1_cds_WP_000884059.1_329	96.216	185	185
WP_004503080.1	lcl|NZ_JQPL01000093.1_cds_WP_000351733.1_2370	40.000	140	185
WP_004503081.1	lcl|NZ_JQPL01000011.1_cds_WP_000646251.1_330	94.833	329	329
WP_004503081.1	lcl|NZ_JQPL01000004.1_cds_WP_000744698.1_126	32.063	315	329
WP_004503081.1	lcl|NZ_JQPL01000011.1_cds_WP_000723082.1_397	29.851	335	329
WP_004503081.1	lcl|NZ_JQPL01000148.1_cds_WP_002072074.1_3099	30.619	307	329
WP_004503081.1	lcl|NZ_JQPL01000012.1_cds_WP_061230270.1_492	29.193	322	329
WP_004503081.1	lcl|NZ_JQPL01000231.1_cds_WP_000709511.1_3856	28.182	330	329
WP_004503081.1	lcl|NZ_JQPL01000011.1_cds_WP_001067557.1_333	28.852	305	329
WP_004503081.1	lcl|NZ_JQPL01000148.1_cds_WP_000688698.1_3120	28.102	274	329
WP_004503081.1	lcl|NZ_JQPL01000011.1_cds_WP_000410273.1_327	26.266	316	329
WP_004503081.1	lcl|NZ_JQPL01000011.1_cds_WP_000475901.1_380	26.357	258	329
WP_004503081.1	lcl|NZ_JQPL01000155.1_cds_WP_061260812.1_3214	27.925	265	329
WP_004503081.1	lcl|NZ_JQPL01000044.1_cds_WP_061260495.1_1337	24.085	328	329
WP_239248135.1	lcl|NZ_JQPL01000011.1_cds_WP_061250445.1_331	94.382	267	267
WP_239248135.1	lcl|NZ_JQPL01000011.1_cds_WP_000842260.1_398	26.316	190	267
WP_239248135.1	lcl|NZ_JQPL01000124.1_cds_WP_000667727.1_2843	32.727	110	267
WP_239248135.1	lcl|NZ_JQPL01000009.1_cds_WP_000805357.1_261	37.209	86	267
WP_004503040.1	lcl|NZ_JQPL01000011.1_cds_WP_000612798.1_332	91.749	509	509
WP_004503040.1	lcl|NZ_JQPL01000072.1_cds_WP_061260603.1_1950	26.791	321	509
WP_004503040.1	lcl|NZ_JQPL01000072.1_cds_WP_000364507.1_1949	28.723	94	509
WP_004503040.1	lcl|NZ_JQPL01000011.1_cds_WP_000612798.1_332	91.749	509	509
WP_004503040.1	lcl|NZ_JQPL01000072.1_cds_WP_061260603.1_1950	26.791	321	509
WP_004503040.1	lcl|NZ_JQPL01000072.1_cds_WP_000364507.1_1949	28.723	94	509
WP_061221763.1	lcl|NZ_JQPL01000011.1_cds_WP_001067557.1_333	97.576	330	330
WP_061221763.1	lcl|NZ_JQPL01000011.1_cds_WP_000646251.1_330	29.642	307	330
WP_061221763.1	lcl|NZ_JQPL01000148.1_cds_WP_002072074.1_3099	25.735	272	330
WP_061221763.1	lcl|NZ_JQPL01000004.1_cds_WP_000744698.1_126	26.899	316	330
WP_061221763.1	lcl|NZ_JQPL01000011.1_cds_WP_000723082.1_397	24.324	333	330
WP_061221763.1	lcl|NZ_JQPL01000044.1_cds_WP_061260495.1_1337	27.092	251	330
WP_061221763.1	lcl|NZ_JQPL01000012.1_cds_WP_061230270.1_492	29.615	260	330
WP_061221763.1	lcl|NZ_JQPL01000148.1_cds_WP_000688698.1_3120	24.434	221	330
WP_004503073.1	lcl|NZ_JQPL01000011.1_cds_WP_000689743.1_336	38.278	546	535
WP_004503073.1	lcl|NZ_JQPL01000011.1_cds_WP_000689743.1_336	38.278	546	535
WP_004503036.1	lcl|NZ_JQPL01000011.1_cds_WP_000342716.1_337	67.547	265	265
WP_004503036.1	lcl|NZ_JQPL01000013.1_cds_WP_001002662.1_501	41.803	244	265
WP_004503036.1	lcl|NZ_JQPL01000105.1_cds_WP_001183723.1_2589	27.746	173	265
WP_004503060.1	lcl|NZ_JQPL01000011.1_cds_WP_001246618.1_338	91.935	310	310
WP_004503060.1	lcl|NZ_JQPL01000097.1_cds_WP_000501205.1_2492	36.304	303	310
WP_004503060.1	lcl|NZ_JQPL01000105.1_cds_WP_001183723.1_2589	30.000	250	310
WP_004503060.1	lcl|NZ_JQPL01000067.1_cds_WP_000279894.1_1826	24.335	263	310
WP_004503060.1	lcl|NZ_JQPL01000011.1_cds_WP_001246618.1_338	91.935	310	310
WP_004503060.1	lcl|NZ_JQPL01000097.1_cds_WP_000501205.1_2492	36.304	303	310
WP_004503060.1	lcl|NZ_JQPL01000105.1_cds_WP_001183723.1_2589	30.000	250	310
WP_004503060.1	lcl|NZ_JQPL01000067.1_cds_WP_000279894.1_1826	24.335	263	310
WP_004503095.1	lcl|NZ_JQPL01000011.1_cds_WP_061260327.1_339	94.318	264	264
WP_004503106.1	lcl|NZ_JQPL01000011.1_cds_WP_000715958.1_340	90.698	129	130
WP_004503130.1	lcl|NZ_JQPL01000011.1_cds_WP_001088861.1_341	77.143	140	146
WP_004503042.1	lcl|NZ_JQPL01000011.1_cds_WP_000517241.1_342	87.783	221	221
WP_004503042.1	lcl|NZ_JQPL01000097.1_cds_WP_001069831.1_2473	30.392	102	221
WP_004503042.1	lcl|NZ_JQPL01000004.1_cds_WP_001082181.1_97	23.077	78	221
WP_016758358.1	lcl|NZ_JQPL01000011.1_cds_WP_061260329.1_344	25.000	276	316
WP_016758358.1	lcl|NZ_JQPL01000097.1_cds_WP_000347685.1_2472	29.221	154	316
WP_016758358.1	lcl|NZ_JQPL01000011.1_cds_WP_001283954.1_369	29.286	140	316
WP_016758358.1	lcl|NZ_JQPL01000191.1_cds_WP_061260875.1_3568	22.368	152	316
WP_016758358.1	lcl|NZ_JQPL01000004.1_cds_WP_001082181.1_97	24.540	163	316
WP_016758358.1	lcl|NZ_JQPL01000093.1_cds_WP_000188047.1_2343	28.926	121	316
WP_004503088.1	lcl|NZ_JQPL01000011.1_cds_WP_000611594.1_343	94.857	175	175
WP_004503088.1	lcl|NZ_JQPL01000007.1_cds_WP_001206947.1_242	28.966	145	175
WP_004503132.1	lcl|NZ_JQPL01000011.1_cds_WP_061260329.1_344	92.346	405	405
WP_004503132.1	lcl|NZ_JQPL01000097.1_cds_WP_000347685.1_2472	25.000	208	405
WP_004503132.1	lcl|NZ_JQPL01000191.1_cds_WP_061260875.1_3568	22.273	220	405
WP_004503032.1	lcl|NZ_JQPL01000011.1_cds_WP_002106355.1_345	86.592	358	358
WP_004503032.1	lcl|NZ_JQPL01000011.1_cds_WP_000608295.1_335	35.535	318	358
WP_004503032.1	lcl|NZ_JQPL01000011.1_cds_WP_002106339.1_351	29.570	372	358
WP_004503032.1	lcl|NZ_JQPL01000148.1_cds_WP_061250291.1_3138	29.082	392	358
WP_004503032.1	lcl|NZ_JQPL01000011.1_cds_WP_001198107.1_334	32.653	343	358
WP_004503032.1	lcl|NZ_JQPL01000011.1_cds_WP_061250443.1_391	31.210	314	358
WP_004503032.1	lcl|NZ_JQPL01000010.1_cds_WP_001982414.1_319	25.806	372	358
WP_004503032.1	lcl|NZ_JQPL01000127.1_cds_WP_000538755.1_2864	29.851	201	358
WP_004503087.1	lcl|NZ_JQPL01000011.1_cds_WP_002106397.1_346	87.662	308	308
