WP_002614501.1	lcl|NZ_AFLF01000123.1_cds_WP_000340715.1_1368	86.792	106	106
WP_004503085.1	lcl|NZ_AFLF01000123.1_cds_WP_000410273.1_1367	91.374	313	314
WP_004503085.1	lcl|NZ_AFLF01000123.1_cds_WP_000093099.1_1347	57.143	63	314
WP_004503085.1	lcl|NZ_AFLF01000123.1_cds_WP_000646250.1_1364	28.175	252	314
WP_004503085.1	lcl|NZ_AFLF01000219.1_cds_WP_000744700.1_251	23.077	325	314
WP_004503085.1	lcl|NZ_AFLF01000123.1_cds_WP_000600889.1_1338	23.656	186	314
WP_004503085.1	lcl|NZ_AFLF01000123.1_cds_WP_000723090.1_1285	22.145	289	314
WP_004503085.1	lcl|NZ_AFLF01000123.1_cds_WP_001067557.1_1361	24.923	325	314
WP_004503038.1	lcl|NZ_AFLF01000123.1_cds_WP_000604524.1_1366	83.562	365	365
WP_004503080.1	lcl|NZ_AFLF01000123.1_cds_WP_000884059.1_1365	96.216	185	185
WP_004503080.1	lcl|NZ_AFLF01000023.1_cds_WP_000351733.1_3456	40.000	140	185
WP_004503081.1	lcl|NZ_AFLF01000123.1_cds_WP_000646250.1_1364	95.441	329	329
WP_004503081.1	lcl|NZ_AFLF01000219.1_cds_WP_000744700.1_251	32.063	315	329
WP_004503081.1	lcl|NZ_AFLF01000123.1_cds_WP_000723090.1_1285	29.851	335	329
WP_004503081.1	lcl|NZ_AFLF01000123.1_cds_WP_000600889.1_1338	30.408	319	329
WP_004503081.1	lcl|NZ_AFLF01000115.1_cds_WP_001984071.1_1570	30.945	307	329
WP_004503081.1	lcl|NZ_AFLF01000022.1_cds_WP_000649925.1_3535	28.882	322	329
WP_004503081.1	lcl|NZ_AFLF01000232.1_cds_WP_000709511.1_64	28.182	330	329
WP_004503081.1	lcl|NZ_AFLF01000123.1_cds_WP_001067557.1_1361	28.852	305	329
WP_004503081.1	lcl|NZ_AFLF01000123.1_cds_WP_000601375.1_1311	25.000	300	329
WP_004503081.1	lcl|NZ_AFLF01000115.1_cds_WP_000688695.1_1550	28.102	274	329
WP_004503081.1	lcl|NZ_AFLF01000123.1_cds_WP_000410273.1_1367	26.266	316	329
WP_004503081.1	lcl|NZ_AFLF01000123.1_cds_WP_000475904.1_1302	26.642	274	329
WP_004503081.1	lcl|NZ_AFLF01000061.1_cds_WP_001074785.1_2272	28.679	265	329
WP_004503081.1	lcl|NZ_AFLF01000123.1_cds_WP_000487322.1_1313	27.385	325	329
WP_004503081.1	lcl|NZ_AFLF01000103.1_cds_WP_001003555.1_1808	24.551	334	329
WP_239248135.1	lcl|NZ_AFLF01000123.1_cds_WP_000774262.1_1363	94.007	267	267
WP_239248135.1	lcl|NZ_AFLF01000123.1_cds_WP_000859505.1_1314	27.885	208	267
WP_239248135.1	lcl|NZ_AFLF01000123.1_cds_WP_000800438.1_1333	26.178	191	267
WP_239248135.1	lcl|NZ_AFLF01000123.1_cds_WP_000842260.1_1284	26.316	190	267
WP_239248135.1	lcl|NZ_AFLF01000031.1_cds_WP_000667727.1_3043	32.727	110	267
WP_239248135.1	lcl|NZ_AFLF01000139.1_cds_WP_000805357.1_991	37.209	86	267
WP_004503040.1	lcl|NZ_AFLF01000123.1_cds_WP_000612797.1_1362	92.731	509	509
WP_004503040.1	lcl|NZ_AFLF01000145.1_cds_WP_000291591.1_814	26.791	321	509
