WP_002614501.1	lcl|NZ_MUKL01000007.1_cds_WP_000340715.1_3635	86.792	106	106
WP_004503085.1	lcl|NZ_MUKL01000007.1_cds_WP_000410273.1_3636	91.374	313	314
WP_004503085.1	lcl|NZ_MUKL01000007.1_cds_WP_000646255.1_3639	28.175	252	314
WP_004503085.1	lcl|NZ_MUKL01000002.1_cds_WP_000744695.1_1953	23.077	325	314
WP_004503085.1	lcl|NZ_MUKL01000008.1_cds_WP_000600891.1_3679	23.656	186	314
WP_004503085.1	lcl|NZ_MUKL01000024.1_cds_WP_000649929.1_1550	28.151	238	314
WP_004503085.1	lcl|NZ_MUKL01000008.1_cds_WP_000723081.1_3731	22.145	289	314
WP_004503085.1	lcl|NZ_MUKL01000007.1_cds_WP_001067557.1_3642	24.923	325	314
WP_004503038.1	lcl|NZ_MUKL01000007.1_cds_WP_000604524.1_3637	83.562	365	365
WP_004503080.1	lcl|NZ_MUKL01000007.1_cds_WP_000884059.1_3638	96.216	185	185
WP_004503080.1	lcl|NZ_MUKL01000004.1_cds_WP_000351733.1_2931	40.000	140	185
WP_004503081.1	lcl|NZ_MUKL01000007.1_cds_WP_000646255.1_3639	93.921	329	329
WP_004503081.1	lcl|NZ_MUKL01000002.1_cds_WP_000744695.1_1953	32.063	315	329
WP_004503081.1	lcl|NZ_MUKL01000008.1_cds_WP_000600891.1_3679	30.721	319	329
WP_004503081.1	lcl|NZ_MUKL01000008.1_cds_WP_000723081.1_3731	29.851	335	329
WP_004503081.1	lcl|NZ_MUKL01000005.1_cds_WP_002064390.1_3184	30.619	307	329
WP_004503081.1	lcl|NZ_MUKL01000024.1_cds_WP_000649929.1_1550	28.882	322	329
WP_004503081.1	lcl|NZ_MUKL01000005.1_cds_WP_000709511.1_3174	28.182	330	329
WP_004503081.1	lcl|NZ_MUKL01000007.1_cds_WP_001067557.1_3642	28.852	305	329
WP_004503081.1	lcl|NZ_MUKL01000008.1_cds_WP_000601375.1_3706	25.000	300	329
WP_004503081.1	lcl|NZ_MUKL01000005.1_cds_WP_000688698.1_3205	28.102	274	329
WP_004503081.1	lcl|NZ_MUKL01000007.1_cds_WP_000410273.1_3636	26.266	316	329
WP_004503081.1	lcl|NZ_MUKL01000008.1_cds_WP_000475897.1_3714	26.357	258	329
WP_004503081.1	lcl|NZ_MUKL01000028.1_cds_WP_001074779.1_1793	28.302	265	329
WP_004503081.1	lcl|NZ_MUKL01000008.1_cds_WP_000487319.1_3704	27.692	325	329
WP_004503081.1	lcl|NZ_MUKL01000014.1_cds_WP_001003563.1_524	25.600	250	329
