WP_002614501.1	lcl|NZ_AKWM02000063.1_cds_WP_002764162.1_805	96.226	106	106
WP_004503085.1	lcl|NZ_AKWM02000063.1_cds_WP_002764169.1_804	97.134	314	314
WP_004503085.1	lcl|NZ_AKWM02000063.1_cds_WP_002764171.1_801	26.754	228	314
WP_004503085.1	lcl|NZ_AKWM02000049.1_cds_WP_002763592.1_1323	24.534	322	314
WP_004503085.1	lcl|NZ_AKWM02000051.1_cds_WP_002763683.1_1250	20.968	186	314
WP_004503085.1	lcl|NZ_AKWM02000039.1_cds_WP_004280595.1_1935	20.996	281	314
WP_004503085.1	lcl|NZ_AKWM02000063.1_cds_WP_002764172.1_798	24.699	332	314
WP_004503085.1	lcl|NZ_AKWM02000038.1_cds_WP_002748230.1_2021	24.123	228	314
WP_004503085.1	lcl|NZ_AKWM02000078.1_cds_WP_002746794.1_284	22.549	102	314
WP_004503038.1	lcl|NZ_AKWM02000063.1_cds_WP_002764163.1_803	93.973	365	365
WP_004503080.1	lcl|NZ_AKWM02000063.1_cds_WP_002764164.1_802	97.297	185	185
WP_004503080.1	lcl|NZ_AKWM02000057.1_cds_WP_002763945.1_1103	32.911	158	185
WP_004503081.1	lcl|NZ_AKWM02000063.1_cds_WP_002764171.1_801	90.881	329	329
WP_004503081.1	lcl|NZ_AKWM02000051.1_cds_WP_002763683.1_1250	30.794	315	329
WP_004503081.1	lcl|NZ_AKWM02000049.1_cds_WP_002763592.1_1323	30.696	316	329
WP_004503081.1	lcl|NZ_AKWM02000039.1_cds_WP_004280595.1_1935	29.042	334	329
WP_004503081.1	lcl|NZ_AKWM02000038.1_cds_WP_002748230.1_2021	30.744	309	329
WP_004503081.1	lcl|NZ_AKWM02000078.1_cds_WP_002746794.1_284	26.393	341	329
WP_004503081.1	lcl|NZ_AKWM02000038.1_cds_WP_002748209.1_2024	28.571	322	329
WP_004503081.1	lcl|NZ_AKWM02000041.1_cds_WP_002763171.1_1690	29.206	315	329
WP_004503081.1	lcl|NZ_AKWM02000039.1_cds_WP_004282556.1_1965	25.172	290	329
WP_004503081.1	lcl|NZ_AKWM02000063.1_cds_WP_002764172.1_798	30.196	255	329
WP_004503081.1	lcl|NZ_AKWM02000032.1_cds_WP_002747140.1_2196	24.496	347	329
WP_004503081.1	lcl|NZ_AKWM02000051.1_cds_WP_002763748.1_1254	28.148	270	329
WP_004503081.1	lcl|NZ_AKWM02000063.1_cds_WP_002764169.1_804	28.175	252	329
WP_004503081.1	lcl|NZ_AKWM02000051.1_cds_WP_002763744.1_1256	23.975	317	329
WP_004503081.1	lcl|NZ_AKWM02000024.1_cds_WP_002761787.1_2677	27.444	266	329
WP_004503081.1	lcl|NZ_AKWM02000039.1_cds_WP_002762918.1_1954	24.790	238	329
WP_004503081.1	lcl|NZ_AKWM02000039.1_cds_WP_004282566.1_1967	30.337	178	329
WP_004503081.1	lcl|NZ_AKWM02000049.1_cds_WP_002763556.1_1412	25.152	330	329
