WP_002614501.1	lcl|NZ_AHNJ02000016.1_cds_WP_000340715.1_3317	86.792	106	106
WP_004503085.1	lcl|NZ_AHNJ02000016.1_cds_WP_000410273.1_3316	91.374	313	314
WP_004503085.1	lcl|NZ_AHNJ02000016.1_cds_WP_000646251.1_3313	27.778	252	314
WP_004503085.1	lcl|NZ_AHNJ02000009.1_cds_WP_000744700.1_3617	23.077	325	314
WP_004503085.1	lcl|NZ_AHNJ02000016.1_cds_WP_000723086.1_3246	22.145	289	314
WP_004503085.1	lcl|NZ_AHNJ02000016.1_cds_WP_001067557.1_3310	24.923	325	314
WP_004503038.1	lcl|NZ_AHNJ02000016.1_cds_WP_000604524.1_3315	83.562	365	365
WP_004503080.1	lcl|NZ_AHNJ02000016.1_cds_WP_000884059.1_3314	96.216	185	185
WP_004503080.1	lcl|NZ_AHNJ02000062.1_cds_WP_000351733.1_789	40.000	140	185
WP_004503081.1	lcl|NZ_AHNJ02000016.1_cds_WP_000646251.1_3313	94.833	329	329
WP_004503081.1	lcl|NZ_AHNJ02000009.1_cds_WP_000744700.1_3617	32.063	315	329
WP_004503081.1	lcl|NZ_AHNJ02000016.1_cds_WP_000723086.1_3246	29.851	335	329
WP_004503081.1	lcl|NZ_AHNJ02000064.1_cds_WP_001984071.1_524	30.945	307	329
WP_004503081.1	lcl|NZ_AHNJ02000009.1_cds_WP_000649925.1_3777	28.882	322	329
WP_004503081.1	lcl|NZ_AHNJ02000064.1_cds_WP_000709511.1_535	28.182	330	329
WP_004503081.1	lcl|NZ_AHNJ02000016.1_cds_WP_001067557.1_3310	28.852	305	329
WP_004503081.1	lcl|NZ_AHNJ02000064.1_cds_WP_000688696.1_504	28.102	274	329
WP_004503081.1	lcl|NZ_AHNJ02000016.1_cds_WP_000410273.1_3316	26.266	316	329
WP_004503081.1	lcl|NZ_AHNJ02000016.1_cds_WP_000475904.1_3263	26.642	274	329
WP_004503081.1	lcl|NZ_AHNJ02000076.1_cds_WP_001074787.1_32	28.302	265	329
WP_004503081.1	lcl|NZ_AHNJ02000005.1_cds_WP_001003557.1_3874	24.390	328	329
WP_239248135.1	lcl|NZ_AHNJ02000016.1_cds_WP_000774260.1_3312	94.382	267	267
WP_239248135.1	lcl|NZ_AHNJ02000016.1_cds_WP_000842260.1_3245	26.316	190	267
WP_239248135.1	lcl|NZ_AHNJ02000064.1_cds_WP_000667727.1_481	32.727	110	267
WP_239248135.1	lcl|NZ_AHNJ02000037.1_cds_WP_000805357.1_2269	37.209	86	267
WP_004503040.1	lcl|NZ_AHNJ02000016.1_cds_WP_000602734.1_3311	91.159	509	509
WP_004503040.1	lcl|NZ_AHNJ02000076.1_cds_WP_000291585.1_110	26.791	321	509
WP_004503040.1	lcl|NZ_AHNJ02000076.1_cds_WP_000364507.1_109	28.723	94	509
