WP_002614501.1	lcl|NZ_AOVT01000122.1_cds_WP_000340715.1_2575	86.792	106	106
WP_004503085.1	lcl|NZ_AOVT01000122.1_cds_WP_000410273.1_2574	91.374	313	314
WP_004503085.1	lcl|NZ_AOVT01000122.1_cds_WP_000093099.1_2554	57.143	63	314
WP_004503085.1	lcl|NZ_AOVT01000122.1_cds_WP_000646250.1_2571	28.175	252	314
WP_004503085.1	lcl|NZ_AOVT01000131.1_cds_WP_000744700.1_2955	23.077	325	314
WP_004503085.1	lcl|NZ_AOVT01000122.1_cds_WP_000600889.1_2545	23.656	186	314
WP_004503085.1	lcl|NZ_AOVT01000120.1_cds_WP_000723090.1_2481	22.145	289	314
WP_004503085.1	lcl|NZ_AOVT01000122.1_cds_WP_001067557.1_2568	24.923	325	314
WP_004503038.1	lcl|NZ_AOVT01000122.1_cds_WP_000604524.1_2573	83.562	365	365
WP_004503080.1	lcl|NZ_AOVT01000122.1_cds_WP_000884059.1_2572	96.216	185	185
WP_004503080.1	lcl|NZ_AOVT01000061.1_cds_WP_000351733.1_891	40.000	140	185
WP_004503081.1	lcl|NZ_AOVT01000122.1_cds_WP_000646250.1_2571	95.441	329	329
WP_004503081.1	lcl|NZ_AOVT01000131.1_cds_WP_000744700.1_2955	32.063	315	329
WP_004503081.1	lcl|NZ_AOVT01000120.1_cds_WP_000723090.1_2481	29.851	335	329
WP_004503081.1	lcl|NZ_AOVT01000122.1_cds_WP_000600889.1_2545	30.408	319	329
WP_004503081.1	lcl|NZ_AOVT01000073.1_cds_WP_001984071.1_1262	30.945	307	329
WP_004503081.1	lcl|NZ_AOVT01000080.1_cds_WP_000649925.1_1413	28.882	322	329
WP_004503081.1	lcl|NZ_AOVT01000003.1_cds_WP_000709511.1_10	28.182	330	329
WP_004503081.1	lcl|NZ_AOVT01000122.1_cds_WP_001067557.1_2568	28.852	305	329
WP_004503081.1	lcl|NZ_AOVT01000122.1_cds_WP_000601375.1_2518	25.000	300	329
WP_004503081.1	lcl|NZ_AOVT01000073.1_cds_WP_000688695.1_1282	28.102	274	329
WP_004503081.1	lcl|NZ_AOVT01000122.1_cds_WP_000410273.1_2574	26.266	316	329
WP_004503081.1	lcl|NZ_AOVT01000122.1_cds_WP_000475904.1_2509	26.642	274	329
WP_004503081.1	lcl|NZ_AOVT01000069.1_cds_WP_001074785.1_1122	28.679	265	329
WP_004503081.1	lcl|NZ_AOVT01000122.1_cds_WP_000487322.1_2520	27.385	325	329
WP_004503081.1	lcl|NZ_AOVT01000088.1_cds_WP_001003555.1_1698	24.551	334	329
WP_239248135.1	lcl|NZ_AOVT01000122.1_cds_WP_000774262.1_2570	94.007	267	267
WP_239248135.1	lcl|NZ_AOVT01000122.1_cds_WP_000859505.1_2521	27.885	208	267
WP_239248135.1	lcl|NZ_AOVT01000122.1_cds_WP_000800438.1_2540	26.178	191	267
WP_239248135.1	lcl|NZ_AOVT01000120.1_cds_WP_000842260.1_2480	26.316	190	267
WP_239248135.1	lcl|NZ_AOVT01000027.1_cds_WP_000667727.1_361	32.727	110	267
WP_239248135.1	lcl|NZ_AOVT01000144.1_cds_WP_000805357.1_3397	37.209	86	267
WP_004503040.1	lcl|NZ_AOVT01000122.1_cds_WP_000612797.1_2569	92.731	509	509
WP_004503040.1	lcl|NZ_AOVT01000109.1_cds_WP_000291591.1_2161	26.791	321	509
WP_004503040.1	lcl|NZ_AOVT01000109.1_cds_WP_000364507.1_2162	28.723	94	509
WP_004503040.1	lcl|NZ_AOVT01000122.1_cds_WP_000612797.1_2569	92.731	509	509
WP_004503040.1	lcl|NZ_AOVT01000109.1_cds_WP_000291591.1_2161	26.791	321	509
WP_004503040.1	lcl|NZ_AOVT01000109.1_cds_WP_000364507.1_2162	28.723	94	509
WP_061221763.1	lcl|NZ_AOVT01000122.1_cds_WP_001067557.1_2568	97.576	330	330
WP_061221763.1	lcl|NZ_AOVT01000122.1_cds_WP_000646250.1_2571	29.316	307	330
WP_061221763.1	lcl|NZ_AOVT01000122.1_cds_WP_000600889.1_2545	26.316	266	330
WP_061221763.1	lcl|NZ_AOVT01000073.1_cds_WP_001984071.1_1262	25.368	272	330
WP_061221763.1	lcl|NZ_AOVT01000131.1_cds_WP_000744700.1_2955	26.582	316	330
WP_061221763.1	lcl|NZ_AOVT01000088.1_cds_WP_001003555.1_1698	27.888	251	330
WP_061221763.1	lcl|NZ_AOVT01000120.1_cds_WP_000723090.1_2481	24.324	333	330
WP_061221763.1	lcl|NZ_AOVT01000080.1_cds_WP_000649925.1_1413	29.615	260	330
WP_061221763.1	lcl|NZ_AOVT01000073.1_cds_WP_000688695.1_1282	25.339	221	330
WP_061221763.1	lcl|NZ_AOVT01000122.1_cds_WP_000601375.1_2518	25.455	275	330
WP_004503073.1	lcl|NZ_AOVT01000122.1_cds_WP_000689743.1_2565	38.278	546	535
WP_004503073.1	lcl|NZ_AOVT01000122.1_cds_WP_000689743.1_2565	38.278	546	535
WP_004503036.1	lcl|NZ_AOVT01000122.1_cds_WP_000342713.1_2564	67.547	265	265
WP_004503036.1	lcl|NZ_AOVT01000050.1_cds_WP_001002663.1_668	41.803	244	265
WP_004503036.1	lcl|NZ_AOVT01000082.1_cds_WP_001183723.1_1516	27.746	173	265
WP_004503060.1	lcl|NZ_AOVT01000122.1_cds_WP_001246618.1_2563	91.935	310	310
WP_004503060.1	lcl|NZ_AOVT01000032.1_cds_WP_000501205.1_420	36.304	303	310
WP_004503060.1	lcl|NZ_AOVT01000082.1_cds_WP_001183723.1_1516	30.000	250	310
WP_004503060.1	lcl|NZ_AOVT01000130.1_cds_WP_000279894.1_2918	24.335	263	310
WP_004503060.1	lcl|NZ_AOVT01000122.1_cds_WP_001246618.1_2563	91.935	310	310
WP_004503060.1	lcl|NZ_AOVT01000032.1_cds_WP_000501205.1_420	36.304	303	310
WP_004503060.1	lcl|NZ_AOVT01000082.1_cds_WP_001183723.1_1516	30.000	250	310
WP_004503060.1	lcl|NZ_AOVT01000130.1_cds_WP_000279894.1_2918	24.335	263	310
WP_004503095.1	lcl|NZ_AOVT01000122.1_cds_WP_000479982.1_2562	94.697	264	264
WP_004503106.1	lcl|NZ_AOVT01000122.1_cds_WP_000715958.1_2561	90.698	129	130
WP_004503130.1	lcl|NZ_AOVT01000122.1_cds_WP_001088866.1_2560	76.429	140	146
WP_004503042.1	lcl|NZ_AOVT01000122.1_cds_WP_000517242.1_2559	87.330	221	221
WP_004503042.1	lcl|NZ_AOVT01000107.1_cds_WP_001069834.1_2123	29.412	102	221
WP_004503042.1	lcl|NZ_AOVT01000131.1_cds_WP_001082180.1_2984	23.077	78	221
WP_016758358.1	lcl|NZ_AOVT01000122.1_cds_WP_001015422.1_2557	25.000	276	316
WP_016758358.1	lcl|NZ_AOVT01000107.1_cds_WP_000347681.1_2122	29.221	154	316
WP_016758358.1	lcl|NZ_AOVT01000122.1_cds_WP_000661932.1_2524	26.056	142	316
WP_016758358.1	lcl|NZ_AOVT01000122.1_cds_WP_002082140.1_2533	28.058	139	316
WP_016758358.1	lcl|NZ_AOVT01000125.1_cds_WP_000402845.1_2712	22.368	152	316
WP_016758358.1	lcl|NZ_AOVT01000131.1_cds_WP_001082180.1_2984	24.540	163	316
WP_016758358.1	lcl|NZ_AOVT01000061.1_cds_WP_000188047.1_864	28.926	121	316
WP_004503088.1	lcl|NZ_AOVT01000122.1_cds_WP_000611594.1_2558	94.857	175	175
WP_004503088.1	lcl|NZ_AOVT01000131.1_cds_WP_001206947.1_2991	28.966	145	175
WP_004503132.1	lcl|NZ_AOVT01000122.1_cds_WP_001015422.1_2557	92.346	405	405
WP_004503132.1	lcl|NZ_AOVT01000107.1_cds_WP_000347681.1_2122	25.238	210	405
WP_004503132.1	lcl|NZ_AOVT01000125.1_cds_WP_000402845.1_2712	22.273	220	405
WP_004503032.1	lcl|NZ_AOVT01000122.1_cds_WP_000582222.1_2556	86.872	358	358
WP_004503032.1	lcl|NZ_AOVT01000122.1_cds_WP_000608295.1_2566	35.535	318	358
WP_004503032.1	lcl|NZ_AOVT01000122.1_cds_WP_000947844.1_2544	30.769	338	358
WP_004503032.1	lcl|NZ_AOVT01000116.1_cds_WP_001281953.1_2442	29.082	392	358
WP_004503032.1	lcl|NZ_AOVT01000122.1_cds_WP_001198107.1_2567	32.653	343	358
WP_004503032.1	lcl|NZ_AOVT01000122.1_cds_WP_000575178.1_2498	31.210	314	358
WP_004503032.1	lcl|NZ_AOVT01000038.1_cds_WP_001982414.1_519	25.806	372	358
