WP_002614501.1	lcl|NZ_RQHB01000021.1_cds_WP_135576183.1_3135	60.870	92	106
WP_004503085.1	lcl|NZ_RQHB01000021.1_cds_WP_135576181.1_3136	80.968	310	314
WP_004503085.1	lcl|NZ_RQHB01000011.1_cds_WP_135576905.1_2237	22.741	321	314
WP_004503085.1	lcl|NZ_RQHB01000021.1_cds_WP_135576122.1_3167	21.053	323	314
WP_004503085.1	lcl|NZ_RQHB01000021.1_cds_WP_135576173.1_3140	24.064	187	314
WP_004503085.1	lcl|NZ_RQHB01000007.1_cds_WP_012476594.1_3270	22.619	168	314
WP_004503085.1	lcl|NZ_RQHB01000021.1_cds_WP_135576130.1_3163	19.030	268	314
WP_004503085.1	lcl|NZ_RQHB01000007.1_cds_WP_210409840.1_3281	21.827	197	314
WP_004503080.1	lcl|NZ_RQHB01000021.1_cds_WP_135576144.1_3155	30.921	152	185
WP_004503080.1	lcl|NZ_RQHB01000017.1_cds_WP_135575519.1_1463	31.176	170	185
WP_004503081.1	lcl|NZ_RQHB01000021.1_cds_WP_135576122.1_3167	30.592	304	329
WP_004503081.1	lcl|NZ_RQHB01000011.1_cds_WP_135576905.1_2237	31.746	315	329
WP_004503081.1	lcl|NZ_RQHB01000021.1_cds_WP_135576173.1_3140	30.284	317	329
WP_004503081.1	lcl|NZ_RQHB01000004.1_cds_WP_135577686.1_548	30.351	313	329
WP_004503081.1	lcl|NZ_RQHB01000007.1_cds_WP_012476594.1_3270	28.739	341	329
WP_004503081.1	lcl|NZ_RQHB01000004.1_cds_WP_135577455.1_364	27.864	323	329
WP_004503081.1	lcl|NZ_RQHB01000021.1_cds_WP_135576130.1_3163	27.407	270	329
WP_004503081.1	lcl|NZ_RQHB01000011.1_cds_WP_012390182.1_2265	27.389	314	329
WP_004503081.1	lcl|NZ_RQHB01000004.1_cds_WP_135578744.1_309	28.175	252	329
WP_004503081.1	lcl|NZ_RQHB01000021.1_cds_WP_135576181.1_3136	25.868	317	329
WP_004503081.1	lcl|NZ_RQHB01000004.1_cds_WP_135577379.1_317	26.119	268	329
WP_004503081.1	lcl|NZ_RQHB01000009.1_cds_WP_135575131.1_1781	26.199	271	329
WP_004503081.1	lcl|NZ_RQHB01000011.1_cds_WP_135576842.1_2185	28.455	246	329
WP_004503081.1	lcl|NZ_RQHB01000020.1_cds_WP_135576404.1_2502	26.816	179	329
