WP_002614501.1	lcl|NZ_AHOP02000001.1_cds_WP_004421256.1_3879	85.849	106	106
WP_004503085.1	lcl|NZ_AHOP02000001.1_cds_WP_004421326.1_3878	90.997	311	314
WP_004503085.1	lcl|NZ_AHOP02000001.1_cds_WP_004434477.1_3851	22.932	266	314
WP_004503085.1	lcl|NZ_AHOP02000001.1_cds_WP_004421375.1_3875	27.778	252	314
WP_004503085.1	lcl|NZ_AHOP02000031.1_cds_WP_004419974.1_1550	24.308	325	314
WP_004503085.1	lcl|NZ_AHOP02000001.1_cds_WP_004421482.1_3784	21.724	290	314
WP_004503085.1	lcl|NZ_AHOP02000036.1_cds_WP_004439553.1_1318	24.638	276	314
WP_004503085.1	lcl|NZ_AHOP02000001.1_cds_WP_004421253.1_3872	24.620	329	314
WP_004503038.1	lcl|NZ_AHOP02000001.1_cds_WP_004421179.1_3877	85.479	365	365
WP_004503080.1	lcl|NZ_AHOP02000001.1_cds_WP_004421442.1_3876	96.216	185	185
WP_004503080.1	lcl|NZ_AHOP02000021.1_cds_WP_002148948.1_2443	40.714	140	185
WP_004503081.1	lcl|NZ_AHOP02000001.1_cds_WP_004421375.1_3875	95.137	329	329
WP_004503081.1	lcl|NZ_AHOP02000031.1_cds_WP_004419974.1_1550	30.159	315	329
WP_004503081.1	lcl|NZ_AHOP02000001.1_cds_WP_004421482.1_3784	30.448	335	329
WP_004503081.1	lcl|NZ_AHOP02000036.1_cds_WP_004439553.1_1318	32.143	308	329
WP_004503081.1	lcl|NZ_AHOP02000001.1_cds_WP_004434771.1_3861	29.167	336	329
WP_004503081.1	lcl|NZ_AHOP02000010.1_cds_WP_004435813.1_3353	29.012	324	329
WP_004503081.1	lcl|NZ_AHOP02000036.1_cds_WP_002148036.1_1417	28.788	330	329
WP_004503081.1	lcl|NZ_AHOP02000001.1_cds_WP_004421253.1_3872	28.852	305	329
WP_004503081.1	lcl|NZ_AHOP02000036.1_cds_WP_004439356.1_1297	25.513	341	329
WP_004503081.1	lcl|NZ_AHOP02000001.1_cds_WP_004421326.1_3878	26.908	249	329
WP_004503081.1	lcl|NZ_AHOP02000001.1_cds_WP_004434477.1_3851	26.019	319	329
WP_004503081.1	lcl|NZ_AHOP02000001.1_cds_WP_004421384.1_3801	25.912	274	329
WP_004503081.1	lcl|NZ_AHOP02000021.1_cds_WP_004436914.1_2694	27.341	267	329
WP_004503081.1	lcl|NZ_AHOP02000008.1_cds_WP_004435656.1_3407	25.191	262	329
WP_004503081.1	lcl|NZ_AHOP02000025.1_cds_WP_004432019.1_1949	24.308	325	329
WP_239248135.1	lcl|NZ_AHOP02000001.1_cds_WP_004421408.1_3874	94.757	267	267
WP_239248135.1	lcl|NZ_AHOP02000001.1_cds_WP_004434622.1_3783	26.455	189	267
WP_239248135.1	lcl|NZ_AHOP02000062.1_cds_WP_004441888.1_145	33.858	127	267
WP_239248135.1	lcl|NZ_AHOP02000011.1_cds_WP_002146975.1_3274	37.209	86	267
WP_004503040.1	lcl|NZ_AHOP02000001.1_cds_WP_004420971.1_3873	90.196	510	509
WP_004503040.1	lcl|NZ_AHOP02000016.1_cds_WP_004436360.1_2944	28.173	323	509
WP_004503040.1	lcl|NZ_AHOP02000016.1_cds_WP_002148203.1_2943	28.723	94	509
WP_004503040.1	lcl|NZ_AHOP02000001.1_cds_WP_004420971.1_3873	90.196	510	509
WP_004503040.1	lcl|NZ_AHOP02000016.1_cds_WP_004436360.1_2944	28.173	323	509
WP_004503040.1	lcl|NZ_AHOP02000016.1_cds_WP_002148203.1_2943	28.723	94	509
WP_061221763.1	lcl|NZ_AHOP02000001.1_cds_WP_004421253.1_3872	96.667	330	330
WP_061221763.1	lcl|NZ_AHOP02000001.1_cds_WP_004421375.1_3875	30.833	240	330
WP_061221763.1	lcl|NZ_AHOP02000036.1_cds_WP_004439553.1_1318	26.199	271	330
WP_061221763.1	lcl|NZ_AHOP02000001.1_cds_WP_004421482.1_3784	25.862	348	330
WP_061221763.1	lcl|NZ_AHOP02000031.1_cds_WP_004419974.1_1550	27.517	298	330
WP_061221763.1	lcl|NZ_AHOP02000025.1_cds_WP_004432019.1_1949	27.092	251	330
WP_061221763.1	lcl|NZ_AHOP02000001.1_cds_WP_004434771.1_3861	28.372	215	330
WP_061221763.1	lcl|NZ_AHOP02000010.1_cds_WP_004435813.1_3353	29.615	260	330
WP_061221763.1	lcl|NZ_AHOP02000036.1_cds_WP_004439356.1_1297	25.561	223	330
WP_061221763.1	lcl|NZ_AHOP02000021.1_cds_WP_004436914.1_2694	29.032	155	330
WP_004503073.1	lcl|NZ_AHOP02000001.1_cds_WP_004435000.1_3871	83.895	534	535
WP_004503073.1	lcl|NZ_AHOP02000001.1_cds_WP_004435000.1_3871	83.895	534	535
WP_004503036.1	lcl|NZ_AHOP02000001.1_cds_WP_004434729.1_3870	92.830	265	265
WP_004503036.1	lcl|NZ_AHOP02000054.1_cds_WP_004440901.1_622	42.213	244	265
WP_004503036.1	lcl|NZ_AHOP02000049.1_cds_WP_004440385.1_925	27.746	173	265
WP_004503060.1	lcl|NZ_AHOP02000001.1_cds_WP_004434524.1_3869	88.710	310	310
WP_004503060.1	lcl|NZ_AHOP02000022.1_cds_WP_004421354.1_2216	36.949	295	310
WP_004503060.1	lcl|NZ_AHOP02000049.1_cds_WP_004440385.1_925	26.667	300	310
WP_004503060.1	lcl|NZ_AHOP02000021.1_cds_WP_004436791.1_2371	23.954	263	310
WP_004503060.1	lcl|NZ_AHOP02000001.1_cds_WP_004434524.1_3869	88.710	310	310
WP_004503060.1	lcl|NZ_AHOP02000022.1_cds_WP_004421354.1_2216	36.949	295	310
WP_004503060.1	lcl|NZ_AHOP02000049.1_cds_WP_004440385.1_925	26.667	300	310
WP_004503060.1	lcl|NZ_AHOP02000021.1_cds_WP_004436791.1_2371	23.954	263	310
WP_004503095.1	lcl|NZ_AHOP02000001.1_cds_WP_004434516.1_3868	91.667	264	264
WP_004503106.1	lcl|NZ_AHOP02000001.1_cds_WP_004421278.1_3867	90.000	130	130
WP_004503130.1	lcl|NZ_AHOP02000001.1_cds_WP_004434893.1_3866	75.714	140	146
WP_004503042.1	lcl|NZ_AHOP02000001.1_cds_WP_004421361.1_3865	86.425	221	221
WP_004503042.1	lcl|NZ_AHOP02000022.1_cds_WP_004437382.1_2193	31.373	102	221
WP_004503042.1	lcl|NZ_AHOP02000031.1_cds_WP_004439187.1_1522	23.077	78	221
WP_016758358.1	lcl|NZ_AHOP02000001.1_cds_WP_004434939.1_3850	30.690	290	316
WP_016758358.1	lcl|NZ_AHOP02000001.1_cds_WP_004434738.1_3848	21.603	287	316
WP_016758358.1	lcl|NZ_AHOP02000022.1_cds_WP_004437522.1_2192	29.870	154	316
WP_016758358.1	lcl|NZ_AHOP02000001.1_cds_WP_004434448.1_3819	30.573	157	316
WP_016758358.1	lcl|NZ_AHOP02000001.1_cds_WP_004434810.1_3862	30.469	128	316
WP_016758358.1	lcl|NZ_AHOP02000027.1_cds_WP_004438470.1_1814	25.000	152	316
WP_016758358.1	lcl|NZ_AHOP02000031.1_cds_WP_004439187.1_1522	23.926	163	316
WP_004503088.1	lcl|NZ_AHOP02000001.1_cds_WP_004434773.1_3849	46.707	167	175
WP_004503088.1	lcl|NZ_AHOP02000031.1_cds_WP_004454456.1_1516	29.252	147	175
WP_004503132.1	lcl|NZ_AHOP02000001.1_cds_WP_004434738.1_3848	36.779	416	405
WP_004503132.1	lcl|NZ_AHOP02000022.1_cds_WP_004437522.1_2192	25.481	208	405
WP_004503132.1	lcl|NZ_AHOP02000027.1_cds_WP_004438470.1_1814	22.523	222	405
WP_004503032.1	lcl|NZ_AHOP02000001.1_cds_WP_004434568.1_3847	81.513	357	358
WP_004503032.1	lcl|NZ_AHOP02000001.1_cds_WP_004434466.1_3840	29.921	381	358
WP_004503032.1	lcl|NZ_AHOP02000050.1_cds_WP_004440490.1_843	29.798	396	358
WP_004503032.1	lcl|NZ_AHOP02000001.1_cds_WP_004421210.1_3790	33.725	255	358
WP_004503032.1	lcl|NZ_AHOP02000063.1_cds_WP_036034116.1_59	25.806	372	358
WP_004503032.1	lcl|NZ_AHOP02000057.1_cds_WP_004422087.1_430	31.579	190	358
WP_026054523.1	lcl|NZ_AHOP02000001.1_cds_WP_004434663.1_3842	38.360	378	416
WP_026054523.1	lcl|NZ_AHOP02000001.1_cds_WP_232417461.1_3853	24.082	245	416
WP_004503049.1	lcl|NZ_AHOP02000001.1_cds_WP_004434738.1_3848	28.818	406	409
WP_004503049.1	lcl|NZ_AHOP02000022.1_cds_WP_004437522.1_2192	24.324	148	409
WP_004503049.1	lcl|NZ_AHOP02000031.1_cds_WP_004439187.1_1522	24.848	165	409
WP_004503099.1	lcl|NZ_AHOP02000001.1_cds_WP_004421210.1_3790	37.989	358	361
WP_004503099.1	lcl|NZ_AHOP02000057.1_cds_WP_004422087.1_430	33.429	350	361
WP_004503099.1	lcl|NZ_AHOP02000001.1_cds_WP_004434466.1_3840	30.400	375	361
WP_004503099.1	lcl|NZ_AHOP02000050.1_cds_WP_004440490.1_843	29.223	373	361
WP_004503099.1	lcl|NZ_AHOP02000001.1_cds_WP_004434568.1_3847	32.797	311	361
WP_004503099.1	lcl|NZ_AHOP02000063.1_cds_WP_036034116.1_59	24.642	349	361
WP_004503089.1	lcl|NZ_AHOP02000001.1_cds_WP_004434648.1_3786	42.778	180	176
WP_239248138.1	lcl|NZ_AHOP02000010.1_cds_WP_004435813.1_3353	28.354	328	313
WP_239248138.1	lcl|NZ_AHOP02000031.1_cds_WP_004419974.1_1550	26.087	322	313
WP_239248138.1	lcl|NZ_AHOP02000001.1_cds_WP_004421375.1_3875	24.765	319	313
WP_239248138.1	lcl|NZ_AHOP02000001.1_cds_WP_004421253.1_3872	30.317	221	313
WP_239248138.1	lcl|NZ_AHOP02000036.1_cds_WP_004439553.1_1318	25.092	271	313
WP_239248138.1	lcl|NZ_AHOP02000001.1_cds_WP_004434771.1_3861	25.974	231	313
WP_239248138.1	lcl|NZ_AHOP02000001.1_cds_WP_004421482.1_3784	24.159	327	313
WP_239248138.1	lcl|NZ_AHOP02000001.1_cds_WP_004434766.1_3800	27.092	251	313
WP_239248138.1	lcl|NZ_AHOP02000001.1_cds_WP_004421326.1_3878	22.601	323	313
WP_239248138.1	lcl|NZ_AHOP02000025.1_cds_WP_004432019.1_1949	27.236	246	313
WP_239248138.1	lcl|NZ_AHOP02000021.1_cds_WP_004436914.1_2694	22.857	315	313
WP_000572389.1	lcl|NZ_AHOP02000001.1_cds_WP_004435026.1_3791	33.333	120	134
WP_004503138.1	lcl|NZ_AHOP02000001.1_cds_WP_004421253.1_3872	28.866	291	311
WP_004503138.1	lcl|NZ_AHOP02000001.1_cds_WP_004421375.1_3875	29.889	271	311
WP_004503138.1	lcl|NZ_AHOP02000036.1_cds_WP_004439553.1_1318	26.897	290	311
WP_004503138.1	lcl|NZ_AHOP02000001.1_cds_WP_004434477.1_3851	26.182	275	311
WP_004503138.1	lcl|NZ_AHOP02000001.1_cds_WP_004421482.1_3784	26.172	256	311
WP_004503138.1	lcl|NZ_AHOP02000001.1_cds_WP_004434771.1_3861	29.630	216	311
WP_004503138.1	lcl|NZ_AHOP02000021.1_cds_WP_004436914.1_2694	28.481	158	311
WP_004503138.1	lcl|NZ_AHOP02000008.1_cds_WP_004435656.1_3407	25.751	233	311
WP_004503138.1	lcl|NZ_AHOP02000031.1_cds_WP_004419974.1_1550	21.374	262	311
WP_004503138.1	lcl|NZ_AHOP02000036.1_cds_WP_004439356.1_1297	28.750	160	311
WP_004503138.1	lcl|NZ_AHOP02000001.1_cds_WP_004421393.1_3785	28.947	114	311
WP_004503127.1	lcl|NZ_AHOP02000001.1_cds_WP_004421469.1_3788	29.412	119	361
WP_004503127.1	lcl|NZ_AHOP02000001.1_cds_WP_004434860.1_3787	24.354	271	361
WP_004503127.1	lcl|NZ_AHOP02000001.1_cds_WP_004421405.1_3789	31.624	117	361
WP_061236010.1	lcl|NZ_AHOP02000029.1_cds_WP_082287632.1_1698	35.825	388	595
WP_061236010.1	lcl|NZ_AHOP02000005.1_cds_WP_004435268.1_3615	30.495	505	595
WP_061236010.1	lcl|NZ_AHOP02000010.1_cds_WP_004435871.1_3285	42.254	213	595
WP_061236010.1	lcl|NZ_AHOP02000001.1_cds_WP_004434874.1_3843	36.797	231	595
WP_061236010.1	lcl|NZ_AHOP02000025.1_cds_WP_004438194.1_1923	31.602	231	595
WP_061236010.1	lcl|NZ_AHOP02000015.1_cds_WP_004436116.1_3085	27.074	229	595
WP_061236010.1	lcl|NZ_AHOP02000015.1_cds_WP_002245760.1_2990	29.756	205	595
WP_061236010.1	lcl|NZ_AHOP02000016.1_cds_WP_017213193.1_2938	29.289	239	595
WP_061236010.1	lcl|NZ_AHOP02000050.1_cds_WP_002178073.1_823	33.702	181	595
WP_061236010.1	lcl|NZ_AHOP02000030.1_cds_WP_004438951.1_1626	27.876	226	595
WP_061236010.1	lcl|NZ_AHOP02000013.1_cds_WP_004436069.1_3124	29.730	222	595
WP_061236010.1	lcl|NZ_AHOP02000054.1_cds_WP_004440928.1_551	31.163	215	595
WP_061236010.1	lcl|NZ_AHOP02000027.1_cds_WP_004438467.1_1767	29.379	177	595
WP_061236010.1	lcl|NZ_AHOP02000021.1_cds_WP_004423835.1_2410	26.141	241	595
WP_061236010.1	lcl|NZ_AHOP02000019.1_cds_WP_004436539.1_2839	30.488	164	595
WP_061236010.1	lcl|NZ_AHOP02000021.1_cds_WP_002148954.1_2444	31.122	196	595
WP_061236010.1	lcl|NZ_AHOP02000001.1_cds_WP_004434924.1_3745	26.901	171	595
WP_061236010.1	lcl|NZ_AHOP02000021.1_cds_WP_002149659.1_2677	27.830	212	595
WP_061236010.1	lcl|NZ_AHOP02000060.1_cds_WP_004441674.1_242	29.114	158	595
WP_061236010.1	lcl|NZ_AHOP02000060.1_cds_WP_004441674.1_242	24.719	178	595
WP_061236010.1	lcl|NZ_AHOP02000023.1_cds_WP_004437855.1_2091	30.579	242	595
WP_061236010.1	lcl|NZ_AHOP02000030.1_cds_WP_004438875.1_1627	25.207	242	595
WP_061236010.1	lcl|NZ_AHOP02000001.1_cds_WP_004434575.1_3953	24.074	216	595
WP_061236010.1	lcl|NZ_AHOP02000029.1_cds_WP_002153389.1_1693	24.590	183	595
WP_061236010.1	lcl|NZ_AHOP02000029.1_cds_WP_002153389.1_1693	27.389	157	595
WP_061236010.1	lcl|NZ_AHOP02000019.1_cds_WP_004422913.1_2775	24.432	176	595
WP_061236010.1	lcl|NZ_AHOP02000044.1_cds_WP_004440168.1_1027	27.326	172	595
WP_061236010.1	lcl|NZ_AHOP02000029.1_cds_WP_082287632.1_1698	35.825	388	595
WP_061236010.1	lcl|NZ_AHOP02000005.1_cds_WP_004435268.1_3615	30.495	505	595
WP_061236010.1	lcl|NZ_AHOP02000010.1_cds_WP_004435871.1_3285	42.254	213	595
WP_061236010.1	lcl|NZ_AHOP02000001.1_cds_WP_004434874.1_3843	36.797	231	595
WP_061236010.1	lcl|NZ_AHOP02000025.1_cds_WP_004438194.1_1923	31.602	231	595
WP_061236010.1	lcl|NZ_AHOP02000015.1_cds_WP_004436116.1_3085	27.074	229	595
WP_061236010.1	lcl|NZ_AHOP02000015.1_cds_WP_002245760.1_2990	29.756	205	595
WP_061236010.1	lcl|NZ_AHOP02000016.1_cds_WP_017213193.1_2938	29.289	239	595
WP_061236010.1	lcl|NZ_AHOP02000050.1_cds_WP_002178073.1_823	33.702	181	595
WP_061236010.1	lcl|NZ_AHOP02000030.1_cds_WP_004438951.1_1626	27.876	226	595
WP_061236010.1	lcl|NZ_AHOP02000013.1_cds_WP_004436069.1_3124	29.730	222	595
WP_061236010.1	lcl|NZ_AHOP02000054.1_cds_WP_004440928.1_551	31.163	215	595
WP_061236010.1	lcl|NZ_AHOP02000027.1_cds_WP_004438467.1_1767	29.379	177	595
WP_061236010.1	lcl|NZ_AHOP02000021.1_cds_WP_004423835.1_2410	26.141	241	595
WP_061236010.1	lcl|NZ_AHOP02000019.1_cds_WP_004436539.1_2839	30.488	164	595
WP_061236010.1	lcl|NZ_AHOP02000021.1_cds_WP_002148954.1_2444	31.122	196	595
WP_061236010.1	lcl|NZ_AHOP02000001.1_cds_WP_004434924.1_3745	26.901	171	595
WP_061236010.1	lcl|NZ_AHOP02000021.1_cds_WP_002149659.1_2677	27.830	212	595
WP_061236010.1	lcl|NZ_AHOP02000060.1_cds_WP_004441674.1_242	29.114	158	595
WP_061236010.1	lcl|NZ_AHOP02000060.1_cds_WP_004441674.1_242	24.719	178	595
WP_061236010.1	lcl|NZ_AHOP02000023.1_cds_WP_004437855.1_2091	30.579	242	595
WP_061236010.1	lcl|NZ_AHOP02000030.1_cds_WP_004438875.1_1627	25.207	242	595
WP_061236010.1	lcl|NZ_AHOP02000001.1_cds_WP_004434575.1_3953	24.074	216	595
WP_061236010.1	lcl|NZ_AHOP02000029.1_cds_WP_002153389.1_1693	24.590	183	595
WP_061236010.1	lcl|NZ_AHOP02000029.1_cds_WP_002153389.1_1693	27.389	157	595
WP_061236010.1	lcl|NZ_AHOP02000019.1_cds_WP_004422913.1_2775	24.432	176	595
WP_061236010.1	lcl|NZ_AHOP02000044.1_cds_WP_004440168.1_1027	27.326	172	595
WP_239248139.1	lcl|NZ_AHOP02000062.1_cds_WP_036034026.1_135	34.579	107	227
WP_239248139.1	lcl|NZ_AHOP02000001.1_cds_WP_004434487.1_3815	27.434	113	227
WP_239248140.1	lcl|NZ_AHOP02000060.1_cds_LEP1GSC186_RS25550_219	86.486	37	95
WP_239248140.1	lcl|NZ_AHOP02000060.1_cds_LEP1GSC186_RS25550_219	56.250	32	95
WP_239248141.1	lcl|NZ_AHOP02000060.1_cds_WP_332307463.1_221	83.544	79	182
WP_239248141.1	lcl|NZ_AHOP02000060.1_cds_WP_004441663.1_220	72.973	37	182
WP_239248141.1	lcl|NZ_AHOP02000060.1_cds_WP_004441663.1_220	73.684	19	182
WP_239248141.1	lcl|NZ_AHOP02000060.1_cds_WP_004441663.1_220	60.000	25	182
WP_004503054.1	lcl|NZ_AHOP02000031.1_cds_WP_004419974.1_1550	28.529	333	330
WP_004503054.1	lcl|NZ_AHOP02000001.1_cds_WP_004421375.1_3875	28.213	319	330
WP_004503054.1	lcl|NZ_AHOP02000010.1_cds_WP_004435813.1_3353	25.680	331	330
WP_004503054.1	lcl|NZ_AHOP02000001.1_cds_WP_004434771.1_3861	25.513	341	330
WP_004503054.1	lcl|NZ_AHOP02000001.1_cds_WP_004421482.1_3784	25.575	348	330
WP_004503054.1	lcl|NZ_AHOP02000036.1_cds_WP_004439553.1_1318	27.500	160	330
WP_004503054.1	lcl|NZ_AHOP02000001.1_cds_WP_004421253.1_3872	25.524	286	330
WP_004503155.1	lcl|NZ_AHOP02000050.1_cds_WP_004440490.1_843	29.923	391	381
WP_004503155.1	lcl|NZ_AHOP02000001.1_cds_WP_004434466.1_3840	30.280	393	381
WP_004503155.1	lcl|NZ_AHOP02000001.1_cds_WP_004434568.1_3847	25.781	384	381
WP_004503155.1	lcl|NZ_AHOP02000057.1_cds_WP_004422087.1_430	30.267	337	381
WP_004503155.1	lcl|NZ_AHOP02000001.1_cds_WP_004421210.1_3790	27.635	351	381
WP_004503155.1	lcl|NZ_AHOP02000063.1_cds_WP_036034116.1_59	25.352	355	381
WP_198288176.1	lcl|NZ_AHOP02000001.1_cds_WP_004434883.1_3799	22.632	380	387
WP_004503102.1	lcl|NZ_AHOP02000001.1_cds_WP_004434629.1_3833	39.039	333	339
WP_004503102.1	lcl|NZ_AHOP02000019.1_cds_WP_004436573.1_2743	34.114	299	339
WP_004503102.1	lcl|NZ_AHOP02000001.1_cds_WP_004434629.1_3833	39.039	333	339
WP_004503102.1	lcl|NZ_AHOP02000019.1_cds_WP_004436573.1_2743	34.114	299	339
WP_004503062.1	lcl|NZ_AHOP02000001.1_cds_WP_051060727.1_3836	24.823	141	167
