WP_002614501.1	lcl|NZ_AP025028.1_cds_WP_109019586.1_2140	65.278	72	106
WP_004503085.1	lcl|NZ_AP025028.1_cds_WP_109019372.1_2139	82.581	310	314
WP_004503085.1	lcl|NZ_AP025028.1_cds_WP_109019587.1_2110	48.718	312	314
WP_004503085.1	lcl|NZ_AP025028.1_cds_WP_174705662.1_3407	25.329	304	314
WP_004503085.1	lcl|NZ_AP025028.1_cds_WP_109021488.1_3379	23.565	331	314
WP_004503085.1	lcl|NZ_AP025028.1_cds_WP_109019369.1_2143	23.166	259	314
WP_004503080.1	lcl|NZ_AP025028.1_cds_WP_109019914.1_1896	36.429	140	185
WP_004503081.1	lcl|NZ_AP025028.1_cds_WP_109021488.1_3379	31.132	318	329
WP_004503081.1	lcl|NZ_AP025028.1_cds_WP_109021381.1_3260	29.538	325	329
WP_004503081.1	lcl|NZ_AP025028.1_cds_WP_109019369.1_2143	28.834	326	329
WP_004503081.1	lcl|NZ_AP025029.1_cds_WP_109022336.1_3786	27.976	336	329
WP_004503081.1	lcl|NZ_AP025028.1_cds_WP_174705662.1_3407	28.981	314	329
WP_004503081.1	lcl|NZ_AP025028.1_cds_WP_109021812.1_132	26.708	322	329
WP_004503081.1	lcl|NZ_AP025028.1_cds_WP_109019418.1_2089	25.429	350	329
WP_004503081.1	lcl|NZ_AP025028.1_cds_WP_109019372.1_2139	26.899	316	329
WP_004503081.1	lcl|NZ_AP025028.1_cds_WP_109019587.1_2110	23.101	316	329
WP_004503081.1	lcl|NZ_AP025028.1_cds_WP_109019408.1_2099	26.183	317	329
WP_004503081.1	lcl|NZ_AP025028.1_cds_WP_109019438.1_2069	26.087	276	329
WP_004503081.1	lcl|NZ_AP025028.1_cds_WP_109020381.1_2658	23.166	259	329
WP_004503081.1	lcl|NZ_AP025028.1_cds_WP_109022003.1_339	28.689	122	329
WP_004503081.1	lcl|NZ_AP025028.1_cds_WP_109020090.1_579	22.901	262	329
WP_004503081.1	lcl|NZ_AP025028.1_cds_WP_109019374.1_2137	24.206	252	329
WP_004503081.1	lcl|NZ_AP025028.1_cds_WP_109021434.1_3319	27.935	247	329
WP_239248135.1	lcl|NZ_AP025028.1_cds_WP_109019496.1_2005	24.904	261	267
WP_239248135.1	lcl|NZ_AP025028.1_cds_WP_109019365.1_2147	26.667	195	267
WP_239248135.1	lcl|NZ_AP025028.1_cds_WP_109021867.1_190	28.947	190	267
WP_239248135.1	lcl|NZ_AP025028.1_cds_WP_109019404.1_2104	20.657	213	267
WP_239248135.1	lcl|NZ_AP025029.1_cds_WP_109022337.1_3785	23.958	192	267
WP_004503040.1	lcl|NZ_AP025028.1_cds_WP_278321634.1_1871	27.190	331	509
WP_004503040.1	lcl|NZ_AP025028.1_cds_WP_109019889.1_1870	29.204	113	509
WP_004503040.1	lcl|NZ_AP025028.1_cds_WP_278321634.1_1871	27.190	331	509
WP_004503040.1	lcl|NZ_AP025028.1_cds_WP_109019889.1_1870	29.204	113	509
WP_061221763.1	lcl|NZ_AP025028.1_cds_WP_109019369.1_2143	25.749	334	330
WP_061221763.1	lcl|NZ_AP025028.1_cds_WP_109021381.1_3260	24.342	304	330
WP_061221763.1	lcl|NZ_AP025028.1_cds_WP_109021488.1_3379	28.623	276	330
WP_061221763.1	lcl|NZ_AP025028.1_cds_WP_109022003.1_339	30.508	177	330
WP_061221763.1	lcl|NZ_AP025028.1_cds_WP_174705662.1_3407	28.689	244	330
WP_061221763.1	lcl|NZ_AP025028.1_cds_WP_109019419.1_2088	25.466	322	330
WP_061221763.1	lcl|NZ_AP025028.1_cds_WP_109019374.1_2137	29.134	127	330
WP_061221763.1	lcl|NZ_AP025029.1_cds_WP_109022336.1_3786	24.585	301	330
WP_061221763.1	lcl|NZ_AP025028.1_cds_WP_109020381.1_2658	28.105	153	330
WP_061221763.1	lcl|NZ_AP025028.1_cds_WP_109021825.1_145	28.182	110	330
WP_061221763.1	lcl|NZ_AP025028.1_cds_WP_109019408.1_2099	23.810	294	330
WP_061221763.1	lcl|NZ_AP025028.1_cds_WP_109020090.1_579	26.786	224	330
WP_061221763.1	lcl|NZ_AP025028.1_cds_WP_109021434.1_3319	25.366	205	330
WP_061221763.1	lcl|NZ_AP025028.1_cds_WP_109021812.1_132	29.412	153	330
WP_004503036.1	lcl|NZ_AP025028.1_cds_WP_109021065.1_2934	37.743	257	265
WP_004503036.1	lcl|NZ_AP025028.1_cds_WP_109019406.1_2101	40.081	247	265
WP_004503060.1	lcl|NZ_AP025028.1_cds_WP_109020021.1_503	36.644	292	310
WP_004503060.1	lcl|NZ_AP025028.1_cds_WP_109019407.1_2100	33.220	295	310
WP_004503060.1	lcl|NZ_AP025028.1_cds_WP_109020682.1_801	29.391	279	310
WP_004503060.1	lcl|NZ_AP025028.1_cds_WP_109019530.1_1968	24.427	262	310
WP_004503060.1	lcl|NZ_AP025028.1_cds_WP_109020021.1_503	36.644	292	310
WP_004503060.1	lcl|NZ_AP025028.1_cds_WP_109019407.1_2100	33.220	295	310
WP_004503060.1	lcl|NZ_AP025028.1_cds_WP_109020682.1_801	29.391	279	310
WP_004503060.1	lcl|NZ_AP025028.1_cds_WP_109019530.1_1968	24.427	262	310
WP_004503042.1	lcl|NZ_AP025028.1_cds_WP_109019613.1_1550	36.111	72	221
WP_004503042.1	lcl|NZ_AP025028.1_cds_WP_109019941.1_1929	30.702	114	221
WP_016758358.1	lcl|NZ_AP025028.1_cds_WP_109018715.1_1205	24.528	159	316
WP_016758358.1	lcl|NZ_AP025028.1_cds_WP_109019612.1_1549	29.524	105	316
