WP_002614501.1	lcl|NZ_JASEXB010000012.1_cds_WP_004462903.1_1561	92.453	106	106
WP_004503085.1	lcl|NZ_JASEXB010000012.1_cds_WP_004472299.1_1560	90.323	310	314
WP_004503085.1	lcl|NZ_JASEXB010000007.1_cds_WP_282973838.1_1185	23.913	322	314
WP_004503085.1	lcl|NZ_JASEXB010000012.1_cds_WP_004479538.1_1557	27.381	252	314
WP_004503085.1	lcl|NZ_JASEXB010000012.1_cds_WP_004479686.1_1527	23.118	186	314
WP_004503085.1	lcl|NZ_JASEXB010000033.1_cds_WP_004476514.1_2701	21.352	281	314
WP_004503085.1	lcl|NZ_JASEXB010000037.1_cds_WP_004461234.1_770	24.042	287	314
WP_004503085.1	lcl|NZ_JASEXB010000039.1_cds_WP_004468319.1_2899	23.529	102	314
WP_004503085.1	lcl|NZ_JASEXB010000012.1_cds_WP_004479660.1_1554	23.100	329	314
WP_004503038.1	lcl|NZ_JASEXB010000012.1_cds_WP_004479563.1_1559	89.863	365	365
WP_004503080.1	lcl|NZ_JASEXB010000012.1_cds_WP_004472170.1_1558	95.135	185	185
WP_004503080.1	lcl|NZ_JASEXB010000031.1_cds_WP_004460143.1_2632	34.247	146	185
WP_004503081.1	lcl|NZ_JASEXB010000012.1_cds_WP_004479538.1_1557	92.073	328	329
WP_004503081.1	lcl|NZ_JASEXB010000012.1_cds_WP_004479686.1_1527	31.034	319	329
WP_004503081.1	lcl|NZ_JASEXB010000007.1_cds_WP_282973838.1_1185	30.063	316	329
WP_004503081.1	lcl|NZ_JASEXB010000037.1_cds_WP_004461234.1_770	31.715	309	329
WP_004503081.1	lcl|NZ_JASEXB010000033.1_cds_WP_004476514.1_2701	29.341	334	329
WP_004503081.1	lcl|NZ_JASEXB010000039.1_cds_WP_004468319.1_2899	26.786	336	329
WP_004503081.1	lcl|NZ_JASEXB010000037.1_cds_WP_004461242.1_767	29.091	330	329
WP_004503081.1	lcl|NZ_JASEXB010000002.1_cds_WP_004487738.1_186	28.882	322	329
WP_004503081.1	lcl|NZ_JASEXB010000069.1_cds_WP_008394668.1_3566	25.926	297	329
WP_004503081.1	lcl|NZ_JASEXB010000012.1_cds_WP_004479660.1_1554	29.470	302	329
WP_004503081.1	lcl|NZ_JASEXB010000012.1_cds_WP_004472325.1_1530	30.385	260	329
WP_004503081.1	lcl|NZ_JASEXB010000012.1_cds_WP_282973999.1_1532	25.566	309	329
WP_004503081.1	lcl|NZ_JASEXB010000023.1_cds_WP_282969019.1_2263	25.915	355	329
WP_004503081.1	lcl|NZ_JASEXB010000012.1_cds_WP_004472299.1_1560	27.711	249	329
WP_004503081.1	lcl|NZ_JASEXB010000015.1_cds_WP_004470510.1_901	27.652	264	329
WP_004503081.1	lcl|NZ_JASEXB010000033.1_cds_WP_004479697.1_2720	24.790	238	329
WP_004503081.1	lcl|NZ_JASEXB010000010.1_cds_WP_004476349.1_1486	24.545	330	329
WP_004503081.1	lcl|NZ_JASEXB010000046.1_cds_WP_004459320.1_3151	27.236	246	329
WP_004503081.1	lcl|NZ_JASEXB010000069.1_cds_WP_004479573.1_3568	30.286	175	329
WP_239248135.1	lcl|NZ_JASEXB010000012.1_cds_WP_282974014.1_1556	88.390	267	267
WP_239248135.1	lcl|NZ_JASEXB010000012.1_cds_WP_004477718.1_1488	26.442	208	267
WP_239248135.1	lcl|NZ_JASEXB010000012.1_cds_WP_269026269.1_1522	25.888	197	267
WP_239248135.1	lcl|NZ_JASEXB010000021.1_cds_WP_004468365.1_2157	31.313	198	267
WP_239248135.1	lcl|NZ_JASEXB010000033.1_cds_WP_004476528.1_2700	26.316	190	267
WP_239248135.1	lcl|NZ_JASEXB010000039.1_cds_WP_004477855.1_2898	27.128	188	267
WP_239248135.1	lcl|NZ_JASEXB010000019.1_cds_WP_016754360.1_800	38.372	86	267
WP_004503040.1	lcl|NZ_JASEXB010000012.1_cds_WP_004472307.1_1555	87.402	508	509
WP_004503040.1	lcl|NZ_JASEXB010000024.1_cds_WP_004463881.1_2309	26.994	326	509
WP_004503040.1	lcl|NZ_JASEXB010000024.1_cds_WP_004460640.1_2310	30.851	94	509
WP_004503040.1	lcl|NZ_JASEXB010000012.1_cds_WP_004472307.1_1555	87.402	508	509
WP_004503040.1	lcl|NZ_JASEXB010000024.1_cds_WP_004463881.1_2309	26.994	326	509
WP_004503040.1	lcl|NZ_JASEXB010000024.1_cds_WP_004460640.1_2310	30.851	94	509
WP_061221763.1	lcl|NZ_JASEXB010000012.1_cds_WP_004479660.1_1554	93.333	330	330
WP_061221763.1	lcl|NZ_JASEXB010000012.1_cds_WP_004479538.1_1557	29.642	307	330
WP_061221763.1	lcl|NZ_JASEXB010000037.1_cds_WP_004461234.1_770	25.641	273	330
WP_061221763.1	lcl|NZ_JASEXB010000012.1_cds_WP_004479686.1_1527	28.464	267	330
WP_061221763.1	lcl|NZ_JASEXB010000012.1_cds_WP_004472325.1_1530	26.059	307	330
WP_061221763.1	lcl|NZ_JASEXB010000007.1_cds_WP_282973838.1_1185	27.899	276	330
WP_061221763.1	lcl|NZ_JASEXB010000012.1_cds_WP_282973999.1_1532	31.081	222	330
WP_061221763.1	lcl|NZ_JASEXB010000033.1_cds_WP_004476514.1_2701	26.347	334	330
WP_061221763.1	lcl|NZ_JASEXB010000023.1_cds_WP_282969019.1_2263	25.455	220	330
WP_061221763.1	lcl|NZ_JASEXB010000010.1_cds_WP_004476349.1_1486	25.103	243	330
WP_061221763.1	lcl|NZ_JASEXB010000002.1_cds_WP_004487738.1_186	29.555	247	330
WP_061221763.1	lcl|NZ_JASEXB010000069.1_cds_WP_008394668.1_3566	24.138	261	330
WP_061221763.1	lcl|NZ_JASEXB010000039.1_cds_WP_004468319.1_2899	27.273	132	330
WP_004503073.1	lcl|NZ_JASEXB010000012.1_cds_WP_004479653.1_1551	38.532	545	535
WP_004503073.1	lcl|NZ_JASEXB010000012.1_cds_WP_004479653.1_1551	38.532	545	535
WP_004503036.1	lcl|NZ_JASEXB010000012.1_cds_WP_004470185.1_1550	66.415	265	265
WP_004503036.1	lcl|NZ_JASEXB010000003.1_cds_WP_004457662.1_470	43.033	244	265
WP_004503060.1	lcl|NZ_JASEXB010000012.1_cds_WP_020783869.1_1549	84.516	310	310
WP_004503060.1	lcl|NZ_JASEXB010000009.1_cds_WP_004474516.1_1324	39.437	284	310
WP_004503060.1	lcl|NZ_JASEXB010000036.1_cds_WP_004473577.1_311	27.244	312	310
WP_004503060.1	lcl|NZ_JASEXB010000054.1_cds_WP_004480963.1_3327	25.792	221	310
WP_004503060.1	lcl|NZ_JASEXB010000012.1_cds_WP_020783869.1_1549	84.516	310	310
WP_004503060.1	lcl|NZ_JASEXB010000009.1_cds_WP_004474516.1_1324	39.437	284	310
WP_004503060.1	lcl|NZ_JASEXB010000036.1_cds_WP_004473577.1_311	27.244	312	310
WP_004503060.1	lcl|NZ_JASEXB010000054.1_cds_WP_004480963.1_3327	25.792	221	310
WP_004503095.1	lcl|NZ_JASEXB010000012.1_cds_WP_032912997.1_1548	89.015	264	264
WP_004503106.1	lcl|NZ_JASEXB010000012.1_cds_WP_004470135.1_1547	91.538	130	130
WP_004503130.1	lcl|NZ_JASEXB010000012.1_cds_WP_032912999.1_1546	74.483	145	146
WP_004503042.1	lcl|NZ_JASEXB010000012.1_cds_WP_004470037.1_1545	88.235	221	221
WP_004503042.1	lcl|NZ_JASEXB010000042.1_cds_WP_004462594.1_2941	30.392	102	221
WP_016758358.1	lcl|NZ_JASEXB010000012.1_cds_WP_282974009.1_1542	25.000	276	316
WP_016758358.1	lcl|NZ_JASEXB010000012.1_cds_WP_004479537.1_1537	25.461	271	316
WP_016758358.1	lcl|NZ_JASEXB010000042.1_cds_WP_004480789.1_2940	29.221	154	316
WP_016758358.1	lcl|NZ_JASEXB010000012.1_cds_WP_004472297.1_1512	30.137	146	316
WP_016758358.1	lcl|NZ_JASEXB010000012.1_cds_WP_004479642.1_1491	26.619	139	316
WP_016758358.1	lcl|NZ_JASEXB010000008.1_cds_WP_004481151.1_1268	24.837	153	316
WP_016758358.1	lcl|NZ_JASEXB010000002.1_cds_WP_004480578.1_272	25.767	163	316
WP_016758358.1	lcl|NZ_JASEXB010000043.1_cds_WP_004460090.1_3054	27.642	123	316
WP_004503088.1	lcl|NZ_JASEXB010000012.1_cds_WP_004470188.1_1543	77.714	175	175
WP_004503088.1	lcl|NZ_JASEXB010000002.1_cds_WP_004471088.1_266	26.897	145	175
WP_004503132.1	lcl|NZ_JASEXB010000012.1_cds_WP_282974009.1_1542	84.080	402	405
WP_004503132.1	lcl|NZ_JASEXB010000012.1_cds_WP_004479537.1_1537	33.592	387	405
WP_004503132.1	lcl|NZ_JASEXB010000008.1_cds_WP_004481151.1_1268	23.214	224	405
WP_004503032.1	lcl|NZ_JASEXB010000012.1_cds_WP_004479640.1_1541	83.427	356	358
WP_004503032.1	lcl|NZ_JASEXB010000012.1_cds_WP_004472364.1_1552	40.171	234	358
WP_004503032.1	lcl|NZ_JASEXB010000012.1_cds_WP_282973995.1_1526	30.931	333	358
WP_004503032.1	lcl|NZ_JASEXB010000012.1_cds_WP_004472322.1_1553	33.333	345	358
WP_004503032.1	lcl|NZ_JASEXB010000021.1_cds_WP_004466571.1_2150	29.545	396	358
WP_004503032.1	lcl|NZ_JASEXB010000012.1_cds_WP_004479635.1_1536	33.569	283	358
WP_004503032.1	lcl|NZ_JASEXB010000033.1_cds_WP_004462146.1_2709	33.071	254	358
WP_004503032.1	lcl|NZ_JASEXB010000023.1_cds_WP_004460480.1_2262	25.936	374	358
WP_004503032.1	lcl|NZ_JASEXB010000012.1_cds_WP_282973981.1_1516	28.287	251	358
WP_004503032.1	lcl|NZ_JASEXB010000003.1_cds_WP_004480135.1_529	28.800	250	358
WP_004503087.1	lcl|NZ_JASEXB010000012.1_cds_WP_050558826.1_1539	46.377	69	308
WP_061217626.1	lcl|NZ_JASEXB010000069.1_cds_WP_004479550.1_3557	73.593	231	231
WP_239248136.1	lcl|NZ_JASEXB010000069.1_cds_WP_004472333.1_3556	80.796	427	435
WP_026054523.1	lcl|NZ_JASEXB010000012.1_cds_WP_282974006.1_1538	70.433	416	416
WP_004503049.1	lcl|NZ_JASEXB010000012.1_cds_WP_004479537.1_1537	89.487	409	409
WP_004503049.1	lcl|NZ_JASEXB010000012.1_cds_WP_282974009.1_1542	31.538	390	409
WP_004503049.1	lcl|NZ_JASEXB010000042.1_cds_WP_004480789.1_2940	22.973	148	409
WP_004503049.1	lcl|NZ_JASEXB010000012.1_cds_WP_004479642.1_1491	26.087	138	409
WP_004503049.1	lcl|NZ_JASEXB010000002.1_cds_WP_004480578.1_272	25.984	127	409
WP_004503099.1	lcl|NZ_JASEXB010000012.1_cds_WP_004479635.1_1536	80.939	362	361
WP_004503099.1	lcl|NZ_JASEXB010000033.1_cds_WP_004462146.1_2709	37.430	358	361
WP_004503099.1	lcl|NZ_JASEXB010000012.1_cds_WP_004472364.1_1552	39.481	347	361
WP_004503099.1	lcl|NZ_JASEXB010000012.1_cds_WP_004472322.1_1553	35.260	346	361
WP_004503099.1	lcl|NZ_JASEXB010000003.1_cds_WP_004480135.1_529	36.313	358	361
WP_004503099.1	lcl|NZ_JASEXB010000021.1_cds_WP_004466571.1_2150	28.954	373	361
WP_004503099.1	lcl|NZ_JASEXB010000012.1_cds_WP_282973981.1_1516	27.200	375	361
WP_004503099.1	lcl|NZ_JASEXB010000012.1_cds_WP_004479640.1_1541	32.971	276	361
WP_004503099.1	lcl|NZ_JASEXB010000023.1_cds_WP_004460480.1_2262	24.928	349	361
WP_004503050.1	lcl|NZ_JASEXB010000012.1_cds_WP_004479657.1_1535	75.969	258	258
WP_004503089.1	lcl|NZ_JASEXB010000012.1_cds_WP_282974003.1_1534	80.114	176	176
WP_004503089.1	lcl|NZ_JASEXB010000033.1_cds_WP_004479628.1_2703	42.778	180	176
WP_004503089.1	lcl|NZ_JASEXB010000069.1_cds_WP_004472272.1_3567	28.667	150	176
WP_239248137.1	lcl|NZ_JASEXB010000012.1_cds_QMM25_RS18625_1533	86.000	100	250
WP_239248137.1	lcl|NZ_JASEXB010000012.1_cds_QMM25_RS18625_1533	79.630	54	250
WP_239248137.1	lcl|NZ_JASEXB010000012.1_cds_QMM25_RS18625_1533	66.000	50	250
WP_239248137.1	lcl|NZ_JASEXB010000012.1_cds_QMM25_RS18625_1533	71.875	32	250
WP_239248138.1	lcl|NZ_JASEXB010000012.1_cds_WP_282973999.1_1532	82.428	313	313
WP_239248138.1	lcl|NZ_JASEXB010000002.1_cds_WP_004487738.1_186	29.503	322	313
WP_239248138.1	lcl|NZ_JASEXB010000007.1_cds_WP_282973838.1_1185	25.776	322	313
WP_239248138.1	lcl|NZ_JASEXB010000012.1_cds_WP_004479538.1_1557	25.857	321	313
WP_239248138.1	lcl|NZ_JASEXB010000012.1_cds_WP_004479686.1_1527	24.920	313	313
WP_239248138.1	lcl|NZ_JASEXB010000037.1_cds_WP_004461234.1_770	25.651	269	313
WP_239248138.1	lcl|NZ_JASEXB010000039.1_cds_WP_004468319.1_2899	22.353	340	313
WP_239248138.1	lcl|NZ_JASEXB010000033.1_cds_WP_004476514.1_2701	25.076	327	313
WP_239248138.1	lcl|NZ_JASEXB010000010.1_cds_WP_004476349.1_1486	27.132	258	313
WP_239248138.1	lcl|NZ_JASEXB010000033.1_cds_WP_020783799.1_2719	26.378	254	313
WP_239248138.1	lcl|NZ_JASEXB010000069.1_cds_WP_004479573.1_3568	27.049	122	313
WP_239248138.1	lcl|NZ_JASEXB010000012.1_cds_WP_004472299.1_1560	23.220	323	313
WP_239248138.1	lcl|NZ_JASEXB010000069.1_cds_WP_008394668.1_3566	23.659	317	313
WP_239248138.1	lcl|NZ_JASEXB010000015.1_cds_WP_004470510.1_901	21.603	287	313
WP_000572389.1	lcl|NZ_JASEXB010000012.1_cds_WP_032918755.1_1531	94.030	134	134
WP_000572389.1	lcl|NZ_JASEXB010000033.1_cds_WP_282967094.1_2710	31.405	121	134
WP_004503138.1	lcl|NZ_JASEXB010000012.1_cds_WP_004472325.1_1530	89.355	310	311
WP_004503138.1	lcl|NZ_JASEXB010000012.1_cds_WP_004479660.1_1554	28.425	292	311
WP_004503138.1	lcl|NZ_JASEXB010000012.1_cds_WP_004479538.1_1557	30.000	270	311
WP_004503138.1	lcl|NZ_JASEXB010000037.1_cds_WP_004461234.1_770	28.723	188	311
WP_004503138.1	lcl|NZ_JASEXB010000033.1_cds_WP_004476514.1_2701	24.324	333	311
WP_004503138.1	lcl|NZ_JASEXB010000015.1_cds_WP_004470510.1_901	24.567	289	311
WP_004503138.1	lcl|NZ_JASEXB010000012.1_cds_WP_004479686.1_1527	26.380	163	311
WP_004503138.1	lcl|NZ_JASEXB010000027.1_cds_WP_282974312.1_2464	24.464	233	311
WP_004503138.1	lcl|NZ_JASEXB010000007.1_cds_WP_282973838.1_1185	21.474	312	311
WP_004503138.1	lcl|NZ_JASEXB010000023.1_cds_WP_282969019.1_2263	29.167	168	311
WP_004503138.1	lcl|NZ_JASEXB010000033.1_cds_WP_004490056.1_2702	26.271	118	311
WP_004503127.1	lcl|NZ_JASEXB010000012.1_cds_WP_282973997.1_1529	85.635	362	361
WP_004503127.1	lcl|NZ_JASEXB010000033.1_cds_WP_004479705.1_2706	23.529	119	361
WP_004503127.1	lcl|NZ_JASEXB010000033.1_cds_WP_282974402.1_2705	24.281	313	361
WP_004503127.1	lcl|NZ_JASEXB010000069.1_cds_WP_004479664.1_3565	27.027	111	361
WP_061236010.1	lcl|NZ_JASEXB010000012.1_cds_WP_004479548.1_1528	92.605	595	595
WP_061236010.1	lcl|NZ_JASEXB010000029.1_cds_WP_004457781.1_1782	31.758	529	595
WP_061236010.1	lcl|NZ_JASEXB010000058.1_cds_WP_017863782.1_3409	29.331	508	595
WP_061236010.1	lcl|NZ_JASEXB010000010.1_cds_WP_004459265.1_1426	43.192	213	595
WP_061236010.1	lcl|NZ_JASEXB010000010.1_cds_WP_004473839.1_1455	29.515	227	595
WP_061236010.1	lcl|NZ_JASEXB010000004.1_cds_WP_004461439.1_645	26.957	230	595
WP_061236010.1	lcl|NZ_JASEXB010000024.1_cds_WP_004460645.1_2315	28.033	239	595
WP_061236010.1	lcl|NZ_JASEXB010000014.1_cds_WP_004494700.1_1735	30.286	175	595
WP_061236010.1	lcl|NZ_JASEXB010000003.1_cds_WP_004480113.1_494	29.648	199	595
WP_061236010.1	lcl|NZ_JASEXB010000011.1_cds_WP_004464119.1_402	28.655	171	595
WP_061236010.1	lcl|NZ_JASEXB010000010.1_cds_WP_004469900.1_1410	28.378	222	595
WP_061236010.1	lcl|NZ_JASEXB010000028.1_cds_WP_004480402.1_2515	28.837	215	595
WP_061236010.1	lcl|NZ_JASEXB010000002.1_cds_WP_004469508.1_231	26.939	245	595
WP_061236010.1	lcl|NZ_JASEXB010000043.1_cds_WP_004481334.1_3058	24.901	253	595
WP_061236010.1	lcl|NZ_JASEXB010000025.1_cds_WP_004461802.1_2387	29.747	158	595
WP_061236010.1	lcl|NZ_JASEXB010000025.1_cds_WP_004461802.1_2387	24.064	187	595
WP_061236010.1	lcl|NZ_JASEXB010000041.1_cds_WP_004476577.1_3004	32.121	165	595
WP_061236010.1	lcl|NZ_JASEXB010000031.1_cds_WP_282974379.1_2631	30.769	182	595
WP_061236010.1	lcl|NZ_JASEXB010000031.1_cds_WP_004460182.1_2612	30.168	179	595
WP_061236010.1	lcl|NZ_JASEXB010000008.1_cds_WP_004474610.1_1215	28.402	169	595
WP_061236010.1	lcl|NZ_JASEXB010000019.1_cds_WP_004459763.1_848	27.219	169	595
WP_061236010.1	lcl|NZ_JASEXB010000002.1_cds_WP_004467532.1_230	25.726	241	595
WP_061236010.1	lcl|NZ_JASEXB010000028.1_cds_WP_004466635.1_2536	29.565	230	595
WP_061236010.1	lcl|NZ_JASEXB010000046.1_cds_WP_004459333.1_3144	27.950	161	595
WP_061236010.1	lcl|NZ_JASEXB010000046.1_cds_WP_004459333.1_3144	22.043	186	595
WP_061236010.1	lcl|NZ_JASEXB010000051.1_cds_WP_004480430.1_3226	27.219	169	595
WP_061236010.1	lcl|NZ_JASEXB010000009.1_cds_WP_282973883.1_1361	28.378	148	595
WP_061236010.1	lcl|NZ_JASEXB010000004.1_cds_WP_004479667.1_568	23.963	217	595
WP_061236010.1	lcl|NZ_JASEXB010000012.1_cds_WP_004479548.1_1528	92.605	595	595
WP_061236010.1	lcl|NZ_JASEXB010000029.1_cds_WP_004457781.1_1782	31.758	529	595
WP_061236010.1	lcl|NZ_JASEXB010000058.1_cds_WP_017863782.1_3409	29.331	508	595
WP_061236010.1	lcl|NZ_JASEXB010000010.1_cds_WP_004459265.1_1426	43.192	213	595
WP_061236010.1	lcl|NZ_JASEXB010000010.1_cds_WP_004473839.1_1455	29.515	227	595
WP_061236010.1	lcl|NZ_JASEXB010000004.1_cds_WP_004461439.1_645	26.957	230	595
WP_061236010.1	lcl|NZ_JASEXB010000024.1_cds_WP_004460645.1_2315	28.033	239	595
WP_061236010.1	lcl|NZ_JASEXB010000014.1_cds_WP_004494700.1_1735	30.286	175	595
WP_061236010.1	lcl|NZ_JASEXB010000003.1_cds_WP_004480113.1_494	29.648	199	595
WP_061236010.1	lcl|NZ_JASEXB010000011.1_cds_WP_004464119.1_402	28.655	171	595
WP_061236010.1	lcl|NZ_JASEXB010000010.1_cds_WP_004469900.1_1410	28.378	222	595
WP_061236010.1	lcl|NZ_JASEXB010000028.1_cds_WP_004480402.1_2515	28.837	215	595
WP_061236010.1	lcl|NZ_JASEXB010000002.1_cds_WP_004469508.1_231	26.939	245	595
WP_061236010.1	lcl|NZ_JASEXB010000043.1_cds_WP_004481334.1_3058	24.901	253	595
WP_061236010.1	lcl|NZ_JASEXB010000025.1_cds_WP_004461802.1_2387	29.747	158	595
WP_061236010.1	lcl|NZ_JASEXB010000025.1_cds_WP_004461802.1_2387	24.064	187	595
