WP_002614501.1	lcl|NZ_AHMO02000004.1_cds_WP_010569342.1_3562	62.353	85	106
WP_004503085.1	lcl|NZ_AHMO02000004.1_cds_WP_010569365.1_3584	63.226	310	314
WP_004503085.1	lcl|NZ_AHMO02000008.1_cds_WP_010571486.1_1934	23.100	329	314
WP_004503085.1	lcl|NZ_AHMO02000008.1_cds_WP_040911307.1_1792	22.981	322	314
WP_004503085.1	lcl|NZ_AHMO02000004.1_cds_WP_010569370.1_3589	22.174	230	314
WP_004503085.1	lcl|NZ_AHMO02000008.1_cds_WP_010571222.1_1667	23.053	321	314
WP_004503080.1	lcl|NZ_AHMO02000011.1_cds_WP_010569898.1_264	36.429	140	185
WP_004503081.1	lcl|NZ_AHMO02000008.1_cds_WP_010571486.1_1934	32.492	317	329
WP_004503081.1	lcl|NZ_AHMO02000008.1_cds_WP_010571222.1_1667	30.503	318	329
WP_004503081.1	lcl|NZ_AHMO02000008.1_cds_WP_040911307.1_1792	32.595	316	329
WP_004503081.1	lcl|NZ_AHMO02000004.1_cds_WP_010569370.1_3589	26.496	351	329
WP_004503081.1	lcl|NZ_AHMO02000008.1_cds_WP_010571101.1_1541	31.148	244	329
WP_004503081.1	lcl|NZ_AHMO02000008.1_cds_WP_010571156.1_1595	25.982	331	329
WP_004503081.1	lcl|NZ_AHMO02000011.1_cds_WP_010570062.1_429	27.160	243	329
WP_004503081.1	lcl|NZ_AHMO02000004.1_cds_WP_010569578.1_3814	25.681	257	329
WP_004503081.1	lcl|NZ_AHMO02000004.1_cds_WP_010569365.1_3584	25.203	246	329
WP_004503081.1	lcl|NZ_AHMO02000004.1_cds_WP_010569170.1_3392	26.337	243	329
WP_004503081.1	lcl|NZ_AHMO02000007.1_cds_WP_040911087.1_2969	24.324	185	329
WP_004503081.1	lcl|NZ_AHMO02000004.1_cds_WP_232225635.1_3598	28.358	134	329
WP_004503081.1	lcl|NZ_AHMO02000004.1_cds_WP_010569344.1_3564	20.968	248	329
WP_239248135.1	lcl|NZ_AHMO02000004.1_cds_WP_010569371.1_3590	23.656	186	267
WP_239248135.1	lcl|NZ_AHMO02000008.1_cds_WP_010571098.1_1538	25.703	249	267
WP_239248135.1	lcl|NZ_AHMO02000008.1_cds_WP_010570925.1_1369	32.143	84	267
WP_004503040.1	lcl|NZ_AHMO02000011.1_cds_WP_020987974.1_82	28.308	325	509
WP_004503040.1	lcl|NZ_AHMO02000011.1_cds_WP_020987974.1_82	28.308	325	509
WP_061221763.1	lcl|NZ_AHMO02000008.1_cds_WP_010571222.1_1667	27.599	279	330
WP_061221763.1	lcl|NZ_AHMO02000004.1_cds_WP_010569370.1_3589	24.363	353	330
WP_061221763.1	lcl|NZ_AHMO02000008.1_cds_WP_010571486.1_1934	26.619	278	330
WP_061221763.1	lcl|NZ_AHMO02000008.1_cds_WP_040911307.1_1792	30.627	271	330
WP_061221763.1	lcl|NZ_AHMO02000008.1_cds_WP_010571101.1_1541	28.452	239	330
WP_061221763.1	lcl|NZ_AHMO02000004.1_cds_WP_232225635.1_3598	27.313	227	330
WP_061221763.1	lcl|NZ_AHMO02000011.1_cds_WP_010570062.1_429	23.179	302	330
WP_061221763.1	lcl|NZ_AHMO02000004.1_cds_WP_010569170.1_3392	22.305	269	330
WP_061221763.1	lcl|NZ_AHMO02000004.1_cds_WP_010569172.1_3394	24.535	269	330
WP_061221763.1	lcl|NZ_AHMO02000004.1_cds_WP_010569344.1_3564	24.603	126	330
WP_061221763.1	lcl|NZ_AHMO02000004.1_cds_WP_010569578.1_3814	32.576	132	330
WP_004503036.1	lcl|NZ_AHMO02000008.1_cds_WP_010572031.1_2483	41.634	257	265
WP_004503060.1	lcl|NZ_AHMO02000004.1_cds_WP_010569429.1_3651	35.430	302	310
WP_004503060.1	lcl|NZ_AHMO02000004.1_cds_WP_010569253.1_3469	28.479	309	310
WP_004503060.1	lcl|NZ_AHMO02000011.1_cds_WP_010569939.1_305	23.077	260	310
WP_004503060.1	lcl|NZ_AHMO02000004.1_cds_WP_010569429.1_3651	35.430	302	310
WP_004503060.1	lcl|NZ_AHMO02000004.1_cds_WP_010569253.1_3469	28.479	309	310
WP_004503060.1	lcl|NZ_AHMO02000011.1_cds_WP_010569939.1_305	23.077	260	310
WP_004503042.1	lcl|NZ_AHMO02000008.1_cds_WP_040911170.1_650	29.412	119	221
WP_004503042.1	lcl|NZ_AHMO02000008.1_cds_WP_010572010.1_2462	34.483	87	221
WP_016758358.1	lcl|NZ_AHMO02000011.1_cds_WP_232225826.1_142	29.814	161	316
WP_016758358.1	lcl|NZ_AHMO02000008.1_cds_WP_010570238.1_651	27.273	154	316
WP_016758358.1	lcl|NZ_AHMO02000008.1_cds_WP_040911219.1_1044	28.369	141	316
WP_016758358.1	lcl|NZ_AHMO02000008.1_cds_WP_010570782.1_1207	24.837	153	316
WP_016758358.1	lcl|NZ_AHMO02000008.1_cds_WP_040911655.1_1907	24.786	117	316
WP_016758358.1	lcl|NZ_AHMO02000007.1_cds_WP_020987157.1_3049	28.431	102	316
WP_004503088.1	lcl|NZ_AHMO02000008.1_cds_WP_010571455.1_1902	29.252	147	175
WP_004503132.1	lcl|NZ_AHMO02000008.1_cds_WP_010570238.1_651	24.500	200	405
WP_004503032.1	lcl|NZ_AHMO02000004.1_cds_WP_010569345.1_3565	30.352	369	358
WP_004503032.1	lcl|NZ_AHMO02000008.1_cds_WP_010571987.1_2441	28.173	394	358
WP_004503032.1	lcl|NZ_AHMO02000008.1_cds_WP_010571108.1_1548	25.068	367	358
WP_004503032.1	lcl|NZ_AHMO02000004.1_cds_WP_020986941.1_3583	31.915	282	358
WP_004503032.1	lcl|NZ_AHMO02000011.1_cds_WP_010569864.1_230	30.337	89	358
WP_004503049.1	lcl|NZ_AHMO02000008.1_cds_WP_010570238.1_651	25.126	199	409
WP_004503049.1	lcl|NZ_AHMO02000008.1_cds_WP_040911421.1_2813	28.346	127	409
WP_004503099.1	lcl|NZ_AHMO02000004.1_cds_WP_020986941.1_3583	38.095	357	361
WP_004503099.1	lcl|NZ_AHMO02000008.1_cds_WP_010568658.1_2582	32.857	350	361
WP_004503099.1	lcl|NZ_AHMO02000004.1_cds_WP_010569345.1_3565	31.421	366	361
WP_004503099.1	lcl|NZ_AHMO02000008.1_cds_WP_010571987.1_2441	29.032	372	361
WP_004503099.1	lcl|NZ_AHMO02000008.1_cds_WP_010571108.1_1548	26.361	349	361
WP_239248138.1	lcl|NZ_AHMO02000008.1_cds_WP_040911307.1_1792	26.935	323	313
WP_239248138.1	lcl|NZ_AHMO02000008.1_cds_WP_010571486.1_1934	27.103	321	313
WP_239248138.1	lcl|NZ_AHMO02000008.1_cds_WP_010571222.1_1667	25.185	270	313
WP_239248138.1	lcl|NZ_AHMO02000004.1_cds_WP_010569370.1_3589	24.051	237	313
WP_239248138.1	lcl|NZ_AHMO02000008.1_cds_WP_010571101.1_1541	26.786	224	313
WP_239248138.1	lcl|NZ_AHMO02000004.1_cds_WP_010569365.1_3584	25.552	317	313
WP_239248138.1	lcl|NZ_AHMO02000007.1_cds_WP_040911087.1_2969	22.491	289	313
WP_000572389.1	lcl|NZ_AHMO02000004.1_cds_WP_010569363.1_3582	34.454	119	134
WP_004503138.1	lcl|NZ_AHMO02000004.1_cds_WP_010569370.1_3589	24.471	331	311
WP_004503138.1	lcl|NZ_AHMO02000008.1_cds_WP_010571222.1_1667	25.597	293	311
WP_004503138.1	lcl|NZ_AHMO02000004.1_cds_WP_010569578.1_3814	22.188	329	311
WP_004503138.1	lcl|NZ_AHMO02000007.1_cds_WP_040911087.1_2969	26.180	233	311
WP_004503138.1	lcl|NZ_AHMO02000008.1_cds_WP_010571486.1_1934	21.311	305	311
WP_004503138.1	lcl|NZ_AHMO02000008.1_cds_WP_010571101.1_1541	24.286	280	311
WP_004503138.1	lcl|NZ_AHMO02000004.1_cds_WP_232225635.1_3598	23.176	233	311
WP_004503127.1	lcl|NZ_AHMO02000004.1_cds_WP_010569378.1_3596	23.894	113	361
WP_061236010.1	lcl|NZ_AHMO02000008.1_cds_WP_010571857.1_2317	32.239	518	595
WP_061236010.1	lcl|NZ_AHMO02000008.1_cds_WP_010571785.1_2248	28.627	517	595
WP_061236010.1	lcl|NZ_AHMO02000008.1_cds_WP_232225788.1_2029	27.586	493	595
WP_061236010.1	lcl|NZ_AHMO02000007.1_cds_WP_010568535.1_2949	29.565	230	595
WP_061236010.1	lcl|NZ_AHMO02000008.1_cds_WP_010570422.1_836	27.350	234	595
WP_061236010.1	lcl|NZ_AHMO02000008.1_cds_WP_010570802.1_1227	36.449	214	595
WP_061236010.1	lcl|NZ_AHMO02000011.1_cds_WP_010570113.1_475	32.701	211	595
WP_061236010.1	lcl|NZ_AHMO02000008.1_cds_WP_010571450.1_1896	29.333	225	595
WP_061236010.1	lcl|NZ_AHMO02000008.1_cds_WP_010571665.1_2119	27.907	215	595
WP_061236010.1	lcl|NZ_AHMO02000008.1_cds_WP_010568847.1_2761	30.256	195	595
WP_061236010.1	lcl|NZ_AHMO02000008.1_cds_WP_010571606.1_2060	29.098	244	595
WP_061236010.1	lcl|NZ_AHMO02000011.1_cds_WP_010570053.1_420	31.325	166	595
WP_061236010.1	lcl|NZ_AHMO02000011.1_cds_WP_010569711.1_76	27.500	240	595
WP_061236010.1	lcl|NZ_AHMO02000004.1_cds_WP_010569071.1_3292	24.051	237	595
WP_061236010.1	lcl|NZ_AHMO02000004.1_cds_WP_010413283.1_3306	27.801	241	595
WP_061236010.1	lcl|NZ_AHMO02000004.1_cds_WP_010569077.1_3298	25.926	243	595
WP_061236010.1	lcl|NZ_AHMO02000008.1_cds_WP_010571180.1_1622	31.013	158	595
WP_061236010.1	lcl|NZ_AHMO02000007.1_cds_WP_010568304.1_3183	30.464	151	595
WP_061236010.1	lcl|NZ_AHMO02000011.1_cds_WP_156896034.1_294	30.682	176	595
WP_061236010.1	lcl|NZ_AHMO02000004.1_cds_WP_010569407.1_3628	29.279	222	595
WP_061236010.1	lcl|NZ_AHMO02000004.1_cds_WP_010569226.1_3442	27.473	182	595
WP_061236010.1	lcl|NZ_AHMO02000011.1_cds_WP_010569773.1_138	29.651	172	595
WP_061236010.1	lcl|NZ_AHMO02000011.1_cds_WP_010569878.1_244	29.213	178	595
WP_061236010.1	lcl|NZ_AHMO02000004.1_cds_WP_010569057.1_3279	26.590	173	595
WP_061236010.1	lcl|NZ_AHMO02000004.1_cds_WP_010569057.1_3279	24.599	187	595
WP_061236010.1	lcl|NZ_AHMO02000004.1_cds_WP_010569354.1_3573	25.287	261	595
WP_061236010.1	lcl|NZ_AHMO02000008.1_cds_WP_010570382.1_795	27.451	153	595
WP_061236010.1	lcl|NZ_AHMO02000008.1_cds_WP_010571607.1_2061	30.168	179	595
WP_061236010.1	lcl|NZ_AHMO02000008.1_cds_WP_010571863.1_2322	24.865	185	595
WP_061236010.1	lcl|NZ_AHMO02000011.1_cds_WP_040912011.1_377	27.717	184	595
WP_061236010.1	lcl|NZ_AHMO02000011.1_cds_WP_040912011.1_377	26.797	153	595
WP_061236010.1	lcl|NZ_AHMO02000008.1_cds_WP_010571757.1_2220	28.488	172	595
WP_061236010.1	lcl|NZ_AHMO02000008.1_cds_WP_010568863.1_2777	23.651	241	595
WP_061236010.1	lcl|NZ_AHMO02000008.1_cds_WP_010570790.1_1215	23.982	221	595
WP_061236010.1	lcl|NZ_AHMO02000008.1_cds_WP_010571857.1_2317	32.239	518	595
WP_061236010.1	lcl|NZ_AHMO02000008.1_cds_WP_010571785.1_2248	28.627	517	595
WP_061236010.1	lcl|NZ_AHMO02000008.1_cds_WP_232225788.1_2029	27.586	493	595
WP_061236010.1	lcl|NZ_AHMO02000007.1_cds_WP_010568535.1_2949	29.565	230	595
WP_061236010.1	lcl|NZ_AHMO02000008.1_cds_WP_010570422.1_836	27.350	234	595
WP_061236010.1	lcl|NZ_AHMO02000008.1_cds_WP_010570802.1_1227	36.449	214	595
WP_061236010.1	lcl|NZ_AHMO02000011.1_cds_WP_010570113.1_475	32.701	211	595
WP_061236010.1	lcl|NZ_AHMO02000008.1_cds_WP_010571450.1_1896	29.333	225	595
WP_061236010.1	lcl|NZ_AHMO02000008.1_cds_WP_010571665.1_2119	27.907	215	595
WP_061236010.1	lcl|NZ_AHMO02000008.1_cds_WP_010568847.1_2761	30.256	195	595
WP_061236010.1	lcl|NZ_AHMO02000008.1_cds_WP_010571606.1_2060	29.098	244	595
WP_061236010.1	lcl|NZ_AHMO02000011.1_cds_WP_010570053.1_420	31.325	166	595
WP_061236010.1	lcl|NZ_AHMO02000011.1_cds_WP_010569711.1_76	27.500	240	595
WP_061236010.1	lcl|NZ_AHMO02000004.1_cds_WP_010569071.1_3292	24.051	237	595
WP_061236010.1	lcl|NZ_AHMO02000004.1_cds_WP_010413283.1_3306	27.801	241	595
WP_061236010.1	lcl|NZ_AHMO02000004.1_cds_WP_010569077.1_3298	25.926	243	595
WP_061236010.1	lcl|NZ_AHMO02000008.1_cds_WP_010571180.1_1622	31.013	158	595
WP_061236010.1	lcl|NZ_AHMO02000007.1_cds_WP_010568304.1_3183	30.464	151	595
WP_061236010.1	lcl|NZ_AHMO02000011.1_cds_WP_156896034.1_294	30.682	176	595
WP_061236010.1	lcl|NZ_AHMO02000004.1_cds_WP_010569407.1_3628	29.279	222	595
WP_061236010.1	lcl|NZ_AHMO02000004.1_cds_WP_010569226.1_3442	27.473	182	595
WP_061236010.1	lcl|NZ_AHMO02000011.1_cds_WP_010569773.1_138	29.651	172	595
WP_061236010.1	lcl|NZ_AHMO02000011.1_cds_WP_010569878.1_244	29.213	178	595
WP_061236010.1	lcl|NZ_AHMO02000004.1_cds_WP_010569057.1_3279	26.590	173	595
WP_061236010.1	lcl|NZ_AHMO02000004.1_cds_WP_010569057.1_3279	24.599	187	595
WP_061236010.1	lcl|NZ_AHMO02000004.1_cds_WP_010569354.1_3573	25.287	261	595
WP_061236010.1	lcl|NZ_AHMO02000008.1_cds_WP_010570382.1_795	27.451	153	595
WP_061236010.1	lcl|NZ_AHMO02000008.1_cds_WP_010571607.1_2061	30.168	179	595
WP_061236010.1	lcl|NZ_AHMO02000008.1_cds_WP_010571863.1_2322	24.865	185	595
WP_061236010.1	lcl|NZ_AHMO02000011.1_cds_WP_040912011.1_377	27.717	184	595
WP_061236010.1	lcl|NZ_AHMO02000011.1_cds_WP_040912011.1_377	26.797	153	595
WP_061236010.1	lcl|NZ_AHMO02000008.1_cds_WP_010571757.1_2220	28.488	172	595
WP_061236010.1	lcl|NZ_AHMO02000008.1_cds_WP_010568863.1_2777	23.651	241	595
WP_061236010.1	lcl|NZ_AHMO02000008.1_cds_WP_010570790.1_1215	23.982	221	595
WP_239248139.1	lcl|NZ_AHMO02000008.1_cds_WP_010571938.1_2396	32.283	127	227
WP_004503054.1	lcl|NZ_AHMO02000008.1_cds_WP_010571486.1_1934	30.746	335	330
WP_004503054.1	lcl|NZ_AHMO02000008.1_cds_WP_040911307.1_1792	26.239	343	330
WP_004503054.1	lcl|NZ_AHMO02000008.1_cds_WP_010571222.1_1667	30.556	144	330
WP_004503054.1	lcl|NZ_AHMO02000004.1_cds_WP_010569370.1_3589	23.907	343	330
WP_004503054.1	lcl|NZ_AHMO02000004.1_cds_WP_232225635.1_3598	22.111	199	330
WP_004503155.1	lcl|NZ_AHMO02000008.1_cds_WP_010571987.1_2441	30.250	400	381
WP_004503155.1	lcl|NZ_AHMO02000004.1_cds_WP_010569345.1_3565	28.861	395	381
WP_004503155.1	lcl|NZ_AHMO02000008.1_cds_WP_010568658.1_2582	27.170	265	381
WP_004503155.1	lcl|NZ_AHMO02000004.1_cds_WP_020986941.1_3583	28.968	252	381
WP_004503102.1	lcl|NZ_AHMO02000004.1_cds_WP_010569353.1_3572	35.241	332	339
