WP_002614501.1	lcl|NZ_AOUZ01000009.1_cds_WP_000340715.1_245	86.792	106	106
WP_004503085.1	lcl|NZ_AOUZ01000009.1_cds_WP_000410273.1_244	91.374	313	314
WP_004503085.1	lcl|NZ_AOUZ01000009.1_cds_WP_000093099.1_224	57.143	63	314
WP_004503085.1	lcl|NZ_AOUZ01000009.1_cds_WP_000646250.1_241	28.175	252	314
WP_004503085.1	lcl|NZ_AOUZ01000132.1_cds_WP_000744700.1_3154	23.077	325	314
WP_004503085.1	lcl|NZ_AOUZ01000009.1_cds_WP_000600889.1_215	23.656	186	314
WP_004503085.1	lcl|NZ_AOUZ01000148.1_cds_WP_000723090.1_3749	22.145	289	314
WP_004503085.1	lcl|NZ_AOUZ01000009.1_cds_WP_001067557.1_238	24.923	325	314
WP_004503038.1	lcl|NZ_AOUZ01000009.1_cds_WP_000604524.1_243	83.562	365	365
WP_004503080.1	lcl|NZ_AOUZ01000009.1_cds_WP_000884059.1_242	96.216	185	185
WP_004503080.1	lcl|NZ_AOUZ01000139.1_cds_WP_000351733.1_3341	40.000	140	185
WP_004503081.1	lcl|NZ_AOUZ01000009.1_cds_WP_000646250.1_241	95.441	329	329
WP_004503081.1	lcl|NZ_AOUZ01000132.1_cds_WP_000744700.1_3154	32.063	315	329
WP_004503081.1	lcl|NZ_AOUZ01000148.1_cds_WP_000723090.1_3749	29.851	335	329
WP_004503081.1	lcl|NZ_AOUZ01000009.1_cds_WP_000600889.1_215	30.408	319	329
WP_004503081.1	lcl|NZ_AOUZ01000040.1_cds_WP_001984071.1_759	30.945	307	329
WP_004503081.1	lcl|NZ_AOUZ01000145.1_cds_WP_000649925.1_3685	28.882	322	329
WP_004503081.1	lcl|NZ_AOUZ01000032.1_cds_WP_000709511.1_655	28.182	330	329
WP_004503081.1	lcl|NZ_AOUZ01000009.1_cds_WP_001067557.1_238	28.852	305	329
WP_004503081.1	lcl|NZ_AOUZ01000009.1_cds_WP_000601375.1_188	25.000	300	329
WP_004503081.1	lcl|NZ_AOUZ01000109.1_cds_WP_000688695.1_2615	28.102	274	329
WP_004503081.1	lcl|NZ_AOUZ01000009.1_cds_WP_000410273.1_244	26.266	316	329
WP_004503081.1	lcl|NZ_AOUZ01000009.1_cds_WP_000475904.1_179	26.642	274	329
WP_004503081.1	lcl|NZ_AOUZ01000025.1_cds_WP_001074785.1_509	28.679	265	329
WP_004503081.1	lcl|NZ_AOUZ01000009.1_cds_WP_000487322.1_190	27.385	325	329
WP_004503081.1	lcl|NZ_AOUZ01000095.1_cds_WP_001003555.1_2193	24.551	334	329
WP_239248135.1	lcl|NZ_AOUZ01000009.1_cds_WP_000774262.1_240	94.007	267	267
WP_239248135.1	lcl|NZ_AOUZ01000009.1_cds_WP_000859505.1_191	27.885	208	267
WP_239248135.1	lcl|NZ_AOUZ01000009.1_cds_WP_000800438.1_210	26.178	191	267
WP_239248135.1	lcl|NZ_AOUZ01000148.1_cds_WP_000842260.1_3748	26.316	190	267
WP_239248135.1	lcl|NZ_AOUZ01000085.1_cds_WP_000667727.1_1822	32.727	110	267
WP_239248135.1	lcl|NZ_AOUZ01000006.1_cds_WP_000805357.1_49	37.209	86	267
WP_004503040.1	lcl|NZ_AOUZ01000009.1_cds_WP_000612797.1_239	92.731	509	509
WP_004503040.1	lcl|NZ_AOUZ01000093.1_cds_WP_000291591.1_2061	26.791	321	509
WP_004503040.1	lcl|NZ_AOUZ01000093.1_cds_WP_000364507.1_2062	28.723	94	509
WP_004503040.1	lcl|NZ_AOUZ01000009.1_cds_WP_000612797.1_239	92.731	509	509
WP_004503040.1	lcl|NZ_AOUZ01000093.1_cds_WP_000291591.1_2061	26.791	321	509
WP_004503040.1	lcl|NZ_AOUZ01000093.1_cds_WP_000364507.1_2062	28.723	94	509
WP_061221763.1	lcl|NZ_AOUZ01000009.1_cds_WP_001067557.1_238	97.576	330	330
WP_061221763.1	lcl|NZ_AOUZ01000009.1_cds_WP_000646250.1_241	29.316	307	330
WP_061221763.1	lcl|NZ_AOUZ01000009.1_cds_WP_000600889.1_215	26.316	266	330
WP_061221763.1	lcl|NZ_AOUZ01000040.1_cds_WP_001984071.1_759	25.368	272	330
WP_061221763.1	lcl|NZ_AOUZ01000132.1_cds_WP_000744700.1_3154	26.582	316	330
WP_061221763.1	lcl|NZ_AOUZ01000095.1_cds_WP_001003555.1_2193	27.888	251	330
WP_061221763.1	lcl|NZ_AOUZ01000148.1_cds_WP_000723090.1_3749	24.324	333	330
WP_061221763.1	lcl|NZ_AOUZ01000145.1_cds_WP_000649925.1_3685	29.615	260	330
WP_061221763.1	lcl|NZ_AOUZ01000109.1_cds_WP_000688695.1_2615	25.339	221	330
WP_061221763.1	lcl|NZ_AOUZ01000009.1_cds_WP_000601375.1_188	25.455	275	330
WP_004503073.1	lcl|NZ_AOUZ01000009.1_cds_WP_000689743.1_235	38.278	546	535
WP_004503073.1	lcl|NZ_AOUZ01000009.1_cds_WP_000689743.1_235	38.278	546	535
WP_004503036.1	lcl|NZ_AOUZ01000009.1_cds_WP_000342713.1_234	67.547	265	265
WP_004503036.1	lcl|NZ_AOUZ01000094.1_cds_WP_001002663.1_2145	41.803	244	265
WP_004503036.1	lcl|NZ_AOUZ01000065.1_cds_WP_001183723.1_1159	27.746	173	265
WP_004503060.1	lcl|NZ_AOUZ01000009.1_cds_WP_001246618.1_233	91.935	310	310
WP_004503060.1	lcl|NZ_AOUZ01000039.1_cds_WP_000501205.1_740	36.304	303	310
WP_004503060.1	lcl|NZ_AOUZ01000065.1_cds_WP_001183723.1_1159	30.000	250	310
WP_004503060.1	lcl|NZ_AOUZ01000108.1_cds_LEP2GSC164_RS01000000122595_2577	31.111	90	310
WP_004503060.1	lcl|NZ_AOUZ01000009.1_cds_WP_001246618.1_233	91.935	310	310
WP_004503060.1	lcl|NZ_AOUZ01000039.1_cds_WP_000501205.1_740	36.304	303	310
WP_004503060.1	lcl|NZ_AOUZ01000065.1_cds_WP_001183723.1_1159	30.000	250	310
WP_004503060.1	lcl|NZ_AOUZ01000108.1_cds_LEP2GSC164_RS01000000122595_2577	31.111	90	310
WP_004503095.1	lcl|NZ_AOUZ01000009.1_cds_WP_000479982.1_232	94.697	264	264
WP_004503106.1	lcl|NZ_AOUZ01000009.1_cds_WP_000715958.1_231	90.698	129	130
WP_004503130.1	lcl|NZ_AOUZ01000009.1_cds_WP_001088866.1_230	76.429	140	146
WP_004503042.1	lcl|NZ_AOUZ01000009.1_cds_WP_000517242.1_229	87.330	221	221
WP_004503042.1	lcl|NZ_AOUZ01000103.1_cds_WP_001069834.1_2451	29.412	102	221
WP_004503042.1	lcl|NZ_AOUZ01000132.1_cds_WP_001082180.1_3183	23.077	78	221
WP_016758358.1	lcl|NZ_AOUZ01000009.1_cds_WP_001015422.1_227	25.000	276	316
WP_016758358.1	lcl|NZ_AOUZ01000103.1_cds_WP_000347681.1_2450	29.221	154	316
WP_016758358.1	lcl|NZ_AOUZ01000009.1_cds_WP_000661932.1_194	26.056	142	316
WP_016758358.1	lcl|NZ_AOUZ01000009.1_cds_WP_002082140.1_203	28.058	139	316
WP_016758358.1	lcl|NZ_AOUZ01000113.1_cds_WP_000402845.1_2666	22.368	152	316
WP_016758358.1	lcl|NZ_AOUZ01000132.1_cds_WP_001082180.1_3183	24.540	163	316
WP_016758358.1	lcl|NZ_AOUZ01000139.1_cds_WP_000188047.1_3368	28.926	121	316
WP_004503088.1	lcl|NZ_AOUZ01000009.1_cds_WP_000611594.1_228	94.857	175	175
WP_004503088.1	lcl|NZ_AOUZ01000132.1_cds_WP_001206947.1_3190	28.966	145	175
WP_004503132.1	lcl|NZ_AOUZ01000009.1_cds_WP_001015422.1_227	92.346	405	405
WP_004503132.1	lcl|NZ_AOUZ01000103.1_cds_WP_000347681.1_2450	25.238	210	405
WP_004503132.1	lcl|NZ_AOUZ01000113.1_cds_WP_000402845.1_2666	22.273	220	405
WP_004503032.1	lcl|NZ_AOUZ01000009.1_cds_WP_000582222.1_226	86.872	358	358
WP_004503032.1	lcl|NZ_AOUZ01000009.1_cds_WP_000608295.1_236	35.535	318	358
WP_004503032.1	lcl|NZ_AOUZ01000009.1_cds_WP_000947844.1_214	30.769	338	358
WP_004503032.1	lcl|NZ_AOUZ01000109.1_cds_WP_001281953.1_2601	29.082	392	358
WP_004503032.1	lcl|NZ_AOUZ01000009.1_cds_WP_001198107.1_237	32.653	343	358
WP_004503032.1	lcl|NZ_AOUZ01000009.1_cds_WP_000575178.1_168	31.210	314	358
WP_004503032.1	lcl|NZ_AOUZ01000126.1_cds_WP_025181564.1_2902	25.806	372	358
WP_004503032.1	lcl|NZ_AOUZ01000009.1_cds_WP_000346036.1_207	27.200	250	358
WP_004503032.1	lcl|NZ_AOUZ01000086.1_cds_WP_000538752.1_1841	29.851	201	358
WP_004503087.1	lcl|NZ_AOUZ01000009.1_cds_WP_000344487.1_225	89.286	308	308
WP_026054523.1	lcl|NZ_AOUZ01000009.1_cds_WP_001106774.1_222	91.807	415	416
WP_004503049.1	lcl|NZ_AOUZ01000009.1_cds_WP_001015422.1_227	33.333	417	409
WP_004503049.1	lcl|NZ_AOUZ01000103.1_cds_WP_000347681.1_2450	23.649	148	409
WP_004503049.1	lcl|NZ_AOUZ01000132.1_cds_WP_001082180.1_3183	24.224	161	409
WP_004503099.1	lcl|NZ_AOUZ01000009.1_cds_WP_000575178.1_168	37.430	358	361
WP_004503099.1	lcl|NZ_AOUZ01000009.1_cds_WP_000608295.1_236	40.730	356	361
WP_004503099.1	lcl|NZ_AOUZ01000009.1_cds_WP_001198107.1_237	35.549	346	361
WP_004503099.1	lcl|NZ_AOUZ01000086.1_cds_WP_000538752.1_1841	34.795	342	361
WP_004503099.1	lcl|NZ_AOUZ01000109.1_cds_WP_001281953.1_2601	28.418	373	361
WP_004503099.1	lcl|NZ_AOUZ01000009.1_cds_WP_000582222.1_226	32.558	301	361
WP_004503099.1	lcl|NZ_AOUZ01000009.1_cds_WP_000346036.1_207	26.667	375	361
WP_004503099.1	lcl|NZ_AOUZ01000009.1_cds_WP_000947844.1_214	24.854	342	361
WP_004503099.1	lcl|NZ_AOUZ01000126.1_cds_WP_025181564.1_2902	24.642	349	361
