WP_002614501.1	lcl|NZ_ANII01000158.1_cds_WP_004753574.1_3481	88.679	106	106
WP_004503085.1	lcl|NZ_ANII01000158.1_cds_WP_004755091.1_3482	92.308	312	314
WP_004503085.1	lcl|NZ_ANII01000158.1_cds_WP_004755430.1_3485	27.778	252	314
WP_004503085.1	lcl|NZ_ANII01000019.1_cds_WP_004753565.1_310	23.077	325	314
WP_004503085.1	lcl|NZ_ANII01000092.1_cds_WP_004755262.1_2116	21.352	281	314
WP_004503085.1	lcl|NZ_ANII01000158.1_cds_WP_004755319.1_3488	24.615	325	314
WP_004503085.1	lcl|NZ_ANII01000014.1_cds_WP_004751543.1_162	22.330	309	314
WP_004503038.1	lcl|NZ_ANII01000158.1_cds_WP_004777161.1_3483	84.110	365	365
WP_004503080.1	lcl|NZ_ANII01000158.1_cds_WP_004753627.1_3484	96.757	185	185
WP_004503080.1	lcl|NZ_ANII01000144.1_cds_WP_004752075.1_3287	40.714	140	185
WP_004503081.1	lcl|NZ_ANII01000158.1_cds_WP_004755430.1_3485	94.529	329	329
WP_004503081.1	lcl|NZ_ANII01000019.1_cds_WP_004753565.1_310	31.429	315	329
WP_004503081.1	lcl|NZ_ANII01000014.1_cds_WP_004751543.1_162	31.922	307	329
WP_004503081.1	lcl|NZ_ANII01000092.1_cds_WP_004755262.1_2116	29.851	335	329
WP_004503081.1	lcl|NZ_ANII01000115.1_cds_WP_004755135.1_2486	29.538	325	329
WP_004503081.1	lcl|NZ_ANII01000014.1_cds_WP_004751412.1_173	28.788	330	329
WP_004503081.1	lcl|NZ_ANII01000158.1_cds_WP_004755319.1_3488	29.260	311	329
WP_004503081.1	lcl|NZ_ANII01000026.1_cds_WP_004754991.1_553	26.549	339	329
WP_004503081.1	lcl|NZ_ANII01000158.1_cds_WP_004755091.1_3482	27.711	249	329
WP_004503081.1	lcl|NZ_ANII01000092.1_cds_WP_002733698.1_2133	25.912	274	329
WP_004503081.1	lcl|NZ_ANII01000030.1_cds_WP_020767411.1_730	28.148	270	329
WP_004503081.1	lcl|NZ_ANII01000086.1_cds_WP_004755140.1_2024	29.444	180	329
WP_004503081.1	lcl|NZ_ANII01000046.1_cds_WP_004750263.1_1170	25.856	263	329
WP_004503081.1	lcl|NZ_ANII01000063.1_cds_WP_004755281.1_1605	30.469	128	329
WP_239248135.1	lcl|NZ_ANII01000158.1_cds_WP_004754505.1_3486	92.509	267	267
WP_239248135.1	lcl|NZ_ANII01000092.1_cds_WP_004754191.1_2115	25.926	189	267
WP_239248135.1	lcl|NZ_ANII01000103.1_cds_WP_020767688.1_2343	35.088	114	267
WP_239248135.1	lcl|NZ_ANII01000137.1_cds_WP_004751189.1_3104	37.209	86	267
WP_004503040.1	lcl|NZ_ANII01000158.1_cds_WP_004777106.1_3487	92.338	509	509
WP_004503040.1	lcl|NZ_ANII01000030.1_cds_WP_004751764.1_658	26.625	323	509
WP_004503040.1	lcl|NZ_ANII01000030.1_cds_WP_004752264.1_659	28.723	94	509
WP_004503040.1	lcl|NZ_ANII01000096.1_cds_WP_004753706.1_2208	32.787	122	509
WP_004503040.1	lcl|NZ_ANII01000158.1_cds_WP_004777106.1_3487	92.338	509	509
WP_004503040.1	lcl|NZ_ANII01000030.1_cds_WP_004751764.1_658	26.625	323	509
WP_004503040.1	lcl|NZ_ANII01000030.1_cds_WP_004752264.1_659	28.723	94	509
WP_004503040.1	lcl|NZ_ANII01000096.1_cds_WP_004753706.1_2208	32.787	122	509
WP_061221763.1	lcl|NZ_ANII01000158.1_cds_WP_004755319.1_3488	96.970	330	330
WP_061221763.1	lcl|NZ_ANII01000014.1_cds_WP_004751543.1_162	26.199	271	330
WP_061221763.1	lcl|NZ_ANII01000158.1_cds_WP_004755430.1_3485	28.197	305	330
WP_061221763.1	lcl|NZ_ANII01000092.1_cds_WP_004755262.1_2116	25.449	334	330
WP_061221763.1	lcl|NZ_ANII01000019.1_cds_WP_004753565.1_310	26.812	276	330
WP_061221763.1	lcl|NZ_ANII01000086.1_cds_WP_004755140.1_2024	27.092	251	330
WP_061221763.1	lcl|NZ_ANII01000115.1_cds_WP_004755135.1_2486	29.457	258	330
WP_061221763.1	lcl|NZ_ANII01000026.1_cds_WP_004754991.1_553	25.551	227	330
WP_061221763.1	lcl|NZ_ANII01000158.1_cds_WP_004755091.1_3482	24.695	328	330
WP_004503073.1	lcl|NZ_ANII01000158.1_cds_WP_004755296.1_3491	37.729	546	535
WP_004503073.1	lcl|NZ_ANII01000158.1_cds_WP_004755296.1_3491	37.729	546	535
WP_004503036.1	lcl|NZ_ANII01000158.1_cds_WP_002740998.1_3492	67.170	265	265
WP_004503036.1	lcl|NZ_ANII01000154.1_cds_WP_004755702.1_3422	43.033	244	265
WP_004503036.1	lcl|NZ_ANII01000121.1_cds_WP_004754016.1_2559	27.168	173	265
WP_004503060.1	lcl|NZ_ANII01000158.1_cds_WP_004777170.1_3493	88.387	310	310
