WP_002614501.1	lcl|NZ_AFLZ02000005.1_cds_WP_000340715.1_3777	86.792	106	106
WP_004503085.1	lcl|NZ_AFLZ02000005.1_cds_WP_002079029.1_3776	91.054	313	314
WP_004503085.1	lcl|NZ_AFLZ02000005.1_cds_WP_000646249.1_3773	28.175	252	314
WP_004503085.1	lcl|NZ_AFLZ02000024.1_cds_WP_000744700.1_1752	23.077	325	314
WP_004503085.1	lcl|NZ_AFLZ02000005.1_cds_WP_000600886.1_3743	23.656	186	314
WP_004503085.1	lcl|NZ_AFLZ02000005.1_cds_WP_000723090.1_3691	22.145	289	314
WP_004503085.1	lcl|NZ_AFLZ02000005.1_cds_WP_000025487.1_3749	22.910	323	314
WP_004503085.1	lcl|NZ_AFLZ02000005.1_cds_WP_001067557.1_3770	24.923	325	314
WP_004503038.1	lcl|NZ_AFLZ02000005.1_cds_WP_000604524.1_3775	83.562	365	365
WP_004503080.1	lcl|NZ_AFLZ02000005.1_cds_WP_000884059.1_3774	96.216	185	185
WP_004503080.1	lcl|NZ_AFLZ02000006.1_cds_WP_000351733.1_3568	40.000	140	185
WP_004503081.1	lcl|NZ_AFLZ02000005.1_cds_WP_000646249.1_3773	94.225	329	329
WP_004503081.1	lcl|NZ_AFLZ02000024.1_cds_WP_000744700.1_1752	32.063	315	329
WP_004503081.1	lcl|NZ_AFLZ02000005.1_cds_WP_000723090.1_3691	29.851	335	329
WP_004503081.1	lcl|NZ_AFLZ02000005.1_cds_WP_000600886.1_3743	30.408	319	329
WP_004503081.1	lcl|NZ_AFLZ02000024.1_cds_WP_001984071.1_1545	30.945	307	329
WP_004503081.1	lcl|NZ_AFLZ02000024.1_cds_WP_000649924.1_1910	28.882	322	329
WP_004503081.1	lcl|NZ_AFLZ02000024.1_cds_WP_000709511.1_1556	28.182	330	329
WP_004503081.1	lcl|NZ_AFLZ02000005.1_cds_WP_001067557.1_3770	28.852	305	329
WP_004503081.1	lcl|NZ_AFLZ02000005.1_cds_WP_000601375.1_3717	25.000	300	329
WP_004503081.1	lcl|NZ_AFLZ02000024.1_cds_WP_000688696.1_1525	28.102	274	329
WP_004503081.1	lcl|NZ_AFLZ02000005.1_cds_WP_000025487.1_3749	24.606	317	329
WP_004503081.1	lcl|NZ_AFLZ02000005.1_cds_WP_002079020.1_3747	28.148	270	329
WP_004503081.1	lcl|NZ_AFLZ02000005.1_cds_WP_002079029.1_3776	26.266	316	329
WP_004503081.1	lcl|NZ_AFLZ02000005.1_cds_WP_000475901.1_3708	26.357	258	329
WP_004503081.1	lcl|NZ_AFLZ02000006.1_cds_WP_001074785.1_3360	28.679	265	329
WP_004503081.1	lcl|NZ_AFLZ02000005.1_cds_WP_000487322.1_3719	27.385	325	329
