WP_002614501.1	lcl|NZ_JQRJ01000111.1_cds_WP_004462903.1_2698	92.453	106	106
WP_004503085.1	lcl|NZ_JQRJ01000111.1_cds_WP_004464977.1_2699	90.323	310	314
WP_004503085.1	lcl|NZ_JQRJ01000054.1_cds_WP_004461583.1_1774	23.913	322	314
WP_004503085.1	lcl|NZ_JQRJ01000043.1_cds_WP_004464967.1_1376	24.138	203	314
WP_004503085.1	lcl|NZ_JQRJ01000043.1_cds_WP_004465002.1_1378	25.683	183	314
WP_004503085.1	lcl|NZ_JQRJ01000027.1_cds_WP_004465060.1_1023	21.352	281	314
WP_004503085.1	lcl|NZ_JQRJ01000020.1_cds_WP_004461234.1_895	24.042	287	314
WP_004503085.1	lcl|NZ_JQRJ01000042.1_cds_WP_004468319.1_1358	23.529	102	314
WP_004503080.1	lcl|NZ_JQRJ01000003.1_cds_WP_004460143.1_110	34.247	146	185
WP_004503080.1	lcl|NZ_JQRJ01000235.1_cds_WP_004475196.1_3545	35.028	177	185
WP_004503081.1	lcl|NZ_JQRJ01000043.1_cds_WP_004464967.1_1376	31.464	321	329
WP_004503081.1	lcl|NZ_JQRJ01000054.1_cds_WP_004461583.1_1774	30.380	316	329
WP_004503081.1	lcl|NZ_JQRJ01000020.1_cds_WP_004461234.1_895	31.715	309	329
WP_004503081.1	lcl|NZ_JQRJ01000027.1_cds_WP_004465060.1_1023	29.341	334	329
WP_004503081.1	lcl|NZ_JQRJ01000043.1_cds_WP_004465002.1_1378	30.164	305	329
WP_004503081.1	lcl|NZ_JQRJ01000042.1_cds_WP_004468319.1_1358	26.786	336	329
WP_004503081.1	lcl|NZ_JQRJ01000020.1_cds_WP_004467290.1_892	28.882	322	329
WP_004503081.1	lcl|NZ_JQRJ01000018.1_cds_WP_004472946.1_789	28.571	322	329
WP_004503081.1	lcl|NZ_JQRJ01000016.1_cds_WP_032920871.1_671	25.915	355	329
WP_004503081.1	lcl|NZ_JQRJ01000111.1_cds_WP_004464977.1_2699	27.711	249	329
WP_004503081.1	lcl|NZ_JQRJ01000069.1_cds_WP_061206844.1_2186	27.652	264	329
WP_004503081.1	lcl|NZ_JQRJ01000043.1_cds_WP_004465101.1_1380	28.311	219	329
WP_004503081.1	lcl|NZ_JQRJ01000054.1_cds_WP_016757118.1_1677	24.545	330	329
WP_004503081.1	lcl|NZ_JQRJ01000016.1_cds_WP_004459320.1_616	27.236	246	329
WP_239248135.1	lcl|NZ_JQRJ01000043.1_cds_WP_061206637.1_1377	26.016	246	267
WP_239248135.1	lcl|NZ_JQRJ01000098.1_cds_WP_004466848.1_2517	31.313	198	267
WP_239248135.1	lcl|NZ_JQRJ01000027.1_cds_WP_004475142.1_1024	26.316	190	267
WP_239248135.1	lcl|NZ_JQRJ01000042.1_cds_WP_061206628.1_1357	27.128	188	267
WP_239248135.1	lcl|NZ_JQRJ01000005.1_cds_WP_016754360.1_178	38.372	86	267
WP_004503040.1	lcl|NZ_JQRJ01000021.1_cds_WP_004473482.1_940	26.994	326	509
WP_004503040.1	lcl|NZ_JQRJ01000021.1_cds_WP_004460640.1_939	30.851	94	509
WP_004503040.1	lcl|NZ_JQRJ01000021.1_cds_WP_004473482.1_940	26.994	326	509
WP_004503040.1	lcl|NZ_JQRJ01000021.1_cds_WP_004460640.1_939	30.851	94	509
WP_061221763.1	lcl|NZ_JQRJ01000020.1_cds_WP_004461234.1_895	25.641	273	330
WP_061221763.1	lcl|NZ_JQRJ01000043.1_cds_WP_004464967.1_1376	23.273	275	330
WP_061221763.1	lcl|NZ_JQRJ01000054.1_cds_WP_004461583.1_1774	28.261	276	330
WP_061221763.1	lcl|NZ_JQRJ01000027.1_cds_WP_004465060.1_1023	26.647	334	330
WP_061221763.1	lcl|NZ_JQRJ01000054.1_cds_WP_016757118.1_1677	25.103	243	330
WP_061221763.1	lcl|NZ_JQRJ01000016.1_cds_WP_032920871.1_671	25.455	220	330
WP_061221763.1	lcl|NZ_JQRJ01000018.1_cds_WP_004472946.1_789	29.555	247	330
WP_061221763.1	lcl|NZ_JQRJ01000042.1_cds_WP_004468319.1_1358	27.273	132	330
WP_004503036.1	lcl|NZ_JQRJ01000133.1_cds_WP_004457662.1_2920	43.033	244	265
WP_004503060.1	lcl|NZ_JQRJ01000197.1_cds_WP_061207245.1_3413	39.085	284	310
WP_004503060.1	lcl|NZ_JQRJ01000009.1_cds_WP_004461490.1_357	27.244	312	310
WP_004503060.1	lcl|NZ_JQRJ01000004.1_cds_WP_061206324.1_147	26.244	221	310
WP_004503060.1	lcl|NZ_JQRJ01000197.1_cds_WP_061207245.1_3413	39.085	284	310
WP_004503060.1	lcl|NZ_JQRJ01000009.1_cds_WP_004461490.1_357	27.244	312	310
WP_004503060.1	lcl|NZ_JQRJ01000004.1_cds_WP_061206324.1_147	26.244	221	310
WP_004503042.1	lcl|NZ_JQRJ01000132.1_cds_WP_004462594.1_2914	30.392	102	221
WP_016758358.1	lcl|NZ_JQRJ01000132.1_cds_WP_004462595.1_2913	29.221	154	316
WP_016758358.1	lcl|NZ_JQRJ01000043.1_cds_WP_061206632.1_1368	29.577	142	316
WP_016758358.1	lcl|NZ_JQRJ01000082.1_cds_WP_004485455.1_2389	25.170	147	316
WP_016758358.1	lcl|NZ_JQRJ01000054.1_cds_WP_004469895.1_1803	25.767	163	316
WP_016758358.1	lcl|NZ_JQRJ01000010.1_cds_WP_004460090.1_383	27.642	123	316
WP_004503088.1	lcl|NZ_JQRJ01000054.1_cds_WP_004485991.1_1809	26.897	145	175
WP_004503132.1	lcl|NZ_JQRJ01000082.1_cds_WP_004485455.1_2389	23.214	224	405
WP_004503032.1	lcl|NZ_JQRJ01000111.1_cds_WP_004465299.1_2723	31.818	374	358
WP_004503032.1	lcl|NZ_JQRJ01000111.1_cds_WP_061207032.1_2706	38.662	269	358
WP_004503032.1	lcl|NZ_JQRJ01000111.1_cds_WP_004476587.1_2709	40.465	215	358
WP_004503032.1	lcl|NZ_JQRJ01000098.1_cds_WP_004466571.1_2524	29.545	396	358
WP_004503032.1	lcl|NZ_JQRJ01000027.1_cds_WP_004462146.1_1015	33.071	254	358
