WP_002614501.1	lcl|NZ_RQHH01000033.1_cds_WP_135630784.1_1940	59.783	92	106
WP_004503085.1	lcl|NZ_RQHH01000033.1_cds_WP_135630786.1_1943	79.677	310	314
WP_004503085.1	lcl|NZ_RQHH01000017.1_cds_WP_100718697.1_1410	24.149	323	314
WP_004503085.1	lcl|NZ_RQHH01000017.1_cds_WP_135630011.1_1383	25.466	322	314
WP_004503085.1	lcl|NZ_RQHH01000033.1_cds_WP_135630785.1_1942	22.120	217	314
WP_004503085.1	lcl|NZ_RQHH01000037.1_cds_WP_004788049.1_3631	22.043	186	314
WP_004503085.1	lcl|NZ_RQHH01000017.1_cds_WP_100719192.1_807	23.611	288	314
WP_004503080.1	lcl|NZ_RQHH01000033.1_cds_WP_004788859.1_2347	33.871	124	185
WP_004503081.1	lcl|NZ_RQHH01000017.1_cds_WP_100718697.1_1410	31.111	315	329
WP_004503081.1	lcl|NZ_RQHH01000017.1_cds_WP_100719192.1_807	30.097	309	329
WP_004503081.1	lcl|NZ_RQHH01000033.1_cds_WP_135630785.1_1942	27.515	338	329
WP_004503081.1	lcl|NZ_RQHH01000037.1_cds_WP_004788049.1_3631	28.446	341	329
WP_004503081.1	lcl|NZ_RQHH01000017.1_cds_WP_004787140.1_996	25.776	322	329
WP_004503081.1	lcl|NZ_RQHH01000017.1_cds_WP_135630011.1_1383	25.962	312	329
WP_004503081.1	lcl|NZ_RQHH01000017.1_cds_WP_135629813.1_1067	32.283	254	329
WP_004503081.1	lcl|NZ_RQHH01000033.1_cds_WP_135630786.1_1943	24.765	319	329
WP_004503081.1	lcl|NZ_RQHH01000017.1_cds_WP_135630297.1_1741	24.016	254	329
WP_004503081.1	lcl|NZ_RQHH01000033.1_cds_WP_100734655.1_1990	25.940	266	329
WP_004503081.1	lcl|NZ_RQHH01000037.1_cds_WP_210412568.1_3642	25.484	310	329
WP_004503081.1	lcl|NZ_RQHH01000017.1_cds_WP_135630056.1_1464	28.112	249	329
WP_004503081.1	lcl|NZ_RQHH01000017.1_cds_WP_135629806.1_1059	24.254	268	329
WP_004503081.1	lcl|NZ_RQHH01000033.1_cds_WP_135630787.1_1944	23.715	253	329
WP_239248135.1	lcl|NZ_RQHH01000033.1_cds_WP_020777677.1_2051	24.528	265	267
WP_239248135.1	lcl|NZ_RQHH01000033.1_cds_WP_277355114.1_1954	25.822	213	267
WP_239248135.1	lcl|NZ_RQHH01000033.1_cds_WP_100716951.1_1941	24.227	194	267
WP_239248135.1	lcl|NZ_RQHH01000017.1_cds_WP_100720616.1_917	27.485	171	267
WP_239248135.1	lcl|NZ_RQHH01000037.1_cds_WP_100719638.1_3630	27.083	192	267
WP_004503040.1	lcl|NZ_RQHH01000033.1_cds_WP_135631123.1_2325	24.702	336	509
WP_004503040.1	lcl|NZ_RQHH01000033.1_cds_WP_135610134.1_2324	27.193	114	509
WP_004503040.1	lcl|NZ_RQHH01000033.1_cds_WP_135631123.1_2325	24.702	336	509
