WP_002614501.1	lcl|NZ_RQHC01000008.1_cds_WP_135576183.1_3340	60.870	92	106
WP_004503085.1	lcl|NZ_RQHC01000008.1_cds_WP_135737733.1_3341	81.290	310	314
WP_004503085.1	lcl|NZ_RQHC01000003.1_cds_WP_135576905.1_2033	22.741	321	314
WP_004503085.1	lcl|NZ_RQHC01000008.1_cds_WP_135737736.1_3345	24.064	187	314
WP_004503085.1	lcl|NZ_RQHC01000007.1_cds_WP_012476594.1_3054	22.619	168	314
WP_004503085.1	lcl|NZ_RQHC01000008.1_cds_WP_135737748.1_3370	19.856	277	314
WP_004503085.1	lcl|NZ_RQHC01000007.1_cds_WP_210415130.1_3043	21.827	197	314
WP_004503080.1	lcl|NZ_RQHC01000008.1_cds_WP_135576144.1_3360	30.921	152	185
WP_004503080.1	lcl|NZ_RQHC01000003.1_cds_WP_135575519.1_266	31.176	170	185
WP_004503081.1	lcl|NZ_RQHC01000003.1_cds_WP_135576905.1_2033	31.746	315	329
WP_004503081.1	lcl|NZ_RQHC01000008.1_cds_WP_135737736.1_3345	30.284	317	329
WP_004503081.1	lcl|NZ_RQHC01000003.1_cds_WP_135736992.1_1460	30.351	313	329
WP_004503081.1	lcl|NZ_RQHC01000007.1_cds_WP_012476594.1_3054	28.739	341	329
WP_004503081.1	lcl|NZ_RQHC01000003.1_cds_WP_135577455.1_1641	27.864	323	329
WP_004503081.1	lcl|NZ_RQHC01000008.1_cds_WP_135737748.1_3370	28.832	274	329
WP_004503081.1	lcl|NZ_RQHC01000003.1_cds_WP_012390182.1_2005	27.389	314	329
WP_004503081.1	lcl|NZ_RQHC01000003.1_cds_WP_246846381.1_1697	28.287	251	329
WP_004503081.1	lcl|NZ_RQHC01000008.1_cds_WP_135737733.1_3341	25.868	317	329
WP_004503081.1	lcl|NZ_RQHC01000003.1_cds_WP_135577379.1_1689	26.119	268	329
WP_004503081.1	lcl|NZ_RQHC01000010.1_cds_WP_135737779.1_3465	25.373	268	329
WP_004503081.1	lcl|NZ_RQHC01000003.1_cds_WP_135737281.1_2085	28.455	246	329
WP_004503081.1	lcl|NZ_RQHC01000007.1_cds_WP_210415130.1_3043	26.407	231	329
WP_004503081.1	lcl|NZ_RQHC01000003.1_cds_WP_135737461.1_2387	26.257	179	329
WP_239248135.1	lcl|NZ_RQHC01000010.1_cds_WP_012388903.1_3404	24.528	265	267
WP_239248135.1	lcl|NZ_RQHC01000008.1_cds_WP_135576163.1_3350	28.877	187	267
WP_239248135.1	lcl|NZ_RQHC01000008.1_cds_WP_167881397.1_3357	27.803	223	267
WP_239248135.1	lcl|NZ_RQHC01000003.1_cds_WP_135737129.1_1727	29.677	155	267
WP_239248135.1	lcl|NZ_RQHC01000003.1_cds_WP_012387270.1_1573	29.310	174	267
WP_239248135.1	lcl|NZ_RQHC01000007.1_cds_WP_135737591.1_3055	24.034	233	267
WP_004503040.1	lcl|NZ_RQHC01000003.1_cds_WP_135737483.1_244	24.159	327	509
WP_004503040.1	lcl|NZ_RQHC01000003.1_cds_WP_135736421.1_243	33.898	59	509
WP_004503040.1	lcl|NZ_RQHC01000003.1_cds_WP_135737483.1_244	24.159	327	509
WP_004503040.1	lcl|NZ_RQHC01000003.1_cds_WP_135736421.1_243	33.898	59	509
WP_061221763.1	lcl|NZ_RQHC01000008.1_cds_WP_135737736.1_3345	25.497	302	330
WP_061221763.1	lcl|NZ_RQHC01000003.1_cds_WP_246846381.1_1697	29.870	231	330
WP_061221763.1	lcl|NZ_RQHC01000003.1_cds_WP_135736992.1_1460	23.381	278	330
WP_061221763.1	lcl|NZ_RQHC01000003.1_cds_WP_135576905.1_2033	26.812	276	330
WP_061221763.1	lcl|NZ_RQHC01000003.1_cds_WP_012390182.1_2005	26.332	319	330
WP_061221763.1	lcl|NZ_RQHC01000003.1_cds_WP_135577379.1_1689	24.125	257	330
WP_061221763.1	lcl|NZ_RQHC01000008.1_cds_WP_135737748.1_3370	26.872	227	330
WP_061221763.1	lcl|NZ_RQHC01000003.1_cds_WP_135737281.1_2085	26.415	212	330
WP_061221763.1	lcl|NZ_RQHC01000007.1_cds_WP_012476594.1_3054	22.848	302	330
WP_061221763.1	lcl|NZ_RQHC01000003.1_cds_WP_135737461.1_2387	24.312	218	330
WP_061221763.1	lcl|NZ_RQHC01000003.1_cds_WP_135577455.1_1641	28.000	150	330
WP_004503036.1	lcl|NZ_RQHC01000003.1_cds_WP_135578024.1_1205	38.132	257	265
WP_004503036.1	lcl|NZ_RQHC01000013.1_cds_WP_135579642.1_2641	25.444	169	265
WP_004503060.1	lcl|NZ_RQHC01000003.1_cds_WP_012389893.1_2283	38.206	301	310
WP_004503060.1	lcl|NZ_RQHC01000013.1_cds_WP_135579642.1_2641	32.787	244	310
WP_004503060.1	lcl|NZ_RQHC01000003.1_cds_WP_135736455.1_328	22.973	222	310
WP_004503060.1	lcl|NZ_RQHC01000003.1_cds_WP_012389893.1_2283	38.206	301	310
WP_004503060.1	lcl|NZ_RQHC01000013.1_cds_WP_135579642.1_2641	32.787	244	310
WP_004503060.1	lcl|NZ_RQHC01000003.1_cds_WP_135736455.1_328	22.973	222	310
WP_004503042.1	lcl|NZ_RQHC01000007.1_cds_WP_135737556.1_2993	29.808	104	221
WP_004503042.1	lcl|NZ_RQHC01000003.1_cds_WP_135575604.1_349	32.941	85	221
WP_016758358.1	lcl|NZ_RQHC01000008.1_cds_WP_135737744.1_3366	30.822	146	316
WP_016758358.1	lcl|NZ_RQHC01000008.1_cds_WP_167881399.1_3361	27.338	139	316
WP_016758358.1	lcl|NZ_RQHC01000003.1_cds_WP_135736584.1_625	27.273	154	316
WP_016758358.1	lcl|NZ_RQHC01000008.1_cds_WP_135737682.1_3245	26.752	157	316
WP_016758358.1	lcl|NZ_RQHC01000007.1_cds_WP_012476679.1_2970	27.273	132	316
WP_004503088.1	lcl|NZ_RQHC01000003.1_cds_WP_135737173.1_1824	30.714	140	175
WP_004503032.1	lcl|NZ_RQHC01000003.1_cds_WP_135737145.1_1763	27.456	397	358
WP_004503032.1	lcl|NZ_RQHC01000008.1_cds_WP_135737737.1_3346	29.664	327	358
WP_004503032.1	lcl|NZ_RQHC01000003.1_cds_WP_012387715.1_1153	25.543	368	358
WP_004503032.1	lcl|NZ_RQHC01000003.1_cds_WP_135736687.1_810	29.918	244	358
WP_004503049.1	lcl|NZ_RQHC01000003.1_cds_WP_135577936.1_1258	26.400	125	409
WP_004503099.1	lcl|NZ_RQHC01000003.1_cds_WP_135736687.1_810	32.676	355	361
WP_004503099.1	lcl|NZ_RQHC01000003.1_cds_WP_135737145.1_1763	29.847	392	361
WP_004503099.1	lcl|NZ_RQHC01000008.1_cds_WP_135737737.1_3346	25.507	345	361
WP_004503099.1	lcl|NZ_RQHC01000003.1_cds_WP_012387715.1_1153	25.507	345	361
WP_239248138.1	lcl|NZ_RQHC01000003.1_cds_WP_135576905.1_2033	30.325	277	313
WP_239248138.1	lcl|NZ_RQHC01000003.1_cds_WP_135736992.1_1460	27.969	261	313
WP_239248138.1	lcl|NZ_RQHC01000003.1_cds_WP_012390182.1_2005	29.297	256	313
WP_239248138.1	lcl|NZ_RQHC01000008.1_cds_WP_135737748.1_3370	28.507	221	313
WP_239248138.1	lcl|NZ_RQHC01000008.1_cds_WP_135737736.1_3345	25.100	251	313
WP_239248138.1	lcl|NZ_RQHC01000007.1_cds_WP_012476594.1_3054	23.828	256	313
WP_239248138.1	lcl|NZ_RQHC01000008.1_cds_WP_135737733.1_3341	21.184	321	313
WP_004503138.1	lcl|NZ_RQHC01000003.1_cds_WP_135736992.1_1460	30.851	188	311
WP_004503138.1	lcl|NZ_RQHC01000008.1_cds_WP_135737736.1_3345	31.707	164	311
WP_004503138.1	lcl|NZ_RQHC01000007.1_cds_WP_012476594.1_3054	26.199	271	311
WP_004503138.1	lcl|NZ_RQHC01000003.1_cds_WP_135577379.1_1689	25.912	274	311
WP_004503138.1	lcl|NZ_RQHC01000010.1_cds_WP_135737779.1_3465	27.333	150	311
WP_004503138.1	lcl|NZ_RQHC01000003.1_cds_WP_246846381.1_1697	22.267	247	311
WP_004503138.1	lcl|NZ_RQHC01000007.1_cds_WP_210415130.1_3043	25.322	233	311
WP_004503127.1	lcl|NZ_RQHC01000010.1_cds_WP_135737790.1_3478	23.881	134	361
WP_004503127.1	lcl|NZ_RQHC01000003.1_cds_WP_135575436.1_189	32.456	114	361
WP_061236010.1	lcl|NZ_RQHC01000003.1_cds_WP_135736780.1_1005	32.567	522	595
WP_061236010.1	lcl|NZ_RQHC01000003.1_cds_WP_135577291.1_1743	33.333	507	595
WP_061236010.1	lcl|NZ_RQHC01000003.1_cds_WP_135737166.1_1807	31.969	513	595
