WP_002614501.1	lcl|NZ_JQPG01000050.1_cds_WP_000340715.1_1531	86.792	106	106
WP_004503085.1	lcl|NZ_JQPG01000050.1_cds_WP_000410273.1_1532	91.374	313	314
WP_004503085.1	lcl|NZ_JQPG01000050.1_cds_WP_000093099.1_1551	57.143	63	314
WP_004503085.1	lcl|NZ_JQPG01000050.1_cds_WP_000646256.1_1535	27.778	252	314
WP_004503085.1	lcl|NZ_JQPG01000069.1_cds_WP_000744700.1_2093	23.077	325	314
WP_004503085.1	lcl|NZ_JQPG01000050.1_cds_WP_000600889.1_1560	23.656	186	314
WP_004503085.1	lcl|NZ_JQPG01000050.1_cds_WP_000723092.1_1614	22.145	289	314
WP_004503085.1	lcl|NZ_JQPG01000050.1_cds_WP_001067556.1_1538	24.923	325	314
WP_004503038.1	lcl|NZ_JQPG01000050.1_cds_WP_000604524.1_1533	83.562	365	365
WP_004503080.1	lcl|NZ_JQPG01000050.1_cds_WP_000884059.1_1534	96.216	185	185
WP_004503080.1	lcl|NZ_JQPG01000012.1_cds_WP_000351733.1_271	40.000	140	185
WP_004503081.1	lcl|NZ_JQPG01000050.1_cds_WP_000646256.1_1535	94.529	329	329
WP_004503081.1	lcl|NZ_JQPG01000069.1_cds_WP_000744700.1_2093	32.063	315	329
WP_004503081.1	lcl|NZ_JQPG01000050.1_cds_WP_000723092.1_1614	29.851	335	329
WP_004503081.1	lcl|NZ_JQPG01000050.1_cds_WP_000600889.1_1560	30.408	319	329
WP_004503081.1	lcl|NZ_JQPG01000029.1_cds_WP_001984071.1_764	30.945	307	329
WP_004503081.1	lcl|NZ_JQPG01000088.1_cds_WP_000649925.1_2493	28.882	322	329
WP_004503081.1	lcl|NZ_JQPG01000038.1_cds_WP_000709513.1_1139	28.182	330	329
WP_004503081.1	lcl|NZ_JQPG01000050.1_cds_WP_001067556.1_1538	28.852	305	329
WP_004503081.1	lcl|NZ_JQPG01000050.1_cds_WP_000601375.1_1587	25.000	300	329
WP_004503081.1	lcl|NZ_JQPG01000029.1_cds_WP_000688696.1_784	28.102	274	329
WP_004503081.1	lcl|NZ_JQPG01000050.1_cds_WP_000410273.1_1532	26.266	316	329
WP_004503081.1	lcl|NZ_JQPG01000050.1_cds_WP_000475901.1_1597	26.357	258	329
WP_004503081.1	lcl|NZ_JQPG01000064.1_cds_WP_001074785.1_1917	28.679	265	329
WP_004503081.1	lcl|NZ_JQPG01000050.1_cds_WP_000487322.1_1585	27.385	325	329
WP_004503081.1	lcl|NZ_JQPG01000077.1_cds_WP_001003556.1_2247	25.000	328	329
WP_239248135.1	lcl|NZ_JQPG01000050.1_cds_WP_000774263.1_1536	94.007	267	267
WP_239248135.1	lcl|NZ_JQPG01000050.1_cds_WP_000859505.1_1584	27.885	208	267
WP_239248135.1	lcl|NZ_JQPG01000050.1_cds_WP_000800438.1_1565	26.178	191	267
WP_239248135.1	lcl|NZ_JQPG01000050.1_cds_WP_000842260.1_1615	26.316	190	267
WP_239248135.1	lcl|NZ_JQPG01000102.1_cds_WP_000667727.1_2783	32.727	110	267
WP_239248135.1	lcl|NZ_JQPG01000099.1_cds_WP_000805357.1_2754	37.209	86	267
WP_004503040.1	lcl|NZ_JQPG01000050.1_cds_WP_002163445.1_1537	91.945	509	509
