WP_002614501.1	lcl|NZ_AHPS01000124.1_cds_WP_000340715.1_1811	86.792	106	106
WP_004503085.1	lcl|NZ_AHPS01000124.1_cds_WP_000712240.1_1812	91.693	313	314
WP_004503085.1	lcl|NZ_AHPS01000124.1_cds_WP_000646251.1_1815	27.778	252	314
WP_004503085.1	lcl|NZ_AHPS01000043.1_cds_WP_000744700.1_3270	23.077	325	314
WP_004503085.1	lcl|NZ_AHPS01000124.1_cds_WP_000600886.1_1843	23.656	186	314
WP_004503085.1	lcl|NZ_AHPS01000049.1_cds_WP_000723084.1_3095	22.491	289	314
WP_004503085.1	lcl|NZ_AHPS01000124.1_cds_WP_001067556.1_1818	24.923	325	314
WP_004503085.1	lcl|NZ_AHPS01000124.1_cds_WP_000025488.1_1837	22.601	323	314
WP_004503038.1	lcl|NZ_AHPS01000124.1_cds_WP_000604524.1_1813	83.562	365	365
WP_004503080.1	lcl|NZ_AHPS01000124.1_cds_WP_000884057.1_1814	95.676	185	185
WP_004503080.1	lcl|NZ_AHPS01000007.1_cds_WP_000351733.1_3761	40.000	140	185
WP_004503081.1	lcl|NZ_AHPS01000124.1_cds_WP_000646251.1_1815	94.833	329	329
WP_004503081.1	lcl|NZ_AHPS01000043.1_cds_WP_000744700.1_3270	32.063	315	329
WP_004503081.1	lcl|NZ_AHPS01000049.1_cds_WP_000723084.1_3095	30.149	335	329
WP_004503081.1	lcl|NZ_AHPS01000124.1_cds_WP_000600886.1_1843	30.408	319	329
WP_004503081.1	lcl|NZ_AHPS01000042.1_cds_WP_001984071.1_3308	30.945	307	329
WP_004503081.1	lcl|NZ_AHPS01000132.1_cds_WP_000649927.1_1626	28.882	322	329
WP_004503081.1	lcl|NZ_AHPS01000255.1_cds_WP_000709512.1_89	28.182	330	329
WP_004503081.1	lcl|NZ_AHPS01000124.1_cds_WP_001067556.1_1818	28.852	305	329
WP_004503081.1	lcl|NZ_AHPS01000124.1_cds_WP_000601375.1_1872	25.000	300	329
WP_004503081.1	lcl|NZ_AHPS01000042.1_cds_WP_000688700.1_3328	27.737	274	329
WP_004503081.1	lcl|NZ_AHPS01000124.1_cds_WP_000025488.1_1837	24.921	317	329
WP_004503081.1	lcl|NZ_AHPS01000124.1_cds_WP_000707057.1_1839	28.571	273	329
WP_004503081.1	lcl|NZ_AHPS01000124.1_cds_WP_000712240.1_1812	25.949	316	329
WP_004503081.1	lcl|NZ_AHPS01000124.1_cds_WP_000475906.1_1882	25.912	274	329
WP_004503081.1	lcl|NZ_AHPS01000159.1_cds_WP_001074785.1_953	28.679	265	329
WP_004503081.1	lcl|NZ_AHPS01000133.1_cds_WP_001003550.1_1552	24.924	329	329
WP_004503081.1	lcl|NZ_AHPS01000124.1_cds_WP_000487324.1_1870	27.692	325	329
WP_239248135.1	lcl|NZ_AHPS01000124.1_cds_WP_000774258.1_1816	94.007	267	267
WP_239248135.1	lcl|NZ_AHPS01000124.1_cds_WP_000859505.1_1869	27.885	208	267
WP_239248135.1	lcl|NZ_AHPS01000124.1_cds_WP_000800436.1_1848	25.207	242	267
WP_239248135.1	lcl|NZ_AHPS01000049.1_cds_WP_000842260.1_3094	26.316	190	267
WP_239248135.1	lcl|NZ_AHPS01000247.1_cds_WP_000667727.1_291	32.727	110	267
WP_239248135.1	lcl|NZ_AHPS01000055.1_cds_WP_000805358.1_2749	37.209	86	267
WP_004503040.1	lcl|NZ_AHPS01000124.1_cds_WP_000602735.1_1817	92.141	509	509
WP_004503040.1	lcl|NZ_AHPS01000012.1_cds_WP_000291595.1_3637	27.103	321	509
WP_004503040.1	lcl|NZ_AHPS01000012.1_cds_WP_000364507.1_3636	28.723	94	509
WP_004503040.1	lcl|NZ_AHPS01000124.1_cds_WP_000602735.1_1817	92.141	509	509
WP_004503040.1	lcl|NZ_AHPS01000012.1_cds_WP_000291595.1_3637	27.103	321	509
WP_004503040.1	lcl|NZ_AHPS01000012.1_cds_WP_000364507.1_3636	28.723	94	509
WP_061221763.1	lcl|NZ_AHPS01000124.1_cds_WP_001067556.1_1818	97.879	330	330
WP_061221763.1	lcl|NZ_AHPS01000124.1_cds_WP_000646251.1_1815	29.642	307	330
WP_061221763.1	lcl|NZ_AHPS01000124.1_cds_WP_000707057.1_1839	28.179	291	330
WP_061221763.1	lcl|NZ_AHPS01000042.1_cds_WP_001984071.1_3308	25.368	272	330
WP_061221763.1	lcl|NZ_AHPS01000124.1_cds_WP_000600886.1_1843	26.316	266	330
WP_061221763.1	lcl|NZ_AHPS01000043.1_cds_WP_000744700.1_3270	26.582	316	330
WP_061221763.1	lcl|NZ_AHPS01000049.1_cds_WP_000723084.1_3095	24.925	333	330
WP_061221763.1	lcl|NZ_AHPS01000124.1_cds_WP_000025488.1_1837	29.864	221	330
