WP_002614501.1	lcl|NZ_AHQK01000326.1_cds_WP_004462903.1_1338	92.453	106	106
WP_004503085.1	lcl|NZ_AHQK01000326.1_cds_WP_004472299.1_1337	90.323	310	314
WP_004503085.1	lcl|NZ_AHQK01000146.1_cds_WP_004461583.1_2969	23.913	322	314
WP_004503085.1	lcl|NZ_AHQK01000326.1_cds_WP_004470124.1_1334	27.381	252	314
WP_004503085.1	lcl|NZ_AHQK01000467.1_cds_WP_004465060.1_436	21.352	281	314
WP_004503085.1	lcl|NZ_AHQK01000358.1_cds_WP_004461234.1_1011	24.042	287	314
WP_004503085.1	lcl|NZ_AHQK01000050.1_cds_WP_004479660.1_3479	23.100	329	314
WP_004503038.1	lcl|NZ_AHQK01000326.1_cds_WP_004479563.1_1336	89.863	365	365
WP_004503080.1	lcl|NZ_AHQK01000326.1_cds_WP_016755108.1_1335	95.676	185	185
WP_004503080.1	lcl|NZ_AHQK01000165.1_cds_WP_004460143.1_2613	34.247	146	185
WP_004503081.1	lcl|NZ_AHQK01000326.1_cds_WP_004470124.1_1334	92.378	328	329
WP_004503081.1	lcl|NZ_AHQK01000146.1_cds_WP_004461583.1_2969	30.380	316	329
WP_004503081.1	lcl|NZ_AHQK01000358.1_cds_WP_004461234.1_1011	31.715	309	329
WP_004503081.1	lcl|NZ_AHQK01000467.1_cds_WP_004465060.1_436	29.341	334	329
WP_004503081.1	lcl|NZ_AHQK01000145.1_cds_WP_004472261.1_3064	26.888	331	329
WP_004503081.1	lcl|NZ_AHQK01000358.1_cds_WP_004467290.1_1008	28.882	322	329
WP_004503081.1	lcl|NZ_AHQK01000298.1_cds_WP_004472946.1_1801	28.571	322	329
WP_004503081.1	lcl|NZ_AHQK01000466.1_cds_WP_004466638.1_444	26.452	310	329
WP_004503081.1	lcl|NZ_AHQK01000050.1_cds_WP_004479660.1_3479	29.470	302	329
WP_004503081.1	lcl|NZ_AHQK01000145.1_cds_WP_016754130.1_3105	25.000	268	329
WP_004503081.1	lcl|NZ_AHQK01000093.1_cds_WP_016754020.1_3254	30.385	260	329
WP_004503081.1	lcl|NZ_AHQK01000093.1_cds_WP_004472347.1_3252	25.566	309	329
WP_004503081.1	lcl|NZ_AHQK01000206.1_cds_WP_016754659.1_2122	25.915	355	329
WP_004503081.1	lcl|NZ_AHQK01000326.1_cds_WP_004472299.1_1337	27.711	249	329
WP_004503081.1	lcl|NZ_AHQK01000341.1_cds_WP_004492058.1_1181	27.652	264	329
WP_004503081.1	lcl|NZ_AHQK01000462.1_cds_WP_004472277.1_550	25.210	238	329
WP_004503081.1	lcl|NZ_AHQK01000360.1_cds_WP_004471043.1_989	24.848	330	329
WP_004503081.1	lcl|NZ_AHQK01000083.1_cds_WP_016754001.1_3284	26.736	288	329
WP_004503081.1	lcl|NZ_AHQK01000145.1_cds_WP_004472386.1_3103	30.286	175	329
WP_239248135.1	lcl|NZ_AHQK01000326.1_cds_WP_016755107.1_1333	88.390	267	267
WP_239248135.1	lcl|NZ_AHQK01000145.1_cds_WP_004477718.1_3102	26.442	208	267
WP_239248135.1	lcl|NZ_AHQK01000145.1_cds_WP_004472344.1_3069	25.888	197	267
WP_239248135.1	lcl|NZ_AHQK01000346.1_cds_WP_004466848.1_1148	31.313	198	267
WP_239248135.1	lcl|NZ_AHQK01000467.1_cds_WP_016755569.1_437	26.842	190	267
WP_239248135.1	lcl|NZ_AHQK01000466.1_cds_WP_016755548.1_445	27.128	188	267
WP_239248135.1	lcl|NZ_AHQK01000160.1_cds_WP_016754360.1_2674	38.372	86	267
WP_004503040.1	lcl|NZ_AHQK01000050.1_cds_WP_016753865.1_3478	87.008	508	509
WP_004503040.1	lcl|NZ_AHQK01000189.1_cds_WP_004463881.1_2412	26.994	326	509
WP_004503040.1	lcl|NZ_AHQK01000189.1_cds_WP_004460640.1_2411	30.851	94	509
WP_004503040.1	lcl|NZ_AHQK01000050.1_cds_WP_016753865.1_3478	87.008	508	509
WP_004503040.1	lcl|NZ_AHQK01000189.1_cds_WP_004463881.1_2412	26.994	326	509
WP_004503040.1	lcl|NZ_AHQK01000189.1_cds_WP_004460640.1_2411	30.851	94	509
WP_061221763.1	lcl|NZ_AHQK01000050.1_cds_WP_004479660.1_3479	93.333	330	330
WP_061221763.1	lcl|NZ_AHQK01000326.1_cds_WP_004470124.1_1334	29.642	307	330
WP_061221763.1	lcl|NZ_AHQK01000358.1_cds_WP_004461234.1_1011	25.641	273	330
WP_061221763.1	lcl|NZ_AHQK01000093.1_cds_WP_016754020.1_3254	25.733	307	330
WP_061221763.1	lcl|NZ_AHQK01000146.1_cds_WP_004461583.1_2969	28.261	276	330
WP_061221763.1	lcl|NZ_AHQK01000467.1_cds_WP_004465060.1_436	26.647	334	330
WP_061221763.1	lcl|NZ_AHQK01000093.1_cds_WP_004472347.1_3252	31.081	222	330
WP_061221763.1	lcl|NZ_AHQK01000206.1_cds_WP_016754659.1_2122	25.455	220	330
WP_061221763.1	lcl|NZ_AHQK01000360.1_cds_WP_004471043.1_989	25.103	243	330
WP_061221763.1	lcl|NZ_AHQK01000298.1_cds_WP_004472946.1_1801	29.555	247	330
WP_061221763.1	lcl|NZ_AHQK01000145.1_cds_WP_016754130.1_3105	24.138	261	330
WP_061221763.1	lcl|NZ_AHQK01000145.1_cds_WP_004472261.1_3064	24.199	281	330
WP_061221763.1	lcl|NZ_AHQK01000466.1_cds_WP_004466638.1_444	27.273	132	330
WP_004503073.1	lcl|NZ_AHQK01000050.1_cds_WP_004472182.1_3482	38.532	545	535
WP_004503073.1	lcl|NZ_AHQK01000050.1_cds_WP_004472182.1_3482	38.532	545	535
