WP_002614501.1	lcl|NZ_RQHK01000002.1_cds_WP_135693724.1_2498	60.870	92	106
WP_004503085.1	lcl|NZ_RQHK01000002.1_cds_WP_135693723.1_2497	81.935	310	314
WP_004503085.1	lcl|NZ_RQHK01000017.1_cds_WP_135695332.1_233	24.149	323	314
WP_004503085.1	lcl|NZ_RQHK01000017.1_cds_WP_135695383.1_260	25.466	322	314
WP_004503085.1	lcl|NZ_RQHK01000002.1_cds_WP_135693719.1_2493	22.043	186	314
WP_004503085.1	lcl|NZ_RQHK01000017.1_cds_WP_135696291.1_821	23.958	288	314
WP_004503085.1	lcl|NZ_RQHK01000005.1_cds_WP_135694503.1_3508	22.043	186	314
WP_004503085.1	lcl|NZ_RQHK01000002.1_cds_WP_135693695.1_2468	19.703	269	314
WP_004503080.1	lcl|NZ_RQHK01000002.1_cds_WP_135693705.1_2478	31.677	161	185
WP_004503080.1	lcl|NZ_RQHK01000002.1_cds_WP_135693213.1_2061	30.909	165	185
WP_004503081.1	lcl|NZ_RQHK01000017.1_cds_WP_135695332.1_233	31.429	315	329
WP_004503081.1	lcl|NZ_RQHK01000002.1_cds_WP_135693719.1_2493	29.968	317	329
WP_004503081.1	lcl|NZ_RQHK01000017.1_cds_WP_135696291.1_821	30.097	309	329
WP_004503081.1	lcl|NZ_RQHK01000005.1_cds_WP_135694503.1_3508	28.235	340	329
WP_004503081.1	lcl|NZ_RQHK01000017.1_cds_WP_135696004.1_640	25.776	322	329
WP_004503081.1	lcl|NZ_RQHK01000017.1_cds_WP_135695383.1_260	25.962	312	329
WP_004503081.1	lcl|NZ_RQHK01000002.1_cds_WP_135693695.1_2468	26.471	272	329
WP_004503081.1	lcl|NZ_RQHK01000017.1_cds_WP_135695908.1_579	29.482	251	329
WP_004503081.1	lcl|NZ_RQHK01000006.1_cds_WP_135694639.1_3655	25.591	254	329
WP_004503081.1	lcl|NZ_RQHK01000002.1_cds_WP_135693659.1_2431	25.379	264	329
WP_004503081.1	lcl|NZ_RQHK01000017.1_cds_WP_135695244.1_179	29.268	246	329
WP_004503081.1	lcl|NZ_RQHK01000005.1_cds_WP_208721757.1_3497	25.484	310	329
WP_004503081.1	lcl|NZ_RQHK01000017.1_cds_WP_135695922.1_587	23.134	268	329
WP_239248135.1	lcl|NZ_RQHK01000002.1_cds_WP_135693714.1_2488	28.342	187	267
WP_239248135.1	lcl|NZ_RQHK01000002.1_cds_WP_135693628.1_2370	24.521	261	267
WP_239248135.1	lcl|NZ_RQHK01000002.1_cds_WP_135693707.1_2481	25.481	208	267
WP_239248135.1	lcl|NZ_RQHK01000017.1_cds_WP_135695861.1_551	37.838	111	267
WP_239248135.1	lcl|NZ_RQHK01000017.1_cds_WP_135696102.1_712	28.125	192	267
WP_239248135.1	lcl|NZ_RQHK01000005.1_cds_WP_135694504.1_3509	27.083	192	267
WP_004503040.1	lcl|NZ_RQHK01000002.1_cds_WP_135693890.1_2083	25.000	336	509
WP_004503040.1	lcl|NZ_RQHK01000002.1_cds_WP_135693237.1_2084	26.316	114	509
WP_004503040.1	lcl|NZ_RQHK01000002.1_cds_WP_135693890.1_2083	25.000	336	509
WP_004503040.1	lcl|NZ_RQHK01000002.1_cds_WP_135693237.1_2084	26.316	114	509
WP_061221763.1	lcl|NZ_RQHK01000017.1_cds_WP_135696291.1_821	25.574	305	330
WP_061221763.1	lcl|NZ_RQHK01000002.1_cds_WP_135693719.1_2493	28.623	276	330
WP_061221763.1	lcl|NZ_RQHK01000017.1_cds_WP_135695332.1_233	27.536	276	330
WP_061221763.1	lcl|NZ_RQHK01000017.1_cds_WP_135695908.1_579	30.769	234	330
WP_061221763.1	lcl|NZ_RQHK01000017.1_cds_WP_135695383.1_260	25.602	332	330
WP_061221763.1	lcl|NZ_RQHK01000017.1_cds_WP_135695922.1_587	27.451	255	330
