WP_002614501.1	lcl|NZ_AOUW01000022.1_cds_WP_002733653.1_3107	94.340	106	106
WP_004503085.1	lcl|NZ_AOUW01000022.1_cds_WP_002733579.1_3106	97.444	313	314
WP_004503085.1	lcl|NZ_AOUW01000022.1_cds_WP_002733534.1_3103	27.381	252	314
WP_004503085.1	lcl|NZ_AOUW01000029.1_cds_WP_002722638.1_2819	24.534	322	314
WP_004503085.1	lcl|NZ_AOUW01000045.1_cds_WP_002727919.1_2337	21.708	281	314
WP_004503085.1	lcl|NZ_AOUW01000009.1_cds_WP_002728309.1_3267	24.759	311	314
WP_004503085.1	lcl|NZ_AOUW01000087.1_cds_WP_002729504.1_142	23.770	122	314
WP_004503085.1	lcl|NZ_AOUW01000022.1_cds_WP_016749079.1_3100	23.692	325	314
WP_004503085.1	lcl|NZ_AOUW01000031.1_cds_WP_016749081.1_2766	25.641	117	314
WP_004503038.1	lcl|NZ_AOUW01000022.1_cds_WP_026054882.1_3105	93.425	365	365
WP_004503080.1	lcl|NZ_AOUW01000022.1_cds_WP_002733646.1_3104	96.216	185	185
WP_004503080.1	lcl|NZ_AOUW01000043.1_cds_WP_002721790.1_2395	36.301	146	185
WP_004503081.1	lcl|NZ_AOUW01000022.1_cds_WP_002733534.1_3103	93.921	329	329
WP_004503081.1	lcl|NZ_AOUW01000029.1_cds_WP_002722638.1_2819	30.380	316	329
WP_004503081.1	lcl|NZ_AOUW01000009.1_cds_WP_002728309.1_3267	30.645	310	329
WP_004503081.1	lcl|NZ_AOUW01000045.1_cds_WP_002727919.1_2337	29.851	335	329
WP_004503081.1	lcl|NZ_AOUW01000087.1_cds_WP_002729504.1_142	26.686	341	329
WP_004503081.1	lcl|NZ_AOUW01000009.1_cds_WP_002735602.1_3264	28.485	330	329
WP_004503081.1	lcl|NZ_AOUW01000031.1_cds_WP_002733638.1_2758	27.714	350	329
WP_004503081.1	lcl|NZ_AOUW01000027.1_cds_WP_002732362.1_2923	28.165	316	329
WP_004503081.1	lcl|NZ_AOUW01000031.1_cds_WP_002733546.1_2724	26.119	268	329
WP_004503081.1	lcl|NZ_AOUW01000022.1_cds_WP_016749079.1_3100	28.939	311	329
WP_004503081.1	lcl|NZ_AOUW01000073.1_cds_WP_002732331.1_1035	25.000	348	329
WP_004503081.1	lcl|NZ_AOUW01000022.1_cds_WP_002733579.1_3106	27.711	249	329
