WP_002614501.1	lcl|NZ_AFKV01000478.1_cds_WP_000340715.1_291	86.792	106	106
WP_004503085.1	lcl|NZ_AFKV01000478.1_cds_WP_000410273.1_290	91.374	313	314
WP_004503085.1	lcl|NZ_AFKV01000478.1_cds_WP_000093099.1_270	57.143	63	314
WP_004503085.1	lcl|NZ_AFKV01000478.1_cds_WP_000646250.1_287	28.175	252	314
WP_004503085.1	lcl|NZ_AFKV01000324.1_cds_WP_000744700.1_893	23.077	325	314
WP_004503085.1	lcl|NZ_AFKV01000144.1_cds_WP_000600889.1_2667	23.656	186	314
WP_004503085.1	lcl|NZ_AFKV01000464.1_cds_WP_000329357.1_427	22.145	289	314
WP_004503085.1	lcl|NZ_AFKV01000478.1_cds_WP_001067557.1_284	24.923	325	314
WP_004503038.1	lcl|NZ_AFKV01000478.1_cds_WP_000604524.1_289	83.562	365	365
WP_004503080.1	lcl|NZ_AFKV01000478.1_cds_WP_000884059.1_288	96.216	185	185
WP_004503080.1	lcl|NZ_AFKV01000131.1_cds_WP_000351733.1_3004	40.000	140	185
WP_004503081.1	lcl|NZ_AFKV01000478.1_cds_WP_000646250.1_287	95.441	329	329
WP_004503081.1	lcl|NZ_AFKV01000324.1_cds_WP_000744700.1_893	32.063	315	329
WP_004503081.1	lcl|NZ_AFKV01000144.1_cds_WP_000600889.1_2667	30.408	319	329
WP_004503081.1	lcl|NZ_AFKV01000201.1_cds_WP_001984071.1_1971	30.945	307	329
WP_004503081.1	lcl|NZ_AFKV01000464.1_cds_WP_000329357.1_427	27.419	310	329
WP_004503081.1	lcl|NZ_AFKV01000153.1_cds_WP_000649925.1_2547	28.882	322	329
WP_004503081.1	lcl|NZ_AFKV01000481.1_cds_WP_000709511.1_247	28.182	330	329
WP_004503081.1	lcl|NZ_AFKV01000478.1_cds_WP_001067557.1_284	28.852	305	329
WP_004503081.1	lcl|NZ_AFKV01000144.1_cds_WP_000601375.1_2640	25.000	300	329
WP_004503081.1	lcl|NZ_AFKV01000156.1_cds_WP_000688695.1_2449	28.102	274	329
WP_004503081.1	lcl|NZ_AFKV01000478.1_cds_WP_000410273.1_290	26.266	316	329
WP_004503081.1	lcl|NZ_AFKV01000025.1_cds_WP_000475904.1_3758	26.642	274	329
WP_004503081.1	lcl|NZ_AFKV01000165.1_cds_WP_001074785.1_2345	28.679	265	329
WP_004503081.1	lcl|NZ_AFKV01000144.1_cds_WP_000487322.1_2642	27.385	325	329
WP_004503081.1	lcl|NZ_AFKV01000286.1_cds_WP_001003555.1_1255	24.551	334	329
WP_004503081.1	lcl|NZ_AFKV01000057.1_cds_WP_141567925.1_3535	58.621	29	329
WP_239248135.1	lcl|NZ_AFKV01000478.1_cds_WP_000774262.1_286	94.007	267	267
