WP_002614501.1	lcl|NZ_JSVJ02000072.1_cds_WP_004753574.1_2956	88.679	106	106
WP_004503085.1	lcl|NZ_JSVJ02000072.1_cds_WP_016751141.1_2955	92.628	312	314
WP_004503085.1	lcl|NZ_JSVJ02000072.1_cds_WP_004755430.1_2952	27.778	252	314
WP_004503085.1	lcl|NZ_JSVJ02000023.1_cds_WP_004753565.1_1620	23.077	325	314
WP_004503085.1	lcl|NZ_JSVJ02000102.1_cds_WP_016750836.1_3376	21.352	281	314
WP_004503085.1	lcl|NZ_JSVJ02000072.1_cds_WP_004755319.1_2949	24.615	325	314
WP_004503085.1	lcl|NZ_JSVJ02000005.1_cds_WP_016561072.1_481	24.272	309	314
WP_004503038.1	lcl|NZ_JSVJ02000072.1_cds_WP_016751140.1_2954	83.836	365	365
WP_004503080.1	lcl|NZ_JSVJ02000072.1_cds_WP_004766667.1_2953	96.216	185	185
WP_004503080.1	lcl|NZ_JSVJ02000013.1_cds_WP_004752075.1_1014	40.714	140	185
WP_004503081.1	lcl|NZ_JSVJ02000072.1_cds_WP_004755430.1_2952	94.529	329	329
WP_004503081.1	lcl|NZ_JSVJ02000023.1_cds_WP_004753565.1_1620	31.429	315	329
WP_004503081.1	lcl|NZ_JSVJ02000102.1_cds_WP_016750836.1_3376	29.042	334	329
WP_004503081.1	lcl|NZ_JSVJ02000005.1_cds_WP_016561072.1_481	31.596	307	329
WP_004503081.1	lcl|NZ_JSVJ02000012.1_cds_WP_004755135.1_990	29.538	325	329
WP_004503081.1	lcl|NZ_JSVJ02000005.1_cds_WP_004751412.1_492	28.788	330	329
WP_004503081.1	lcl|NZ_JSVJ02000072.1_cds_WP_004755319.1_2949	29.260	311	329
WP_004503081.1	lcl|NZ_JSVJ02000008.1_cds_WP_004754991.1_710	26.549	339	329
WP_004503081.1	lcl|NZ_JSVJ02000072.1_cds_WP_016751141.1_2955	27.711	249	329
WP_004503081.1	lcl|NZ_JSVJ02000142.1_cds_WP_002733698.1_3648	25.912	274	329
WP_004503081.1	lcl|NZ_JSVJ02000002.1_cds_WP_016750792.1_220	28.148	270	329
WP_004503081.1	lcl|NZ_JSVJ02000009.1_cds_WP_004755140.1_794	29.444	180	329
