WP_002614501.1	lcl|NZ_AFKP01000233.1_cds_WP_000340715.1_272	86.792	106	106
WP_004503085.1	lcl|NZ_AFKP01000233.1_cds_WP_000410273.1_271	91.374	313	314
WP_004503085.1	lcl|NZ_AFKP01000233.1_cds_WP_000093099.1_251	57.143	63	314
WP_004503085.1	lcl|NZ_AFKP01000233.1_cds_WP_000646250.1_268	28.175	252	314
WP_004503085.1	lcl|NZ_AFKP01000113.1_cds_WP_000744700.1_1548	23.077	325	314
WP_004503085.1	lcl|NZ_AFKP01000233.1_cds_WP_000600889.1_242	23.656	186	314
WP_004503085.1	lcl|NZ_AFKP01000233.1_cds_WP_000723090.1_189	22.145	289	314
WP_004503085.1	lcl|NZ_AFKP01000233.1_cds_WP_001067557.1_265	24.923	325	314
WP_004503038.1	lcl|NZ_AFKP01000233.1_cds_WP_000604524.1_270	83.562	365	365
WP_004503080.1	lcl|NZ_AFKP01000233.1_cds_WP_000884059.1_269	96.216	185	185
WP_004503080.1	lcl|NZ_AFKP01000015.1_cds_WP_000351733.1_3486	40.000	140	185
WP_004503081.1	lcl|NZ_AFKP01000233.1_cds_WP_000646250.1_268	95.441	329	329
WP_004503081.1	lcl|NZ_AFKP01000113.1_cds_WP_000744700.1_1548	32.063	315	329
WP_004503081.1	lcl|NZ_AFKP01000233.1_cds_WP_000723090.1_189	29.851	335	329
WP_004503081.1	lcl|NZ_AFKP01000233.1_cds_WP_000600889.1_242	30.408	319	329
WP_004503081.1	lcl|NZ_AFKP01000155.1_cds_WP_001984071.1_830	30.945	307	329
WP_004503081.1	lcl|NZ_AFKP01000100.1_cds_WP_000649925.1_1939	28.882	322	329
WP_004503081.1	lcl|NZ_AFKP01000124.1_cds_WP_000709511.1_1306	28.182	330	329
WP_004503081.1	lcl|NZ_AFKP01000233.1_cds_WP_001067557.1_265	28.852	305	329
WP_004503081.1	lcl|NZ_AFKP01000233.1_cds_WP_000601375.1_215	25.000	300	329
WP_004503081.1	lcl|NZ_AFKP01000102.1_cds_WP_000688695.1_1837	28.102	274	329
WP_004503081.1	lcl|NZ_AFKP01000233.1_cds_WP_000410273.1_271	26.266	316	329
WP_004503081.1	lcl|NZ_AFKP01000233.1_cds_WP_000475904.1_206	26.642	274	329
WP_004503081.1	lcl|NZ_AFKP01000143.1_cds_WP_001074785.1_1033	28.679	265	329
WP_004503081.1	lcl|NZ_AFKP01000233.1_cds_WP_000487322.1_217	27.385	325	329
WP_004503081.1	lcl|NZ_AFKP01000229.1_cds_WP_001003555.1_475	24.551	334	329
WP_239248135.1	lcl|NZ_AFKP01000233.1_cds_WP_000774262.1_267	94.007	267	267
WP_239248135.1	lcl|NZ_AFKP01000233.1_cds_WP_000859505.1_218	27.885	208	267
WP_239248135.1	lcl|NZ_AFKP01000233.1_cds_WP_000800438.1_237	26.178	191	267
WP_239248135.1	lcl|NZ_AFKP01000233.1_cds_WP_000842260.1_188	26.316	190	267
WP_239248135.1	lcl|NZ_AFKP01000123.1_cds_WP_000667727.1_1332	32.727	110	267
WP_239248135.1	lcl|NZ_AFKP01000036.1_cds_WP_000805357.1_2758	37.209	86	267
WP_004503040.1	lcl|NZ_AFKP01000233.1_cds_WP_000612797.1_266	92.731	509	509
