WP_002614501.1	lcl|NZ_JQPX01000126.1_cds_WP_000340715.1_3177	86.792	106	106
WP_004503085.1	lcl|NZ_JQPX01000126.1_cds_WP_000410273.1_3176	91.374	313	314
WP_004503085.1	lcl|NZ_JQPX01000126.1_cds_WP_000646251.1_3173	27.778	252	314
WP_004503085.1	lcl|NZ_JQPX01000031.1_cds_WP_061241946.1_969	23.077	325	314
WP_004503085.1	lcl|NZ_JQPX01000088.1_cds_WP_000723090.1_2464	22.145	289	314
WP_004503085.1	lcl|NZ_JQPX01000126.1_cds_WP_061243501.1_3170	24.923	325	314
WP_004503038.1	lcl|NZ_JQPX01000126.1_cds_WP_000604527.1_3175	83.288	365	365
WP_004503080.1	lcl|NZ_JQPX01000126.1_cds_WP_000884059.1_3174	96.216	185	185
WP_004503080.1	lcl|NZ_JQPX01000040.1_cds_WP_000351733.1_1222	40.000	140	185
WP_004503081.1	lcl|NZ_JQPX01000126.1_cds_WP_000646251.1_3173	94.833	329	329
WP_004503081.1	lcl|NZ_JQPX01000031.1_cds_WP_061241946.1_969	31.746	315	329
WP_004503081.1	lcl|NZ_JQPX01000088.1_cds_WP_000723090.1_2464	29.851	335	329
WP_004503081.1	lcl|NZ_JQPX01000102.1_cds_WP_173645299.1_2754	30.945	307	329
WP_004503081.1	lcl|NZ_JQPX01000096.1_cds_WP_000649923.1_2636	28.882	322	329
WP_004503081.1	lcl|NZ_JQPX01000008.1_cds_WP_000709513.1_75	28.182	330	329
WP_004503081.1	lcl|NZ_JQPX01000126.1_cds_WP_061243501.1_3170	28.852	305	329
WP_004503081.1	lcl|NZ_JQPX01000102.1_cds_WP_000688696.1_2775	28.102	274	329
WP_004503081.1	lcl|NZ_JQPX01000126.1_cds_WP_000410273.1_3176	26.266	316	329
WP_004503081.1	lcl|NZ_JQPX01000088.1_cds_WP_000475901.1_2481	26.357	258	329
WP_004503081.1	lcl|NZ_JQPX01000092.1_cds_WP_001074781.1_2575	28.947	266	329
WP_004503081.1	lcl|NZ_JQPX01000072.1_cds_WP_001003555.1_2079	24.551	334	329
WP_239248135.1	lcl|NZ_JQPX01000126.1_cds_WP_000774260.1_3172	94.382	267	267
