WP_002614501.1	lcl|NZ_JQPF01000084.1_cds_WP_000340715.1_2369	86.792	106	106
WP_004503085.1	lcl|NZ_JQPF01000084.1_cds_WP_000410273.1_2370	91.374	313	314
WP_004503085.1	lcl|NZ_JQPF01000084.1_cds_WP_000093099.1_2390	57.143	63	314
WP_004503085.1	lcl|NZ_JQPF01000084.1_cds_WP_000646251.1_2373	27.778	252	314
WP_004503085.1	lcl|NZ_JQPF01000009.1_cds_WP_000744700.1_306	23.077	325	314
WP_004503085.1	lcl|NZ_JQPF01000084.1_cds_WP_000600889.1_2399	23.656	186	314
WP_004503085.1	lcl|NZ_JQPF01000084.1_cds_WP_000723086.1_2452	22.145	289	314
WP_004503085.1	lcl|NZ_JQPF01000084.1_cds_WP_001067557.1_2376	24.923	325	314
WP_004503038.1	lcl|NZ_JQPF01000084.1_cds_WP_061250446.1_2371	83.288	365	365
WP_004503080.1	lcl|NZ_JQPF01000084.1_cds_WP_000884059.1_2372	96.216	185	185
WP_004503080.1	lcl|NZ_JQPF01000028.1_cds_WP_000351733.1_1067	40.000	140	185
WP_004503080.1	lcl|NZ_JQPF01000084.1_cds_JG73_RS12265_2414	43.548	62	185
WP_004503080.1	lcl|NZ_JQPF01000084.1_cds_JG73_RS12265_2414	50.000	40	185
WP_004503081.1	lcl|NZ_JQPF01000084.1_cds_WP_000646251.1_2373	94.833	329	329
WP_004503081.1	lcl|NZ_JQPF01000009.1_cds_WP_000744700.1_306	32.063	315	329
WP_004503081.1	lcl|NZ_JQPF01000084.1_cds_WP_000600889.1_2399	30.408	319	329
WP_004503081.1	lcl|NZ_JQPF01000084.1_cds_WP_000723086.1_2452	29.851	335	329
WP_004503081.1	lcl|NZ_JQPF01000026.1_cds_WP_001984071.1_967	30.945	307	329
WP_004503081.1	lcl|NZ_JQPF01000155.1_cds_WP_000649923.1_3376	28.882	322	329
WP_004503081.1	lcl|NZ_JQPF01000026.1_cds_WP_061280490.1_957	28.182	330	329
WP_004503081.1	lcl|NZ_JQPF01000084.1_cds_WP_001067557.1_2376	28.852	305	329
WP_004503081.1	lcl|NZ_JQPF01000084.1_cds_WP_000601375.1_2425	25.000	300	329
WP_004503081.1	lcl|NZ_JQPF01000026.1_cds_WP_061280493.1_987	28.102	274	329
WP_004503081.1	lcl|NZ_JQPF01000084.1_cds_WP_000410273.1_2370	26.266	316	329
WP_004503081.1	lcl|NZ_JQPF01000084.1_cds_WP_000475904.1_2435	26.642	274	329
WP_004503081.1	lcl|NZ_JQPF01000034.1_cds_WP_001074781.1_1204	28.947	266	329
WP_004503081.1	lcl|NZ_JQPF01000084.1_cds_WP_000487322.1_2423	27.385	325	329
WP_004503081.1	lcl|NZ_JQPF01000020.1_cds_WP_001003558.1_761	24.545	330	329
WP_239248135.1	lcl|NZ_JQPF01000084.1_cds_WP_000774261.1_2374	94.757	267	267
WP_239248135.1	lcl|NZ_JQPF01000084.1_cds_WP_000859505.1_2422	27.885	208	267
WP_239248135.1	lcl|NZ_JQPF01000084.1_cds_WP_000800438.1_2404	26.178	191	267
WP_239248135.1	lcl|NZ_JQPF01000084.1_cds_WP_000842260.1_2453	26.316	190	267
WP_239248135.1	lcl|NZ_JQPF01000032.1_cds_WP_000667727.1_1145	32.727	110	267
WP_239248135.1	lcl|NZ_JQPF01000053.1_cds_WP_000805357.1_1827	37.209	86	267
