WP_002614501.1	lcl|NZ_RQEQ01000059.1_cds_WP_100785494.1_888	87.736	106	106
WP_004503085.1	lcl|NZ_RQEQ01000059.1_cds_WP_135686416.1_880	63.871	310	314
WP_004503085.1	lcl|NZ_RQEQ01000073.1_cds_WP_135684154.1_318	25.155	322	314
WP_004503085.1	lcl|NZ_RQEQ01000059.1_cds_WP_135686393.1_887	24.731	186	314
WP_004503085.1	lcl|NZ_RQEQ01000059.1_cds_WP_118981941.1_837	23.577	246	314
WP_004503085.1	lcl|NZ_RQEQ01000073.1_cds_WP_135684080.1_30	22.300	287	314
WP_004503085.1	lcl|NZ_RQEQ01000050.1_cds_WP_118970620.1_3646	24.510	102	314
WP_004503080.1	lcl|NZ_RQEQ01000059.1_cds_WP_135689394.1_866	40.449	178	185
WP_004503080.1	lcl|NZ_RQEQ01000059.1_cds_WP_118982146.1_583	39.286	140	185
WP_004503081.1	lcl|NZ_RQEQ01000073.1_cds_WP_135684154.1_318	31.329	316	329
WP_004503081.1	lcl|NZ_RQEQ01000059.1_cds_WP_135686393.1_887	30.599	317	329
WP_004503081.1	lcl|NZ_RQEQ01000059.1_cds_WP_118981941.1_837	29.518	332	329
WP_004503081.1	lcl|NZ_RQEQ01000073.1_cds_WP_135684080.1_30	31.613	310	329
WP_004503081.1	lcl|NZ_RQEQ01000050.1_cds_WP_118970620.1_3646	27.083	336	329
WP_004503081.1	lcl|NZ_RQEQ01000073.1_cds_WP_118981399.1_171	30.341	323	329
WP_004503081.1	lcl|NZ_RQEQ01000055.1_cds_WP_135685047.1_2892	28.529	333	329
WP_004503081.1	lcl|NZ_RQEQ01000059.1_cds_WP_135686416.1_880	25.402	311	329
WP_004503081.1	lcl|NZ_RQEQ01000073.1_cds_WP_241686725.1_526	26.033	242	329
WP_004503081.1	lcl|NZ_RQEQ01000010.1_cds_WP_135686226.1_1975	26.277	274	329
WP_004503081.1	lcl|NZ_RQEQ01000008.1_cds_WP_118982869.1_1450	26.437	261	329
WP_004503081.1	lcl|NZ_RQEQ01000059.1_cds_WP_118981923.1_854	28.365	208	329
WP_004503081.1	lcl|NZ_RQEQ01000073.1_cds_WP_135684204.1_413	23.881	268	329
WP_004503081.1	lcl|NZ_RQEQ01000027.1_cds_WP_118983674.1_1693	24.806	258	329
WP_004503081.1	lcl|NZ_RQEQ01000055.1_cds_WP_135684998.1_2940	31.061	132	329
WP_004503081.1	lcl|NZ_RQEQ01000004.1_cds_WP_118980852.1_3599	23.077	247	329
WP_239248135.1	lcl|NZ_RQEQ01000059.1_cds_WP_135686389.1_882	26.531	245	267
WP_239248135.1	lcl|NZ_RQEQ01000004.1_cds_WP_135684126.1_3592	35.345	116	267
WP_239248135.1	lcl|NZ_RQEQ01000059.1_cds_WP_135686364.1_836	24.868	189	267
WP_239248135.1	lcl|NZ_RQEQ01000050.1_cds_WP_210413367.1_3645	26.596	188	267
WP_239248135.1	lcl|NZ_RQEQ01000010.1_cds_WP_118980756.1_2059	33.333	102	267
WP_004503040.1	lcl|NZ_RQEQ01000066.1_cds_WP_118982276.1_2437	26.706	337	509
WP_004503040.1	lcl|NZ_RQEQ01000066.1_cds_WP_118982277.1_2436	31.579	95	509
WP_004503040.1	lcl|NZ_RQEQ01000066.1_cds_WP_118982276.1_2437	26.706	337	509
WP_004503040.1	lcl|NZ_RQEQ01000066.1_cds_WP_118982277.1_2436	31.579	95	509
