WP_002614501.1	lcl|NZ_AHQS01000642.1_cds_WP_000340715.1_916	86.792	106	106
WP_004503085.1	lcl|NZ_AHQS01000642.1_cds_WP_000410266.1_917	91.374	313	314
WP_004503085.1	lcl|NZ_AHQS01000473.1_cds_WP_000744700.1_1969	23.077	325	314
WP_004503085.1	lcl|NZ_AHQS01000642.1_cds_WP_000646248.1_920	28.049	246	314
WP_004503085.1	lcl|NZ_AHQS01000325.1_cds_WP_000723082.1_2635	22.145	289	314
WP_004503085.1	lcl|NZ_AHQS01000036.1_cds_WP_001067557.1_4135	24.923	325	314
WP_004503085.1	lcl|NZ_AHQS01000536.1_cds_WP_002123515.1_1403	23.502	217	314
WP_004503038.1	lcl|NZ_AHQS01000642.1_cds_WP_000604524.1_918	83.562	365	365
WP_004503080.1	lcl|NZ_AHQS01000642.1_cds_WP_000884059.1_919	96.216	185	185
WP_004503080.1	lcl|NZ_AHQS01000027.1_cds_WP_000351733.1_4211	40.000	140	185
WP_004503081.1	lcl|NZ_AHQS01000642.1_cds_WP_000646248.1_920	94.406	286	329
WP_004503081.1	lcl|NZ_AHQS01000473.1_cds_WP_000744700.1_1969	32.063	315	329
WP_004503081.1	lcl|NZ_AHQS01000325.1_cds_WP_000723082.1_2635	29.851	335	329
WP_004503081.1	lcl|NZ_AHQS01000536.1_cds_WP_002123515.1_1403	30.945	307	329
WP_004503081.1	lcl|NZ_AHQS01000036.1_cds_LEP2GSC076_RS29385_4132	100.000	45	329
WP_004503081.1	lcl|NZ_AHQS01000296.1_cds_WP_000649923.1_3069	28.882	322	329
WP_004503081.1	lcl|NZ_AHQS01000650.1_cds_WP_000709511.1_889	28.182	330	329
WP_004503081.1	lcl|NZ_AHQS01000036.1_cds_WP_001067557.1_4135	28.852	305	329
WP_004503081.1	lcl|NZ_AHQS01000107.1_cds_WP_000688698.1_3688	28.102	274	329
WP_004503081.1	lcl|NZ_AHQS01000642.1_cds_WP_000410266.1_917	25.949	316	329
WP_004503081.1	lcl|NZ_AHQS01000348.1_cds_WP_000475901.1_2517	26.357	258	329
WP_004503081.1	lcl|NZ_AHQS01000309.1_cds_WP_001074785.1_2850	28.679	265	329
WP_004503081.1	lcl|NZ_AHQS01000593.1_cds_WP_001003557.1_1141	24.390	328	329
WP_239248135.1	lcl|NZ_AHQS01000036.1_cds_WP_000774264.1_4133	94.007	267	267
WP_239248135.1	lcl|NZ_AHQS01000325.1_cds_WP_000842260.1_2636	26.316	190	267
