WP_002614501.1	lcl|NZ_VCHH01000062.1_cds_WP_000340715.1_2957	86.792	106	106
WP_004503085.1	lcl|NZ_VCHH01000062.1_cds_WP_000410266.1_2956	91.374	313	314
WP_004503085.1	lcl|NZ_VCHH01000062.1_cds_WP_000646254.1_2953	27.778	252	314
WP_004503085.1	lcl|NZ_VCHH01000007.1_cds_WP_000744698.1_3122	23.077	325	314
WP_004503085.1	lcl|NZ_VCHH01000026.1_cds_WP_000723091.1_1536	22.491	289	314
WP_004503085.1	lcl|NZ_VCHH01000062.1_cds_WP_001067557.1_2950	24.923	325	314
WP_004503085.1	lcl|NZ_VCHH01000009.1_cds_WP_002072074.1_3533	23.502	217	314
WP_004503038.1	lcl|NZ_VCHH01000062.1_cds_WP_000604525.1_2955	83.014	365	365
WP_004503080.1	lcl|NZ_VCHH01000062.1_cds_WP_000884059.1_2954	96.216	185	185
WP_004503080.1	lcl|NZ_VCHH01000059.1_cds_WP_000351733.1_2823	40.000	140	185
WP_004503081.1	lcl|NZ_VCHH01000062.1_cds_WP_000646254.1_2953	94.225	329	329
WP_004503081.1	lcl|NZ_VCHH01000007.1_cds_WP_000744698.1_3122	32.063	315	329
WP_004503081.1	lcl|NZ_VCHH01000026.1_cds_WP_000723091.1_1536	30.149	335	329
WP_004503081.1	lcl|NZ_VCHH01000009.1_cds_WP_002072074.1_3533	30.619	307	329
WP_004503081.1	lcl|NZ_VCHH01000004.1_cds_WP_000649924.1_2177	28.882	322	329
WP_004503081.1	lcl|NZ_VCHH01000115.1_cds_WP_000709508.1_405	28.485	330	329
WP_004503081.1	lcl|NZ_VCHH01000062.1_cds_WP_001067557.1_2950	28.852	305	329
WP_004503081.1	lcl|NZ_VCHH01000009.1_cds_WP_000688696.1_3553	28.102	274	329
WP_004503081.1	lcl|NZ_VCHH01000062.1_cds_WP_000410266.1_2956	25.949	316	329
WP_004503081.1	lcl|NZ_VCHH01000030.1_cds_WP_000475901.1_1811	26.357	258	329
WP_004503081.1	lcl|NZ_VCHH01000001.1_cds_WP_001074779.1_28	28.302	265	329
WP_004503081.1	lcl|NZ_VCHH01000002.1_cds_WP_001003560.1_1195	24.251	334	329
WP_239248135.1	lcl|NZ_VCHH01000062.1_cds_WP_000774259.1_2952	94.382	267	267
WP_239248135.1	lcl|NZ_VCHH01000026.1_cds_WP_000842260.1_1537	26.316	190	267
WP_239248135.1	lcl|NZ_VCHH01000009.1_cds_WP_000667727.1_3575	32.727	110	267
WP_239248135.1	lcl|NZ_VCHH01000024.1_cds_WP_000805357.1_1487	37.209	86	267
WP_004503040.1	lcl|NZ_VCHH01000062.1_cds_WP_002072162.1_2951	91.552	509	509
WP_004503040.1	lcl|NZ_VCHH01000001.1_cds_WP_000291581.1_100	26.791	321	509
WP_004503040.1	lcl|NZ_VCHH01000001.1_cds_WP_000364504.1_99	28.723	94	509
WP_004503040.1	lcl|NZ_VCHH01000062.1_cds_WP_002072162.1_2951	91.552	509	509
WP_004503040.1	lcl|NZ_VCHH01000001.1_cds_WP_000291581.1_100	26.791	321	509
WP_004503040.1	lcl|NZ_VCHH01000001.1_cds_WP_000364504.1_99	28.723	94	509
WP_061221763.1	lcl|NZ_VCHH01000062.1_cds_WP_001067557.1_2950	97.576	330	330
WP_061221763.1	lcl|NZ_VCHH01000062.1_cds_WP_000646254.1_2953	29.642	307	330
WP_061221763.1	lcl|NZ_VCHH01000009.1_cds_WP_002072074.1_3533	25.735	272	330
WP_061221763.1	lcl|NZ_VCHH01000007.1_cds_WP_000744698.1_3122	26.899	316	330
WP_061221763.1	lcl|NZ_VCHH01000002.1_cds_WP_001003560.1_1195	27.490	251	330
WP_061221763.1	lcl|NZ_VCHH01000026.1_cds_WP_000723091.1_1536	24.024	333	330
WP_061221763.1	lcl|NZ_VCHH01000004.1_cds_WP_000649924.1_2177	29.615	260	330
WP_061221763.1	lcl|NZ_VCHH01000009.1_cds_WP_000688696.1_3553	25.339	221	330
WP_004503073.1	lcl|NZ_VCHH01000062.1_cds_WP_000689740.1_2947	38.278	546	535
WP_004503073.1	lcl|NZ_VCHH01000062.1_cds_WP_000689740.1_2947	38.278	546	535
WP_004503036.1	lcl|NZ_VCHH01000062.1_cds_WP_000342716.1_2946	67.547	265	265
WP_004503036.1	lcl|NZ_VCHH01000038.1_cds_WP_001002662.1_2113	41.803	244	265
WP_004503036.1	lcl|NZ_VCHH01000051.1_cds_WP_001183721.1_2656	27.746	173	265
WP_004503060.1	lcl|NZ_VCHH01000062.1_cds_WP_001246619.1_2945	89.355	310	310
WP_004503060.1	lcl|NZ_VCHH01000071.1_cds_WP_000501205.1_3194	36.304	303	310
WP_004503060.1	lcl|NZ_VCHH01000051.1_cds_WP_001183721.1_2656	30.000	250	310
WP_004503060.1	lcl|NZ_VCHH01000018.1_cds_WP_000279896.1_1024	23.954	263	310
WP_004503060.1	lcl|NZ_VCHH01000062.1_cds_WP_001246619.1_2945	89.355	310	310
WP_004503060.1	lcl|NZ_VCHH01000071.1_cds_WP_000501205.1_3194	36.304	303	310
WP_004503060.1	lcl|NZ_VCHH01000051.1_cds_WP_001183721.1_2656	30.000	250	310
WP_004503060.1	lcl|NZ_VCHH01000018.1_cds_WP_000279896.1_1024	23.954	263	310
WP_004503095.1	lcl|NZ_VCHH01000062.1_cds_WP_000479980.1_2944	95.076	264	264
WP_004503106.1	lcl|NZ_VCHH01000062.1_cds_WP_000715958.1_2943	90.698	129	130
WP_004503130.1	lcl|NZ_VCHH01000062.1_cds_WP_001088861.1_2942	77.143	140	146
WP_004503042.1	lcl|NZ_VCHH01000062.1_cds_WP_000517242.1_2941	87.330	221	221
WP_004503042.1	lcl|NZ_VCHH01000063.1_cds_WP_001069832.1_2968	29.412	102	221
