WP_002614501.1	lcl|NZ_JASEXN010000052.1_cds_WP_004462903.1_3299	92.453	106	106
WP_004503085.1	lcl|NZ_JASEXN010000052.1_cds_WP_061205762.1_3300	90.385	312	314
WP_004503085.1	lcl|NZ_JASEXN010000001.1_cds_WP_004461583.1_199	23.913	322	314
WP_004503085.1	lcl|NZ_JASEXN010000048.1_cds_WP_061205813.1_3255	22.101	276	314
WP_004503085.1	lcl|NZ_JASEXN010000064.1_cds_WP_004465060.1_3439	21.352	281	314
WP_004503085.1	lcl|NZ_JASEXN010000002.1_cds_WP_004461234.1_370	24.042	287	314
WP_004503085.1	lcl|NZ_JASEXN010000002.1_cds_WP_004461234.1_253	24.042	287	314
WP_004503080.1	lcl|NZ_JASEXN010000005.1_cds_WP_004460143.1_765	34.247	146	185
WP_004503081.1	lcl|NZ_JASEXN010000052.1_cds_WP_282965821.1_3303	30.321	343	329
WP_004503081.1	lcl|NZ_JASEXN010000001.1_cds_WP_004461583.1_199	30.380	316	329
WP_004503081.1	lcl|NZ_JASEXN010000048.1_cds_WP_061205813.1_3255	31.104	299	329
WP_004503081.1	lcl|NZ_JASEXN010000002.1_cds_WP_004461234.1_370	31.715	309	329
WP_004503081.1	lcl|NZ_JASEXN010000002.1_cds_WP_004461234.1_253	31.715	309	329
WP_004503081.1	lcl|NZ_JASEXN010000064.1_cds_WP_004465060.1_3439	29.341	334	329
WP_004503081.1	lcl|NZ_JASEXN010000002.1_cds_WP_004467290.1_367	28.882	322	329
WP_004503081.1	lcl|NZ_JASEXN010000002.1_cds_WP_004467290.1_256	28.882	322	329
WP_004503081.1	lcl|NZ_JASEXN010000001.1_cds_WP_004472946.1_83	28.571	322	329
WP_004503081.1	lcl|NZ_JASEXN010000010.1_cds_WP_004466638.1_1473	26.452	310	329
WP_004503081.1	lcl|NZ_JASEXN010000062.1_cds_WP_061205836.1_3419	25.926	297	329
WP_004503081.1	lcl|NZ_JASEXN010000007.1_cds_WP_282965574.1_1203	26.479	355	329
WP_004503081.1	lcl|NZ_JASEXN010000052.1_cds_WP_061205762.1_3300	27.711	249	329
WP_004503081.1	lcl|NZ_JASEXN010000013.1_cds_WP_004464543.1_1806	27.652	264	329
WP_004503081.1	lcl|NZ_JASEXN010000071.1_cds_WP_282968833.1_3507	25.210	238	329
WP_004503081.1	lcl|NZ_JASEXN010000062.1_cds_WP_282965809.1_3421	30.899	178	329
WP_004503081.1	lcl|NZ_JASEXN010000003.1_cds_WP_282965630.1_495	24.242	330	329
WP_004503081.1	lcl|NZ_JASEXN010000007.1_cds_WP_061205801.1_1150	26.829	246	329
WP_239248135.1	lcl|NZ_JASEXN010000048.1_cds_WP_282965817.1_3250	29.609	179	267
WP_239248135.1	lcl|NZ_JASEXN010000062.1_cds_WP_004477718.1_3422	26.442	208	267
WP_239248135.1	lcl|NZ_JASEXN010000010.1_cds_WP_004466848.1_1512	31.313	198	267
WP_239248135.1	lcl|NZ_JASEXN010000064.1_cds_WP_004475142.1_3440	26.316	190	267
WP_239248135.1	lcl|NZ_JASEXN010000010.1_cds_WP_004490253.1_1472	27.513	189	267
WP_239248135.1	lcl|NZ_JASEXN010000002.1_cds_WP_016754360.1_400	38.372	86	267
WP_239248135.1	lcl|NZ_JASEXN010000002.1_cds_WP_016754360.1_223	38.372	86	267
WP_004503040.1	lcl|NZ_JASEXN010000027.1_cds_WP_004463881.1_2674	26.994	326	509
WP_004503040.1	lcl|NZ_JASEXN010000027.1_cds_WP_004460640.1_2673	30.851	94	509
WP_004503040.1	lcl|NZ_JASEXN010000027.1_cds_WP_004463881.1_2674	26.994	326	509
WP_004503040.1	lcl|NZ_JASEXN010000027.1_cds_WP_004460640.1_2673	30.851	94	509
WP_061221763.1	lcl|NZ_JASEXN010000002.1_cds_WP_004461234.1_370	25.641	273	330
WP_061221763.1	lcl|NZ_JASEXN010000002.1_cds_WP_004461234.1_253	25.641	273	330
WP_061221763.1	lcl|NZ_JASEXN010000001.1_cds_WP_004461583.1_199	28.261	276	330
WP_061221763.1	lcl|NZ_JASEXN010000048.1_cds_WP_061205813.1_3255	25.000	276	330
WP_061221763.1	lcl|NZ_JASEXN010000064.1_cds_WP_004465060.1_3439	26.647	334	330
WP_061221763.1	lcl|NZ_JASEXN010000007.1_cds_WP_282965574.1_1203	25.909	220	330
WP_061221763.1	lcl|NZ_JASEXN010000052.1_cds_WP_282965821.1_3303	27.586	232	330
WP_061221763.1	lcl|NZ_JASEXN010000001.1_cds_WP_004472946.1_83	29.555	247	330
WP_061221763.1	lcl|NZ_JASEXN010000003.1_cds_WP_282965630.1_495	24.280	243	330
WP_061221763.1	lcl|NZ_JASEXN010000010.1_cds_WP_004466638.1_1473	27.273	132	330
WP_061221763.1	lcl|NZ_JASEXN010000062.1_cds_WP_061205836.1_3419	24.164	269	330
WP_061221763.1	lcl|NZ_JASEXN010000052.1_cds_WP_061205762.1_3300	24.036	337	330
WP_004503036.1	lcl|NZ_JASEXN010000024.1_cds_WP_282968628.1_2517	43.443	244	265
