WP_002614501.1	lcl|NZ_JAHERY010000058.1_cds_WP_000340715.1_2838	86.792	106	106
WP_004503085.1	lcl|NZ_JAHERY010000058.1_cds_WP_000410266.1_2839	91.374	313	314
WP_004503085.1	lcl|NZ_JAHERY010000058.1_cds_WP_000646254.1_2842	27.778	252	314
WP_004503085.1	lcl|NZ_JAHERY010000020.1_cds_WP_000744698.1_1295	23.077	325	314
WP_004503085.1	lcl|NZ_JAHERY010000018.1_cds_WP_000723091.1_1024	22.491	289	314
WP_004503085.1	lcl|NZ_JAHERY010000058.1_cds_WP_001067557.1_2845	24.923	325	314
WP_004503085.1	lcl|NZ_JAHERY010000040.1_cds_WP_002072074.1_2241	23.502	217	314
WP_004503038.1	lcl|NZ_JAHERY010000058.1_cds_WP_000604525.1_2840	83.014	365	365
WP_004503080.1	lcl|NZ_JAHERY010000058.1_cds_WP_000884059.1_2841	96.216	185	185
WP_004503080.1	lcl|NZ_JAHERY010000011.1_cds_WP_000351733.1_377	40.000	140	185
WP_004503081.1	lcl|NZ_JAHERY010000058.1_cds_WP_000646254.1_2842	94.225	329	329
WP_004503081.1	lcl|NZ_JAHERY010000020.1_cds_WP_000744698.1_1295	32.063	315	329
WP_004503081.1	lcl|NZ_JAHERY010000018.1_cds_WP_000723091.1_1024	30.149	335	329
WP_004503081.1	lcl|NZ_JAHERY010000040.1_cds_WP_002072074.1_2241	30.619	307	329
WP_004503081.1	lcl|NZ_JAHERY010000001.1_cds_WP_000649924.1_72	28.882	322	329
WP_004503081.1	lcl|NZ_JAHERY010000040.1_cds_WP_000709508.1_2232	28.485	330	329
WP_004503081.1	lcl|NZ_JAHERY010000058.1_cds_WP_001067557.1_2845	28.852	305	329
WP_004503081.1	lcl|NZ_JAHERY010000031.1_cds_WP_000688696.1_1838	28.102	274	329
WP_004503081.1	lcl|NZ_JAHERY010000058.1_cds_WP_000410266.1_2839	25.949	316	329
WP_004503081.1	lcl|NZ_JAHERY010000094.1_cds_WP_000475901.1_3747	26.357	258	329
WP_004503081.1	lcl|NZ_JAHERY010000022.1_cds_WP_001074779.1_1361	28.302	265	329
WP_004503081.1	lcl|NZ_JAHERY010000007.1_cds_WP_001003560.1_3217	24.251	334	329
WP_239248135.1	lcl|NZ_JAHERY010000058.1_cds_WP_000774259.1_2843	94.382	267	267
WP_239248135.1	lcl|NZ_JAHERY010000018.1_cds_WP_000842260.1_1025	26.316	190	267
WP_239248135.1	lcl|NZ_JAHERY010000057.1_cds_WP_000805357.1_2832	37.209	86	267
WP_239248135.1	lcl|NZ_JAHERY010000031.1_cds_WP_155572209.1_1816	29.897	97	267
WP_004503040.1	lcl|NZ_JAHERY010000058.1_cds_WP_002072162.1_2844	91.552	509	509
WP_004503040.1	lcl|NZ_JAHERY010000056.1_cds_WP_000291581.1_2803	26.791	321	509
WP_004503040.1	lcl|NZ_JAHERY010000056.1_cds_WP_000364504.1_2802	28.723	94	509
WP_004503040.1	lcl|NZ_JAHERY010000058.1_cds_WP_002072162.1_2844	91.552	509	509
WP_004503040.1	lcl|NZ_JAHERY010000056.1_cds_WP_000291581.1_2803	26.791	321	509
WP_004503040.1	lcl|NZ_JAHERY010000056.1_cds_WP_000364504.1_2802	28.723	94	509
WP_061221763.1	lcl|NZ_JAHERY010000058.1_cds_WP_001067557.1_2845	97.576	330	330
WP_061221763.1	lcl|NZ_JAHERY010000058.1_cds_WP_000646254.1_2842	29.642	307	330
WP_061221763.1	lcl|NZ_JAHERY010000040.1_cds_WP_002072074.1_2241	25.735	272	330
WP_061221763.1	lcl|NZ_JAHERY010000020.1_cds_WP_000744698.1_1295	26.899	316	330
WP_061221763.1	lcl|NZ_JAHERY010000007.1_cds_WP_001003560.1_3217	27.490	251	330
WP_061221763.1	lcl|NZ_JAHERY010000018.1_cds_WP_000723091.1_1024	24.024	333	330
WP_061221763.1	lcl|NZ_JAHERY010000001.1_cds_WP_000649924.1_72	29.615	260	330
WP_061221763.1	lcl|NZ_JAHERY010000031.1_cds_WP_000688696.1_1838	25.339	221	330
WP_004503073.1	lcl|NZ_JAHERY010000058.1_cds_WP_000689740.1_2848	38.278	546	535
WP_004503073.1	lcl|NZ_JAHERY010000058.1_cds_WP_000689740.1_2848	38.278	546	535
WP_004503036.1	lcl|NZ_JAHERY010000058.1_cds_WP_000342716.1_2849	67.547	265	265
WP_004503036.1	lcl|NZ_JAHERY010000003.1_cds_WP_001002662.1_1772	41.803	244	265
WP_004503036.1	lcl|NZ_JAHERY010000024.1_cds_WP_001183721.1_1472	27.746	173	265
WP_004503060.1	lcl|NZ_JAHERY010000058.1_cds_WP_001246619.1_2850	89.355	310	310
WP_004503060.1	lcl|NZ_JAHERY010000036.1_cds_WP_000501205.1_2021	36.304	303	310
