WP_002614501.1	lcl|NZ_NKYG02000001.1_cds_WP_000340715.1_2808	86.792	106	106
WP_004503085.1	lcl|NZ_NKYG02000001.1_cds_WP_000410273.1_2807	91.374	313	314
WP_004503085.1	lcl|NZ_NKYG02000001.1_cds_WP_000646251.1_2804	27.778	252	314
WP_004503085.1	lcl|NZ_NKYG02000001.1_cds_WP_000744700.1_424	23.077	325	314
WP_004503085.1	lcl|NZ_NKYG02000001.1_cds_WP_000723092.1_2736	22.145	289	314
WP_004503085.1	lcl|NZ_NKYG02000001.1_cds_WP_001067557.1_2801	24.923	325	314
WP_004503038.1	lcl|NZ_NKYG02000001.1_cds_WP_000604524.1_2806	83.562	365	365
WP_004503080.1	lcl|NZ_NKYG02000001.1_cds_WP_000884059.1_2805	96.216	185	185
WP_004503080.1	lcl|NZ_NKYG02000001.1_cds_WP_000351733.1_2432	40.000	140	185
WP_004503081.1	lcl|NZ_NKYG02000001.1_cds_WP_000646251.1_2804	94.833	329	329
WP_004503081.1	lcl|NZ_NKYG02000001.1_cds_WP_000744700.1_424	32.063	315	329
WP_004503081.1	lcl|NZ_NKYG02000001.1_cds_WP_000723092.1_2736	29.851	335	329
WP_004503081.1	lcl|NZ_NKYG02000001.1_cds_WP_001984071.1_864	30.945	307	329
WP_004503081.1	lcl|NZ_NKYG02000001.1_cds_WP_000649923.1_263	28.882	322	329
WP_004503081.1	lcl|NZ_NKYG02000001.1_cds_WP_000709513.1_853	28.182	330	329
WP_004503081.1	lcl|NZ_NKYG02000001.1_cds_WP_001067557.1_2801	28.852	305	329
WP_004503081.1	lcl|NZ_NKYG02000001.1_cds_WP_000688695.1_884	28.102	274	329
WP_004503081.1	lcl|NZ_NKYG02000001.1_cds_WP_000410273.1_2807	26.266	316	329
WP_004503081.1	lcl|NZ_NKYG02000001.1_cds_WP_000475904.1_2753	26.642	274	329
WP_004503081.1	lcl|NZ_NKYG02000001.1_cds_WP_001074781.1_2224	28.947	266	329
WP_004503081.1	lcl|NZ_NKYG02000001.1_cds_WP_001003557.1_551	24.390	328	329
WP_239248135.1	lcl|NZ_NKYG02000001.1_cds_WP_000774260.1_2803	94.382	267	267
WP_239248135.1	lcl|NZ_NKYG02000001.1_cds_WP_000842260.1_2735	26.316	190	267
WP_239248135.1	lcl|NZ_NKYG02000001.1_cds_WP_000667727.1_908	32.727	110	267
WP_239248135.1	lcl|NZ_NKYG02000001.1_cds_WP_000805357.1_39	37.209	86	267
WP_004503040.1	lcl|NZ_NKYG02000001.1_cds_WP_000602734.1_2802	91.159	509	509
WP_004503040.1	lcl|NZ_NKYG02000001.1_cds_WP_096637623.1_2147	26.791	321	509
WP_004503040.1	lcl|NZ_NKYG02000001.1_cds_WP_042752133.1_2148	28.723	94	509
WP_004503040.1	lcl|NZ_NKYG02000001.1_cds_WP_000602734.1_2802	91.159	509	509
WP_004503040.1	lcl|NZ_NKYG02000001.1_cds_WP_096637623.1_2147	26.791	321	509
WP_004503040.1	lcl|NZ_NKYG02000001.1_cds_WP_042752133.1_2148	28.723	94	509
WP_061221763.1	lcl|NZ_NKYG02000001.1_cds_WP_001067557.1_2801	97.576	330	330
WP_061221763.1	lcl|NZ_NKYG02000001.1_cds_WP_000646251.1_2804	29.642	307	330
WP_061221763.1	lcl|NZ_NKYG02000001.1_cds_WP_001984071.1_864	25.368	272	330
WP_061221763.1	lcl|NZ_NKYG02000001.1_cds_WP_000744700.1_424	26.582	316	330
WP_061221763.1	lcl|NZ_NKYG02000001.1_cds_WP_001003557.1_551	27.888	251	330
WP_061221763.1	lcl|NZ_NKYG02000001.1_cds_WP_000723092.1_2736	24.324	333	330
WP_061221763.1	lcl|NZ_NKYG02000001.1_cds_WP_000649923.1_263	29.615	260	330
WP_061221763.1	lcl|NZ_NKYG02000001.1_cds_WP_000688695.1_884	25.339	221	330
WP_004503073.1	lcl|NZ_NKYG02000001.1_cds_WP_000689744.1_2798	38.278	546	535
WP_004503073.1	lcl|NZ_NKYG02000001.1_cds_WP_000689744.1_2798	38.278	546	535
WP_004503036.1	lcl|NZ_NKYG02000001.1_cds_WP_061251932.1_2797	70.189	265	265
WP_004503036.1	lcl|NZ_NKYG02000001.1_cds_WP_001002663.1_1449	41.803	244	265
WP_004503036.1	lcl|NZ_NKYG02000001.1_cds_WP_001183723.1_3693	27.746	173	265
WP_004503060.1	lcl|NZ_NKYG02000001.1_cds_WP_001246622.1_2796	90.645	310	310
WP_004503060.1	lcl|NZ_NKYG02000001.1_cds_WP_000501205.1_1969	36.304	303	310
WP_004503060.1	lcl|NZ_NKYG02000001.1_cds_WP_001183723.1_3693	30.000	250	310
WP_004503060.1	lcl|NZ_NKYG02000001.1_cds_WP_000279894.1_2501	24.335	263	310
WP_004503060.1	lcl|NZ_NKYG02000001.1_cds_WP_001246622.1_2796	90.645	310	310
WP_004503060.1	lcl|NZ_NKYG02000001.1_cds_WP_000501205.1_1969	36.304	303	310
