WP_002614501.1	lcl|NZ_QHCU01000007.1_cds_WP_118966243.1_3729	92.453	106	106
WP_004503085.1	lcl|NZ_QHCU01000007.1_cds_WP_118966133.1_3730	91.935	310	314
WP_004503085.1	lcl|NZ_QHCU01000002.1_cds_WP_118954467.1_1312	24.224	322	314
WP_004503085.1	lcl|NZ_QHCU01000007.1_cds_WP_118966181.1_3785	22.835	254	314
WP_004503085.1	lcl|NZ_QHCU01000007.1_cds_WP_118966198.1_3804	22.143	280	314
WP_004503085.1	lcl|NZ_QHCU01000007.1_cds_WP_118966183.1_3787	21.523	302	314
WP_004503085.1	lcl|NZ_QHCU01000002.1_cds_WP_118957901.1_1799	25.490	102	314
WP_004503085.1	lcl|NZ_QHCU01000002.1_cds_WP_118964806.1_1609	21.951	287	314
WP_004503080.1	lcl|NZ_QHCU01000005.1_cds_WP_118956693.1_3085	38.356	146	185
WP_004503080.1	lcl|NZ_QHCU01000007.1_cds_WP_118966165.1_3767	35.028	177	185
WP_004503080.1	lcl|NZ_QHCU01000007.1_cds_WP_118966159.1_3758	31.507	146	185
WP_004503081.1	lcl|NZ_QHCU01000007.1_cds_WP_118966181.1_3785	29.907	321	329
WP_004503081.1	lcl|NZ_QHCU01000007.1_cds_WP_118966198.1_3804	31.343	335	329
WP_004503081.1	lcl|NZ_QHCU01000002.1_cds_WP_118954467.1_1312	31.646	316	329
WP_004503081.1	lcl|NZ_QHCU01000002.1_cds_WP_118964806.1_1609	30.000	310	329
WP_004503081.1	lcl|NZ_QHCU01000007.1_cds_WP_118966183.1_3787	30.619	307	329
WP_004503081.1	lcl|NZ_QHCU01000007.1_cds_WP_241548303.1_3779	27.652	264	329
WP_004503081.1	lcl|NZ_QHCU01000002.1_cds_WP_118957901.1_1799	27.083	336	329
WP_004503081.1	lcl|NZ_QHCU01000002.1_cds_WP_118964863.1_1724	28.882	322	329
WP_004503081.1	lcl|NZ_QHCU01000002.1_cds_WP_118964736.1_1468	28.657	335	329
WP_004503081.1	lcl|NZ_QHCU01000001.1_cds_WP_118964406.1_939	24.784	347	329
WP_004503081.1	lcl|NZ_QHCU01000001.1_cds_WP_118964479.1_1103	27.160	243	329
WP_004503081.1	lcl|NZ_QHCU01000007.1_cds_WP_118966133.1_3730	28.112	249	329
WP_004503081.1	lcl|NZ_QHCU01000004.1_cds_WP_118965541.1_2831	26.718	262	329
WP_004503081.1	lcl|NZ_QHCU01000002.1_cds_WP_118964606.1_1220	27.036	307	329
WP_004503081.1	lcl|NZ_QHCU01000007.1_cds_WP_118966185.1_3789	27.273	220	329
WP_004503081.1	lcl|NZ_QHCU01000006.1_cds_WP_118965922.1_3434	24.419	258	329
